School Code,School Name,Academic Year,PK-4 Pilot ,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total,For Response  Rate,Notes
1650505,Malden - Malden High,2022-23,,0,0,0,0,0,0,0,0,0,0,484,488,455,417,12,1856,1844,
1650057,Malden - Salemwood,2022-23,,0,96,131,99,110,103,115,121,125,124,0,0,0,0,0,1024,588,
6980020,Manchester Essex Regional - Essex Elementary,2022-23,,0,34,38,41,42,35,41,0,0,0,0,0,0,0,0,231,76,
6980510,Manchester Essex Regional - Manchester Essex Regional High School,2022-23,,0,0,0,0,0,0,0,0,0,0,93,114,86,123,0,416,416,
6980030,Manchester Essex Regional - Manchester Essex Regional Middle School,2022-23,,0,0,0,0,0,0,0,99,80,104,0,0,0,0,0,283,283,
6980010,Manchester Essex Regional - Manchester Memorial Elementary,2022-23,,33,39,36,43,44,46,50,0,0,0,0,0,0,0,0,291,96,
1670007,Mansfield - Everett W Robinson,2022-23,,0,236,249,269,0,0,0,0,0,0,0,0,0,0,0,754,0,
1670035,Mansfield - Harold L Qualters Middle,2022-23,,0,0,0,0,0,0,0,264,264,262,0,0,0,0,0,790,790,
1670014,Mansfield - Jordan/Jackson Elementary,2022-23,,0,0,0,0,228,234,242,0,0,0,0,0,0,0,0,704,476,
1670505,Mansfield - Mansfield High,2022-23,,0,0,0,0,0,0,0,0,0,0,258,246,277,305,6,1092,1086,
1670003,Mansfield - Roland Green School,2022-23,,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,
35170505,Map Academy Charter School (District) - Map Academy Charter School,2022-23,,0,0,0,0,0,0,0,0,0,0,36,67,88,60,0,251,251,
1680020,Marblehead - Glover,2022-23,,31,80,68,78,69,0,0,0,0,0,0,0,0,0,0,326,0,
1680030,Marblehead - Lucretia and Joseph Brown School,2022-23,,37,93,99,100,115,0,0,0,0,0,0,0,0,0,0,444,0,
1680505,Marblehead - Marblehead High,2022-23,,0,0,0,0,0,0,0,0,0,0,196,243,214,224,2,879,877,
1680300,Marblehead - Marblehead Veterans Middle School,2022-23,,0,0,0,0,0,0,0,0,206,212,0,0,0,0,0,418,418,
1680016,Marblehead - Village School,2022-23,,0,0,0,0,0,168,177,210,0,0,0,0,0,0,0,555,555,
4640305,Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,2022-23,,0,0,0,0,0,48,50,51,36,39,0,0,0,0,0,224,224,
1690005,Marion - Sippican,2022-23,,25,47,48,53,54,62,56,58,0,0,0,0,0,0,0,403,176,
1700045,Marlborough - 1 LT Charles W. Whitcomb School,2022-23,,0,0,0,0,0,0,0,303,366,375,0,0,0,0,0,1044,1044,
1700030,Marlborough - Charles Jaworek School,2022-23,,0,108,117,105,125,108,93,0,0,0,0,0,0,0,0,656,201,
1700006,Marlborough - Early Childhood Center,2022-23,,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,
1700008,Marlborough - Francis J Kane,2022-23,,0,81,96,88,83,76,69,0,0,0,0,0,0,0,0,493,145,
1700020,Marlborough - Goodnow Brothers Elementary School,2022-23,,0,121,134,148,124,128,129,0,0,0,0,0,0,0,0,784,257,
1700505,Marlborough - Marlborough High,2022-23,,0,0,0,0,0,0,0,0,0,0,233,289,250,288,4,1064,1060,
1700025,Marlborough - Richer,2022-23,,0,80,89,96,86,101,81,0,0,0,0,0,0,0,0,533,182,
1710015,Marshfield - Daniel Webster,2022-23,,101,43,41,46,44,45,51,0,0,0,0,0,0,0,0,371,96,
1710005,Marshfield - Eames Way School,2022-23,,53,37,31,36,32,34,41,0,0,0,0,0,0,0,0,264,75,
1710310,Marshfield - Furnace Brook Middle,2022-23,,0,0,0,0,0,0,0,309,276,283,0,0,0,0,0,868,868,
1710020,Marshfield - Gov Edward Winslow,2022-23,,0,56,56,62,64,59,55,0,0,0,0,0,0,0,0,352,114,
1710505,Marshfield - Marshfield High,2022-23,,0,0,0,0,0,0,0,0,0,0,291,332,261,303,3,1190,1187,
1710025,Marshfield - Martinson Elementary,2022-23,,0,73,88,69,92,67,72,0,0,0,0,0,0,0,0,461,139,
1710010,Marshfield - South River,2022-23,,0,53,34,47,49,31,43,0,0,0,0,0,0,0,0,257,74,
7000505,Martha's Vineyard - Martha's Vineyard Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,209,200,158,186,4,757,753,
4660550,Martha's Vineyard Charter Public School (District) - Martha's Vineyard Charter Public School,2022-23,,0,11,13,16,14,16,22,12,19,20,15,4,10,9,0,181,127,
4920005,"Martin Luther King, Jr. Charter School of Excellence (District) - Martin Luther King, Jr. Charter School of Excellence",2022-23,,0,54,58,68,61,57,54,0,0,0,0,0,0,0,0,352,111,
7050505,Masconomet - Masconomet Regional High School,2022-23,,0,0,0,0,0,0,0,0,0,0,264,208,248,270,0,990,990,
7050405,Masconomet - Masconomet Regional Middle School,2022-23,,0,0,0,0,0,0,0,0,280,279,0,0,0,0,0,559,559,
1720005,Mashpee - Kenneth Coombs School,2022-23,,81,105,101,103,0,0,0,0,0,0,0,0,0,0,0,390,0,
1720505,Mashpee - Mashpee Middle-High School,2022-23,,0,0,0,0,0,0,0,0,115,123,103,115,89,110,0,655,655,
1720035,Mashpee - Quashnet School,2022-23,,0,0,0,0,94,89,113,102,0,0,0,0,0,0,0,398,304,
4690505,Match Charter Public School (District) - Match Charter Public School,2022-23,,52,90,96,95,97,99,97,85,86,99,74,77,69,70,0,1186,756,
1730005,Mattapoisett - Center,2022-23,,25,53,58,51,50,0,0,0,0,0,0,0,0,0,0,237,0,
1730010,Mattapoisett - Old Hammondtown,2022-23,,0,0,0,0,0,62,67,63,0,0,0,0,0,0,0,192,192,
1740305,Maynard - Fowler School,2022-23,,0,0,0,0,0,93,107,86,97,76,0,0,0,0,0,459,459,
1740010,Maynard - Green Meadow,2022-23,,56,91,91,82,99,0,0,0,0,0,0,0,0,0,0,419,0,
1740505,Maynard - Maynard High,2022-23,,0,0,0,0,0,0,0,0,0,0,82,89,69,75,1,316,315,
1750005,Medfield - Dale Street,2022-23,,0,0,0,0,0,198,191,0,0,0,0,0,0,0,0,389,389,
1750505,Medfield - Medfield Senior High,2022-23,,0,0,0,0,0,0,0,0,0,0,177,177,186,200,0,740,740,
1750003,Medfield - Memorial School,2022-23,,48,169,205,0,0,0,0,0,0,0,0,0,0,0,0,422,0,
1750007,Medfield - Ralph Wheelock School,2022-23,,0,0,0,179,201,0,0,0,0,0,0,0,0,0,0,380,0,
1750305,Medfield - Thomas Blake Middle,2022-23,,0,0,0,0,0,0,0,198,202,182,0,0,0,0,0,582,582,
1760130,Medford - Brooks School,2022-23,,47,80,94,79,89,73,85,0,0,0,0,0,0,0,0,547,158,
1760510,Medford - Curtis-Tufts,2022-23,,0,0,0,0,0,0,0,0,0,0,2,5,5,6,0,18,18,
1760068,Medford - John J McGlynn Elementary School,2022-23,,13,64,91,91,71,65,86,0,0,0,0,0,0,0,0,481,151,
1760320,Medford - John J. McGlynn Middle School,2022-23,,0,0,0,0,0,0,0,151,157,153,0,0,0,0,0,461,461,
1760315,Medford - Madeleine Dugger Andrews,2022-23,,0,0,0,0,0,0,0,161,153,142,0,0,0,0,0,456,456,
1760505,Medford - Medford High,2022-23,,3,0,0,0,0,0,0,0,0,0,340,301,299,310,7,1260,1250,
1760150,Medford - Milton Fuller Roberts,2022-23,,23,94,102,93,80,86,74,0,0,0,0,0,0,0,0,552,160,
1760140,Medford - Missituk Elementary School,2022-23,,14,56,78,57,74,65,47,0,0,0,0,0,0,0,0,391,112,
1770015,Medway - Burke/Memorial Elementary School,2022-23,,0,0,0,154,171,159,0,0,0,0,0,0,0,0,0,484,159,
1770013,Medway - John D Mc Govern Elementary,2022-23,,47,158,153,0,0,0,0,0,0,0,0,0,0,0,0,358,0,
1770505,Medway - Medway High,2022-23,,0,0,0,0,0,0,0,0,0,0,144,163,144,162,0,613,613,
1770305,Medway - Medway Middle,2022-23,,0,0,0,0,0,0,166,152,177,158,0,0,0,0,0,653,653,
1780003,Melrose - Early Childhood Center,2022-23,,243,80,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,
1780017,Melrose - Herbert Clark Hoover,2022-23,,0,37,44,44,55,60,63,0,0,0,0,0,0,0,0,303,123,
1780025,Melrose - Horace Mann,2022-23,,0,21,46,43,45,45,44,0,0,0,0,0,0,0,0,244,89,
1780020,Melrose - Lincoln,2022-23,,0,37,78,88,60,66,64,0,0,0,0,0,0,0,0,393,130,
1780505,Melrose - Melrose High,2022-23,,0,0,0,0,0,0,0,0,0,0,233,233,232,223,5,926,921,
1780305,Melrose - Melrose Middle,2022-23,,0,0,0,0,0,0,0,313,280,276,0,0,0,0,0,869,869,
1780035,Melrose - Roosevelt,2022-23,,0,56,68,81,71,67,65,0,0,0,0,0,0,0,0,408,132,
1780050,Melrose - Winthrop,2022-23,,0,35,68,65,66,63,86,0,0,0,0,0,0,0,0,383,149,
7100179,Mendon-Upton - Henry P Clough,2022-23,,25,56,83,67,60,62,0,0,0,0,0,0,0,0,0,353,62,
7100001,Mendon-Upton - Memorial School,2022-23,,30,109,91,91,97,100,0,0,0,0,0,0,0,0,0,518,100,
7100015,Mendon-Upton - Miscoe Hill School,2022-23,,0,0,0,0,0,0,168,138,161,168,0,0,0,0,0,635,635,
7100510,Mendon-Upton - Nipmuc Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,135,163,156,141,4,599,595,
1810050,Methuen - Comprehensive Grammar School,2022-23,,37,87,92,87,96,101,112,117,121,105,0,0,0,0,0,955,556,
1810060,Methuen - Donald P Timony Grammar,2022-23,,61,111,137,125,146,148,137,117,130,151,0,0,0,0,0,1263,683,
1810030,Methuen - Marsh Grammar School,2022-23,,12,104,108,114,109,116,110,134,121,124,0,0,0,0,0,1052,605,
1810505,Methuen - Methuen High,2022-23,,0,0,0,0,0,0,0,0,0,0,491,508,452,460,5,1916,1911,
1810055,Methuen - Tenney Grammar School,2022-23,,22,116,118,144,145,146,146,135,148,134,0,0,0,0,0,1254,709,
1820008,Middleborough - Henry B. Burkland Elementary School,2022-23,,0,0,116,117,106,114,116,0,0,0,0,0,0,0,0,569,230,
1820305,Middleborough - John T. Nichols Middle,2022-23,,0,0,0,0,0,0,0,240,227,241,0,0,0,0,0,708,708,
1820010,Middleborough - Mary K. Goode Elementary School,2022-23,,0,0,129,128,123,122,125,0,0,0,0,0,0,0,0,627,247,
1820011,Middleborough - Memorial Early Childhood Center,2022-23,,56,225,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,
1820505,Middleborough - Middleborough High,2022-23,,0,0,0,0,0,0,0,0,0,0,250,202,196,199,4,851,847,
1840003,Middleton - Fuller Meadow,2022-23,,0,105,96,95,0,0,0,0,0,0,0,0,0,0,0,296,0,
1840005,Middleton - Howe-Manning,2022-23,,54,0,0,0,95,104,86,86,0,0,0,0,0,0,0,425,276,
1850065,Milford - Brookside,2022-23,,0,207,160,177,0,0,0,0,0,0,0,0,0,0,0,544,0,
1850010,Milford - Memorial,2022-23,,0,132,175,165,0,0,0,0,0,0,0,0,0,0,0,472,0,
1850505,Milford - Milford High,2022-23,,0,0,0,0,0,0,0,0,0,0,375,345,296,308,0,1324,1324,
1850075,Milford - Shining Star Early Childhood Center,2022-23,,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,
1850305,Milford - Stacy Middle,2022-23,,0,0,0,0,0,0,0,346,346,338,0,0,0,0,0,1030,1030,
1850090,Milford - Woodland,2022-23,,0,0,0,0,317,315,311,0,0,0,0,0,0,0,0,943,626,
1860017,Millbury - Elmwood Street,2022-23,,67,121,133,100,0,0,0,0,0,0,0,0,0,0,0,421,0,
1860505,Millbury - Millbury Junior/Senior High,2022-23,,0,0,0,0,0,0,0,0,119,144,110,130,114,120,3,740,737,
1860025,Millbury - Raymond E. Shaw Elementary,2022-23,,0,0,0,0,122,108,129,99,0,0,0,0,0,0,0,458,336,
1870005,Millis - Clyde F Brown,2022-23,,74,90,96,80,93,82,102,0,0,0,0,0,0,0,0,617,184,
1870505,Millis - Millis High School,2022-23,,0,0,0,0,0,0,0,0,0,0,67,80,93,73,0,313,313,
1870020,Millis - Millis Middle,2022-23,,0,0,0,0,0,0,0,85,83,102,0,0,0,0,0,270,270,
1870515,Millis - TIES,2022-23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,
1890410,Milton - Charles S Pierce Middle,2022-23,,0,0,0,0,0,0,0,365,287,304,0,0,0,0,0,956,956,
1890005,Milton - Collicot,2022-23,,0,102,92,103,85,99,103,0,0,0,0,0,0,0,0,584,202,
1890007,Milton - Cunningham School,2022-23,,91,89,90,89,94,83,91,0,0,0,0,0,0,0,0,627,174,
1890010,Milton - Glover,2022-23,,0,87,116,85,117,115,113,0,0,0,0,0,0,0,0,633,228,
1890505,Milton - Milton High,2022-23,,0,0,0,0,0,0,0,0,0,0,247,263,276,269,7,1062,1055,
1890020,Milton - Tucker,2022-23,,39,64,67,67,82,67,73,0,0,0,0,0,0,0,0,459,140,
8300605,Minuteman Regional Vocational Technical - Minuteman Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,185,190,168,148,0,691,691,
7170005,Mohawk Trail - Buckland-Shelburne Regional,2022-23,,30,27,32,32,35,42,40,36,0,0,0,0,0,0,0,274,118,
7170010,Mohawk Trail - Colrain Central,2022-23,,18,12,9,15,7,14,14,15,0,0,0,0,0,0,0,104,43,
7170505,Mohawk Trail - Mohawk Trail Regional School,2022-23,,0,0,0,0,0,0,0,0,72,66,38,33,35,26,1,271,270,
7170020,Mohawk Trail - Sanderson Academy,2022-23,,31,16,13,12,13,15,22,17,0,0,0,0,0,0,0,139,54,
7120001,Monomoy Regional School District - Chatham Elementary School,2022-23,,0,27,32,20,40,32,0,0,0,0,0,0,0,0,0,151,32,
7120002,Monomoy Regional School District - Harwich Elementary School,2022-23,,43,81,85,93,84,91,0,0,0,0,0,0,0,0,0,477,91,
7120515,Monomoy Regional School District - Monomoy Regional High School,2022-23,,0,0,0,0,0,0,0,0,0,170,139,152,114,121,6,702,696,
7120315,Monomoy Regional School District - Monomoy Regional Middle School,2022-23,,0,0,0,0,0,0,150,144,145,0,0,0,0,0,0,439,439,
1910030,Monson - Granite Valley School,2022-23,,0,0,55,70,72,68,63,68,0,0,0,0,0,0,0,396,199,
1910505,Monson - Monson High School,2022-23,,0,0,0,0,0,0,0,0,68,70,42,32,43,36,4,295,291,
1910010,Monson - Quarry Hill Community School,2022-23,,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,
8320605,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,2022-23,,0,0,0,0,0,0,0,0,0,0,369,368,350,322,0,1409,1409,
7150005,Mount Greylock - Lanesborough Elementary,2022-23,,21,26,28,24,31,37,25,39,0,0,0,0,0,0,0,231,101,
7150505,Mount Greylock - Mt Greylock Regional High,2022-23,,0,0,0,0,0,0,0,0,100,105,72,72,103,83,1,536,535,
7150010,Mount Greylock - Williamstown Elementary,2022-23,,33,53,60,44,47,66,64,64,0,0,0,0,0,0,0,431,194,
4700105,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,2022-23,,0,166,161,156,148,140,147,115,112,108,104,80,99,72,0,1608,977,
1960010,Nahant - Johnson,2022-23,,36,20,17,29,20,9,7,17,0,0,0,0,0,0,0,155,33,
1970010,Nantucket - Cyrus Peirce,2022-23,,0,0,0,0,0,0,0,102,126,152,0,0,0,0,0,380,380,
1970005,Nantucket - Nantucket Elementary,2022-23,,48,115,130,119,0,0,0,0,0,0,0,0,0,0,0,412,0,
1970505,Nantucket - Nantucket High,2022-23,,0,0,0,0,0,0,0,0,0,0,180,139,123,140,4,586,582,
1970020,Nantucket - Nantucket Intermediate School,2022-23,,0,0,0,0,106,112,122,0,0,0,0,0,0,0,0,340,234,
7200305,Narragansett - Narragansett Middle,2022-23,,0,0,0,0,0,0,117,119,123,0,0,0,0,0,0,359,359,
7200505,Narragansett - Narragansett Regional High,2022-23,,0,0,0,0,0,0,0,0,0,128,107,98,67,66,2,468,466,
7200020,Narragansett - Templeton Elementary School,2022-23,,94,106,93,109,114,128,0,0,0,0,0,0,0,0,0,644,128,
7250020,Nashoba - Center School,2022-23,,35,77,88,72,71,90,65,0,0,0,0,0,0,0,0,498,155,
7250025,Nashoba - Florence Sawyer School,2022-23,,24,72,82,94,69,82,75,72,95,70,0,0,0,0,0,735,394,
7250310,Nashoba - Hale,2022-23,,0,0,0,0,0,0,0,86,79,105,0,0,0,0,0,270,270,
7250305,Nashoba - Luther Burbank Middle School,2022-23,,0,0,0,0,0,0,0,86,69,88,0,0,0,0,0,243,243,
7250010,Nashoba - Mary Rowlandson Elementary,2022-23,,31,65,80,70,70,65,93,0,0,0,0,0,0,0,0,474,158,
7250505,Nashoba - Nashoba Regional,2022-23,,0,0,0,0,0,0,0,0,0,0,201,207,217,199,7,831,824,
8520605,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,2022-23,,0,0,0,0,0,0,0,0,0,0,218,199,170,163,0,750,750,
1980005,Natick - Bennett-Hemenway,2022-23,,0,73,114,93,98,102,0,0,0,0,0,0,0,0,0,480,102,
1980010,Natick - Brown,2022-23,,0,105,108,81,108,101,0,0,0,0,0,0,0,0,0,503,101,
1980305,Natick - J F Kennedy Middle School,2022-23,,0,0,0,0,0,0,205,233,207,239,0,0,0,0,0,884,884,
1980031,Natick - Johnson,2022-23,,0,0,30,32,31,43,0,0,0,0,0,0,0,0,0,136,43,
1980035,Natick - Lilja Elementary,2022-23,,0,92,81,75,78,80,0,0,0,0,0,0,0,0,0,406,80,
1980043,Natick - Memorial,2022-23,,0,86,85,87,80,94,0,0,0,0,0,0,0,0,0,432,94,
1980505,Natick - Natick High,2022-23,,138,0,0,0,0,0,0,0,0,0,420,395,380,394,0,1727,1589,
1980310,Natick - Wilson Middle,2022-23,,0,0,0,0,0,0,200,178,197,203,0,0,0,0,0,778,778,
6600505,Nauset - Nauset Regional High,2022-23,,0,0,0,0,0,0,0,0,0,0,174,213,188,201,4,780,776,
6600305,Nauset - Nauset Regional Middle,2022-23,,0,0,0,0,0,0,0,174,178,176,0,0,0,0,0,528,528,
1990005,Needham - Broadmeadow,2022-23,,0,78,81,90,86,99,76,0,0,0,0,0,0,0,0,510,175,
1990410,Needham - High Rock School,2022-23,,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,446,446,
1990020,Needham - John Eliot,2022-23,,0,66,74,66,69,73,78,0,0,0,0,0,0,0,0,426,151,
1990505,Needham - Needham High,2022-23,,0,0,0,0,0,0,0,0,0,0,417,428,421,379,0,1645,1645,
1990050,Needham - Newman Elementary,2022-23,,85,101,92,100,103,100,118,0,0,0,0,0,0,0,0,699,218,
1990405,Needham - Pollard Middle,2022-23,,0,0,0,0,0,0,0,0,443,375,0,0,0,0,0,818,818,
1990035,Needham - Sunita L. Williams Elementary,2022-23,,0,88,79,99,89,84,90,0,0,0,0,0,0,0,0,529,174,
1990040,Needham - William Mitchell,2022-23,,0,85,63,78,74,78,74,0,0,0,0,0,0,0,0,452,152,
4440205,Neighborhood House Charter (District) - Neighborhood House Charter School,2022-23,,37,40,42,39,43,45,57,53,59,69,76,81,76,49,0,766,565,
2010095,New Bedford - Abraham Lincoln,2022-23,,0,110,97,99,94,122,119,0,0,0,0,0,0,0,0,641,241,
2010063,New Bedford - Alfred J Gomes,2022-23,,12,89,85,78,80,82,70,0,0,0,0,0,0,0,0,496,152,
2010140,New Bedford - Betsey B Winslow,2022-23,,0,47,46,36,34,35,33,0,0,0,0,0,0,0,0,231,68,
2010105,New Bedford - Carlos Pacheco,2022-23,,33,52,42,40,47,38,41,35,0,0,0,0,0,0,0,328,114,
2010123,New Bedford - Casimir Pulaski,2022-23,,75,72,74,72,74,95,82,0,0,0,0,0,0,0,0,544,177,
2010010,New Bedford - Charles S Ashley,2022-23,,0,49,48,48,34,52,47,0,0,0,0,0,0,0,0,278,99,
2010015,New Bedford - Elizabeth Carter Brooks,2022-23,,0,31,42,55,51,55,41,0,0,0,0,0,0,0,0,275,96,
2010075,New Bedford - Ellen R Hathaway,2022-23,,39,23,38,35,34,36,31,0,0,0,0,0,0,0,0,236,67,
2010020,New Bedford - Elwyn G Campbell,2022-23,,71,39,32,47,35,30,30,0,0,0,0,0,0,0,0,284,60,
2010078,New Bedford - Hayden/McFadden,2022-23,,79,101,126,104,72,104,96,0,0,0,0,0,0,0,0,682,200,
2010070,New Bedford - Irwin M. Jacobs Elementary School,2022-23,,49,55,56,62,71,56,54,0,0,0,0,0,0,0,0,403,110,
2010040,New Bedford - James B Congdon,2022-23,,0,50,37,57,47,59,47,29,0,0,0,0,0,0,0,326,135,
2010130,New Bedford - Jireh Swift,2022-23,,50,34,36,29,31,23,23,0,0,0,0,0,0,0,0,226,46,
2010115,New Bedford - John Avery Parker,2022-23,,29,34,49,42,30,45,28,0,0,0,0,0,0,0,0,257,73,
2010050,New Bedford - John B Devalles,2022-23,,0,51,53,44,50,46,60,0,0,0,0,0,0,0,0,304,106,
2010405,New Bedford - Keith Middle School,2022-23,,0,0,0,0,0,0,0,269,270,331,0,0,0,0,0,870,870,
2010505,New Bedford - New Bedford High,2022-23,,0,0,0,0,0,0,0,0,0,0,755,825,670,648,0,2898,2898,
2010410,New Bedford - Normandin Middle School,2022-23,,0,0,0,0,0,0,0,323,363,365,0,0,0,0,0,1051,1051,
2010124,New Bedford - Renaissance Community Innovation School,2022-23,,23,16,18,16,19,21,18,0,0,0,0,0,0,0,0,131,39,
2010415,New Bedford - Roosevelt Middle School,2022-23,,0,0,0,0,0,0,0,253,263,262,0,0,0,0,0,778,778,
2010045,New Bedford - Sgt Wm H Carney Academy,2022-23,,55,92,105,87,96,91,85,0,0,0,0,0,0,0,0,611,176,
2010125,New Bedford - Thomas R Rodman,2022-23,,0,34,36,40,30,35,35,0,0,0,0,0,0,0,0,210,70,
2010510,New Bedford - Trinity Day Academy,2022-23,,0,0,0,0,0,0,7,3,10,12,16,14,9,12,0,83,83,
2010515,New Bedford - Whaling City Junior/Senior High School,2022-23,,0,0,0,0,0,0,0,0,4,5,22,32,36,36,0,135,135,
2010135,New Bedford - William H Taylor,2022-23,,23,32,46,44,41,36,22,0,0,0,0,0,0,0,0,244,58,
35130305,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,2022-23,,0,0,0,0,0,0,0,108,103,113,115,123,95,84,0,741,741,
7280015,New Salem-Wendell - Swift River,2022-23,,16,14,16,17,18,16,18,16,0,0,0,0,0,0,0,131,50,
2040030,Newburyport - Edward G. Molin Elementary School,2022-23,,0,0,0,0,0,143,136,0,0,0,0,0,0,0,0,279,279,
2040005,Newburyport - Francis T Bresnahan Elementary,2022-23,,53,103,126,138,155,0,0,0,0,0,0,0,0,0,0,575,0,
2040505,Newburyport - Newburyport High,2022-23,,0,0,0,0,0,0,0,0,0,0,192,204,207,213,4,820,816,
2040305,Newburyport - Rupert A Nock Middle,2022-23,,0,0,0,0,0,0,0,159,153,169,0,0,0,0,0,481,481,
2070005,Newton - A E Angier,2022-23,,0,43,57,65,69,73,69,0,0,0,0,0,0,0,0,376,142,
2070305,Newton - Bigelow Middle,2022-23,,0,0,0,0,0,0,0,126,142,167,0,0,0,0,0,435,435,
2070015,Newton - Bowen,2022-23,,0,51,57,61,61,65,65,0,0,0,0,0,0,0,0,360,130,
2070020,Newton - C C Burr,2022-23,,0,58,60,60,66,63,61,0,0,0,0,0,0,0,0,368,124,
2070025,Newton - Cabot,2022-23,,0,72,60,89,84,70,67,0,0,0,0,0,0,0,0,442,137,
2070310,Newton - Charles E Brown Middle,2022-23,,0,0,0,0,0,0,0,245,240,265,0,0,0,0,0,750,750,
2070040,Newton - Countryside,2022-23,,0,56,64,65,55,63,69,0,0,0,0,0,0,0,0,372,132,
2070315,Newton - F A Day Middle,2022-23,,0,0,0,0,0,0,0,296,290,334,0,0,0,0,0,920,920,
2070055,Newton - Franklin,2022-23,,0,40,61,70,60,67,65,0,0,0,0,0,0,0,0,363,132,
2070075,Newton - Horace Mann,2022-23,,0,45,60,62,70,62,58,0,0,0,0,0,0,0,0,357,120,
2070120,Newton - John Ward,2022-23,,0,16,33,42,35,41,27,0,0,0,0,0,0,0,0,194,68,
2070070,Newton - Lincoln-Eliot,2022-23,,0,55,52,64,45,64,58,0,0,0,0,0,0,0,0,338,122,
2070080,Newton - Mason-Rice,2022-23,,0,51,49,58,56,55,63,0,0,0,0,0,0,0,0,332,118,
2070105,Newton - Memorial Spaulding,2022-23,,0,56,86,49,62,63,81,0,0,0,0,0,0,0,0,397,144,
2070108,Newton - Newton Early Childhood Program,2022-23,,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,
2070505,Newton - Newton North High,2022-23,,0,0,0,0,0,0,0,0,0,0,510,535,517,501,36,2099,2063,
2070510,Newton - Newton South High,2022-23,,0,0,0,0,0,0,0,0,0,0,460,455,431,486,5,1837,1832,
2070320,Newton - Oak Hill Middle,2022-23,,0,0,0,0,0,0,0,226,203,228,0,0,0,0,0,657,657,
2070100,Newton - Peirce,2022-23,,0,36,36,38,39,48,44,0,0,0,0,0,0,0,0,241,92,
2070115,Newton - Underwood,2022-23,,0,37,38,44,35,41,26,0,0,0,0,0,0,0,0,221,67,
2070125,Newton - Williams,2022-23,,0,40,39,34,39,39,40,0,0,0,0,0,0,0,0,231,79,
2070130,Newton - Zervas,2022-23,,0,55,68,60,79,74,70,0,0,0,0,0,0,0,0,406,144,
2080005,Norfolk - Freeman-Kennedy School,2022-23,,0,0,0,0,127,137,129,134,0,0,0,0,0,0,0,527,400,
2080015,Norfolk - H Olive Day,2022-23,,58,128,145,158,0,0,0,0,0,0,0,0,0,0,0,489,0,
9150705,Norfolk County Agricultural - Norfolk County Agricultural,2022-23,,0,0,0,0,0,0,0,0,0,0,155,154,137,134,0,580,580,
2090035,North Adams - Brayton,2022-23,,23,32,40,27,20,33,27,26,0,0,0,0,0,0,0,228,86,
2090008,North Adams - Colegrove Park Elementary,2022-23,,33,25,31,35,33,26,26,26,0,0,0,0,0,0,0,235,78,
2090505,North Adams - Drury High,2022-23,,0,0,0,0,0,0,0,0,79,93,83,95,71,67,5,493,488,
2090015,North Adams - Greylock,2022-23,,27,38,36,29,35,38,28,21,0,0,0,0,0,0,0,252,87,
2110005,North Andover - Anne Bradstreet Early Childhood Center,2022-23,,128,302,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,
2110018,North Andover - Annie L Sargent School,2022-23,,0,0,91,94,88,101,93,0,0,0,0,0,0,0,0,467,194,
2110001,North Andover - Atkinson,2022-23,,0,0,45,51,61,54,63,0,0,0,0,0,0,0,0,274,117,
2110010,North Andover - Franklin,2022-23,,0,0,80,62,88,69,82,0,0,0,0,0,0,0,0,381,151,
2110015,North Andover - Kittredge,2022-23,,0,0,41,42,45,46,52,0,0,0,0,0,0,0,0,226,98,
2110505,North Andover - North Andover High,2022-23,,0,0,0,0,0,0,0,0,0,0,348,329,350,309,0,1336,1336,
2110305,North Andover - North Andover Middle,2022-23,,0,0,0,0,0,0,0,329,335,371,0,0,0,0,0,1035,1035,
2110020,North Andover - Thomson,2022-23,,0,0,51,64,59,79,48,0,0,0,0,0,0,0,0,301,127,
2120007,North Attleborough - Amvet Boulevard,2022-23,,0,43,76,68,72,63,80,0,0,0,0,0,0,0,0,402,143,
2120030,North Attleborough - Community,2022-23,,0,48,45,49,46,54,47,0,0,0,0,0,0,0,0,289,101,
2120010,North Attleborough - Falls,2022-23,,0,44,47,33,32,34,39,0,0,0,0,0,0,0,0,229,73,
2120013,North Attleborough - Joseph W Martin Jr Elementary,2022-23,,0,80,88,95,88,95,90,0,0,0,0,0,0,0,0,536,185,
