Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK-2 (#),3-5 (#),6-8 (#),9-12 (#),Multiple Grades (#),All Grades (#),FTE Count
NA,NA,NA,2018-19,Shrewsbury - Floral Street School,02710020,      15.6,          20.3,            .0,            .0,           9.0,            .1,          45.0
NA,NA,NA,2018-19,Shrewsbury - Oak Middle School,02710030,       0.0,            .0,          68.8,            .0,           1.0,            .1,          69.9
NA,NA,NA,2018-19,Shrewsbury - Parker Road Preschool,02710040,       9.8,            .0,            .0,            .0,           1.0,            .0,          10.8
NA,NA,NA,2018-19,Shrewsbury - Sherwood Middle School,02710305,       0.0,          34.5,          35.5,            .0,            .0,            .2,          70.2
NA,NA,NA,2018-19,Shrewsbury - Shrewsbury Sr High,02710505,       0.0,            .0,            .0,          66.3,          54.6,           1.5,         122.4
NA,NA,NA,2018-19,Shrewsbury - Spring Street,02710035,       9.5,           9.0,            .0,            .0,           5.0,            .0,          23.5
NA,NA,NA,2018-19,Shrewsbury - Walter J Paton,02710025,      10.0,           9.1,            .0,            .0,           5.0,            .0,          24.1
NA,NA,NA,2018-19,Shutesbury - Shutesbury Elementary,02720005,       7.5,           6.8,           2.2,            .0,            .0,            .0,          16.4
NA,NA,NA,2018-19,Silver Lake - Silver Lake Regional High,07600505,       5.1,            .0,            .0,          52.1,          31.0,           5.7,          94.0
NA,NA,NA,2018-19,Silver Lake - Silver Lake Regional Middle School,07600405,       0.0,            .0,          37.8,            .0,           8.1,            .0,          45.9
NA,NA,NA,2018-19,Sizer School: A North Central Charter Essential (District) - Sizer School: A North Central Charter Essential School,04740505,       0.0,            .0,           9.5,           9.8,          20.9,            .0,          40.2
NA,NA,NA,2018-19,Somerset - Chace Street,02730005,      15.0,          10.8,            .0,            .0,           3.0,           1.0,          29.8
NA,NA,NA,2018-19,Somerset - North Elementary,02730008,      15.3,          16.9,            .0,            .0,           2.1,            .7,          35.0
NA,NA,NA,2018-19,Somerset - Somerset Middle School,02730305,       0.0,            .0,          49.6,            .0,            .0,            .3,          50.0
NA,NA,NA,2018-19,Somerset - South,02730015,       7.9,           7.8,            .0,            .0,           3.0,           1.0,          19.7
NA,NA,NA,2018-19,Somerset Berkley Regional School District - Somerset Berkley Regional High School,07630505,       0.0,            .0,            .0,          78.5,            .0,           1.3,          79.8
NA,NA,NA,2018-19,Somerville - Albert F. Argenziano School at Lincoln Park,02740087,      15.3,          12.8,           9.6,            .0,           7.0,            .0,          44.7
NA,NA,NA,2018-19,Somerville - Arthur D Healey,02740075,      11.3,          10.6,          10.1,            .0,           6.5,            .0,          38.5
NA,NA,NA,2018-19,Somerville - Benjamin G Brown,02740015,       6.4,           7.4,            .0,            .0,           2.0,            .0,          15.8
NA,NA,NA,2018-19,Somerville - Capuano Early Childhood Center,02740005,      22.1,            .0,            .0,            .0,           1.0,            .0,          23.1
NA,NA,NA,2018-19,Somerville - E Somerville Community,02740111,      13.7,          16.1,          17.5,            .0,           9.0,            .0,          56.2
NA,NA,NA,2018-19,Somerville - Full Circle High School,02740510,       0.0,            .0,            .0,            .2,          11.6,            .0,          11.8
NA,NA,NA,2018-19,Somerville - John F Kennedy,02740083,      10.2,          11.7,          10.5,            .0,           5.2,            .0,          37.5
NA,NA,NA,2018-19,Somerville - Next Wave Junior High,02740410,       0.0,            .0,            .0,            .0,           5.7,            .0,           5.7
NA,NA,NA,2018-19,Somerville - Somerville High,02740505,       0.0,            .0,            .0,          88.6,          12.1,          19.4,         120.1
NA,NA,NA,2018-19,Somerville - West Somerville Neighborhood,02740115,       9.2,           6.2,           8.0,            .0,           3.5,            .0,          26.9
NA,NA,NA,2018-19,Somerville - Winter Hill Community,02740120,      10.3,           9.3,          12.6,            .0,           8.2,            .0,          40.4
NA,NA,NA,2018-19,South Hadley - Michael E. Smith Middle School,02780305,       0.0,           9.0,          36.2,            .0,           3.7,            .0,          48.9
NA,NA,NA,2018-19,South Hadley - Mosier,02780020,       8.8,          16.2,            .0,            .0,           1.0,           2.0,          28.0
NA,NA,NA,2018-19,South Hadley - Plains Elementary,02780015,      20.0,            .0,            .0,            .0,           2.0,           1.0,          23.0
NA,NA,NA,2018-19,South Hadley - South Hadley High,02780505,       0.0,            .0,            .0,          15.0,          31.8,            .0,          46.8
NA,NA,NA,2018-19,South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,       0.0,            .0,            .0,          80.0,            .0,            .1,          80.0
NA,NA,NA,2018-19,South Shore Charter Public (District) - South Shore Charter Public School,04880550,      19.0,          20.4,          23.0,          26.0,            .0,            .0,          88.4
NA,NA,NA,2018-19,South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,       0.0,            .0,            .0,          57.1,           5.8,            .0,          63.0
NA,NA,NA,2018-19,Southampton - William E Norris,02750005,      11.8,          11.2,           4.5,            .0,           6.0,           3.0,          36.5
NA,NA,NA,2018-19,Southborough - Albert S. Woodward Memorial School,02760050,       5.9,           8.1,            .0,            .0,            .0,            .2,          14.2
NA,NA,NA,2018-19,Southborough - Margaret A Neary,02760020,       0.0,          17.6,            .0,            .0,            .0,            .0,          17.6
NA,NA,NA,2018-19,Southborough - Mary E Finn School,02760008,      22.2,            .0,            .0,            .0,            .0,            .0,          22.2
NA,NA,NA,2018-19,Southborough - P Brent Trottier,02760305,       0.0,            .0,          35.3,            .0,            .0,           1.4,          36.7
NA,NA,NA,2018-19,Southbridge - Charlton Street,02770005,       4.4,          15.2,            .0,            .0,           4.9,            .0,          24.5
NA,NA,NA,2018-19,Southbridge - Eastford Road,02770010,      21.0,            .0,            .0,            .0,           3.0,            .0,          24.0
NA,NA,NA,2018-19,Southbridge - Southbridge Academy,02770525,       0.0,            .0,            .0,           6.2,            .2,            .0,           6.5
NA,NA,NA,2018-19,Southbridge - Southbridge High School,02770515,       0.0,            .0,            .0,          35.4,           1.6,            .0,          37.0
NA,NA,NA,2018-19,Southbridge - Southbridge Middle School,02770315,       0.0,            .0,          35.1,            .0,           1.0,            .0,          36.1
NA,NA,NA,2018-19,Southbridge - West Street,02770020,       8.0,          17.3,            .0,            .0,           5.4,            .0,          30.7
NA,NA,NA,2018-19,Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,       0.0,            .0,            .0,         113.5,           3.2,            .0,         116.8
NA,NA,NA,2018-19,Southern Berkshire - Mt Everett Regional,07650505,       0.0,            .0,          12.7,          23.0,            .0,            .0,          35.7
NA,NA,NA,2018-19,Southern Berkshire - New Marlborough Central,07650018,       3.0,           2.9,            .0,            .0,            .0,            .0,           5.9
NA,NA,NA,2018-19,Southern Berkshire - South Egremont,07650030,       1.4,            .0,            .0,            .0,            .0,            .0,           1.4
NA,NA,NA,2018-19,Southern Berkshire - Undermountain,07650035,      15.2,           8.5,           3.9,            .0,            .0,            .3,          27.9
NA,NA,NA,2018-19,Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,       0.0,            .0,            .0,         110.7,            .0,           1.3,         112.0
NA,NA,NA,2018-19,Southwick-Tolland-Granville Regional School District - Powder Mill School,07660315,       0.0,          18.9,           7.6,            .0,            .0,           5.3,          31.8
NA,NA,NA,2018-19,Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,       0.0,            .0,          21.7,          39.1,            .0,           2.2,          63.0
NA,NA,NA,2018-19,Southwick-Tolland-Granville Regional School District - Woodland School,07660010,      29.0,            .0,            .0,            .0,            .0,           5.0,          34.0
NA,NA,NA,2018-19,Spencer-E Brookfield - David Prouty High,07670505,       0.0,            .0,            .0,          11.7,          15.5,            .1,          27.3
NA,NA,NA,2018-19,Spencer-E Brookfield - East Brookfield Elementary,07670008,       9.6,           4.8,           1.2,            .0,           4.3,            .0,          19.9
NA,NA,NA,2018-19,Spencer-E Brookfield - Knox Trail Middle School,07670415,       0.0,           7.3,          20.9,            .0,           2.3,            .8,          31.3
NA,NA,NA,2018-19,Spencer-E Brookfield - Wire Village School,07670040,      16.3,          10.5,            .0,            .0,           7.3,            .2,          34.3
NA,NA,NA,2018-19,Springfield - Alfred G. Zanetti Montessori Magnet School,02810095,      10.3,           6.2,           8.4,            .0,           1.0,           6.1,          32.0
NA,NA,NA,2018-19,Springfield - Alice B Beal Elementary,02810175,       7.8,           9.2,            .0,            .0,            .0,           2.0,          19.0
NA,NA,NA,2018-19,Springfield - Arthur T Talmadge,02810165,       6.8,           7.2,            .0,            .0,           1.9,           6.5,          22.5
NA,NA,NA,2018-19,Springfield - Balliet Middle School,02810360,       0.0,            .0,           6.3,            .0,            .0,           1.0,           7.3
NA,NA,NA,2018-19,Springfield - Brightwood,02810025,      10.1,           7.9,            .0,            .0,            .0,           5.0,          23.0
NA,NA,NA,2018-19,Springfield - Chestnut Academy,02810365,       0.0,            .0,          22.1,            .0,           1.6,           3.5,          27.2
NA,NA,NA,2018-19,Springfield - Chestnut Accelerated Middle School (Talented and Gifted),02810367,       0.0,            .0,          25.0,            .5,           2.0,            .0,          27.5
NA,NA,NA,2018-19,Springfield - Conservatory of the Arts,02810475,       0.0,            .0,          11.5,          14.2,           3.2,            .5,          29.4
NA,NA,NA,2018-19,Springfield - Daniel B Brunton,02810035,      12.1,          12.8,            .0,            .0,            .0,           8.2,          33.0
NA,NA,NA,2018-19,Springfield - Early Childhood Education Center,02810001,       9.5,            .0,            .0,            .0,            .0,           5.0,          14.5
NA,NA,NA,2018-19,Springfield - Edward P. Boland School,02810010,      21.8,          15.9,            .0,            .0,           7.6,           7.5,          52.9
NA,NA,NA,2018-19,Springfield - Elias Brookings,02810030,      10.0,           9.2,            .0,            .0,           3.2,           5.6,          28.0
NA,NA,NA,2018-19,Springfield - Forest Park Middle,02810325,       0.0,            .0,          51.0,            .0,           2.5,           1.0,          54.5
NA,NA,NA,2018-19,Springfield - Frank H Freedman,02810075,       8.0,           8.0,            .0,            .0,            .0,           4.0,          20.0
NA,NA,NA,2018-19,Springfield - Frederick Harris,02810080,      15.6,          12.9,            .0,            .0,           2.0,          12.6,          43.0
NA,NA,NA,2018-19,Springfield - Gateway to College at Holyoke Community College,02810575,       0.0,            .0,            .0,            .0,            .0,            .0,           0.0
NA,NA,NA,2018-19,Springfield - Gateway to College at Springfield Technical Community College,02810580,       0.0,            .0,            .0,            .0,            .0,            .0,           0.0
NA,NA,NA,2018-19,Springfield - German Gerena Community School,02810195,      22.9,          15.4,            .0,            .0,           5.2,          11.1,          54.5
NA,NA,NA,2018-19,Springfield - Glenwood,02810065,       7.0,           7.5,            .0,            .0,           2.0,           5.5,          22.0
NA,NA,NA,2018-19,Springfield - Glickman Elementary,02810068,       9.1,           7.1,            .0,            .0,           3.0,           6.8,          26.0
NA,NA,NA,2018-19,Springfield - High School Of Commerce,02810510,       0.0,            .0,            .0,          46.5,          26.5,          12.3,          85.2
NA,NA,NA,2018-19,Springfield - Hiram L Dorman,02810050,       6.7,           6.2,            .0,            .0,           1.8,           7.3,          22.0
NA,NA,NA,2018-19,Springfield - Homer Street,02810085,      10.1,          10.7,            .0,            .0,            .9,          10.3,          32.0
NA,NA,NA,2018-19,Springfield - Impact Prep at Chestnut,02810366,       0.0,            .0,          24.9,            .0,           2.6,            .0,          27.5
NA,NA,NA,2018-19,Springfield - Indian Orchard Elementary,02810100,      19.4,          14.3,            .0,            .0,           1.9,           9.5,          45.0
NA,NA,NA,2018-19,Springfield - John F Kennedy Middle,02810328,       0.0,            .0,          33.0,            .0,            .0,           3.0,          36.0
NA,NA,NA,2018-19,Springfield - John J Duggan Middle,02810320,       0.0,            .0,          34.5,          17.4,           4.3,           2.3,          58.5
NA,NA,NA,2018-19,Springfield - Kensington International School,02810110,       7.8,           8.2,            .0,            .0,            .0,           7.0,          23.0
NA,NA,NA,2018-19,Springfield - Liberty,02810115,       7.8,           8.2,            .0,            .0,            .0,           3.0,          19.0
NA,NA,NA,2018-19,Springfield - Liberty Preparatory Academy,02810560,       0.0,            .0,            .0,           1.0,           1.4,            .8,           3.2
NA,NA,NA,2018-19,Springfield - Lincoln,02810120,      10.1,          12.4,            .0,            .0,            .0,           6.0,          28.5
NA,NA,NA,2018-19,Springfield - M Marcus Kiley Middle,02810330,       0.0,            .0,          47.4,            .0,            .9,           1.0,          49.3
NA,NA,NA,2018-19,Springfield - Margaret C Ells,02810060,      16.0,            .0,            .0,            .0,            .0,            .0,          16.0
NA,NA,NA,2018-19,Springfield - Mary A. Dryden Veterans Memorial School,02810125,       9.1,          10.9,            .0,            .0,            .0,           2.0,          22.0
NA,NA,NA,2018-19,Springfield - Mary M Lynch,02810140,       7.2,           8.5,            .0,            .0,            .0,           2.3,          18.0
NA,NA,NA,2018-19,Springfield - Mary M Walsh,02810155,       7.5,           8.8,            .0,            .0,           2.5,           4.7,          23.5
NA,NA,NA,2018-19,Springfield - Mary O Pottenger,02810145,      10.0,           9.0,            .0,            .0,            .0,          12.0,          31.0
NA,NA,NA,2018-19,Springfield - Milton Bradley School,02810023,      16.6,          16.0,            .0,            .0,           2.7,           9.7,          45.0
NA,NA,NA,2018-19,Springfield - Rebecca M Johnson,02810055,      19.0,          11.0,            .0,            .0,           5.0,          18.0,          53.0
NA,NA,NA,2018-19,Springfield - Rise Academy at Van Sickle,02810480,       0.0,            .0,          22.8,            .0,            .9,           2.0,          25.7
NA,NA,NA,2018-19,Springfield - Roger L. Putnam Vocational Technical Academy,02810620,       0.0,            .0,            .0,         108.7,          10.1,          10.8,         129.6
NA,NA,NA,2018-19,Springfield - STEM Middle Academy,02810350,       0.0,            .0,          17.9,            .1,            .5,            .0,          18.4
NA,NA,NA,2018-19,Springfield - Samuel Bowles,02810020,       8.2,           9.8,            .0,            .0,            .0,           3.0,          21.0
NA,NA,NA,2018-19,Springfield - South End Middle School,02810355,       0.0,            .0,          14.8,            .0,            .6,            .0,          15.4
NA,NA,NA,2018-19,Springfield - Springfield Central High,02810500,       0.0,            .0,            .0,         116.5,          25.3,           4.3,         146.1
NA,NA,NA,2018-19,Springfield - Springfield High School,02810570,       0.0,            .0,            .0,           8.1,           3.7,           3.6,          15.4
NA,NA,NA,2018-19,Springfield - Springfield High School of Science and Technology,02810530,       0.0,            .0,            .0,          60.8,          18.0,           7.7,          86.4
NA,NA,NA,2018-19,Springfield - Springfield International Academy at Johnson,02810215,       0.0,            .0,            .0,            .0,           1.6,            .4,           2.0
NA,NA,NA,2018-19,Springfield - Springfield International Academy at Sci-Tech,02810700,       0.0,            .0,            .0,           3.6,            .3,            .0,           3.8
NA,NA,NA,2018-19,Springfield - Springfield Public Day Elementary School,02810005,       1.1,            .0,            .0,            .0,           7.7,           3.2,          12.0
NA,NA,NA,2018-19,Springfield - Springfield Public Day High School,02810550,       0.0,            .0,            .0,           8.4,           3.8,            .1,          12.2
NA,NA,NA,2018-19,Springfield - Springfield Public Day Middle School,02810345,       0.0,            .0,           9.0,            .0,            .0,           1.0,          10.0
NA,NA,NA,2018-19,Springfield - Springfield Vocational Academy,02810675,       0.0,            .0,            .0,            .0,            .7,           2.8,           3.5
NA,NA,NA,2018-19,Springfield - Sumner Avenue,02810160,      17.5,          14.9,            .0,            .0,           4.5,           6.1,          43.0
NA,NA,NA,2018-19,Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,       0.0,            .0,          21.8,          22.4,           4.1,           1.5,          49.8
NA,NA,NA,2018-19,Springfield - Thomas M Balliet,02810015,       9.7,           6.2,            .0,            .0,            .0,           5.1,          21.0
NA,NA,NA,2018-19,Springfield - Van Sickle Academy,02810485,       0.0,            .0,          17.9,            .0,            .4,           1.5,          19.8
NA,NA,NA,2018-19,Springfield - Warner,02810180,       9.5,           9.2,            .0,            .0,           1.8,           1.6,          22.0
NA,NA,NA,2018-19,Springfield - Washington,02810185,      14.8,          12.8,            .0,            .0,            .0,           2.4,          30.0
NA,NA,NA,2018-19,Springfield - White Street,02810190,      10.2,          10.8,            .0,            .0,            .0,          10.0,          31.0
NA,NA,NA,2018-19,Springfield - William N. DeBerry,02810045,       6.6,           7.9,            .0,            .0,           2.7,           7.7,          25.0
NA,NA,NA,2018-19,Springfield Preparatory Charter School (District) - Springfield Preparatory Charter School,35100205,      14.2,           9.4,            .0,            .0,            .0,            .0,          23.6
NA,NA,NA,2018-19,Stoneham - Colonial Park,02840005,      10.4,           4.7,            .0,            .0,           4.0,           1.7,          20.8
NA,NA,NA,2018-19,Stoneham - Robin Hood,02840025,      12.7,           7.1,            .0,            .0,           2.0,           4.4,          26.2
NA,NA,NA,2018-19,Stoneham - South,02840030,      12.1,           7.3,            .0,            .0,           2.0,           2.4,          23.8
NA,NA,NA,2018-19,Stoneham - Stoneham Central Middle School,02840405,       0.0,          13.7,          43.9,            .0,           6.2,            .8,          64.7
NA,NA,NA,2018-19,Stoneham - Stoneham High,02840505,       0.0,            .0,            .0,          19.9,          39.4,            .5,          59.8
NA,NA,NA,2018-19,Stoughton - Edwin A Jones Early Childhood Center,02850012,       5.0,            .0,            .0,            .0,            .0,            .0,           5.0
NA,NA,NA,2018-19,Stoughton - Helen Hansen Elementary,02850010,       8.9,           5.9,            .0,            .0,           3.5,            .0,          18.4
NA,NA,NA,2018-19,Stoughton - Joseph H Gibbons,02850025,      11.7,          10.8,            .0,            .0,           4.5,            .0,          27.0
NA,NA,NA,2018-19,Stoughton - Joseph R Dawe Jr Elementary,02850014,      12.4,          12.3,            .0,            .0,           3.5,            .0,          28.2
NA,NA,NA,2018-19,Stoughton - O'Donnell Middle School,02850405,       0.0,            .0,          57.2,            .0,          11.7,           1.6,          70.5
NA,NA,NA,2018-19,Stoughton - Richard L. Wilkins Elementary School,02850020,      12.7,           9.7,            .0,            .0,          10.5,            .0,          32.9
NA,NA,NA,2018-19,Stoughton - South Elementary,02850015,       6.2,          10.2,            .0,            .0,           3.3,            .0,          19.7
NA,NA,NA,2018-19,Stoughton - Stoughton High,02850505,       0.0,            .0,            .0,          48.5,          39.2,           8.7,          96.4
NA,NA,NA,2018-19,Sturbridge - Burgess Elementary,02870005,      26.5,          22.3,           6.6,            .0,          13.5,           1.2,          70.1
NA,NA,NA,2018-19,Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,       0.0,            .0,            .0,          80.8,           7.0,            .0,          87.8
NA,NA,NA,2018-19,Sudbury - Ephraim Curtis Middle,02880305,       0.0,            .0,          60.5,            .0,          10.6,           1.3,          72.4
NA,NA,NA,2018-19,Sudbury - General John Nixon Elementary,02880025,       8.3,          12.3,            .0,            .0,           5.5,            .0,          26.1
NA,NA,NA,2018-19,Sudbury - Israel Loring School,02880015,      14.3,          14.5,            .0,            .0,           6.4,            .0,          35.1
NA,NA,NA,2018-19,Sudbury - Josiah Haynes,02880010,      10.3,          12.3,            .0,            .0,           5.3,            .0,          27.9
NA,NA,NA,2018-19,Sudbury - Peter Noyes,02880030,      17.3,          14.7,            .0,            .0,           6.4,           1.0,          39.5
NA,NA,NA,2018-19,Sunderland - Sunderland Elementary,02890005,       9.3,           6.5,           1.8,            .0,           5.3,            .0,          23.0
NA,NA,NA,2018-19,Sutton - Sutton Early Learning,02900003,      18.8,            .0,            .0,            .0,            .0,            .0,          18.8
NA,NA,NA,2018-19,Sutton - Sutton Elementary,02900005,       0.0,          22.9,            .0,            .0,            .0,            .0,          22.9
NA,NA,NA,2018-19,Sutton - Sutton High School,02900510,       0.0,            .0,            .0,          33.0,            .0,            .0,          33.0
NA,NA,NA,2018-19,Sutton - Sutton Middle School,02900305,       0.0,            .0,          24.4,            .0,            .0,            .3,          24.6
NA,NA,NA,2018-19,Swampscott - Clarke,02910005,       7.7,           6.6,            .0,            .0,           3.0,           1.3,          18.6
NA,NA,NA,2018-19,Swampscott - Hadley,02910010,      10.8,           7.2,            .0,            .0,           5.9,           1.3,          25.1
NA,NA,NA,2018-19,Swampscott - Stanley,02910020,       8.7,           6.4,            .0,            .0,           3.0,            .3,          18.4
NA,NA,NA,2018-19,Swampscott - Swampscott High,02910505,       0.0,            .0,            .0,          60.6,            .0,            .2,          60.8
NA,NA,NA,2018-19,Swampscott - Swampscott Middle,02910305,       5.0,          13.6,          43.1,            .0,            .0,            .1,          61.8
NA,NA,NA,2018-19,Swansea - Elizabeth S Brown,02920006,       0.0,          17.0,            .0,            .0,           1.2,           1.0,          19.2
NA,NA,NA,2018-19,Swansea - Gardner,02920015,      16.1,            .0,            .0,            .0,           1.2,            .2,          17.5
NA,NA,NA,2018-19,Swansea - Joseph Case High,02920505,       0.0,            .0,            .0,          44.2,            .0,           1.5,          45.7
NA,NA,NA,2018-19,Swansea - Joseph Case Jr High,02920305,       0.0,            .0,          40.7,            .0,            .0,            .3,          41.0
NA,NA,NA,2018-19,Swansea - Joseph G Luther,02920020,       0.0,          14.1,            .0,            .0,            .4,            .0,          14.5
NA,NA,NA,2018-19,Swansea - Mark G Hoyle Elementary,02920017,      16.8,            .0,            .0,            .0,            .2,            .7,          17.7
NA,NA,NA,2018-19,TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,       4.7,           6.9,          14.9,          44.3,            .0,          11.5,          82.2
NA,NA,NA,2018-19,Tantasqua - Tantasqua Regional Jr High,07700405,       0.0,            .0,          44.7,            .0,           1.0,            .2,          45.9
NA,NA,NA,2018-19,Tantasqua - Tantasqua Regional Sr High,07700505,       0.0,            .0,            .0,          78.7,            .0,            .6,          79.2
NA,NA,NA,2018-19,Tantasqua - Tantasqua Regional Vocational,07700605,       0.0,            .0,            .0,          14.0,            .0,            .0,          14.0
NA,NA,NA,2018-19,Taunton - Benjamin Friedman Middle,02930315,       0.0,          14.3,          33.7,            .0,            .5,            .0,          48.5
NA,NA,NA,2018-19,Taunton - East Taunton Elementary,02930010,      27.3,          16.5,            .0,            .0,            .0,            .0,          43.9
NA,NA,NA,2018-19,Taunton - Edmund Hatch Bennett,02930007,      13.1,           9.4,            .0,            .0,            .0,            .0,          22.5
NA,NA,NA,2018-19,Taunton - Edward F. Leddy Preschool,02930005,      10.0,            .0,            .0,            .0,            .0,            .0,          10.0
NA,NA,NA,2018-19,Taunton - Elizabeth Pole,02930027,      25.4,          15.6,            .0,            .0,            .0,            .0,          41.0
NA,NA,NA,2018-19,Taunton - H H Galligan,02930057,      14.6,           9.9,            .0,            .0,            .0,            .0,          24.4
NA,NA,NA,2018-19,Taunton - Hopewell,02930035,      13.1,          11.4,            .0,            .0,            .0,            .0,          24.5
NA,NA,NA,2018-19,Taunton - John F Parker Middle,02930305,       0.0,          11.2,          20.4,            .0,           2.0,            .0,          33.6
NA,NA,NA,2018-19,Taunton - Joseph C Chamberlain,02930008,      20.2,          14.7,            .0,            .0,            .0,            .0,          34.9
NA,NA,NA,2018-19,Taunton - Joseph H Martin,02930042,       0.0,          15.1,          29.3,            .0,            .0,            .0,          44.4
NA,NA,NA,2018-19,Taunton - Mulcahey Elementary School,02930015,      24.4,          10.1,            .0,            .0,            .0,            .0,          34.5
NA,NA,NA,2018-19,Taunton - Taunton Alternative High School,02930525,       0.0,            .0,            .0,            .3,           5.5,            .0,           5.7
NA,NA,NA,2018-19,Taunton - Taunton High,02930505,       0.0,            .0,          34.3,          94.8,          25.7,           1.9,         156.7
NA,NA,NA,2018-19,Tewksbury - Heath-Brook,02950010,      21.5,            .0,            .0,            .0,           2.1,            .0,          23.6
NA,NA,NA,2018-19,Tewksbury - John F. Ryan,02950023,       0.0,          22.6,          21.4,            .0,            .8,            .0,          44.8
NA,NA,NA,2018-19,Tewksbury - John W. Wynn Middle,02950305,       0.0,            .0,          48.0,            .0,            .8,            .0,          48.8
NA,NA,NA,2018-19,Tewksbury - L F Dewing,02950001,      35.6,            .0,            .0,            .0,           2.8,           1.5,          39.8
NA,NA,NA,2018-19,Tewksbury - Louise Davy Trahan,02950025,       0.0,          15.5,            .0,            .0,            .6,           1.0,          17.1
NA,NA,NA,2018-19,Tewksbury - North Street,02950020,       0.0,          16.9,            .0,            .0,           3.6,            .0,          20.6
NA,NA,NA,2018-19,Tewksbury - Tewksbury Memorial High,02950505,       0.0,            .0,            .0,          63.6,           1.7,           1.2,          66.5
NA,NA,NA,2018-19,Tisbury - Tisbury Elementary,02960005,       7.9,           8.6,           9.5,            .0,           8.4,           3.4,          37.7
NA,NA,NA,2018-19,Topsfield - Proctor Elementary,02980005,       0.0,          13.3,           8.3,            .0,           1.0,            .0,          22.6
NA,NA,NA,2018-19,Topsfield - Steward Elementary,02980010,      21.0,           8.5,            .0,            .0,           2.4,            .1,          32.0
NA,NA,NA,2018-19,Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,       0.0,            .0,            .0,          87.1,            .0,            .0,          87.1
NA,NA,NA,2018-19,Triton - Newbury Elementary,07730020,      11.8,          11.2,           3.6,            .0,           8.5,            .7,          35.7
NA,NA,NA,2018-19,Triton - Pine Grove,07730025,      11.1,          11.2,           3.6,            .0,           7.5,            .0,          33.4
NA,NA,NA,2018-19,Triton - Salisbury Elementary,07730015,      13.7,          11.6,           4.9,            .0,          11.6,           1.5,          43.3
NA,NA,NA,2018-19,Triton - Triton Regional High School,07730505,       0.0,            .0,            .0,          52.6,           1.0,           2.1,          55.6
NA,NA,NA,2018-19,Triton - Triton Regional Middle School,07730405,       0.0,            .0,          27.9,            .0,           3.4,            .0,          31.3
NA,NA,NA,2018-19,Truro - Truro Central,03000005,       7.9,           5.9,           2.1,            .0,            .0,            .1,          16.0
NA,NA,NA,2018-19,Tyngsborough - Tyngsborough Elementary,03010020,      24.4,          22.9,            .0,            .0,           9.8,            .0,          57.2
NA,NA,NA,2018-19,Tyngsborough - Tyngsborough High School,03010505,       0.0,            .0,            .0,          12.3,          22.8,            .0,          35.2
NA,NA,NA,2018-19,Tyngsborough - Tyngsborough Middle,03010305,       0.0,            .0,          33.6,            .0,            .0,            .4,          34.0
NA,NA,NA,2018-19,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,       0.0,            .0,          43.2,            .0,            .3,           1.0,          44.5
NA,NA,NA,2018-19,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,      18.3,          16.6,          20.1,            .0,            .0,            .0,          55.0
NA,NA,NA,2018-19,Up-Island Regional - Chilmark Elementary,07740010,       0.2,            .0,            .0,            .0,           4.2,           1.0,           5.4
NA,NA,NA,2018-19,Up-Island Regional - West Tisbury Elementary,07740020,       8.5,           9.3,          15.1,            .0,           7.8,           2.3,          43.0
NA,NA,NA,2018-19,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,       0.0,            .0,            .0,          71.0,            .3,            .9,          72.2
NA,NA,NA,2018-19,Uxbridge - Gateway to College,03040515,       0.0,            .0,            .0,            .0,            .0,            .0,           0.0
NA,NA,NA,2018-19,Uxbridge - Taft Early Learning Center,03040005,      31.3,           9.8,            .0,            .0,            .0,            .5,          41.6
NA,NA,NA,2018-19,Uxbridge - Uxbridge High,03040505,       0.0,            .0,          10.1,          38.3,           1.0,           1.0,          50.4
NA,NA,NA,2018-19,Uxbridge - Whitin Intermediate,03040405,       0.0,          19.2,          18.8,            .0,            .0,            .0,          38.0
NA,NA,NA,2018-19,Veritas Preparatory Charter School (District) - Veritas Preparatory Charter School,04980405,       0.0,           8.9,          20.1,            .0,            .0,            .0,          29.0
NA,NA,NA,2018-19,Wachusett - Central Tree Middle,07750310,       0.0,            .0,          25.9,            .0,            .6,            .5,          27.0
NA,NA,NA,2018-19,Wachusett - Chocksett Middle School,07750315,       0.0,           6.0,          20.2,            .0,            .0,            .3,          26.6
NA,NA,NA,2018-19,Wachusett - Davis Hill Elementary,07750018,      13.6,          13.0,            .0,            .0,            .0,           1.9,          28.5
NA,NA,NA,2018-19,Wachusett - Dawson,07750020,      14.1,          14.8,            .0,            .0,            .0,           1.0,          30.0
