Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,<26 yrs (# ),26-32 yrs (#),33-40 yrs (#),41-48 yrs (#),49-56 yrs (#),57-64 yrs (#),Over 64 yrs (#),FTE Count,Student Count,Student to Nurse Ratio
4.592,4.59,a-phya-i1,2021-22,Milford - Milford High,01850505,          1.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          2.0,1278,639.0
5.511111111111111,5,a-phya-i1,2021-22,Milford - Shining Star Early Childhood Center,01850075,          0.0,          0.0,          0.0,          0.0,          0.0,          0.3,          0.0,          0.3,140,466.6666666666667
5.312,5,a-phya-i1,2021-22,Milford - Stacy Middle,01850305,          0.0,          0.0,          1.0,          1.0,          0.0,          0.0,          0.0,          2.0,1008,504.0
5.517333333333333,5,a-phya-i1,2021-22,Milford - Woodland,01850090,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          0.0,          2.0,931,465.5
5.1946666666666665,5,a-phya-i1,2021-22,Millbury - Elmwood Street,01860017,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,526,526.0
4.074666666666666,4.07,a-phya-i1,2021-22,Millbury - Millbury Junior/Senior High,01860505,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,736,736.0
6.192,5,a-phya-i1,2021-22,Millbury - Raymond E. Shaw Elementary,01860025,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,339,339.0
4.9013333333333335,4.9,a-phya-i1,2021-22,Millis - Clyde F Brown,01870005,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,581,581.0
4.501333333333333,4.5,a-phya-i1,2021-22,Millis - Millis High School,01870505,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.5,328,656.0
5.1626666666666665,5,a-phya-i1,2021-22,Millis - Millis Middle,01870020,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.0,          0.5,266,532.0
3.050666666666667,3.05,a-phya-i1,2021-22,Milton - Charles S Pierce Middle,01890410,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,928,928.0
4.757333333333333,4.76,a-phya-i1,2021-22,Milton - Collicot,01890005,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,608,608.0
0,1,a-phya-i1,2021-22,Milton - Cunningham School,01890007,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,617
4.645333333333333,4.65,a-phya-i1,2021-22,Milton - Glover,01890010,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,629,629.0
2.1013333333333333,2.1,a-phya-i1,2021-22,Milton - Milton High,01890505,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,1106,1106.0
5.525333333333333,5,a-phya-i1,2021-22,Milton - Tucker,01890020,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,464,464.0
1.0133333333333334,1.01,a-phya-i1,2021-22,Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,          0.0,          0.5,          0.0,          0.0,          0.0,          0.0,          0.0,          0.5,655,1310.0
6.56,5,a-phya-i1,2021-22,Mohawk Trail - Buckland-Shelburne Regional,07170005,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,270,270.0
6.311111111111111,5,a-phya-i1,2021-22,Mohawk Trail - Colrain Central,07170010,          0.0,          0.0,          0.0,          0.0,          0.3,          0.0,          0.0,          0.3,95,316.6666666666667
6.554666666666667,5,a-phya-i1,2021-22,Mohawk Trail - Mohawk Trail Regional School,07170505,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,271,271.0
0,1,a-phya-i1,2021-22,Mohawk Trail - Sanderson Academy,07170020,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,126
7.226666666666667,5,a-phya-i1,2021-22,Monomoy Regional School District - Chatham Elementary School,07120001,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,145,145.0
6.688,5,a-phya-i1,2021-22,Monomoy Regional School District - Harwich Elementary School,07120002,          0.0,          0.0,          1.0,          1.0,          0.0,          0.0,          0.0,          2.0,492,246.0
4.751515151515152,4.75,a-phya-i1,2021-22,Monomoy Regional School District - Monomoy Regional High School,07120515,          0.0,          0.0,          0.0,          0.6,          0.5,          0.0,          0.0,          1.1,670,609.090909090909
6.784,5,a-phya-i1,2021-22,Monomoy Regional School District - Monomoy Regional Middle School,07120315,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          2.0,456,228.0
0,1,a-phya-i1,2021-22,Monson - Granite Valley School,01910030,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,409
7.133333333333334,5,a-phya-i1,2021-22,Monson - Monson High School,01910505,          0.0,          0.0,          0.0,          2.0,          0.0,          0.0,          0.0,          2.0,325,162.5
7.445333333333333,5,a-phya-i1,2021-22,Monson - Quarry Hill Community School,01910010,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,104,104.0
4.232,4.23,a-phya-i1,2021-22,Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,          1.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          2.0,1413,706.5
6.896,5,a-phya-i1,2021-22,Mount Greylock - Lanesborough Elementary,07150005,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,207,207.0
5.205333333333333,5,a-phya-i1,2021-22,Mount Greylock - Mt Greylock Regional High,07150505,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,524,524.0
5.749333333333333,5,a-phya-i1,2021-22,Mount Greylock - Williamstown Elementary,07150010,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,422,422.0
6.3082666666666665,5,a-phya-i1,2021-22,Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,          0.0,          1.5,          0.0,          1.0,          1.0,          0.5,          1.0,          5.0,1586,317.2
7.125333333333334,5,a-phya-i1,2021-22,Nahant - Johnson,01960010,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,164,164.0
2.3866666666666667,2.39,a-phya-i1,2021-22,Nantucket - Cyrus Peirce,01970010,          0.0,          0.0,          0.4,          0.0,          0.0,          0.0,          0.0,          0.4,421,1052.5
5.978666666666666,5,a-phya-i1,2021-22,Nantucket - Nantucket Elementary,01970005,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,379,379.0
0.6133333333333333,1,a-phya-i1,2021-22,Nantucket - Nantucket High,01970505,          0.0,          0.0,          0.4,          0.0,          0.0,          0.0,          0.0,          0.4,554,1385.0
6.304,5,a-phya-i1,2021-22,Nantucket - Nantucket Intermediate School,01970020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,318,318.0
6.133333333333334,5,a-phya-i1,2021-22,Narragansett - Narragansett Middle,07200305,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,350,350.0
5.754666666666667,5,a-phya-i1,2021-22,Narragansett - Narragansett Regional High,07200505,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,421,421.0
6.341333333333333,5,a-phya-i1,2021-22,Narragansett - Templeton Elementary School,07200020,          1.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          2.0,622,311.0
5.301333333333333,5,a-phya-i1,2021-22,Nashoba - Center School,07250020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,506,506.0
6.449066666666667,5,a-phya-i1,2021-22,Nashoba - Florence Sawyer School,07250025,          0.0,          0.0,          0.0,          0.0,          2.5,          0.0,          0.0,          2.5,727,290.8
5.528888888888888,5,a-phya-i1,2021-22,Nashoba - Hale,07250310,          0.0,          0.0,          0.0,          0.0,          0.6,          0.0,          0.0,          0.6,278,463.33333333333337
6.8053333333333335,5,a-phya-i1,2021-22,Nashoba - Luther Burbank Middle School,07250305,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,224,224.0
5.552,5,a-phya-i1,2021-22,Nashoba - Mary Rowlandson Elementary,07250010,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,459,459.0
6.410666666666667,5,a-phya-i1,2021-22,Nashoba - Nashoba Regional,07250505,          0.0,          0.0,          1.0,          1.0,          1.0,          0.0,          0.0,          3.0,894,298.0
6.037333333333334,5,a-phya-i1,2021-22,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          2.0,736,368.0
6.197333333333333,5,a-phya-i1,2021-22,Natick - Bennett-Hemenway,01980005,          0.0,          0.0,          0.5,          0.0,          0.0,          1.0,          0.0,          1.5,507,338.0
5.584,5,a-phya-i1,2021-22,Natick - Brown,01980010,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,453,453.0
5.166666666666667,5,a-phya-i1,2021-22,Natick - J F Kennedy Middle School,01980305,          0.0,          0.0,          0.0,          0.0,          0.0,          1.6,          0.0,          1.6,850,531.25
6.832,5,a-phya-i1,2021-22,Natick - Johnson,01980031,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,219,219.0
5.936,5,a-phya-i1,2021-22,Natick - Lilja Elementary,01980035,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,387,387.0
5.888,5,a-phya-i1,2021-22,Natick - Memorial,01980043,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,396,396.0
4.803809523809524,4.8,a-phya-i1,2021-22,Natick - Natick High,01980505,          0.0,          0.0,          0.0,          0.0,          2.4,          0.4,          0.0,          2.8,1678,599.2857142857143
6.182222222222221,5,a-phya-i1,2021-22,Natick - Wilson Middle,01980310,          0.0,          0.0,          0.0,          1.0,          0.4,          1.0,          0.0,          2.4,818,340.83333333333337
3.5573333333333332,3.56,a-phya-i1,2021-22,Nauset - Nauset Regional High,06600505,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,833,833.0
5.157333333333334,5,a-phya-i1,2021-22,Nauset - Nauset Regional Middle,06600305,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,533,533.0
5.498181818181819,5,a-phya-i1,2021-22,Needham - Broadmeadow,01990005,          0.0,          0.0,          0.0,          0.0,          1.1,          0.0,          0.0,          1.1,516,469.09090909090907
5.818181818181818,5,a-phya-i1,2021-22,Needham - High Rock School,01990410,          0.0,          0.0,          0.0,          1.0,          0.1,          0.0,          0.0,          1.1,450,409.09090909090907
6.084444444444444,5,a-phya-i1,2021-22,Needham - John Eliot,01990020,          0.0,          0.0,          0.0,          1.0,          0.1,          0.0,          0.1,          1.2,431,359.1666666666667
4.70320987654321,4.7,a-phya-i1,2021-22,Needham - Needham High,01990505,          0.0,          0.0,          0.0,          0.0,          0.7,          2.0,          0.0,          2.7,1669,618.1481481481482
6.311111111111112,5,a-phya-i1,2021-22,Needham - Newman Elementary,01990050,          0.0,          0.0,          0.0,          2.0,          0.1,          0.0,          0.0,          2.1,665,316.66666666666663
5.897142857142858,5,a-phya-i1,2021-22,Needham - Pollard Middle,01990405,          0.0,          0.0,          0.0,          0.0,          1.1,          1.0,          0.0,          2.1,828,394.2857142857143
5.546666666666667,5,a-phya-i1,2021-22,Needham - Sunita L. Williams Elementary,01990035,          0.0,          0.0,          0.0,          0.0,          0.1,          1.0,          0.0,          1.1,506,459.99999999999994
5.818181818181818,5,a-phya-i1,2021-22,Needham - William Mitchell,01990040,          0.0,          0.0,          0.0,          0.0,          1.1,          0.0,          0.0,          1.1,450,409.09090909090907
6.6417777777777784,5,a-phya-i1,2021-22,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,          0.0,          0.0,          1.0,          0.0,          0.0,          2.0,          0.0,          3.0,764,254.66666666666666
4.544,4.54,a-phya-i1,2021-22,New Bedford - Abraham Lincoln,02010095,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,648,648.0
6.661333333333333,5,a-phya-i1,2021-22,New Bedford - Alfred J Gomes,02010063,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          0.0,          2.0,502,251.0
6.762666666666667,5,a-phya-i1,2021-22,New Bedford - Betsey B Winslow,02010140,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,232,232.0
6.384,5,a-phya-i1,2021-22,New Bedford - Carlos Pacheco,02010105,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,303,303.0
7.1786666666666665,5,a-phya-i1,2021-22,New Bedford - Casimir Pulaski,02010123,          0.0,          1.0,          0.0,          1.0,          1.0,          0.5,          0.0,          3.5,539,154.0
6.533333333333333,5,a-phya-i1,2021-22,New Bedford - Charles S Ashley,02010010,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,275,275.0
6.448,5,a-phya-i1,2021-22,New Bedford - Elizabeth Carter Brooks,02010015,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,291,291.0
7.029333333333334,5,a-phya-i1,2021-22,New Bedford - Ellen R Hathaway,02010075,          0.0,          0.0,          0.0,          1.0,          0.5,          0.0,          0.0,          1.5,273,182.0
6.570666666666667,5,a-phya-i1,2021-22,New Bedford - Elwyn G Campbell,02010020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,268,268.0
6.8213333333333335,5,a-phya-i1,2021-22,New Bedford - Hayden/McFadden,02010078,          0.0,          1.0,          0.0,          0.0,          1.0,          0.0,          1.0,          3.0,663,221.0
6.010666666666666,5,a-phya-i1,2021-22,New Bedford - Irwin M. Jacobs Elementary School,02010070,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,373,373.0
5.12,5,a-phya-i1,2021-22,New Bedford - James B Congdon,02010040,          0.0,          0.0,          0.0,          0.0,          0.5,          0.0,          0.0,          0.5,270,540.0
6.890666666666666,5,a-phya-i1,2021-22,New Bedford - Jireh Swift,02010130,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,208,208.0
6.794666666666667,5,a-phya-i1,2021-22,New Bedford - John Avery Parker,02010115,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,226,226.0
6.346666666666667,5,a-phya-i1,2021-22,New Bedford - John B Devalles,02010050,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,310,310.0
7.166222222222221,5,a-phya-i1,2021-22,New Bedford - Keith Middle School,02010405,          1.0,          2.0,          0.0,          1.0,          1.0,          0.0,          1.0,          6.0,938,156.33333333333334
4.1466666666666665,4.15,a-phya-i1,2021-22,New Bedford - New Bedford High,02010505,          0.0,          0.0,          1.0,          2.0,          0.0,          0.0,          1.0,          4.0,2890,722.5
0,1,a-phya-i1,2021-22,New Bedford - Normandin Middle School,02010410,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,1112
0,1,a-phya-i1,2021-22,New Bedford - Renaissance Community Innovation School,02010124,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,160
5.8773333333333335,5,a-phya-i1,2021-22,New Bedford - Roosevelt Middle School,02010415,          0.0,          0.0,          0.0,          0.0,          0.0,          2.0,          0.0,          2.0,796,398.0
6.381333333333333,5,a-phya-i1,2021-22,New Bedford - Sgt Wm H Carney Academy,02010045,          0.0,          0.0,          0.0,          0.0,          0.0,          2.0,          0.0,          2.0,607,303.5
6.848,5,a-phya-i1,2021-22,New Bedford - Thomas R Rodman,02010125,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,216,216.0
7.546666666666667,5,a-phya-i1,2021-22,New Bedford - Trinity Day Academy,02010510,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,85,85.0
7.8213333333333335,5,a-phya-i1,2021-22,New Bedford - Whaling City Junior/Senior High School,02010515,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          2.0,67,33.5
6.656,5,a-phya-i1,2021-22,New Bedford - William H Taylor,02010135,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,252,252.0
0,1,a-phya-i1,2021-22,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,744
7.133333333333334,5,a-phya-i1,2021-22,New Salem-Wendell - Swift River,07280015,          0.0,          0.0,          0.8,          0.0,          0.0,          0.0,          0.0,          0.8,130,162.5
6.501333333333333,5,a-phya-i1,2021-22,Newburyport - Edward G. Molin Elementary School,02040030,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,281,281.0
6.386666666666667,5,a-phya-i1,2021-22,Newburyport - Francis T Bresnahan Elementary,02040005,          0.0,          1.0,          0.0,          0.0,          1.0,          0.0,          0.0,          2.0,605,302.5
6.606222222222223,5,a-phya-i1,2021-22,Newburyport - Newburyport High,02040505,          0.0,          0.0,          0.0,          2.0,          1.0,          0.0,          0.0,          3.0,784,261.3333333333333
5.44,5,a-phya-i1,2021-22,Newburyport - Rupert A Nock Middle,02040305,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,480,480.0
5.744,5,a-phya-i1,2021-22,Newton - A E Angier,02070005,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,423,423.0
5.52,5,a-phya-i1,2021-22,Newton - Bigelow Middle,02070305,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,465,465.0
6.16,5,a-phya-i1,2021-22,Newton - Bowen,02070015,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,345,345.0
6.117333333333334,5,a-phya-i1,2021-22,Newton - C C Burr,02070020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,353,353.0
5.786666666666667,5,a-phya-i1,2021-22,Newton - Cabot,02070025,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,415,415.0
3.952,3.95,a-phya-i1,2021-22,Newton - Charles E Brown Middle,02070310,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,759,759.0
6.016,5,a-phya-i1,2021-22,Newton - Countryside,02070040,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,372,372.0
5.509333333333333,5,a-phya-i1,2021-22,Newton - F A Day Middle,02070315,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,          2.0,934,467.0
5.856,5,a-phya-i1,2021-22,Newton - Franklin,02070055,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,402,402.0
6.026666666666666,5,a-phya-i1,2021-22,Newton - Horace Mann,02070075,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,370,370.0
6.864,5,a-phya-i1,2021-22,Newton - John Ward,02070120,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,213,213.0
0,1,a-phya-i1,2021-22,Newton - Lincoln-Eliot,02070070,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,315
6.2026666666666666,5,a-phya-i1,2021-22,Newton - Mason-Rice,02070080,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,337,337.0
5.904,5,a-phya-i1,2021-22,Newton - Memorial Spaulding,02070105,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,393,393.0
7.045333333333334,5,a-phya-i1,2021-22,Newton - Newton Early Childhood Program,02070108,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,179,179.0
2.4053333333333335,2.41,a-phya-i1,2021-22,Newton - Newton North High,02070505,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          2.0,2098,1049.0
4.734222222222222,4.73,a-phya-i1,2021-22,Newton - Newton South High,02070510,          0.0,          0.0,          0.0,          0.0,          0.0,          2.0,          1.0,          3.0,1837,612.3333333333334
4.474666666666667,4.47,a-phya-i1,2021-22,Newton - Oak Hill Middle,02070320,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,661,661.0
6.730666666666667,5,a-phya-i1,2021-22,Newton - Peirce,02070100,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,238,238.0
6.8373333333333335,5,a-phya-i1,2021-22,Newton - Underwood,02070115,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,218,218.0
6.8,5,a-phya-i1,2021-22,Newton - Williams,02070125,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,225,225.0
5.749333333333333,5,a-phya-i1,2021-22,Newton - Zervas,02070130,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,422,422.0
3.2,3.2,a-phya-i1,2021-22,Norfolk - Freeman-Kennedy School,02080005,          0.0,          0.0,          0.0,          0.0,          0.6,          0.0,          0.0,          0.6,540,900.0
5.381333333333333,5,a-phya-i1,2021-22,Norfolk - H Olive Day,02080015,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          1.0,491,491.0
4.864,4.86,a-phya-i1,2021-22,Norfolk County Agricultural - Norfolk County Agricultural,09150705,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,588,588.0
7.381333333333333,5,a-phya-i1,2021-22,North Adams - Brayton,02090035,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,          0.0,          2.0,232,116.0
6.682666666666667,5,a-phya-i1,2021-22,North Adams - Colegrove Park Elementary,02090008,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,247,247.0
5.258666666666667,5,a-phya-i1,2021-22,North Adams - Drury High,02090505,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,514,514.0
6.592,5,a-phya-i1,2021-22,North Adams - Greylock,02090015,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,264,264.0
6.882666666666666,5,a-phya-i1,2021-22,North Andover - Anne Bradstreet Early Childhood Center,02110005,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          2.0,419,209.5
6.757333333333333,5,a-phya-i1,2021-22,North Andover - Annie L Sargent School,02110018,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          0.0,          2.0,466,233.0
6.458666666666667,5,a-phya-i1,2021-22,North Andover - Atkinson,02110001,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,289,289.0
6.997333333333334,5,a-phya-i1,2021-22,North Andover - Franklin,02110010,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,          2.0,376,188.0
6.810666666666667,5,a-phya-i1,2021-22,North Andover - Kittredge,02110015,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,223,223.0
3.55,3.55,a-phya-i1,2021-22,North Andover - North Andover High,02110505,          0.0,          0.0,          0.0,          0.0,          1.6,          0.0,          0.0,          1.6,1335,834.375
5.1386666666666665,5,a-phya-i1,2021-22,North Andover - North Andover Middle,02110305,          0.0,          0.0,          0.0,          1.0,          1.0,          0.0,          0.0,          2.0,1073,536.5
6.336,5,a-phya-i1,2021-22,North Andover - Thomson,02110020,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,312,312.0
5.770666666666667,5,a-phya-i1,2021-22,North Attleborough - Amvet Boulevard,02120007,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,418,418.0
6.538666666666667,5,a-phya-i1,2021-22,North Attleborough - Community,02120030,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,274,274.0
6.826666666666667,5,a-phya-i1,2021-22,North Attleborough - Falls,02120010,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,220,220.0
4.906666666666666,4.91,a-phya-i1,2021-22,North Attleborough - Joseph W Martin Jr Elementary,02120013,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,580,580.0
4.970666666666666,4.97,a-phya-i1,2021-22,North Attleborough - North Attleboro High,02120505,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          2.0,1136,568.0
0,1,a-phya-i1,2021-22,North Attleborough - North Attleborough Early Learning Center,02120020,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,134
2.9066666666666667,2.91,a-phya-i1,2021-22,North Attleborough - North Attleborough Middle,02120305,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,955,955.0
6.656,5,a-phya-i1,2021-22,North Attleborough - Roosevelt Avenue,02120015,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,252,252.0
0,1,a-phya-i1,2021-22,North Brookfield - North Brookfield Elementary,02150015,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,285
7.0986666666666665,5,a-phya-i1,2021-22,North Brookfield - North Brookfield High,02150505,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,169,169.0
7.258666666666667,5,a-phya-i1,2021-22,North Middlesex - Ashby Elementary,07350010,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,139,139.0
5.466666666666667,5,a-phya-i1,2021-22,North Middlesex - Hawthorne Brook,07350030,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,475,475.0
5.461333333333333,5,a-phya-i1,2021-22,North Middlesex - Nissitissit Middle School,07350310,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          1.0,476,476.0
6.449382716049383,5,a-phya-i1,2021-22,North Middlesex - North Middlesex Regional,07350505,          0.0,          0.0,          0.6,          0.5,          0.0,          1.6,          0.0,          2.7,785,290.7407407407407
0,1,a-phya-i1,2021-22,North Middlesex - Spaulding Memorial,07350005,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,          0.0,466
7.768,5,a-phya-i1,2021-22,North Middlesex - Squannacook Early Childhood Center,07350002,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,          0.0,          2.0,87,43.5
5.008,5,a-phya-i1,2021-22,North Middlesex - Varnum Brook,07350035,          0.0,          1.0,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,561,561.0
6.416,5,a-phya-i1,2021-22,North Reading - E Ethel Little School,02170003,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,297,297.0
6.101333333333334,5,a-phya-i1,2021-22,North Reading - J Turner Hood,02170010,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,356,356.0
5.52,5,a-phya-i1,2021-22,North Reading - L D Batchelder,02170005,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,465,465.0
4.592,4.59,a-phya-i1,2021-22,North Reading - North Reading High,02170505,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          1.0,639,639.0
4.992,4.99,a-phya-i1,2021-22,North Reading - North Reading Middle,02170305,          0.0,          0.0,          0.0,          0.0,          0.0,          1.0,          0.0,          1.0,564,564.0
6.517333333333333,5,a-phya-i1,2021-22,Northampton - Bridge Street,02100005,          0.0,          0.0,          0.0,          1.0,          0.0,          0.0,          0.0,          1.0,278,278.0
