Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,K,01,02,03,04,05,06,07,08,09,10,11,12,All Grades,Total Students
5.001290322580646,5,a-picp-i1,2021-22,Lexington-Wm Diamond Middle,01550310,"","","","","","",  98.4,  97.2,  95.1,"","","","",  96.9,         934
0.0,1,a-picp-i1,2021-22,Libertas Academy Charter School (District)-Libertas Academy Charter School,35140305,"","","","","","",   0.0,   0.0,   0.0,   0.0,"","","",   0.0,         314
4.9961290322580645,5.0,a-picp-i1,2021-22,Lincoln-Hanscom Middle,01570305,"","","","", 100.0, 100.0,  97.4,  98.0,  88.1,"","","","",  96.8,         220
5.161290322580645,5,a-picp-i1,2021-22,Lincoln-Hanscom Primary,01570006, 100.0, 100.0, 100.0, 100.0,"","","","","","","","","", 100.0,         199
5.161290322580645,5,a-picp-i1,2021-22,Lincoln-Lincoln School,01570025, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,         522
3.4374193548387093,3.44,a-picp-i1,2021-22,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,"","","","","","","","","",  82.7,  66.9,  61.1,  55.6,  66.6,"       1,510"
3.5664516129032253,3.57,a-picp-i1,2021-22,Littleton-Littleton High School,01580505,"","","","","","","","","",  72.9,  75.2,  56.0,  72.0,  69.1,         444
4.913548387096775,4.91,a-picp-i1,2021-22,Littleton-Littleton Middle School,01580305,"","","","","","",  93.9,  97.0,  94.8,"","","","",  95.2,         399
5.161290322580645,5,a-picp-i1,2021-22,Littleton-Russell St Elementary,01580015,"","","", 100.0, 100.0, 100.0,"","","","","","","", 100.0,         381
0.0,1,a-picp-i1,2021-22,Littleton-Shaker Lane Elementary,01580005,   0.0,   0.0,   0.0,"","","","","","","","","","",   0.0,         368
5.161290322580645,5,a-picp-i1,2021-22,Longmeadow-Blueberry Hill,01590005, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         408
5.135483870967742,5,a-picp-i1,2021-22,Longmeadow-Center,01590010, 100.0, 100.0, 100.0, 100.0, 100.0,  97.1,"","","","","","","",  99.5,         414
5.161290322580645,5,a-picp-i1,2021-22,Longmeadow-Glenbrook Middle,01590017,"","","","","","", 100.0, 100.0, 100.0,"","","","", 100.0,         339
1.9200000000000002,1.92,a-picp-i1,2021-22,Longmeadow-Longmeadow High,01590505,"","","","","","","","","",  42.8,  43.0,  34.4,  28.7,  37.2,         901
5.109677419354838,5,a-picp-i1,2021-22,Longmeadow-Williams Middle,01590305,"","","","","","",  97.8,  99.0, 100.0,"","","","",  99.0,         314
5.161290322580645,5,a-picp-i1,2021-22,Longmeadow-Wolf Swamp Road,01590025, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         353
5.161290322580645,5,a-picp-i1,2021-22,Lowell Community Charter Public (District)-Lowell Community Charter Public School,04560050, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,         768
4.118709677419354,4.12,a-picp-i1,2021-22,Lowell Middlesex Academy Charter (District)-Lowell Middlesex Academy Charter School,04580505,"","","","","","","","","",  94.3,  82.6,  85.7,  56.7,  79.8,         109
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Abraham Lincoln,01600020, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         450
5.114838709677419,5,a-picp-i1,2021-22,Lowell-B.F. Butler Middle School,01600310,"","","","","",  99.2,  99.2,  97.9, 100.0,"","","","",  99.1,         552
4.96516129032258,4.97,a-picp-i1,2021-22,Lowell-Bartlett Community Partnership,01600090, 100.0,  90.6, 100.0,  98.1,  86.4,  98.0,  96.1,  96.7,  98.4,"","","","",  96.2,         472
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Charles W Morey,01600030, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         440
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Charlotte M Murkland Elementary,01600080, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         421
5.140645161290323,5,a-picp-i1,2021-22,Lowell-Dr An Wang School,01600345,"","","","","",  99.4,  99.4,  99.4, 100.0,"","","","",  99.6,         685
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Dr Gertrude Bailey,01600002, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         444
4.3509677419354835,4.35,a-picp-i1,2021-22,Lowell-Dr. Janice Adie Day School,01600605, 100.0, 100.0, 100.0,  75.0,  83.3, 100.0, 100.0, 100.0, 100.0,  75.0,   0.0,"",   0.0,  84.3,          51
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Greenhalge,01600015, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         442
5.016774193548387,5,a-picp-i1,2021-22,Lowell-Henry J Robinson Middle,01600330,"","","","","",  95.7,  98.1,  98.3,  96.6,"","","","",  97.2,         673
4.650322580645161,4.65,a-picp-i1,2021-22,Lowell-James S Daley Middle School,01600315,"","","","","",  88.0,  89.3,  90.3,  92.7,"","","","",  90.1,         684
5.058064516129032,5,a-picp-i1,2021-22,Lowell-James Sullivan Middle School,01600340,"","","","","",  99.4,  98.0,  97.7,  97.3,"","","","",  98.0,         664
5.150967741935483,5,a-picp-i1,2021-22,Lowell-John J Shaughnessy,01600050,  98.9, 100.0, 100.0, 100.0, 100.0,"","","","","","","","",  99.8,         448
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Joseph McAvinnue,01600010, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         432
5.130322580645162,5,a-picp-i1,2021-22,Lowell-Kathryn P. Stoklosa Middle School,01600360,"","","","","", 100.0,  99.4,  99.4,  98.9,"","","","",  99.4,         673
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Laura Lee Therapeutic Day School,01600085,"","","", 100.0,"", 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,          19
2.8541935483870966,2.85,a-picp-i1,2021-22,Lowell-Leblanc Therapeutic Day School,01600320,"","","","","","","","","",  75.0,  66.7,  40.0,  33.3,  55.3,          38
1.6206451612903225,1.62,a-picp-i1,2021-22,Lowell-Lowell High,01600505,"","","","","","","","","",  20.3,  36.4,  32.2,  40.4,  31.4,"       3,116"
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Moody Elementary,01600027, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         234
5.140645161290323,5,a-picp-i1,2021-22,Lowell-Pawtucketville Memorial,01600036, 100.0, 100.0,  97.7, 100.0, 100.0,"","","","","","","","",  99.6,         456
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Peter W Reilly,01600040, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         461
4.990967741935484,4.99,a-picp-i1,2021-22,Lowell-Pyne Arts,01600018, 100.0, 100.0, 100.0, 100.0, 100.0,  98.2,  96.6,  90.6,  88.7,"","","","",  96.7,         480
5.006451612903226,5,a-picp-i1,2021-22,Lowell-Rogers STEM Academy,01600005,  97.6,  98.9, 100.0, 100.0,  98.9, 100.0,  97.3,  91.9,  90.9,"","","","",  97.0,         902
5.161290322580645,5,a-picp-i1,2021-22,Lowell-S Christa McAuliffe Elementary,01600075, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         459
0.39741935483870966,1,a-picp-i1,2021-22,Lowell-The Career Academy,01600515,"","","","","","","","","",  54.5,   0.0,   5.9,   0.0,   7.7,          91
5.161290322580645,5,a-picp-i1,2021-22,Lowell-Washington,01600055, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         224
5.161290322580645,5,a-picp-i1,2021-22,Ludlow-East Street Elementary School,01610010, 100.0, 100.0,"","","","","","","","","","","", 100.0,         288
5.161290322580645,5,a-picp-i1,2021-22,Ludlow-Harris Brook Elementary School,01610665,"","", 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         620
2.9316129032258065,2.93,a-picp-i1,2021-22,Ludlow-Ludlow Senior High,01610505,"","","","","","","","","",  76.5,  46.6,  52.2,  48.8,  56.8,         833
3.2877419354838713,3.29,a-picp-i1,2021-22,Ludlow-Paul R Baird Middle,01610305,"","","","","","",  92.8,  93.9,  16.1,"","","","",  63.7,         535
2.7974193548387096,2.8,a-picp-i1,2021-22,Lunenburg-Lunenburg High,01620505,"","","","","","","","","",  10.1,  56.2,  68.8,  79.5,  54.2,         465
5.109677419354838,5,a-picp-i1,2021-22,Lunenburg-Lunenburg Middle School,01620305,"","","","","","",  99.3,  98.4,  99.3,"","","","",  99.0,         408
5.161290322580645,5,a-picp-i1,2021-22,Lunenburg-Lunenburg Primary School,01620010, 100.0, 100.0, 100.0,"","","","","","","","","","", 100.0,         341
5.145806451612903,5,a-picp-i1,2021-22,Lunenburg-Turkey Hill Elementary School,01620025,"","","", 100.0, 100.0,  99.1,"","","","","","","",  99.7,         358
4.990967741935484,4.99,a-picp-i1,2021-22,Lynn-A Drewicz Elementary,01630016, 100.0, 100.0, 100.0, 100.0,  80.3, 100.0,"","","","","","","",  96.7,         448
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Aborn,01630011, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         228
4.00516129032258,4.01,a-picp-i1,2021-22,Lynn-Breed Middle School,01630405,"","","","","","",  97.6,  98.9,  20.4,"","","","",  77.6,"       1,243"
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Brickett Elementary,01630020, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         317
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Capt William G Shoemaker,01630090, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         305
2.2193548387096773,2.22,a-picp-i1,2021-22,Lynn-Classical High,01630505,"","","","","","","","","",  58.5,  60.8,  28.4,  22.1,  43.0,"       1,806"
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Cobbet Elementary,01630035, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         575
5.150967741935483,5,a-picp-i1,2021-22,Lynn-E J Harrington,01630045, 100.0, 100.0,  98.9, 100.0, 100.0, 100.0,"","","","","","","",  99.8,         556
0.0,1,a-picp-i1,2021-22,Lynn-Edward A Sisson,01630095,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,"","","","","","","",   0.0,         424
0.21677419354838712,1,a-picp-i1,2021-22,Lynn-Fecteau-Leary Junior/Senior High School,01630525,"","","","","","",   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  14.3,   4.2,          71
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Hood,01630055, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         468
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Ingalls,01630060, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         682
4.856774193548387,4.86,a-picp-i1,2021-22,Lynn-Julia F Callahan,01630030, 100.0, 100.0, 100.0,  69.2, 100.0,  95.7,"","","","","","","",  94.1,         304
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Lincoln-Thomson,01630070, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         203
2.0180645161290323,2.02,a-picp-i1,2021-22,Lynn-Lynn English High,01630510,"","","","","","","","","",  32.0,  59.6,  37.1,  30.8,  39.1,"       2,133"
1.4606451612903226,1.46,a-picp-i1,2021-22,Lynn-Lynn Vocational Technical Institute,01630605, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","", 100.0,   8.7,   8.4,  11.5,   8.9,  28.3,"       1,350"
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Lynn Woods,01630075, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         158
5.1251612903225805,5,a-picp-i1,2021-22,Lynn-Pickering Middle,01630420,"","","","","","", 100.0,  98.9,  98.8,"","","","",  99.3,         546
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Robert L Ford,01630050,"", 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         431
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Sewell-Anderson,01630085, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         280
4.665806451612903,4.67,a-picp-i1,2021-22,Lynn-Thurgood Marshall Mid,01630305,"","","","","","",  86.0,  93.0,  92.4,"","","","",  90.4,"       1,271"
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Tracy,01630100,"", 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         376
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Washington Elementary School,01630005, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         439
0.8980645161290322,1,a-picp-i1,2021-22,Lynn-William R Fallon,01630080,"",   0.0,   0.0,   0.0,  28.6,  40.0,"","","","","","","",  17.4,          23
5.161290322580645,5,a-picp-i1,2021-22,Lynn-Wm P Connery,01630040, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         530
5.161290322580645,5,a-picp-i1,2021-22,Lynnfield-Huckleberry Hill,01640010, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         450
1.9974193548387098,2.0,a-picp-i1,2021-22,Lynnfield-Lynnfield High,01640505,"","","","","","","","","",  61.3,  41.6,  22.6,  28.4,  38.7,         569
5.161290322580645,5,a-picp-i1,2021-22,Lynnfield-Lynnfield Middle School,01640405,"","","","","", 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,         692
5.161290322580645,5,a-picp-i1,2021-22,Lynnfield-Summer Street,01640020, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         435
4.449032258064516,4.45,a-picp-i1,2021-22,MATCH Charter Public School (District)-MATCH Charter Public School,04690505, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,  95.7,  94.7,  93.7,  97.6,  96.1,   1.4,   0.0,  86.2,"       1,171"
0.2838709677419355,1,a-picp-i1,2021-22,Ma Academy for Math and Science-Ma Academy for Math and Science School,04680505,"","","","","","","","","","","",   0.0,  12.2,   5.5,          91
5.063225806451612,5,a-picp-i1,2021-22,Malden-Beebe,01650003,  98.3, 100.0,  99.0, 100.0,  97.9,  94.4,  96.2,  99.0,  97.9,"","","","",  98.1,         960
5.073548387096774,5,a-picp-i1,2021-22,Malden-Ferryway,01650013,  99.2,  96.3, 100.0,  99.0,  99.1,  97.2,  98.0,  96.0,  99.0,"","","","",  98.3,         976
5.161290322580645,5,a-picp-i1,2021-22,Malden-Forestdale,01650027, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,         613
5.089032258064516,5,a-picp-i1,2021-22,Malden-Linden,01650047,  94.0,  99.0,  98.1, 100.0,  97.8,  99.0, 100.0, 100.0, 100.0,"","","","",  98.6,         866
2.338064516129032,2.34,a-picp-i1,2021-22,Malden-Malden High,01650505,"","","","","","","","","",  43.6,  47.5,  40.2,  50.0,  45.3,"       1,846"
5.161290322580645,5,a-picp-i1,2021-22,Malden-Salemwood,01650057, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,         995
5.161290322580645,5,a-picp-i1,2021-22,Manchester Essex Regional-Essex Elementary,06980020, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         222
3.1535483870967744,3.15,a-picp-i1,2021-22,Manchester Essex Regional-Manchester Essex Regional High School,06980510,"","","","","","","","","",  89.4,  70.7,  36.1,  52.8,  61.1,         450
5.104516129032258,5,a-picp-i1,2021-22,Manchester Essex Regional-Manchester Essex Regional Middle School,06980030,"","","","","","",  97.4, 100.0,  99.1,"","","","",  98.9,         284
5.161290322580645,5,a-picp-i1,2021-22,Manchester Essex Regional-Manchester Memorial Elementary,06980010, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         279
5.161290322580645,5,a-picp-i1,2021-22,Mansfield-Everett W Robinson,01670007, 100.0, 100.0, 100.0,"","","","","","","","","","", 100.0,         732
5.027096774193549,5,a-picp-i1,2021-22,Mansfield-Harold L Qualters Middle,01670035,"","","","","","",  99.3,  98.5,  94.5,"","","","",  97.4,         806
5.161290322580645,5,a-picp-i1,2021-22,Mansfield-Jordan/Jackson Elementary,01670014,"","","", 100.0, 100.0, 100.0,"","","","","","","", 100.0,         728
3.2361290322580647,3.24,a-picp-i1,2021-22,Mansfield-Mansfield High,01670505,"","","","","","","","","",  64.1,  77.1,  60.5,  49.5,  62.7,"       1,099"
1.047741935483871,1.05,a-picp-i1,2021-22,Map Academy Charter School (District)-Map Academy Charter School,35170505,"","","","","","","","","",  36.0,  18.2,  23.0,   5.4,  20.3,         222
5.161290322580645,5,a-picp-i1,2021-22,Marblehead Community Charter Public (District)-Marblehead Community Charter Public School,04640305,"","","","", 100.0, 100.0, 100.0, 100.0, 100.0,"","","","", 100.0,         222
5.161290322580645,5,a-picp-i1,2021-22,Marblehead-Glover,01680020, 100.0, 100.0, 100.0, 100.0,"","","","","","","","","", 100.0,         270
5.161290322580645,5,a-picp-i1,2021-22,Marblehead-Lucretia and Joseph Brown School,01680030, 100.0, 100.0, 100.0, 100.0,"","","","","","","","","", 100.0,         389
2.9470967741935485,2.95,a-picp-i1,2021-22,Marblehead-Marblehead High,01680505,"","","","","","","","","",  74.6,  54.8,  46.3,  52.0,  57.1,         932
4.71741935483871,4.72,a-picp-i1,2021-22,Marblehead-Marblehead Veterans Middle School,01680300,"","","","","","","",  87.9,  94.9,"","","","",  91.4,         394
5.161290322580645,5,a-picp-i1,2021-22,Marblehead-Village School,01680016,"","","","", 100.0, 100.0, 100.0,"","","","","","", 100.0,         571
5.161290322580645,5,a-picp-i1,2021-22,Marion-Sippican,01690005, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","", 100.0,         390
5.0683870967741935,5,a-picp-i1,2021-22,Marlborough-1 LT Charles W. Whitcomb School,01700045,"","","","","","", 100.0,  95.8,  98.8,"","","","",  98.2,"       1,219"
5.161290322580645,5,a-picp-i1,2021-22,Marlborough-Charles Jaworek School,01700030, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         688
5.161290322580645,5,a-picp-i1,2021-22,Marlborough-Francis J Kane,01700008, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         516
5.161290322580645,5,a-picp-i1,2021-22,Marlborough-Goodnow Brothers Elementary School,01700020, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         788
3.2361290322580647,3.24,a-picp-i1,2021-22,Marlborough-Marlborough High,01700505,"","","","","","","","","",  67.0,  58.2,  63.5,  61.0,  62.7,"       1,130"
5.161290322580645,5,a-picp-i1,2021-22,Marlborough-Richer,01700025, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         559
5.161290322580645,5,a-picp-i1,2021-22,Marshfield-Daniel Webster,01710015, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         292
5.161290322580645,5,a-picp-i1,2021-22,Marshfield-Eames Way School,01710005, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         217
5.104516129032258,5,a-picp-i1,2021-22,Marshfield-Furnace Brook Middle,01710310,"","","","","","",  99.6,  99.0,  98.3,"","","","",  98.9,         854
5.161290322580645,5,a-picp-i1,2021-22,Marshfield-Gov Edward Winslow,01710020, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         366
2.209032258064516,2.21,a-picp-i1,2021-22,Marshfield-Marshfield High,01710505,"","","","","","","","","",  50.1,  43.4,  42.0,  35.3,  42.8,"       1,233"
5.161290322580645,5,a-picp-i1,2021-22,Marshfield-Martinson Elementary,01710025, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         458
5.161290322580645,5,a-picp-i1,2021-22,Marshfield-South River,01710010, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         261
4.1651612903225805,4.17,a-picp-i1,2021-22,Martha's Vineyard Charter (District)-Martha's Vineyard Charter School,04660550, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,   0.0,   0.0,   0.0,  87.5, 100.0,  80.7,         176
2.761290322580645,2.76,a-picp-i1,2021-22,Martha's Vineyard-Martha's Vineyard Regional High,07000505,"","","","","","","","","",  67.2,  43.9,  50.9,  45.9,  53.5,         724
5.161290322580645,5,a-picp-i1,2021-22,Martin Luther King Jr. Charter School of Excellence (District)-Martin Luther King Jr. Charter School of Excellence,04920005, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         360
2.224516129032258,2.22,a-picp-i1,2021-22,Masconomet-Masconomet Regional High School,07050505,"","","","","","","","","",  55.5,  44.4,  30.7,  44.6,  43.1,"       1,041"
5.150967741935483,5,a-picp-i1,2021-22,Masconomet-Masconomet Regional Middle School,07050405,"","","","","","","", 100.0,  99.7,"","","","",  99.8,         599
5.161290322580645,5,a-picp-i1,2021-22,Mashpee-Kenneth Coombs School,01720005, 100.0, 100.0, 100.0,"","","","","","","","","","", 100.0,         297
2.2916129032258064,2.29,a-picp-i1,2021-22,Mashpee-Mashpee High,01720505,"","","","","","","","","",  41.1,  40.6,  45.9,  50.0,  44.4,         453
4.258064516129032,4.26,a-picp-i1,2021-22,Mashpee-Mashpee Middle School,01720020,"","","","","","","",  81.7,  83.3,"","","","",  82.5,         240
4.9961290322580645,5.0,a-picp-i1,2021-22,Mashpee-Quashnet School,01720035,"","","",  97.8,  99.1,  97.2,  93.5,"","","","","","",  96.8,         436
5.161290322580645,5,a-picp-i1,2021-22,Mattapoisett-Center,01730005, 100.0, 100.0, 100.0, 100.0,"","","","","","","","","", 100.0,         224
5.161290322580645,5,a-picp-i1,2021-22,Mattapoisett-Old Hammondtown,01730010,"","","","", 100.0, 100.0, 100.0,"","","","","","", 100.0,         187
5.150967741935483,5,a-picp-i1,2021-22,Maynard-Fowler School,01740305,"","","","", 100.0, 100.0, 100.0, 100.0,  98.9,"","","","",  99.8,         460
5.161290322580645,5,a-picp-i1,2021-22,Maynard-Green Meadow,01740010, 100.0, 100.0, 100.0, 100.0,"","","","","","","","","", 100.0,         356
3.514838709677419,3.51,a-picp-i1,2021-22,Maynard-Maynard High,01740505,"","","","","","","","","",  66.7,  62.0,  76.6,  67.0,  68.1,         326
5.161290322580645,5,a-picp-i1,2021-22,Medfield-Dale Street,01750005,"","","","", 100.0, 100.0,"","","","","","","", 100.0,         395
3.3187096774193545,3.32,a-picp-i1,2021-22,Medfield-Medfield Senior High,01750505,"","","","","","","","","",  78.5,  76.1,  45.2,  59.5,  64.3,         748
5.161290322580645,5,a-picp-i1,2021-22,Medfield-Memorial School,01750003, 100.0, 100.0,"","","","","","","","","","","", 100.0,         382
5.161290322580645,5,a-picp-i1,2021-22,Medfield-Ralph Wheelock School,01750007,"","", 100.0, 100.0,"","","","","","","","","", 100.0,         400
4.9961290322580645,5.0,a-picp-i1,2021-22,Medfield-Thomas Blake Middle,01750305,"","","","","","",  97.6,  94.0,  98.9,"","","","",  96.8,         566
5.161290322580645,5,a-picp-i1,2021-22,Medford-Brooks School,01760130, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         477
1.2903225806451613,1.29,a-picp-i1,2021-22,Medford-Curtis-Tufts,01760510,"","","","","","","","","","",  66.7,  33.3,   0.0,  25.0,          12
5.089032258064516,5,a-picp-i1,2021-22,Medford-John J McGlynn Elementary School,01760068,  97.8,  98.6,  98.3,  98.1, 100.0,  99.0,"","","","","","","",  98.6,         441
5.078709677419355,5,a-picp-i1,2021-22,Medford-John J. McGlynn Middle School,01760320,"","","","","","",  98.8,  96.9,  99.4,"","","","",  98.4,         505
4.985806451612903,4.99,a-picp-i1,2021-22,Medford-Madeleine Dugger Andrews,01760315,"","","","","","",  95.7,  97.2,  96.8,"","","","",  96.6,         465
1.8116129032258066,1.81,a-picp-i1,2021-22,Medford-Medford High,01760505,"","","","","","","","","",  32.3,  40.8,  37.3,  30.0,  35.1,"       1,230"
5.161290322580645,5,a-picp-i1,2021-22,Medford-Milton Fuller Roberts,01760150, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         495
5.161290322580645,5,a-picp-i1,2021-22,Medford-Missituk Elementary School,01760140, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         465
5.161290322580645,5,a-picp-i1,2021-22,Medway-Burke/Memorial Elementary School,01770015,"","", 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         476
5.161290322580645,5,a-picp-i1,2021-22,Medway-John D Mc Govern Elementary,01770013, 100.0, 100.0,"","","","","","","","","","","", 100.0,         299
3.303225806451613,3.3,a-picp-i1,2021-22,Medway-Medway High,01770505,"","","","","","","","","",  67.1,  57.3,  56.8,  73.4,  64.0,         636
5.052903225806452,5,a-picp-i1,2021-22,Medway-Medway Middle,01770305,"","","","","",  96.1,  97.7,  99.4,  98.4,"","","","",  97.9,         672
5.161290322580645,5,a-picp-i1,2021-22,Melrose-Early Childhood Center,01780003, 100.0,"","","","","","","","","","","","", 100.0,          46
5.161290322580645,5,a-picp-i1,2021-22,Melrose-Herbert Clark Hoover,01780017, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         301
5.161290322580645,5,a-picp-i1,2021-22,Melrose-Horace Mann,01780025, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         267
5.161290322580645,5,a-picp-i1,2021-22,Melrose-Lincoln,01780020, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         409
2.415483870967742,2.42,a-picp-i1,2021-22,Melrose-Melrose High,01780505,"","","","","","","","","",  58.4,  51.8,  33.8,  43.1,  46.8,         918
4.629677419354839,4.63,a-picp-i1,2021-22,Melrose-Melrose Middle,01780305,"","","","","","",  99.0,  96.8,  72.7,"","","","",  89.7,         846
5.161290322580645,5,a-picp-i1,2021-22,Melrose-Roosevelt,01780035, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         420
5.161290322580645,5,a-picp-i1,2021-22,Melrose-Winthrop,01780050, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","", 100.0,         401
5.161290322580645,5,a-picp-i1,2021-22,Mendon-Upton-Henry P Clough,07100179, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         327
5.161290322580645,5,a-picp-i1,2021-22,Mendon-Upton-Memorial School,07100001, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","","","","","", 100.0,         470
4.753548387096774,4.75,a-picp-i1,2021-22,Mendon-Upton-Miscoe Hill School,07100015,"","","","","", 100.0,  98.8,  76.2,  93.9,"","","","",  92.1,         672
2.900645161290323,2.9,a-picp-i1,2021-22,Mendon-Upton-Nipmuc Regional High,07100510,"","","","","","","","","",  63.6,  54.1,  51.8,  54.8,  56.2,         630
5.140645161290323,5,a-picp-i1,2021-22,Methuen-Comprehensive Grammar School,01810050, 100.0,  98.7, 100.0,  97.0, 100.0, 100.0, 100.0, 100.0, 100.0,"","","","",  99.6,         947
