Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade Nine Students,# Passing All Courses,% Passing All Courses
3.8610526315789473,3.86,a-ovpe-i1,2019-20,Montachusett Regional Vocational Technical-Montachusett Regional Vocational Technical,08320605,         351,         322,  91.7
4.109473684210526,4.11,a-ovpe-i1,2019-20,Mount Greylock-Mt Greylock Regional High,07150505,          85,          83,  97.6
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Mystic Valley Regional Charter (District)-Mystic Valley Regional Charter School,04700105,          90,          90, 100.0
3.886315789473684,3.89,a-ovpe-i1,2019-20,Nantucket-Nantucket High,01970505,         143,         132,  92.3
3.8063157894736843,3.81,a-ovpe-i1,2019-20,Narragansett-Narragansett Regional High,07200505,          94,          85,  90.4
3.9326315789473685,3.93,a-ovpe-i1,2019-20,Nashoba Valley Regional Vocational Technical-Nashoba Valley Technical High School,08520605,         181,         169,  93.4
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Nashoba-Nashoba Regional,07250505,         197,         197, 100.0
3.8273684210526318,3.83,a-ovpe-i1,2019-20,Natick-Natick High,01980505,         395,         359,  90.9
4.0884210526315785,4.09,a-ovpe-i1,2019-20,Nauset-Nauset Regional High,06600505,         206,         200,  97.1
4.176842105263158,4.18,a-ovpe-i1,2019-20,Needham-Needham High,01990505,         381,         378,  99.2
2.6905263157894734,2.69,a-ovpe-i1,2019-20,Neighborhood House Charter (District)-Neighborhood House Charter School,04440205,          72,          46,  63.9
1.8147368421052632,1.81,a-ovpe-i1,2019-20,New Bedford-New Bedford High,02010505,         759,         327,  43.1
2.808421052631579,2.81,a-ovpe-i1,2019-20,New Bedford-Trinity Day Academy,02010510,          15,          10,  66.7
1.654736842105263,1.65,a-ovpe-i1,2019-20,New Bedford-Whaling City Junior/Senior High School,02010515,          28,          11,  39.3
2.1473684210526316,2.15,a-ovpe-i1,2019-20,New Heights Charter School of Brockton (District)-New Heights Charter School of Brockton,35130305,          96,          49,  51.0
3.785263157894737,3.79,a-ovpe-i1,2019-20,Newburyport-Newburyport High,02040505,         218,         196,  89.9
4.126315789473685,4.13,a-ovpe-i1,2019-20,Newton-Newton North High,02070505,         508,         498,  98.0
4.151578947368421,4.15,a-ovpe-i1,2019-20,Newton-Newton South High,02070510,         498,         491,  98.6
4.0336842105263155,4.03,a-ovpe-i1,2019-20,Norfolk County Agricultural-Norfolk County Agricultural,09150705,         144,         138,  95.8
2.791578947368421,2.79,a-ovpe-i1,2019-20,North Adams-Drury High,02090505,          80,          53,  66.3
3.309473684210526,3.31,a-ovpe-i1,2019-20,North Andover-North Andover High,02110505,         323,         254,  78.6
4.021052631578947,4.02,a-ovpe-i1,2019-20,North Attleborough-North Attleboro High,02120505,         267,         255,  95.5
2.808421052631579,2.81,a-ovpe-i1,2019-20,North Brookfield-North Brookfield High,02150505,          30,          20,  66.7
3.8652631578947365,3.87,a-ovpe-i1,2019-20,North Middlesex-North Middlesex Regional,07350505,         170,         156,  91.8
4.16421052631579,4.16,a-ovpe-i1,2019-20,North Reading-North Reading High,02170505,         179,         177,  98.9
3.8147368421052628,3.81,a-ovpe-i1,2019-20,Northampton-Northampton High,02100505,         245,         222,  90.6
3.776842105263158,3.78,a-ovpe-i1,2019-20,Northampton-Smith Vocational Agricultural-Smith Vocational and Agricultural High,04060705,         146,         131,  89.7
4.147368421052631,4.15,a-ovpe-i1,2019-20,Northboro-Southboro-Algonquin Regional High,07300505,         324,         319,  98.5
3.0063157894736845,3.01,a-ovpe-i1,2019-20,Northbridge-Northbridge High,02140505,         154,         110,  71.4
3.83578947368421,3.84,a-ovpe-i1,2019-20,Northeast Metropolitan Regional Vocational Technical-Northeast Metro Regional Vocational,08530605,         347,         316,  91.1
3.557894736842105,3.56,a-ovpe-i1,2019-20,Northern Berkshire Regional Vocational Technical-Charles McCann Vocational Technical,08510605,         142,         120,  84.5
3.7305263157894735,3.73,a-ovpe-i1,2019-20,Norton-Norton High,02180505,         175,         155,  88.6
4.185263157894737,4.19,a-ovpe-i1,2019-20,Norwell-Norwell High,02190505,         159,         158,  99.4
3.7557894736842106,3.76,a-ovpe-i1,2019-20,Norwood-Norwood High,02200505,         260,         232,  89.2
4.046315789473684,4.05,a-ovpe-i1,2019-20,Old Colony Regional Vocational Technical-Old Colony Regional Vocational Technical,08550605,         152,         146,  96.1
4.067368421052631,4.07,a-ovpe-i1,2019-20,Old Rochester-Old Rochester Regional High,07400505,         174,         168,  96.6
2.833684210526316,2.83,a-ovpe-i1,2019-20,Oxford-Oxford High,02260505,         104,          70,  67.3
3.490526315789474,3.49,a-ovpe-i1,2019-20,Palmer-Palmer High,02270505,          82,          68,  82.9
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Pathfinder Regional Vocational Technical-Pathfinder Vocational Technical,08600605,         168,         168, 100.0
1.3389473684210527,1.34,a-ovpe-i1,2019-20,Paulo Freire Social Justice Charter School (District)-Paulo Freire Social Justice Charter School,35010505,          85,          27,  31.8
3.3305263157894736,3.33,a-ovpe-i1,2019-20,Peabody-Peabody Veterans Memorial High,02290510,         387,         306,  79.1
4.029473684210527,4.03,a-ovpe-i1,2019-20,Pembroke-Pembroke High School,02310505,         208,         199,  95.7
4.134736842105263,4.13,a-ovpe-i1,2019-20,Pentucket-Pentucket Regional Sr High,07450505,         163,         160,  98.2
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Phoenix Academy Public Charter High School Lawrence (District)-Phoenix Academy Public Charter High School Lawrence,35180505,           8,           8, 100.0
NA,NA,a-ovpe-i1,2019-20,Phoenix Academy Public Charter High School Springfield (District)-Phoenix Academy Public Charter High School Springfield,35080505,         115,           0,    .0
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Phoenix Charter Academy (District)-Phoenix Charter Academy,04930505,          13,          13, 100.0
3.6757894736842105,3.68,a-ovpe-i1,2019-20,Pioneer Charter School of Science (District)-Pioneer Charter School of Science,04940205,          63,          55,  87.3
4.08,4.08,a-ovpe-i1,2019-20,Pioneer Charter School of Science II (PCSS-II) (District)-Pioneer Charter School of Science II (PCSS-II),35060505,          65,          63,  96.9
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Pioneer Valley Chinese Immersion Charter (District)-Pioneer Valley Chinese Immersion Charter School,04970205,          26,          26, 100.0
3.2336842105263157,3.23,a-ovpe-i1,2019-20,Pioneer Valley Performing Arts Charter Public (District)-Pioneer Valley Performing Arts Charter Public School,04790505,          69,          53,  76.8
4.046315789473684,4.05,a-ovpe-i1,2019-20,Pioneer Valley-Pioneer Valley Regional,07500505,          51,          49,  96.1
3.751578947368421,3.75,a-ovpe-i1,2019-20,Pittsfield-Pittsfield High,02360505,         174,         155,  89.1
3.5073684210526315,3.51,a-ovpe-i1,2019-20,Pittsfield-Taconic High,02360510,         222,         185,  83.3
3.705263157894737,3.71,a-ovpe-i1,2019-20,Plymouth-Plymouth North High,02390505,         333,         293,  88.0
4.143157894736842,4.14,a-ovpe-i1,2019-20,Plymouth-Plymouth South High,02390515,         258,         254,  98.4
3.2336842105263157,3.23,a-ovpe-i1,2019-20,Prospect Hill Academy Charter (District)-Prospect Hill Academy Charter School,04870550,          95,          73,  76.8
2.863157894736842,2.86,a-ovpe-i1,2019-20,Quabbin-Quabbin Regional High School,07530505,         153,         104,  68.0
3.781052631578947,3.78,a-ovpe-i1,2019-20,Quaboag Regional-Quaboag Regional High,07780505,         108,          97,  89.8
3.663157894736842,3.66,a-ovpe-i1,2019-20,Quincy-North Quincy High,02430510,         330,         287,  87.0
3.6168421052631583,3.62,a-ovpe-i1,2019-20,Quincy-Quincy High,02430505,         391,         336,  85.9
2.736842105263158,2.74,a-ovpe-i1,2019-20,Ralph C Mahar-Ralph C Mahar Regional,07550505,         123,          80,  65.0
2.7326315789473687,2.73,a-ovpe-i1,2019-20,Randolph-Randolph High,02440505,         174,         113,  64.9
4.1557894736842105,4.16,a-ovpe-i1,2019-20,Reading-Reading Memorial High,02460505,         302,         298,  98.7
2.2357894736842105,2.24,a-ovpe-i1,2019-20,Revere-Revere High,02480505,         556,         295,  53.1
NA,NA,a-ovpe-i1,2019-20,Revere-Seacoast School,02480520,          22,           0,    .0
3.5073684210526315,3.51,a-ovpe-i1,2019-20,Rising Tide Charter Public (District)-Rising Tide Charter Public School,04830305,          78,          65,  83.3
3.2252631578947364,3.23,a-ovpe-i1,2019-20,Rockland-Rockland Senior High,02510505,         158,         121,  76.6
3.877894736842105,3.88,a-ovpe-i1,2019-20,Rockport-Rockport High,02520510,          63,          58,  92.1
2.1557894736842105,2.16,a-ovpe-i1,2019-20,Roxbury Preparatory Charter (District)-Roxbury Preparatory Charter School,04840505,         252,         129,  51.2
NA,NA,a-ovpe-i1,2019-20,Sabis International Charter (District)-Sabis International Charter School,04410505,          95,           0,    .0
3.2126315789473683,3.21,a-ovpe-i1,2019-20,Salem Academy Charter (District)-Salem Academy Charter School,04850485,          80,          61,  76.3
NA,NA,a-ovpe-i1,2019-20,Salem-New Liberty Innovation School,02580510,           9,           0,    .0
1.4736842105263157,1.47,a-ovpe-i1,2019-20,Salem-Salem High,02580505,         243,          85,  35.0
NA,NA,a-ovpe-i1,2019-20,Salem-Salem Prep High School,02580515,           3,"",""
3.8105263157894735,3.81,a-ovpe-i1,2019-20,Sandwich-Sandwich High,02610505,         169,         153,  90.5
3.781052631578947,3.78,a-ovpe-i1,2019-20,Saugus-Saugus High,02620505,         166,         149,  89.8
4.122105263157895,4.12,a-ovpe-i1,2019-20,Scituate-Scituate High School,02640505,         191,         187,  97.9
4.0336842105263155,4.03,a-ovpe-i1,2019-20,Seekonk-Seekonk High,02650505,         143,         137,  95.8
3.9747368421052633,3.97,a-ovpe-i1,2019-20,Sharon-Sharon High,02660505,         287,         271,  94.4
4.016842105263158,4.02,a-ovpe-i1,2019-20,Shawsheen Valley Regional Vocational Technical-Shawsheen Valley Vocational Technical High School,08710605,         304,         290,  95.4
3.903157894736842,3.9,a-ovpe-i1,2019-20,Shrewsbury-Shrewsbury Sr High,02710505,         477,         442,  92.7
2.6442105263157893,2.64,a-ovpe-i1,2019-20,Silver Lake-Silver Lake Regional High,07600505,         285,         179,  62.8
3.886315789473684,3.89,a-ovpe-i1,2019-20,Sizer School: A North Central Charter Essential (District)-Sizer School: A North Central Charter Essential School,04740505,          65,          60,  92.3
3.482105263157895,3.48,a-ovpe-i1,2019-20,Somerset Berkley Regional School District-Somerset Berkley Regional High School,07630505,         255,         211,  82.7
NA,NA,a-ovpe-i1,2019-20,Somerville-Full Circle High School,02740510,           9,           0,    .0
3.3810526315789473,3.38,a-ovpe-i1,2019-20,Somerville-Somerville High,02740505,         320,         257,  80.3
3.4526315789473685,3.45,a-ovpe-i1,2019-20,South Hadley-South Hadley High,02780505,         139,         114,  82.0
4.2105263157894735,4.21,a-ovpe-i1,2019-20,South Middlesex Regional Vocational Technical-Joseph P Keefe Technical High School,08290605,         212,         212, 100.0
4.109473684210526,4.11,a-ovpe-i1,2019-20,South Shore Charter Public (District)-South Shore Charter Public School,04880550,          85,          83,  97.6
3.7178947368421054,3.72,a-ovpe-i1,2019-20,South Shore Regional Vocational Technical-So Shore Vocational Technical High,08730605,         171,         151,  88.3
2.3410526315789473,2.34,a-ovpe-i1,2019-20,Southbridge-Southbridge Academy,02770525,           9,           5,  55.6
2.3157894736842106,2.32,a-ovpe-i1,2019-20,Southbridge-Southbridge High School,02770515,         149,          82,  55.0
4.012631578947368,4.01,a-ovpe-i1,2019-20,Southeastern Regional Vocational Technical-Southeastern Regional Vocational Technical,08720605,         384,         366,  95.3
3.903157894736842,3.9,a-ovpe-i1,2019-20,Southern Berkshire-Mt Everett Regional,07650505,          55,          51,  92.7
3.6336842105263156,3.63,a-ovpe-i1,2019-20,Southern Worcester County Regional Vocational Technical-Bay Path Regional Vocational Technical High School,08760605,         321,         277,  86.3
3.92,3.92,a-ovpe-i1,2019-20,Southwick-Tolland-Granville Regional School District-Southwick Regional School,07660505,         102,          95,  93.1
2.64,2.64,a-ovpe-i1,2019-20,Spencer-E Brookfield-David Prouty High,07670505,          83,          52,  62.7
3.2673684210526313,3.27,a-ovpe-i1,2019-20,Springfield-Conservatory of the Arts,02810475,          49,          38,  77.6
2.4042105263157896,2.4,a-ovpe-i1,2019-20,Springfield-Gateway to College at Springfield Technical Community College,02810580,           7,           4,  57.1
1.3810526315789473,1.38,a-ovpe-i1,2019-20,Springfield-High School Of Commerce,02810510,         400,         131,  32.8
1.9242105263157896,1.92,a-ovpe-i1,2019-20,Springfield-John J Duggan Middle,02810320,          92,          42,  45.7
NA,NA,a-ovpe-i1,2019-20,Springfield-Liberty Preparatory Academy,02810560,           5,"",""
3.8442105263157895,3.84,a-ovpe-i1,2019-20,Springfield-Roger L. Putnam Vocational Technical Academy,02810620,         358,         327,  91.3
1.9031578947368422,1.9,a-ovpe-i1,2019-20,Springfield-Springfield Central High,02810500,         595,         269,  45.2
0.45473684210526316,1,a-ovpe-i1,2019-20,Springfield-Springfield High School,02810570,          37,           4,  10.8
2.0631578947368423,2.06,a-ovpe-i1,2019-20,Springfield-Springfield High School of Science and Technology,02810530,         347,         170,  49.0
2.871578947368421,2.87,a-ovpe-i1,2019-20,Springfield-Springfield International Academy at Sci-Tech,02810700,          44,          30,  68.2
2.1894736842105265,2.19,a-ovpe-i1,2019-20,Springfield-Springfield Public Day High School,02810550,          25,          13,  52.0
3.183157894736842,3.18,a-ovpe-i1,2019-20,Springfield-The Springfield Renaissance School an Expeditionary Learning School,02810205,          82,          62,  75.6
4.067368421052631,4.07,a-ovpe-i1,2019-20,Stoneham-Stoneham High,02840505,         149,         144,  96.6
3.1326315789473687,3.13,a-ovpe-i1,2019-20,Stoughton-Stoughton High,02850505,         250,         186,  74.4
4.176842105263158,4.18,a-ovpe-i1,2019-20,Sturgis Charter Public (District)-Sturgis Charter Public School,04890505,         236,         234,  99.2
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Sutton-Sutton High School,02900510,          85,          85, 100.0
3.7557894736842106,3.76,a-ovpe-i1,2019-20,Swampscott-Swampscott High,02910505,         158,         141,  89.2
3.536842105263158,3.54,a-ovpe-i1,2019-20,Swansea-Joseph Case High,02920505,         131,         110,  84.0
1.6210526315789473,1.62,a-ovpe-i1,2019-20,TEC Connections Academy Commonwealth Virtual School District-TEC Connections Academy Commonwealth Virtual School,39020900,         431,         166,  38.5
3.8568421052631576,3.86,a-ovpe-i1,2019-20,Tantasqua-Tantasqua Regional Sr High,07700505,         155,         142,  91.6
3.263157894736842,3.26,a-ovpe-i1,2019-20,Tantasqua-Tantasqua Regional Vocational,07700605,         142,         110,  77.5
3.2842105263157895,3.28,a-ovpe-i1,2019-20,Taunton-Taunton High,02930505,         536,         418,  78.0
3.928421052631579,3.93,a-ovpe-i1,2019-20,Tewksbury-Tewksbury Memorial High,02950505,         195,         182,  93.3
3.2336842105263157,3.23,a-ovpe-i1,2019-20,Tri-County Regional Vocational Technical-Tri-County Regional Vocational Technical,08780605,         233,         179,  76.8
3.8610526315789473,3.86,a-ovpe-i1,2019-20,Triton-Triton Regional High School,07730505,         192,         176,  91.7
4.130526315789473,4.13,a-ovpe-i1,2019-20,Tyngsborough-Tyngsborough High School,03010505,         103,         101,  98.1
4.109473684210526,4.11,a-ovpe-i1,2019-20,Upper Cape Cod Regional Vocational Technical-Upper Cape Cod Vocational Technical,08790605,         167,         163,  97.6
3.5199999999999996,3.52,a-ovpe-i1,2019-20,Uxbridge-Uxbridge High,03040505,         128,         107,  83.6
4.012631578947368,4.01,a-ovpe-i1,2019-20,Wachusett-Wachusett Regional High,07750505,         514,         490,  95.3
3.9242105263157896,3.92,a-ovpe-i1,2019-20,Wakefield-Wakefield Memorial High,03050505,         221,         206,  93.2
3.6589473684210527,3.66,a-ovpe-i1,2019-20,Walpole-Walpole High,03070505,         260,         226,  86.9
3.5789473684210527,3.58,a-ovpe-i1,2019-20,Waltham-Waltham Sr High,03080505,         459,         390,  85.0
2.8673684210526313,2.87,a-ovpe-i1,2019-20,Ware-Ware Junior/Senior High School,03090505,          72,          49,  68.1
NA,NA,a-ovpe-i1,2019-20,Wareham-Wareham Cooperative Alternative School,03100315,           4,"",""
2.623157894736842,2.62,a-ovpe-i1,2019-20,Wareham-Wareham Senior High,03100505,         130,          81,  62.3
3.0736842105263156,3.07,a-ovpe-i1,2019-20,Watertown-Watertown High,03140505,         189,         138,  73.0
3.6294736842105264,3.63,a-ovpe-i1,2019-20,Wayland-Wayland High School,03150505,         203,         175,  86.2
2.6778947368421053,2.68,a-ovpe-i1,2019-20,Webster-Bartlett High School,03160505,         107,          68,  63.6
4.07578947368421,4.08,a-ovpe-i1,2019-20,Wellesley-Wellesley Sr High,03170505,         376,         364,  96.8
3.663157894736842,3.66,a-ovpe-i1,2019-20,West Boylston-West Boylston Junior/Senior High,03220505,          69,          60,  87.0
3.890526315789474,3.89,a-ovpe-i1,2019-20,West Bridgewater-West Bridgewater Junior/Senior,03230505,         105,          97,  92.4
2.6778947368421053,2.68,a-ovpe-i1,2019-20,West Springfield-West Springfield High,03320505,         338,         215,  63.6
4.181052631578948,4.18,a-ovpe-i1,2019-20,Westborough-Westborough High,03210505,         269,         267,  99.3
3.418947368421053,3.42,a-ovpe-i1,2019-20,Westfield-Westfield High,03250505,         260,         211,  81.2
4.07578947368421,4.08,a-ovpe-i1,2019-20,Westfield-Westfield Technical Academy,03250605,         154,         149,  96.8
4.181052631578948,4.18,a-ovpe-i1,2019-20,Westford-Westford Academy,03260505,         432,         429,  99.3
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Weston-Weston High,03300505,         160,         160, 100.0
2.976842105263158,2.98,a-ovpe-i1,2019-20,Westport-Westport Junior/Senior High School,03310515,          82,          58,  70.7
4.046315789473684,4.05,a-ovpe-i1,2019-20,Westwood-Westwood High,03350505,         256,         246,  96.1
3.2421052631578946,3.24,a-ovpe-i1,2019-20,Weymouth-Weymouth High School,03360505,         474,         365,  77.0
3.6,3.6,a-ovpe-i1,2019-20,Whitman-Hanson-Whitman Hanson Regional,07800505,         289,         247,  85.5
4.185263157894737,4.19,a-ovpe-i1,2019-20,Whittier Regional Vocational Technical-Whittier Regional Vocational,08850605,         352,         350,  99.4
3.928421052631579,3.93,a-ovpe-i1,2019-20,Wilmington-Wilmington High,03420505,         194,         181,  93.3
NA,NA,a-ovpe-i1,2019-20,Winchendon-Murdock Academy for Success,03430405,           3,"",""
2.9305263157894736,2.93,a-ovpe-i1,2019-20,Winchendon-Murdock High School,03430515,          69,          48,  69.6
4.197894736842105,4.2,a-ovpe-i1,2019-20,Winchester-Winchester High School,03440505,         358,         357,  99.7
3.6168421052631583,3.62,a-ovpe-i1,2019-20,Winthrop-Winthrop High School,03460505,         142,         122,  85.9
3.818947368421053,3.82,a-ovpe-i1,2019-20,Woburn-Woburn High,03470505,         301,         273,  90.7
2.8,2.8,a-ovpe-i1,2019-20,Worcester-Burncoat Senior High,03480503,         325,         216,  66.5
3.1157894736842104,3.12,a-ovpe-i1,2019-20,Worcester-Claremont Academy,03480350,          96,          71,  74.0
3.4610526315789474,3.46,a-ovpe-i1,2019-20,Worcester-Doherty Memorial High,03480512,         371,         305,  82.2
3.654736842105263,3.65,a-ovpe-i1,2019-20,Worcester-North High,03480515,         319,         277,  86.8
3.3263157894736843,3.33,a-ovpe-i1,2019-20,Worcester-South High Community,03480520,         372,         294,  79.0
4.2105263157894735,4.21,a-ovpe-i1,2019-20,Worcester-University Pk Campus School,03480285,          39,          39, 100.0
4.071578947368421,4.07,a-ovpe-i1,2019-20,Worcester-Worcester Technical High,03480605,         394,         381,  96.7
3.941052631578947,3.94,a-ovpe-i1,2018-19,Abby Kelley Foster Charter Public (District)-Abby Kelley Foster Charter Public School,04450105,         109,         102,  93.6
3.2673684210526313,3.27,a-ovpe-i1,2018-19,Abington-Abington High,00010505,         161,         125,  77.6
3.6336842105263156,3.63,a-ovpe-i1,2018-19,Academy Of the Pacific Rim Charter Public (District)-Academy Of the Pacific Rim Charter Public School,04120530,          73,          63,  86.3
4.117894736842105,4.12,a-ovpe-i1,2018-19,Acton-Boxborough-Acton-Boxborough Regional High,06000505,         461,         451,  97.8
3.334736842105263,3.33,a-ovpe-i1,2018-19,Adams-Cheshire-Hoosac Valley High School,06030505,          77,          61,  79.2
4.050526315789474,4.05,a-ovpe-i1,2018-19,Advanced Math and Science Academy Charter (District)-Advanced Math and Science Academy Charter School,04300305,         159,         153,  96.2
3.372631578947368,3.37,a-ovpe-i1,2018-19,Agawam-Agawam High,00050505,         256,         205,  80.1
3.76421052631579,3.76,a-ovpe-i1,2018-19,Amesbury-Amesbury High,00070505,         132,         118,  89.4
2.9473684210526314,2.95,a-ovpe-i1,2018-19,Amesbury-Amesbury Innovation High School,00070515,          10,           7,  70.0
3.5621052631578944,3.56,a-ovpe-i1,2018-19,Amherst-Pelham-Amherst Regional High,06050505,         234,         198,  84.6
4.130526315789473,4.13,a-ovpe-i1,2018-19,Andover-Andover High,00090505,         427,         419,  98.1
1.9831578947368422,1.98,a-ovpe-i1,2018-19,Argosy Collegiate Charter School (District)-Argosy Collegiate Charter School,35090305,         121,          57,  47.1
3.9705263157894737,3.97,a-ovpe-i1,2018-19,Arlington-Arlington High,00100505,         366,         345,  94.3
3.8652631578947365,3.87,a-ovpe-i1,2018-19,Ashburnham-Westminster-Oakmont Regional High School,06100505,         147,         135,  91.8
4.063157894736842,4.06,a-ovpe-i1,2018-19,Ashland-Ashland High,00140505,         228,         220,  96.5
3.6926315789473687,3.69,a-ovpe-i1,2018-19,Assabet Valley Regional Vocational Technical-Assabet Valley Vocational High School,08010605,         301,         264,  87.7
2.8210526315789473,2.82,a-ovpe-i1,2018-19,Athol-Royalston-Athol High,06150505,          88,          59,  67.0
2.8968421052631577,2.9,a-ovpe-i1,2018-19,Atlantis Charter (District)-Atlantis Charter School,04910550,          80,          55,  68.8
3.5199999999999996,3.52,a-ovpe-i1,2018-19,Attleboro-Attleboro High,00160505,         494,         413,  83.6
3.583157894736842,3.58,a-ovpe-i1,2018-19,Auburn-Auburn Senior High,00170505,         175,         149,  85.1
2.976842105263158,2.98,a-ovpe-i1,2018-19,Avon-Avon Middle High School,00180510,          58,          41,  70.7
3.389473684210526,3.39,a-ovpe-i1,2018-19,Ayer Shirley School District-Ayer Shirley Regional High School,06160505,          87,          70,  80.5
3.389473684210526,3.39,a-ovpe-i1,2018-19,Barnstable-Barnstable High,00200505,         339,         273,  80.5
3.208421052631579,3.21,a-ovpe-i1,2018-19,Baystate Academy Charter Public School (District)-Baystate Academy Charter Public School,35020405,          63,          48,  76.2
4.042105263157895,4.04,a-ovpe-i1,2018-19,Bedford-Bedford High,00230505,         248,         238,  96.0
3.5705263157894738,3.57,a-ovpe-i1,2018-19,Belchertown-Belchertown High,00240505,         171,         145,  84.8
3.6336842105263156,3.63,a-ovpe-i1,2018-19,Bellingham-Bellingham High School,00250505,         146,         126,  86.3
3.2757894736842106,3.28,a-ovpe-i1,2018-19,Bellingham-Keough Memorial Academy,00250510,           9,           7,  77.8
4.126315789473685,4.13,a-ovpe-i1,2018-19,Belmont-Belmont High,00260505,         345,         338,  98.0
3.848421052631579,3.85,a-ovpe-i1,2018-19,Berkshire Arts and Technology Charter Public (District)-Berkshire Arts and Technology Charter Public School,04140305,          58,          53,  91.4
3.818947368421053,3.82,a-ovpe-i1,2018-19,Berkshire Hills-Monument Mt Regional High,06180505,         151,         137,  90.7
3.9242105263157896,3.92,a-ovpe-i1,2018-19,Berlin-Boylston-Tahanto Regional High,06200505,          74,          69,  93.2
3.44,3.44,a-ovpe-i1,2018-19,Beverly-Beverly High,00300505,         361,         295,  81.7
3.612631578947368,3.61,a-ovpe-i1,2018-19,Billerica-Billerica Memorial High School,00310505,         309,         265,  85.8
3.818947368421053,3.82,a-ovpe-i1,2018-19,Blackstone Valley Regional Vocational Technical-Blackstone Valley,08050605,         311,         282,  90.7
3.8989473684210525,3.9,a-ovpe-i1,2018-19,Blackstone-Millville-Blackstone Millville RHS,06220505,         121,         112,  92.6
4.067368421052631,4.07,a-ovpe-i1,2018-19,Blue Hills Regional Vocational Technical-Blue Hills Regional Vocational Technical,08060605,         236,         228,  96.6
0.13894736842105262,1,a-ovpe-i1,2018-19,Boston Collegiate Charter (District)-Boston Collegiate Charter School,04490305,          92,           3,   3.3
4.2105263157894735,4.21,a-ovpe-i1,2018-19,Boston Day and Evening Academy Charter (District)-Boston Day and Evening Academy Charter School,04240505,         123,         123, 100.0
2.8421052631578947,2.84,a-ovpe-i1,2018-19,Boston Green Academy Horace Mann Charter School (District)-Boston Green Academy Horace Mann Charter School,04110305,          80,          54,  67.5
3.1578947368421053,3.16,a-ovpe-i1,2018-19,Boston Preparatory Charter Public (District)-Boston Preparatory Charter Public School,04160305,          88,          66,  75.0
2.7578947368421054,2.76,a-ovpe-i1,2018-19,Boston-Another Course To College,00350541,          58,          38,  65.5
3.646315789473684,3.65,a-ovpe-i1,2018-19,Boston-Boston Arts Academy,00350546,         112,          97,  86.6
NA,NA,a-ovpe-i1,2018-19,Boston-Boston Collaborative High School,00350755,           5,"",""
2.6778947368421053,2.68,a-ovpe-i1,2018-19,Boston-Boston Community Leadership Academy,00350558,         121,          77,  63.6
3.1157894736842104,3.12,a-ovpe-i1,2018-19,Boston-Boston International High School,00350507,         181,         134,  74.0
3.941052631578947,3.94,a-ovpe-i1,2018-19,Boston-Boston Latin,00350560,         405,         379,  93.6
3.8610526315789473,3.86,a-ovpe-i1,2018-19,Boston-Boston Latin Academy,00350545,         290,         266,  91.7
2.4294736842105262,2.43,a-ovpe-i1,2018-19,Boston-Brighton High,00350505,         111,          64,  57.7
NA,NA,a-ovpe-i1,2018-19,Boston-Carter School,00350036,           4,"",""
1.9157894736842105,1.92,a-ovpe-i1,2018-19,Boston-Charlestown High,00350515,         242,         110,  45.5
1.5789473684210527,1.58,a-ovpe-i1,2018-19,Boston-Community Academy,00350518,           8,           3,  37.5
1.9031578947368422,1.9,a-ovpe-i1,2018-19,Boston-Community Academy of Science and Health,00350581,          84,          38,  45.2
3.208421052631579,3.21,a-ovpe-i1,2018-19,Boston-Dearborn,00350074,          84,          64,  76.2
3.090526315789474,3.09,a-ovpe-i1,2018-19,Boston-Dr. William Henderson Upper,00350426,          64,          47,  73.4
2.7621052631578946,2.76,a-ovpe-i1,2018-19,Boston-East Boston High,00350530,         323,         212,  65.6
2.1978947368421053,2.2,a-ovpe-i1,2018-19,Boston-Excel High School,00350522,         115,          60,  52.2
3.6168421052631583,3.62,a-ovpe-i1,2018-19,Boston-Fenway High School,00350540,          99,          85,  85.9
1.8694736842105262,1.87,a-ovpe-i1,2018-19,Boston-Greater Egleston Community High School,00350543,           9,           4,  44.4
4.2105263157894735,4.21,a-ovpe-i1,2018-19,Boston-Horace Mann School for the Deaf,00350750,           7,           7, 100.0
2.042105263157895,2.04,a-ovpe-i1,2018-19,Boston-Jeremiah E Burke High,00350525,          99,          48,  48.5
3.486315789473684,3.49,a-ovpe-i1,2018-19,Boston-Lyon Upper 9-12,00350655,          29,          24,  82.8
2.5052631578947366,2.51,a-ovpe-i1,2018-19,Boston-Madison Park High,00350537,         242,         144,  59.5
4.2105263157894735,4.21,a-ovpe-i1,2018-19,Boston-Margarita Muniz Academy,00350549,          77,          77, 100.0
3.0063157894736845,3.01,a-ovpe-i1,2018-19,Boston-New Mission High School,00350542,          98,          70,  71.4
3.6042105263157893,3.6,a-ovpe-i1,2018-19,Boston-O'Bryant School Math/Science,00350575,         326,         279,  85.6
3.6589473684210527,3.66,a-ovpe-i1,2018-19,Boston-Quincy Upper School,00350565,          61,          53,  86.9
