Raw likert calculation,Likert Score,Admin Data Item,Academic Year,Teachers of color (%),School Name,DESE ID,African American (%),Asian (%),Hispanic (%),White (%),Native American (%),Native Hawaiian Pacific Islander (%),Multi-Race Non-Hispanic (%),Females (%),Males (%),FTE Count
0.0,1,"",2020-21,0.0,Narragansett - Templeton Elementary School,07200020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.6,   3.4,         29.0
4.1,4.1,"",2020-21,4.1,Nashoba - Center School,07250020,   0.0,   0.0,   4.1,  95.9,   0.0,   0.0,   0.0,  90.2,   9.8,         24.4
0.0,1,"",2020-21,0.0,Nashoba - Florence Sawyer School,07250025,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  84.1,  15.9,         50.3
5.0,5.0,"",2020-21,5.0,Nashoba - Hale,07250310,   0.0,   5.0,   0.0,  95.0,   0.0,   0.0,   0.0,  70.9,  29.1,         20.2
2.6,2.6,"",2020-21,2.6,Nashoba - Luther Burbank Middle School,07250305,   2.6,   0.0,   0.0,  97.4,   0.0,   0.0,   0.0,  74.0,  26.0,         19.2
0.0,1,"",2020-21,0.0,Nashoba - Mary Rowlandson Elementary,07250010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  85.7,  14.3,         27.9
1.6,1.6,"",2020-21,1.6,Nashoba - Nashoba Regional,07250505,   0.0,   1.6,   0.0,  98.4,   0.0,   0.0,   0.0,  55.1,  44.9,         62.7
5.2,5,"",2020-21,5.2,Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,   0.0,   2.6,   2.6,  94.7,   0.0,   0.0,   0.0,  57.9,  42.1,         37.7
8.3,5,"",2020-21,8.3,Natick - Bennett-Hemenway,01980005,   0.0,   8.3,   0.0,  91.7,   0.0,   0.0,   0.0,  91.7,   8.3,         24.0
0.0,1,"",2020-21,0.0,Natick - Brown,01980010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  89.5,  10.5,         24.2
5.1,5,"",2020-21,5.1,Natick - J F Kennedy Middle School,01980305,   0.0,   1.9,   2.1,  94.9,   1.1,   0.0,   0.0,  71.3,  28.7,         47.0
0.0,1,"",2020-21,0.0,Natick - Johnson,01980031,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.9,  16.1,         12.4
5.2,5,"",2020-21,5.2,Natick - Lilja Elementary,01980035,   5.2,   0.0,   0.0,  94.8,   0.0,   0.0,   0.0,  89.6,  10.4,         19.4
0.0,1,"",2020-21,0.0,Natick - Memorial,01980043,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  90.5,   9.5,         21.0
8.100000000000001,5,"",2020-21,8.100000000000001,Natick - Natick High,01980505,   0.9,   4.4,   1.8,  91.9,   0.0,   0.0,   1.0,  65.9,  34.1,        110.3
0.3,1,"",2020-21,0.3,Natick - Wilson Middle,01980310,   0.0,   0.3,   0.0,  99.7,   0.0,   0.0,   0.0,  64.3,  35.7,         49.0
4.0,4.0,"",2020-21,4.0,Nauset - Nauset Regional High,06600505,   0.0,   0.0,   4.0,  96.0,   0.0,   0.0,   0.0,  62.4,  37.6,         75.2
1.9,1.9,"",2020-21,1.9,Nauset - Nauset Regional Middle,06600305,   0.0,   1.9,   0.0,  98.1,   0.0,   0.0,   0.0,  77.3,  22.7,         52.8
5.9,5,"",2020-21,5.9,Needham - Broadmeadow,01990005,   0.0,   4.3,   1.6,  94.1,   0.0,   0.0,   0.0,  98.2,   1.8,         23.2
2.9,2.9,"",2020-21,2.9,Needham - High Rock School,01990410,   0.0,   0.0,   0.0,  97.1,   0.0,   0.0,   2.9,  67.6,  32.4,         34.7
0.0,1,"",2020-21,0.0,Needham - John Eliot,01990020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  90.6,   9.4,         19.8
10.0,5,"",2020-21,10.0,Needham - Needham High,01990505,   2.4,   3.6,   2.5,  90.0,   0.0,   0.0,   1.5,  61.3,  38.7,        110.3
3.5,3.5,"",2020-21,3.5,Needham - Newman Elementary,01990050,   0.0,   0.0,   3.5,  96.5,   0.0,   0.0,   0.0,  93.0,   7.0,         28.6
5.6000000000000005,5,"",2020-21,5.6000000000000005,Needham - Pollard Middle,01990405,   0.0,   1.2,   0.0,  94.4,   0.0,   0.0,   4.4,  75.3,  24.7,         67.8
0.6,1,"",2020-21,0.6,Needham - Sunita L. Williams Elementary,01990035,   0.0,   0.0,   0.6,  99.4,   0.0,   0.0,   0.0,  83.3,  16.7,         21.2
13.299999999999999,5,"",2020-21,13.299999999999999,Needham - William Mitchell,01990040,   0.0,   8.2,   5.1,  86.6,   0.0,   0.0,   0.0,  82.7,  17.3,         24.3
50.6,5,"",2020-21,50.6,Neighborhood House Charter (District) - Neighborhood House Charter School,04440205,  25.7,  11.2,   9.5,  49.3,   2.1,   0.0,   2.1,  68.9,  31.1,         46.7
5.2,5,"",2020-21,5.2,New Bedford - Abraham Lincoln,02010095,   5.2,   0.0,   0.0,  94.8,   0.0,   0.0,   0.0,  89.1,  10.9,         38.4
17.4,5,"",2020-21,17.4,New Bedford - Alfred J Gomes,02010063,   5.8,   0.0,   8.7,  82.5,   0.0,   0.0,   2.9,  88.3,  11.7,         34.3
3.2,3.2,"",2020-21,3.2,New Bedford - Betsey B Winslow,02010140,   0.0,   0.0,   3.2,  96.8,   0.0,   0.0,   0.0,  93.5,   6.5,         15.5
0.0,1,"",2020-21,0.0,New Bedford - Carlos Pacheco,02010105,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  99.1,   0.9,         23.5
7.0,5,"",2020-21,7.0,New Bedford - Casimir Pulaski,02010123,   2.3,   0.0,   4.7,  93.0,   0.0,   0.0,   0.0,  99.4,   0.6,         42.7
8.8,5,"",2020-21,8.8,New Bedford - Charles S Ashley,02010010,   5.9,   0.0,   2.9,  91.2,   0.0,   0.0,   0.0,  97.1,   2.9,         17.0
13.0,5,"",2020-21,13.0,New Bedford - Elizabeth Carter Brooks,02010015,  13.0,   0.0,   0.0,  87.0,   0.0,   0.0,   0.0,  83.7,  16.3,         15.4
13.799999999999999,5,"",2020-21,13.799999999999999,New Bedford - Ellen R Hathaway,02010075,   4.6,   0.0,   4.6,  86.1,   4.6,   0.0,   0.0,  95.9,   4.1,         21.6
5.0,5.0,"",2020-21,5.0,New Bedford - Elwyn G Campbell,02010020,   0.0,   0.0,   0.0,  95.0,   0.0,   0.0,   5.0,  89.0,  11.0,         20.1
9.1,5,"",2020-21,9.1,New Bedford - Hayden/McFadden,02010078,   0.0,   0.0,   6.8,  90.9,   2.3,   0.0,   0.0,  93.2,   6.8,         44.0
3.9,3.9,"",2020-21,3.9,New Bedford - Irwin M. Jacobs Elementary School,02010070,   3.9,   0.0,   0.0,  96.1,   0.0,   0.0,   0.0,  96.1,   3.9,         25.9
5.5,5,"",2020-21,5.5,New Bedford - James B Congdon,02010040,   0.0,   0.0,   5.5,  94.5,   0.0,   0.0,   0.0,  94.5,   5.5,         18.3
0.0,1,"",2020-21,0.0,New Bedford - Jireh Swift,02010130,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  98.0,   2.0,         12.4
17.700000000000003,5,"",2020-21,17.700000000000003,New Bedford - John Avery Parker,02010115,   5.9,   5.9,   5.9,  82.4,   0.0,   0.0,   0.0,  88.2,  11.8,         17.0
4.7,4.7,"",2020-21,4.7,New Bedford - John B Devalles,02010050,   0.0,   0.0,   4.7,  95.3,   0.0,   0.0,   0.0,  90.7,   9.3,         21.5
11.399999999999999,5,"",2020-21,11.399999999999999,New Bedford - Keith Middle School,02010405,   7.2,   1.4,   2.8,  88.6,   0.0,   0.0,   0.0,  60.4,  39.6,         71.0
13.299999999999999,5,"",2020-21,13.299999999999999,New Bedford - New Bedford High,02010505,   2.9,   1.9,   6.6,  86.8,   0.0,   0.0,   1.9,  55.1,  44.9,        159.5
8.2,5,"",2020-21,8.2,New Bedford - Normandin Middle School,02010410,   2.8,   0.0,   2.6,  91.8,   0.0,   0.0,   2.8,  65.9,  34.1,         70.3
11.9,5,"",2020-21,11.9,New Bedford - Renaissance Community Innovation School,02010124,  11.9,   0.0,   0.0,  88.1,   0.0,   0.0,   0.0,  78.6,  21.4,         12.6
8.8,5,"",2020-21,8.8,New Bedford - Roosevelt Middle School,02010415,   2.0,   1.6,   3.6,  91.2,   0.0,   0.0,   1.6,  75.5,  24.5,         61.1
6.5,5,"",2020-21,6.5,New Bedford - Sgt Wm H Carney Academy,02010045,   4.3,   0.0,   0.0,  93.5,   0.0,   0.0,   2.2,  87.3,  12.7,         46.5
0.0,1,"",2020-21,0.0,New Bedford - Thomas R Rodman,02010125,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  81.1,  18.9,         13.2
15.4,5,"",2020-21,15.4,New Bedford - Trinity Day Academy,02010510,  15.4,   0.0,   0.0,  84.6,   0.0,   0.0,   0.0,  23.1,  76.9,         13.0
7.9,5,"",2020-21,7.9,New Bedford - Whaling City Junior/Senior High School,02010515,   7.2,   0.0,   0.0,  92.1,   0.0,   0.0,   0.7,  63.2,  36.8,         13.9
8.6,5,"",2020-21,8.6,New Bedford - William H Taylor,02010135,   8.6,   0.0,   0.0,  91.4,   0.0,   0.0,   0.0,  89.8,  10.2,         17.5
50.0,5,"",2020-21,50.0,New Heights Charter School of Brockton (District) - New Heights Charter School of Brockton,35130305,  50.0,   0.0,   0.0,  50.0,   0.0,   0.0,   0.0,  50.0,  50.0,          4.0
66.7,5,"",2020-21,66.7,New Salem-Wendell - Swift River,07280015,   0.0,   0.0,   0.0,  33.3,   0.0,   0.0,  66.7, 100.0,   0.0,          0.4
1.6,1.6,"",2020-21,1.6,Newburyport - Edward G. Molin Elementary School,02040030,   0.0,   0.0,   0.0,  98.4,   0.0,   1.6,   0.0,  87.7,  12.3,         20.7
0.7,1,"",2020-21,0.7,Newburyport - Francis T Bresnahan Elementary,02040005,   0.0,   0.0,   0.0,  99.3,   0.0,   0.7,   0.0,  94.4,   5.6,         47.4
0.0,1,"",2020-21,0.0,Newburyport - Newburyport High,02040505,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  68.3,  31.7,         52.8
8.200000000000001,5,"",2020-21,8.200000000000001,Newburyport - Rupert A Nock Middle,02040305,   2.5,   0.0,   4.9,  91.8,   0.0,   0.8,   0.0,  64.3,  35.7,         40.7
8.4,5,"",2020-21,8.4,Newton - A E Angier,02070005,   4.2,   4.2,   0.0,  91.6,   0.0,   0.0,   0.0,  83.2,  16.8,         23.7
10.5,5,"",2020-21,10.5,Newton - Bigelow Middle,02070305,   2.4,   3.3,   4.8,  89.5,   0.0,   0.0,   0.0,  77.0,  23.0,         41.3
31.900000000000002,5,"",2020-21,31.900000000000002,Newton - Bowen,02070015,  13.6,  11.5,   6.8,  68.1,   0.0,   0.0,   0.0,  88.5,  11.5,         14.7
33.4,5,"",2020-21,33.4,Newton - C C Burr,02070020,   0.0,  16.7,  11.1,  66.6,   0.0,   0.0,   5.6, 100.0,   0.0,         18.0
10.6,5,"",2020-21,10.6,Newton - Cabot,02070025,   0.0,  10.6,   0.0,  89.4,   0.0,   0.0,   0.0,  84.2,  15.8,         18.9
7.3,5,"",2020-21,7.3,Newton - Charles E Brown Middle,02070310,   0.0,   1.7,   3.9,  92.7,   0.0,   0.0,   1.7,  70.7,  29.3,         59.3
6.0,5,"",2020-21,6.0,Newton - Countryside,02070040,   6.0,   0.0,   0.0,  94.0,   0.0,   0.0,   0.0,  89.2,  10.8,         16.7
6.4,5,"",2020-21,6.4,Newton - F A Day Middle,02070315,   3.7,   1.2,   0.3,  93.6,   0.0,   0.0,   1.2,  66.4,  33.6,         81.3
0.0,1,"",2020-21,0.0,Newton - Franklin,02070055,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.9,   5.1,         19.7
25.8,5,"",2020-21,25.8,Newton - Horace Mann,02070075,  23.3,   2.5,   0.0,  74.3,   0.0,   0.0,   0.0,  85.4,  14.6,         20.2
11.4,5,"",2020-21,11.4,Newton - John Ward,02070120,   0.0,   0.0,  11.4,  88.6,   0.0,   0.0,   0.0,  84.6,  15.4,         11.4
6.2,5,"",2020-21,6.2,Newton - Lincoln-Eliot,02070070,   0.0,   0.0,   6.2,  93.8,   0.0,   0.0,   0.0,  95.1,   4.9,         16.2
5.6,5,"",2020-21,5.6,Newton - Mason-Rice,02070080,   0.0,   5.6,   0.0,  94.4,   0.0,   0.0,   0.0,  97.8,   2.2,         17.9
11.1,5,"",2020-21,11.1,Newton - Memorial Spaulding,02070105,   0.0,   0.0,  11.1,  88.9,   0.0,   0.0,   0.0,  86.7,  13.3,         18.0
0.0,1,"",2020-21,0.0,Newton - Newton Early Childhood Program,02070108,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         13.7
17.2,5,"",2020-21,17.2,Newton - Newton North High,02070505,   3.9,   9.0,   3.1,  82.8,   0.0,   0.0,   1.2,  55.7,  44.3,        160.3
17.7,5,"",2020-21,17.7,Newton - Newton South High,02070510,   2.9,   9.0,   5.1,  82.2,   0.0,   0.0,   0.7,  63.9,  36.1,        136.2
15.100000000000001,5,"",2020-21,15.100000000000001,Newton - Oak Hill Middle,02070320,   1.8,   4.9,   6.6,  85.0,   0.0,   0.0,   1.8,  72.4,  27.6,         56.2
0.0,1,"",2020-21,0.0,Newton - Peirce,02070100,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.2,   3.8,         13.0
0.0,1,"",2020-21,0.0,Newton - Underwood,02070115,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  92.9,   7.1,         11.3
8.1,5,"",2020-21,8.1,Newton - Williams,02070125,   0.0,   0.0,   0.0,  91.9,   0.0,   0.0,   8.1,  80.7,  19.3,         12.4
6.9,5,"",2020-21,6.9,Newton - Zervas,02070130,   0.0,   1.4,   5.5,  93.2,   0.0,   0.0,   0.0,  78.6,  21.4,         18.2
0.0,1,"",2020-21,0.0,Norfolk - Freeman-Kennedy School,02080005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.8,  16.2,         30.9
0.0,1,"",2020-21,0.0,Norfolk - H Olive Day,02080015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.8,   6.2,         27.5
0.0,1,"",2020-21,0.0,Norfolk County Agricultural - Norfolk County Agricultural,09150705,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  55.3,  44.7,         50.6
4.5,4.5,"",2020-21,4.5,North Adams - Brayton,02090035,   0.0,   4.5,   0.0,  95.5,   0.0,   0.0,   0.0,  86.4,  13.6,         22.0
0.0,1,"",2020-21,0.0,North Adams - Colegrove Park Elementary,02090008,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  86.4,  13.6,         14.8
2.5,2.5,"",2020-21,2.5,North Adams - Drury High,02090505,   0.0,   0.0,   2.5,  97.5,   0.0,   0.0,   0.0,  60.0,  40.0,         39.7
0.0,1,"",2020-21,0.0,North Adams - Greylock,02090015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  89.9,  10.1,         19.8
0.0,1,"",2020-21,0.0,North Andover - Anne Bradstreet Early Childhood Center,02110005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         25.0
0.0,1,"",2020-21,0.0,North Andover - Annie L Sargent School,02110018,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  88.5,  11.5,         25.3
0.0,1,"",2020-21,0.0,North Andover - Atkinson,02110001,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  92.2,   7.8,         18.9
0.0,1,"",2020-21,0.0,North Andover - Franklin,02110010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.7,   8.3,         22.6
0.0,1,"",2020-21,0.0,North Andover - Kittredge,02110015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  89.1,  10.9,         13.5
0.9,1,"",2020-21,0.9,North Andover - North Andover High,02110505,   0.0,   0.9,   0.0,  99.1,   0.0,   0.0,   0.0,  58.6,  41.4,         81.6
0.0,1,"",2020-21,0.0,North Andover - North Andover Middle,02110305,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  65.5,  34.5,         66.9
0.0,1,"",2020-21,0.0,North Andover - Thomson,02110020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.4,   3.6,         19.9
0.9,1,"",2020-21,0.9,North Attleborough - Amvet Boulevard,02120007,   0.0,   0.0,   0.9,  99.1,   0.0,   0.0,   0.0,  98.1,   1.9,         21.6
5.4,5,"",2020-21,5.4,North Attleborough - Community,02120030,   0.0,   5.4,   0.0,  94.6,   0.0,   0.0,   0.0, 100.0,   0.0,         18.4
0.0,1,"",2020-21,0.0,North Attleborough - Falls,02120010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.0,   6.0,         13.4
0.0,1,"",2020-21,0.0,North Attleborough - Joseph W Martin Jr Elementary,02120013,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         24.6
2.6,2.6,"",2020-21,2.6,North Attleborough - North Attleboro High,02120505,   0.0,   0.0,   1.3,  97.4,   0.0,   0.0,   1.3,  68.4,  31.6,         75.9
0.0,1,"",2020-21,0.0,North Attleborough - North Attleborough Early Learning Center,02120020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,          9.0
4.2,4.2,"",2020-21,4.2,North Attleborough - North Attleborough Middle,02120305,   1.5,   1.2,   1.5,  95.9,   0.0,   0.0,   0.0,  65.2,  34.8,         68.4
7.4,5,"",2020-21,7.4,North Attleborough - Roosevelt Avenue,02120015,   0.0,   0.0,   7.4,  92.6,   0.0,   0.0,   0.0,  92.6,   7.4,         10.8
5.8,5,"",2020-21,5.8,North Brookfield - North Brookfield Elementary,02150015,   0.0,   0.0,   5.8,  94.2,   0.0,   0.0,   0.0,  79.5,  20.5,         17.1
10.1,5,"",2020-21,10.1,North Brookfield - North Brookfield High,02150505,   0.0,   0.0,  10.1,  89.9,   0.0,   0.0,   0.0,  44.9,  55.1,         13.8
0.0,1,"",2020-21,0.0,North Middlesex - Ashby Elementary,07350010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.8,  16.2,         11.7
0.0,1,"",2020-21,0.0,North Middlesex - Hawthorne Brook,07350030,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  67.9,  32.1,         29.6
2.4,2.4,"",2020-21,2.4,North Middlesex - Nissitissit Middle School,07350310,   0.0,   0.0,   2.4,  97.6,   0.0,   0.0,   0.0,  75.5,  24.5,         42.5
1.9,1.9,"",2020-21,1.9,North Middlesex - North Middlesex Regional,07350505,   1.9,   0.0,   0.0,  98.1,   0.0,   0.0,   0.0,  56.0,  44.0,         51.6
0.0,1,"",2020-21,0.0,North Middlesex - Spaulding Memorial,07350005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.9,  16.1,         24.9
0.0,1,"",2020-21,0.0,North Middlesex - Squannacook Early Childhood Center,07350002,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,          6.2
0.0,1,"",2020-21,0.0,North Middlesex - Varnum Brook,07350035,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.5,   3.5,         28.5
0.0,1,"",2020-21,0.0,North Reading - E Ethel Little School,02170003,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  81.0,  19.0,         21.0
0.0,1,"",2020-21,0.0,North Reading - J Turner Hood,02170010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.5,   8.5,         21.3
0.0,1,"",2020-21,0.0,North Reading - L D Batchelder,02170005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.3,   3.7,         26.9
3.6,3.6,"",2020-21,3.6,North Reading - North Reading High,02170505,   0.0,   0.0,   3.6,  96.4,   0.0,   0.0,   0.0,  42.4,  57.6,         55.9
0.0,1,"",2020-21,0.0,North Reading - North Reading Middle,02170305,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  79.8,  20.2,         37.1
0.0,1,"",2020-21,0.0,Northampton - Bridge Street,02100005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  87.9,  12.1,         16.5
10.3,5,"",2020-21,10.3,Northampton - Jackson Street,02100020,   0.0,   0.0,  10.3,  89.7,   0.0,   0.0,   0.0,  89.7,  10.3,         19.4
0.0,1,"",2020-21,0.0,Northampton - John F Kennedy Middle School,02100410,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  74.0,  26.0,         47.5
0.0,1,"",2020-21,0.0,Northampton - Leeds,02100025,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  83.8,  16.2,         18.5
8.4,5,"",2020-21,8.4,Northampton - Northampton High,02100505,   5.8,   0.0,   0.0,  91.6,   0.0,   0.0,   2.6,  47.3,  52.7,         51.8
0.0,1,"",2020-21,0.0,Northampton - R. K. Finn Ryan Road,02100029,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  92.8,   7.2,         13.8
0.0,1,"",2020-21,0.0,Northampton-Smith Vocational Agricultural - Smith Vocational and Agricultural High,04060705,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  49.1,  50.9,         57.0
0.9,1,"",2020-21,0.9,Northboro-Southboro - Algonquin Regional High,07300505,   0.0,   0.0,   0.9,  99.1,   0.0,   0.0,   0.0,  74.7,  25.3,        109.0
0.0,1,"",2020-21,0.0,Northborough - Fannie E Proctor,02130015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  87.1,  12.9,         15.5
0.0,1,"",2020-21,0.0,Northborough - Lincoln Street,02130003,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  86.1,  13.9,         18.0
0.0,1,"",2020-21,0.0,Northborough - Marguerite E Peaslee,02130014,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  92.0,   8.0,         18.8
0.0,1,"",2020-21,0.0,Northborough - Marion E Zeh,02130020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  86.7,  13.3,         15.1
4.4,4.4,"",2020-21,4.4,Northborough - Robert E. Melican Middle School,02130305,   0.0,   0.0,   4.4,  95.6,   0.0,   0.0,   0.0,  82.4,  17.6,         45.4
0.0,1,"",2020-21,0.0,Northbridge - Northbridge Elementary,02140005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  95.8,   4.2,         23.8
0.0,1,"",2020-21,0.0,Northbridge - Northbridge High,02140505,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  50.8,  49.2,         43.8
2.4,2.4,"",2020-21,2.4,Northbridge - Northbridge Middle,02140305,   0.0,   0.0,   2.4,  97.6,   0.0,   0.0,   0.0,  69.5,  30.5,         41.0
0.0,1,"",2020-21,0.0,Northbridge - W Edward Balmer,02140001,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  95.6,   4.4,         22.6
5.4,5,"",2020-21,5.4,Northeast Metropolitan Regional Vocational Technical - Northeast Metro Regional Vocational,08530605,   0.0,   1.9,   3.5,  94.6,   0.0,   0.0,   0.0,  46.0,  54.0,         51.7
0.0,1,"",2020-21,0.0,Northern Berkshire Regional Vocational Technical - Charles McCann Vocational Technical,08510605,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  61.8,  38.2,         27.5
0.0,1,"",2020-21,0.0,Norton - Henri A. Yelle,02180060,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  97.8,   2.2,         15.1
0.0,1,"",2020-21,0.0,Norton - J C Solmonese,02180015,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  90.6,   9.4,         25.9
0.0,1,"",2020-21,0.0,Norton - L G Nourse Elementary,02180010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.7,   3.3,         13.7
5.3999999999999995,5,"",2020-21,5.3999999999999995,Norton - Norton High,02180505,   0.6,   0.0,   4.8,  94.6,   0.0,   0.0,   0.0,  66.1,  33.9,         51.9
0.0,1,"",2020-21,0.0,Norton - Norton Middle,02180305,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  66.9,  33.1,         20.4
0.0,1,"",2020-21,0.0,Norwell - Grace Farrar Cole,02190005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  90.9,   9.1,         27.3
0.0,1,"",2020-21,0.0,Norwell - Norwell High,02190505,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  53.5,  46.5,         44.9
0.0,1,"",2020-21,0.0,Norwell - Norwell Middle School,02190405,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  67.8,  32.2,         34.2
0.0,1,"",2020-21,0.0,Norwell - William G Vinal,02190020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  93.0,   7.0,         25.3
0.0,1,"",2020-21,0.0,Norwood - Balch,02200005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  73.3,  26.7,          6.7
0.0,1,"",2020-21,0.0,Norwood - Charles J Prescott,02200025,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  90.1,   9.9,          6.1
11.0,5,"",2020-21,11.0,Norwood - Cornelius M Callahan,02200010,   0.0,   0.0,  11.0,  89.0,   0.0,   0.0,   0.0,  75.8,  24.2,          4.6
0.0,1,"",2020-21,0.0,Norwood - Dr. Philip O. Coakley Middle School,02200305,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  61.4,  38.6,         51.5
4.1,4.1,"",2020-21,4.1,Norwood - F A Cleveland,02200015,   0.0,   0.0,   4.1,  95.9,   0.0,   0.0,   0.0,  86.8,  13.2,         12.1
0.0,1,"",2020-21,0.0,Norwood - George F. Willett,02200075,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         21.1
0.0,1,"",2020-21,0.0,Norwood - John P Oldham,02200020,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  86.3,  13.7,          8.1
5.699999999999999,5,"",2020-21,5.699999999999999,Norwood - Norwood High,02200505,   1.4,   0.0,   4.3,  94.3,   0.0,   0.0,   0.0,  57.8,  42.2,         69.6
2.9,2.9,"",2020-21,2.9,Oak Bluffs - Oak Bluffs Elementary,02210005,   0.0,   0.0,   0.0,  97.1,   0.0,   0.0,   2.9,  89.7,  10.3,         35.1
4.2,4.2,"",2020-21,4.2,Old Colony Regional Vocational Technical - Old Colony Regional Vocational Technical,08550605,   0.0,   2.1,   0.0,  95.7,   0.0,   0.0,   2.1,  44.3,  55.7,         46.7
4.2,4.2,"",2020-21,4.2,Old Rochester - Old Rochester Regional High,07400505,   0.0,   2.1,   2.1,  95.8,   0.0,   0.0,   0.0,  54.1,  45.9,         47.3
0.0,1,"",2020-21,0.0,Old Rochester - Old Rochester Regional Jr High,07400405,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  65.4,  34.6,         28.9
0.0,1,"",2020-21,0.0,Old Sturbridge Academy Charter Public School (District) - Old Sturbridge Academy Charter Public School,35150205,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,          0.0
0.0,1,"",2020-21,0.0,Orange - Dexter Park,02230010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  72.1,  27.9,          7.5
