Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK-2 (# ),3-5 (# ),6-8 (# ),9-12 (# ),Multiple Grades (# ),All Grades (# ),FTE Count,Student Count,Student to Art Teacher ratio
7.888,5,a-sust-i4,2019-20,Lowell - Laura Lee Therapeutic Day School,01600085,0.0,0.4,1.1,0.0,0.0,0.0,1.5,21,14.0
7.34,5,a-sust-i4,2019-20,Lowell - Leblanc Therapeutic Day School,01600320,0.0,0.0,0.1,0.3,0.0,0.0,0.4,33,82.5
5.5912,5,a-sust-i4,2019-20,Lowell - Lowell High,01600505,0.0,0.0,0.0,10.0,0.0,0.0,10.0,3011,301.1
7.0,5,a-sust-i4,2019-20,Lowell - Moody Elementary,01600027,1.1,0.7,0.0,0.0,0.0,0.0,1.8,225,125.0
6.137142857142857,5,a-sust-i4,2019-20,Lowell - Pawtucketville Memorial,01600036,1.4,0.8,0.0,0.0,0.0,0.0,2.1,489,232.85714285714286
6.108,5,a-sust-i4,2019-20,Lowell - Peter W Reilly,01600040,1.2,0.8,0.0,0.0,0.0,0.0,2.0,473,236.5
6.606896551724137,5,a-sust-i4,2019-20,Lowell - Pyne Arts,01600018,1.4,0.9,0.5,0.0,0.0,0.0,2.9,505,174.13793103448276
6.314,5,a-sust-i4,2019-20,Lowell - Rogers STEM Academy,01600005,1.4,1.6,1.0,0.0,0.0,0.0,4.0,843,210.75
6.292173913043478,5,a-sust-i4,2019-20,Lowell - S Christa McAuliffe Elementary,01600075,1.3,1.0,0.0,0.0,0.0,0.0,2.3,491,213.47826086956525
4.36,4.36,a-sust-i4,2019-20,Lowell - The Career Academy,01600515,0.0,0.0,0.0,0.2,0.0,0.0,0.2,91,455.0
7.175652173913044,5,a-sust-i4,2019-20,Lowell - Washington,01600055,1.5,0.8,0.0,0.0,0.0,0.0,2.3,237,103.04347826086958
6.463333333333333,5,a-sust-i4,2019-20,Milford - Brookside,01850065,2.4,0.0,0.0,0.0,0.0,0.0,2.4,461,192.08333333333334
6.4832,5,a-sust-i4,2019-20,Milford - Memorial,01850010,2.5,0.0,0.0,0.0,0.0,0.0,2.5,474,189.6
5.798260869565217,5,a-sust-i4,2019-20,Milford - Milford High,01850505,0.0,0.0,0.0,4.5,0.0,0.1,4.6,1266,275.21739130434787
-Infinity,1,a-sust-i4,2019-20,Milford - Shining Star Early Childhood Center,01850075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182,Infinity
6.517818181818182,5,a-sust-i4,2019-20,Milford - Stacy Middle,01850305,0.0,0.0,5.5,0.0,0.0,0.0,5.5,1019,185.27272727272728
6.325,5,a-sust-i4,2019-20,Milford - Woodland,01850090,0.0,4.8,0.0,0.0,0.0,0.0,4.8,1005,209.375
4.992,4.99,a-sust-i4,2019-20,Revere - A. C. Whelan Elementary School,02480003,0.9,1.1,0.0,0.0,0.0,0.0,2.0,752,376.0
5.52,5,a-sust-i4,2019-20,Revere - Abraham Lincoln,02480025,0.9,1.1,0.0,0.0,0.0,0.0,2.0,620,310.0
6.444444444444445,5,a-sust-i4,2019-20,Revere - Beachmont Veterans Memorial School,02480013,0.9,0.9,0.0,0.0,0.0,0.0,1.8,350,194.44444444444443
5.084,5,a-sust-i4,2019-20,Revere - Garfield Elementary School,02480056,1.0,1.0,0.0,0.0,0.0,0.0,2.0,729,364.5
6.914545454545455,5,a-sust-i4,2019-20,Revere - Garfield Middle School,02480057,0.0,0.0,2.6,0.0,1.7,0.1,4.4,597,135.68181818181816
6.156,5,a-sust-i4,2019-20,Revere - Paul Revere,02480050,1.2,0.8,0.0,0.0,0.0,0.0,2.0,461,230.5
5.166315789473684,5,a-sust-i4,2019-20,Revere - Revere High,02480505,0.0,0.0,0.0,4.5,0.3,0.9,5.7,2019,354.2105263157895
5.52,5,a-sust-i4,2019-20,Revere - Rumney Marsh Academy,02480014,0.0,0.0,2.0,0.0,0.0,0.0,2.0,620,310.0
5.4,5,a-sust-i4,2019-20,Revere - Seacoast School,02480520,0.0,0.0,0.0,0.0,0.2,0.0,0.2,65,325.0
6.138666666666667,5,a-sust-i4,2019-20,Revere - Staff Sargent James J. Hill Elementary School,02480035,1.4,1.6,0.0,0.0,0.0,0.0,3.0,698,232.66666666666666
6.494545454545454,5,a-sust-i4,2019-20,Revere - Susan B. Anthony Middle School,02480305,0.0,0.0,3.0,0.0,0.3,0.0,3.3,621,188.1818181818182
6.571428571428571,5,a-sust-i4,2019-20,Somerville - Albert F. Argenziano School at Lincoln Park,02740087,1.0,1.9,0.5,0.0,0.0,0.0,3.5,625,178.57142857142858
6.104,5,a-sust-i4,2019-20,Somerville - Arthur D Healey,02740075,0.8,0.9,0.3,0.0,0.0,0.0,2.0,474,237.0
6.893333333333333,5,a-sust-i4,2019-20,Somerville - Benjamin G Brown,02740015,0.9,0.9,0.0,0.0,0.0,0.0,1.8,249,138.33333333333334
6.264615384615385,5,a-sust-i4,2019-20,Somerville - Capuano Early Childhood Center,02740005,1.3,0.0,0.0,0.0,0.0,0.0,1.3,282,216.9230769230769
7.073015873015873,5,a-sust-i4,2019-20,Somerville - E Somerville Community,02740111,1.2,2.2,2.8,0.0,0.0,0.0,6.3,730,115.87301587301587
7.52,5,a-sust-i4,2019-20,Somerville - Full Circle High School,02740510,0.0,0.0,0.0,0.9,0.0,0.0,0.9,54,60.0
6.846451612903225,5,a-sust-i4,2019-20,Somerville - John F Kennedy,02740083,0.6,0.9,1.5,0.0,0.0,0.0,3.1,447,144.19354838709677
6.555294117647058,5,a-sust-i4,2019-20,Somerville - Somerville High,02740505,0.0,0.0,0.0,6.8,0.0,0.0,6.8,1228,180.58823529411765
6.416,5,a-sust-i4,2019-20,Somerville - West Somerville Neighborhood,02740115,0.8,0.8,0.5,0.0,0.0,0.0,2.0,396,198.0
6.829333333333333,5,a-sust-i4,2019-20,Somerville - Winter Hill Community,02740120,0.4,1.2,1.4,0.0,0.0,0.0,3.0,439,146.33333333333334
4.632,4.63,a-sust-i4,2019-20,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,0.0,0.0,1.0,0.0,0.0,0.0,1.0,421,421.0
5.156,5,a-sust-i4,2019-20,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,0.6,0.6,0.8,0.0,0.0,0.0,2.0,711,355.5
6.32,5,a-sust-i4,2019-20,Wareham - John William Decas,03100003,3.0,0.0,0.0,0.0,0.0,0.0,3.0,630,210.0
6.769523809523809,5,a-sust-i4,2019-20,Wareham - Minot Forest,03100017,0.0,2.1,0.0,0.0,0.0,0.0,2.1,323,153.8095238095238
-Infinity,1,a-sust-i4,2019-20,Wareham - Wareham Cooperative Alternative School,03100315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,Infinity
6.3264,5,a-sust-i4,2019-20,Wareham - Wareham Middle,03100305,0.0,0.6,1.4,0.0,0.4,0.0,2.5,523,209.2
6.742564102564103,5,a-sust-i4,2019-20,Wareham - Wareham Senior High,03100505,0.0,0.0,0.5,1.4,0.0,2.0,3.9,613,157.17948717948718
6.464,5,a-sust-i4,2019-20,Winchester - Ambrose Elementary,03440045,0.7,1.3,0.0,0.0,0.0,0.0,2.0,384,192.0
6.32,5,a-sust-i4,2019-20,Winchester - Lincoln Elementary,03440005,0.8,1.2,0.0,0.0,0.0,0.0,2.0,420,210.0
5.904,5,a-sust-i4,2019-20,Winchester - Lynch Elementary,03440020,1.0,1.1,0.0,0.0,0.0,0.0,2.0,524,262.0
6.429473684210527,5,a-sust-i4,2019-20,Winchester - McCall Middle,03440305,0.0,0.0,5.7,0.0,0.0,0.0,5.7,1119,196.3157894736842
4.524444444444445,4.52,a-sust-i4,2019-20,Winchester - Muraco Elementary,03440040,0.3,0.6,0.0,0.0,0.0,0.0,0.9,391,434.44444444444446
4.624,4.62,a-sust-i4,2019-20,Winchester - Vinson-Owen Elementary,03440025,0.4,0.7,0.0,0.0,0.0,0.0,1.0,422,422.0
6.355942028985507,5,a-sust-i4,2019-20,Winchester - Winchester High School,03440505,0.0,0.0,0.0,6.9,0.0,0.0,6.9,1418,205.5072463768116
4.832,4.83,a-sust-i4,2018-19,Attleboro - A. Irvin Studley Elementary School,00160001,0.5,0.5,0.0,0.0,0.0,0.0,1.0,396,396.0
-Infinity,1,a-sust-i4,2018-19,Attleboro - Attleboro Community Academy,00160515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,Infinity
5.460363636363636,5,a-sust-i4,2018-19,Attleboro - Attleboro High,00160505,0.0,0.0,0.0,5.5,0.0,0.0,5.5,1746,317.45454545454544
5.624,5,a-sust-i4,2018-19,Attleboro - Cyril K. Brennan Middle School,00160315,0.0,0.5,1.5,0.0,0.0,0.0,2.0,594,297.0
6.184,5,a-sust-i4,2018-19,Attleboro - Hill-Roberts Elementary School,00160045,1.3,0.7,0.0,0.0,0.0,0.0,2.0,454,227.0
6.156,5,a-sust-i4,2018-19,Attleboro - Hyman Fine Elementary School,00160040,1.3,0.7,0.0,0.0,0.0,0.0,2.0,461,230.5
6.3,5,a-sust-i4,2018-19,Attleboro - Peter Thacher Elementary School,00160050,1.2,0.7,0.0,0.0,0.0,0.1,2.0,425,212.5
5.396,5,a-sust-i4,2018-19,Attleboro - Robert J. Coelho Middle School,00160305,0.0,0.5,1.5,0.0,0.0,0.0,2.0,651,325.5
6.384,5,a-sust-i4,2018-19,Attleboro - Thomas Willett Elementary School,00160035,1.1,0.9,0.0,0.0,0.0,0.0,2.0,404,202.0
6.458666666666667,5,a-sust-i4,2018-19,Attleboro - Wamsutta Middle School,00160320,0.0,0.8,2.3,0.0,0.0,0.0,3.0,578,192.66666666666666
6.370909090909091,5,a-sust-i4,2018-19,Boston - Another Course To College,00350541,0.0,0.0,0.0,0.4,0.7,0.0,1.1,224,203.63636363636363
-Infinity,1,a-sust-i4,2018-19,Boston - Baldwin Early Learning Center,00350003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159,Infinity
6.772,5,a-sust-i4,2018-19,Boston - Beethoven,00350021,2.0,0.0,0.0,0.0,0.0,0.0,2.0,307,153.5
5.796,5,a-sust-i4,2018-19,Boston - Blackstone,00350390,1.2,0.8,0.0,0.0,0.0,0.0,2.0,551,275.5
7.3223529411764705,5,a-sust-i4,2018-19,Boston - Boston Adult Academy,00350548,0.0,0.0,0.0,0.3,1.4,0.0,1.7,144,84.70588235294117
7.6924590163934425,5,a-sust-i4,2018-19,Boston - Boston Arts Academy,00350546,0.0,0.0,0.0,7.8,4.5,0.0,12.2,469,38.442622950819676
4.8,4.8,a-sust-i4,2018-19,Boston - Boston Collaborative High School,00350755,0.0,0.0,0.0,0.1,0.3,0.0,0.4,160,400.0
-Infinity,1,a-sust-i4,2018-19,Boston - Boston Community Leadership Academy,00350558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487,Infinity
5.048,5,a-sust-i4,2018-19,Boston - Boston International High School,00350507,0.0,0.0,0.0,0.6,0.4,0.0,1.0,369,369.0
5.923404255319149,5,a-sust-i4,2018-19,Boston - Boston Latin,00350560,0.0,0.0,2.4,1.4,5.6,0.0,9.4,2440,259.5744680851064
3.9611428571428573,3.96,a-sust-i4,2018-19,Boston - Boston Latin Academy,00350545,0.0,0.0,0.9,1.1,1.6,0.0,3.5,1767,504.85714285714283
6.92,5,a-sust-i4,2018-19,Boston - Boston Teachers Union School,00350012,0.6,0.6,0.4,0.0,0.5,0.0,2.0,270,135.0
3.312,3.31,a-sust-i4,2018-19,Boston - Brighton High,00350505,0.0,0.0,0.0,0.0,1.0,0.0,1.0,586,586.0
-Infinity,1,a-sust-i4,2018-19,Boston - Carter School,00350036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,Infinity
-Infinity,1,a-sust-i4,2018-19,Boston - Charles H Taylor,00350054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517,Infinity
3.632,3.63,a-sust-i4,2018-19,Boston - Charles Sumner,00350052,0.5,0.5,0.0,0.0,0.0,0.0,1.0,546,546.0
5.28923076923077,5,a-sust-i4,2018-19,Boston - Charlestown High,00350515,0.0,0.0,0.0,0.1,2.4,0.0,2.6,881,338.8461538461538
6.965714285714285,5,a-sust-i4,2018-19,Boston - Clarence R Edwards Middle,00350430,0.0,0.0,2.0,0.0,0.7,0.0,2.8,362,129.2857142857143
7.64,5,a-sust-i4,2018-19,Boston - Community Academy,00350518,0.0,0.0,0.0,0.4,0.6,0.0,1.0,45,45.0
5.735384615384615,5,a-sust-i4,2018-19,Boston - Community Academy of Science and Health,00350581,0.0,0.0,0.0,0.3,1.0,0.0,1.3,368,283.0769230769231
6.826206896551724,5,a-sust-i4,2018-19,Boston - Condon K-8,00350146,1.7,2.7,1.0,0.0,0.4,0.0,5.8,851,146.72413793103448
6.939178082191781,5,a-sust-i4,2018-19,Boston - Curley K-8 School,00350020,4.1,2.4,0.7,0.0,0.1,0.0,7.3,968,132.6027397260274
6.96,5,a-sust-i4,2018-19,Boston - Curtis Guild,00350062,0.9,1.1,0.0,0.0,0.0,0.0,2.0,260,130.0
7.224,5,a-sust-i4,2018-19,Boston - Dante Alighieri Montessori School,00350066,0.5,0.3,0.1,0.0,0.2,0.0,1.0,97,97.0
4.311111111111111,4.31,a-sust-i4,2018-19,Boston - David A Ellis,00350072,0.5,0.4,0.0,0.0,0.0,0.0,0.9,415,461.1111111111111
6.324,5,a-sust-i4,2018-19,Boston - Dearborn,00350074,0.0,0.0,0.4,0.0,1.6,0.0,2.0,419,209.5
4.930909090909091,4.93,a-sust-i4,2018-19,Boston - Dennis C Haley,00350077,0.4,0.4,0.4,0.0,0.0,0.0,1.1,422,383.6363636363636
5.9070967741935485,5,a-sust-i4,2018-19,Boston - Donald Mckay,00350080,1.2,1.2,0.0,0.0,0.7,0.0,3.1,811,261.61290322580646
6.472,5,a-sust-i4,2018-19,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,0.8,0.2,0.0,0.0,0.0,0.0,1.0,191,191.0
7.406896551724138,5,a-sust-i4,2018-19,Boston - Dr. William Henderson Lower,00350266,2.9,0.0,0.0,0.0,0.0,0.0,2.9,215,74.13793103448276
7.112,5,a-sust-i4,2018-19,Boston - ELC - West Zone,00350006,1.0,0.0,0.0,0.0,0.0,0.0,1.0,111,111.0
6.528,5,a-sust-i4,2018-19,Boston - East Boston Early Childhood Center,00350009,1.0,0.0,0.0,0.0,0.0,0.0,1.0,184,184.0
3.244,3.24,a-sust-i4,2018-19,Boston - East Boston High,00350530,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1189,594.5
7.015510204081632,5,a-sust-i4,2018-19,Boston - Edison K-8,00350375,1.4,1.7,1.4,0.0,0.4,0.0,4.9,603,123.0612244897959
-Infinity,1,a-sust-i4,2018-19,Boston - Edward Everett,00350088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,Infinity
7.217391304347826,5,a-sust-i4,2018-19,Boston - Eliot Elementary,00350096,2.9,2.4,0.4,0.0,1.2,0.0,6.9,675,97.82608695652173
6.908,5,a-sust-i4,2018-19,Boston - Ellis Mendell,00350100,1.6,0.4,0.0,0.0,0.0,0.0,2.0,273,136.5
6.3424,5,a-sust-i4,2018-19,Boston - Excel High School,00350522,0.0,0.0,0.0,0.2,2.3,0.0,2.5,518,207.2
2.973333333333333,2.97,a-sust-i4,2018-19,Boston - Fenway High School,00350540,0.0,0.0,0.0,0.0,0.6,0.0,0.6,377,628.3333333333334
7.2992,5,a-sust-i4,2018-19,Boston - Franklin D Roosevelt,00350116,2.5,1.8,0.7,0.0,0.0,0.0,5.0,438,87.6
5.957333333333333,5,a-sust-i4,2018-19,Boston - Gardner Pilot Academy,00350326,0.4,0.4,0.7,0.0,0.0,0.0,1.5,383,255.33333333333334
6.545454545454546,5,a-sust-i4,2018-19,Boston - George H Conley,00350122,0.4,0.6,0.0,0.0,0.0,0.0,1.1,200,181.8181818181818
4.2,4.2,a-sust-i4,2018-19,Boston - Greater Egleston Community High School,00350543,0.0,0.0,0.0,0.0,0.2,0.0,0.2,95,475.0
5.64,5,a-sust-i4,2018-19,Boston - Harvard-Kent,00350200,0.8,0.6,0.0,0.0,0.0,0.0,1.4,413,295.0
7.2084210526315795,5,a-sust-i4,2018-19,Boston - Haynes Early Education Center,00350010,1.9,0.0,0.0,0.0,0.0,0.0,1.9,188,98.94736842105263
-Infinity,1,a-sust-i4,2018-19,Boston - Henry Grew,00350135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,Infinity
7.328,5,a-sust-i4,2018-19,Boston - Higginson,00350015,2.0,0.0,0.0,0.0,0.0,0.0,2.0,168,84.0
5.912,5,a-sust-i4,2018-19,Boston - Higginson/Lewis K-8,00350377,0.0,0.6,0.4,0.0,0.0,0.0,1.0,261,261.0
7.296,5,a-sust-i4,2018-19,Boston - Horace Mann School for the Deaf,00350750,0.2,0.1,0.1,0.0,0.6,0.0,1.0,88,88.0
-Infinity,1,a-sust-i4,2018-19,Boston - Hugh Roe O'Donnell,00350141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265,Infinity
6.475,5,a-sust-i4,2018-19,Boston - Jackson Mann,00350013,1.3,1.1,0.2,0.0,0.6,0.0,3.2,610,190.625
6.517333333333333,5,a-sust-i4,2018-19,Boston - James J Chittick,00350154,0.5,1.0,0.0,0.0,0.0,0.0,1.5,278,185.33333333333334
6.502857142857144,5,a-sust-i4,2018-19,Boston - James Otis,00350156,1.1,1.0,0.0,0.0,0.0,0.0,2.1,393,187.14285714285714
4.48,4.48,a-sust-i4,2018-19,Boston - James P Timilty Middle,00350485,0.0,0.0,0.7,0.0,0.1,0.0,0.7,308,440.0
5.417777777777777,5,a-sust-i4,2018-19,Boston - James W Hennigan,00350153,0.4,0.8,0.3,0.0,0.4,0.0,1.8,581,322.77777777777777
4.776,4.78,a-sust-i4,2018-19,Boston - Jeremiah E Burke High,00350525,0.0,0.0,0.0,0.8,0.1,0.0,1.0,403,403.0
7.36,5,a-sust-i4,2018-19,Boston - John D Philbrick,00350172,0.8,1.2,0.0,0.0,0.0,0.0,2.0,160,80.0
6.586666666666667,5,a-sust-i4,2018-19,Boston - John F Kennedy,00350166,1.6,0.5,0.0,0.0,0.0,0.0,2.1,371,176.66666666666666
6.54,5,a-sust-i4,2018-19,Boston - John W McCormack,00350179,0.0,0.0,1.0,0.0,1.0,0.0,2.0,365,182.5
6.768,5,a-sust-i4,2018-19,Boston - John Winthrop,00350180,1.2,0.8,0.0,0.0,0.0,0.0,2.0,308,154.0
5.2,5,a-sust-i4,2018-19,Boston - Joseph J Hurley,00350182,0.4,0.4,0.2,0.0,0.0,0.0,1.0,350,350.0
6.725853658536585,5,a-sust-i4,2018-19,Boston - Joseph Lee,00350183,2.2,1.1,0.5,0.0,0.4,0.0,4.1,653,159.26829268292684
7.465454545454546,5,a-sust-i4,2018-19,Boston - Joseph P Manning,00350184,1.0,1.2,0.0,0.0,0.0,0.0,2.2,147,66.81818181818181
-Infinity,1,a-sust-i4,2018-19,Boston - Joseph P Tynan,00350181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,Infinity
5.4304,5,a-sust-i4,2018-19,Boston - Josiah Quincy,00350286,1.6,0.9,0.0,0.0,0.0,0.0,2.5,803,321.2
7.143414634146342,5,a-sust-i4,2018-19,Boston - Joyce Kilmer,00350190,1.6,1.7,0.4,0.0,0.5,0.0,4.1,439,107.07317073170732
6.696,5,a-sust-i4,2018-19,Boston - King K-8,00350376,1.6,0.8,0.3,0.0,0.3,0.0,3.0,489,163.0
7.574,5,a-sust-i4,2018-19,Boston - Lee Academy,00350001,2.8,1.2,0.0,0.0,0.0,0.0,4.0,213,53.25
6.792,5,a-sust-i4,2018-19,Boston - Lilla G. Frederick Middle School,00350383,0.0,0.0,3.0,0.0,0.0,0.0,3.0,453,151.0
6.231428571428571,5,a-sust-i4,2018-19,Boston - Lyndon,00350262,1.0,1.3,0.1,0.0,0.4,0.0,2.8,619,221.07142857142858
7.187692307692307,5,a-sust-i4,2018-19,Boston - Lyon K-8,00350004,0.5,0.5,0.1,0.0,0.1,0.0,1.3,132,101.53846153846153
5.872,5,a-sust-i4,2018-19,Boston - Lyon Upper 9-12,00350655,0.0,0.0,0.0,0.5,0.0,0.0,0.5,133,266.0
-Infinity,1,a-sust-i4,2018-19,Boston - Madison Park High,00350537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887,Infinity
5.792,5,a-sust-i4,2018-19,Boston - Manassah E Bradley,00350215,0.6,0.5,0.0,0.0,0.0,0.0,1.0,276,276.0
7.537254901960784,5,a-sust-i4,2018-19,Boston - Margarita Muniz Academy,00350549,0.0,0.0,0.0,4.9,0.3,0.0,5.1,295,57.84313725490196
6.349565217391304,5,a-sust-i4,2018-19,Boston - Mario Umana Academy,00350656,0.8,0.7,2.3,0.0,0.9,0.0,4.6,949,206.30434782608697
5.704,5,a-sust-i4,2018-19,Boston - Mather,00350227,0.9,1.1,0.0,0.0,0.0,0.0,2.0,574,287.0
6.852307692307693,5,a-sust-i4,2018-19,Boston - Mattahunt Elementary School,00350016,2.6,0.0,0.0,0.0,0.0,0.0,2.6,373,143.46153846153845
6.16,5,a-sust-i4,2018-19,Boston - Maurice J Tobin,00350229,0.8,0.4,0.4,0.0,0.3,0.0,1.9,437,230.0
-6.56,1,a-sust-i4,2018-19,Boston - Michael J Perkins,00350231,0.1,0.0,0.0,0.0,0.0,0.0,0.1,182,1820.0
6.756,5,a-sust-i4,2018-19,Boston - Mildred Avenue K-8,00350378,0.7,0.8,1.5,0.0,1.0,0.0,4.0,622,155.5
-0.8,1,a-sust-i4,2018-19,Boston - Mission Hill School,00350382,0.2,0.0,0.0,0.0,0.0,0.0,0.2,220,1100.0
7.348571428571429,5,a-sust-i4,2018-19,Boston - Mozart,00350237,1.1,0.8,0.0,0.0,0.1,0.0,2.1,171,81.42857142857143
5.52,5,a-sust-i4,2018-19,Boston - Nathan Hale,00350243,0.2,0.2,0.0,0.0,0.0,0.0,0.5,155,310.0
6.768,5,a-sust-i4,2018-19,Boston - New Mission High School,00350542,0.0,0.0,0.0,0.4,2.7,0.0,3.0,462,154.0
6.969230769230769,5,a-sust-i4,2018-19,Boston - O W Holmes,00350138,1.3,1.3,0.0,0.0,0.0,0.0,2.6,335,128.84615384615384
6.317808219178082,5,a-sust-i4,2018-19,Boston - O'Bryant School Math/Science,00350575,0.0,0.0,0.6,2.4,4.3,0.0,7.3,1535,210.27397260273972
5.822222222222223,5,a-sust-i4,2018-19,Boston - Oliver Hazard Perry,00350255,0.3,0.4,0.0,0.0,0.2,0.0,0.9,245,272.22222222222223
7.290980392156863,5,a-sust-i4,2018-19,Boston - Orchard Gardens,00350257,3.9,3.7,1.5,0.0,1.1,0.0,10.2,904,88.62745098039217
6.828,5,a-sust-i4,2018-19,Boston - Patrick J Kennedy,00350264,0.9,1.1,0.0,0.0,0.0,0.0,2.0,293,146.5
6.941935483870968,5,a-sust-i4,2018-19,Boston - Paul A Dever,00350268,1.6,1.4,0.0,0.0,0.1,0.0,3.1,410,132.25806451612902
7.166315789473684,5,a-sust-i4,2018-19,Boston - Pauline Agassiz Shaw Elementary School,00350014,1.4,0.5,0.0,0.0,0.0,0.0,1.9,198,104.21052631578948
5.992,5,a-sust-i4,2018-19,Boston - Phineas Bates,00350278,0.5,0.5,0.0,0.0,0.0,0.0,1.0,251,251.0
2.51,2.51,a-sust-i4,2018-19,Boston - Quincy Upper School,00350565,0.0,0.0,0.0,0.8,0.0,0.0,0.8,549,686.25
6.32,5,a-sust-i4,2018-19,Boston - Rafael Hernandez,00350691,0.6,0.8,0.3,0.0,0.2,0.0,1.9,399,210.0
5.573333333333334,5,a-sust-i4,2018-19,Boston - Richard J Murphy,00350240,0.5,1.6,0.7,0.0,0.3,0.0,3.0,910,303.3333333333333
7.452,5,a-sust-i4,2018-19,Boston - Roger Clap,00350298,1.0,1.0,0.0,0.0,0.0,0.0,2.0,137,68.5
7.102608695652174,5,a-sust-i4,2018-19,Boston - Samuel Adams,00350302,1.2,1.0,0.0,0.0,0.0,0.0,2.3,258,112.17391304347827
6.393333333333333,5,a-sust-i4,2018-19,Boston - Samuel W Mason,00350304,0.6,0.7,0.0,0.0,0.0,0.0,1.2,241,200.83333333333334
6.518095238095238,5,a-sust-i4,2018-19,Boston - Sarah Greenwood,00350308,0.6,0.4,0.7,0.0,0.4,0.0,2.1,389,185.23809523809524
6.495384615384615,5,a-sust-i4,2018-19,Boston - Snowden International School at Copley,00350690,0.0,0.0,0.0,2.1,0.5,0.0,2.6,489,188.07692307692307
-0.1511111111111113,1,a-sust-i4,2018-19,Boston - TechBoston Academy,00350657,0.0,0.0,0.4,0.0,0.4,0.0,0.9,917,1018.8888888888889
6.105454545454546,5,a-sust-i4,2018-19,Boston - The English High,00350535,0.0,0.0,0.0,0.2,2.0,0.0,2.2,521,236.8181818181818
6.816,5,a-sust-i4,2018-19,Boston - Thomas J Kenny,00350328,0.9,1.1,0.0,0.0,0.0,0.0,2.0,296,148.0
6.495609756097561,5,a-sust-i4,2018-19,Boston - UP Academy Holland,00350167,1.7,1.3,0.0,0.0,1.0,0.0,4.1,771,188.0487804878049
6.542222222222223,5,a-sust-i4,2018-19,Boston - Urban Science Academy,00350579,0.0,0.0,0.0,0.0,1.8,0.0,1.8,328,182.22222222222223
5.790476190476191,5,a-sust-i4,2018-19,Boston - Warren-Prescott,00350346,0.9,1.0,0.2,0.0,0.0,0.0,2.1,580,276.1904761904762
5.608,5,a-sust-i4,2018-19,Boston - Washington Irving Middle,00350445,0.0,0.0,1.0,0.0,0.0,0.0,1.0,299,299.0
-Infinity,1,a-sust-i4,2018-19,Boston - West Roxbury Academy,00350658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,Infinity
6.7296000000000005,5,a-sust-i4,2018-19,Boston - William E Russell,00350366,1.8,0.8,0.0,0.0,0.0,0.0,2.5,397,158.8
6.336,5,a-sust-i4,2018-19,Boston - William Ellery Channing,00350360,0.6,0.4,0.0,0.0,0.0,0.0,1.0,208,208.0
6.248275862068966,5,a-sust-i4,2018-19,Boston - William H Ohrenberger,00350258,0.0,1.6,0.8,0.0,0.4,0.0,2.9,635,218.96551724137933
7.443404255319148,5,a-sust-i4,2018-19,Boston - William McKinley,00350363,0.4,1.4,0.9,0.0,2.0,0.0,4.7,327,69.57446808510637
3.976,3.98,a-sust-i4,2018-19,Boston - William Monroe Trotter,00350370,0.6,0.4,0.0,0.0,0.0,0.0,1.0,503,503.0
4.816,4.82,a-sust-i4,2018-19,Boston - Winship Elementary,00350374,0.3,0.2,0.0,0.0,0.0,0.0,0.5,199,398.0
5.604210526315789,5,a-sust-i4,2018-19,Boston - Young Achievers,00350380,1.1,0.5,0.2,0.0,0.1,0.0,1.9,569,299.47368421052636
2.56,2.56,a-sust-i4,2018-19,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,0.0,0.0,0.3,0.0,0.3,0.0,0.7,476,680.0
-Infinity,1,a-sust-i4,2018-19,Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,Infinity
4.595555555555555,4.6,a-sust-i4,2018-19,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,0.0,0.0,0.0,0.9,0.0,0.0,0.9,383,425.55555555555554
5.964,5,a-sust-i4,2018-19,Lowell - Abraham Lincoln,01600020,1.2,0.8,0.0,0.0,0.0,0.0,2.0,509,254.5
6.1856,5,a-sust-i4,2018-19,Lowell - B.F. Butler Middle School,01600310,0.0,0.5,1.6,0.0,0.4,0.0,2.5,567,226.8
