Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,Students,Students Disciplined,% In-School Suspension,% Out-of-School Suspension,% Expulsion,% Removed to Alternate Setting,% Emergency Removal,% Students with a School-Based Arrest,% Students with a Law Enforcement Referral
6.557874762808349,5,a-phys-i1,2018-19,Leominster - Northwest,01530030,     741,      25,   1.9,   1.9,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Leominster - Priest Street,01530040,     150,       0,"","","","","",""
4.7362428842504745,4.74,a-phys-i1,2018-19,Leominster - Samoset School,01530045,     516,      54,   9.1,   4.3,   0.0,   0.0,   0.0,   0.0
3.2182163187855783,3.22,a-phys-i1,2018-19,Leominster - Sky View Middle School,01530320,     952,      79,   6.5,   6.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Leverett - Leverett Elementary,01540005,     144,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lexington - Bowman,01550008,     575,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lexington - Bridge,01550006,     565,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lexington - Fiske,01550015,     495,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lexington - Harrington,01550030,     513,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lexington - Jonas Clarke Middle,01550305,     929,       3,"","","","","",""
7.772296015180265,5,a-phys-i1,2018-19,Lexington - Joseph Estabrook,01550010,     599,       9,   0.8,   0.3,   0.0,   0.0,   0.3,   0.0
NA,NA,a-phys-i1,2018-19,Lexington - Lexington Children's Place,01550001,      83,       0,"","","","","",""
6.1024667931688805,5,a-phys-i1,2018-19,Lexington - Lexington High,01550505,"   2,278",      79,   1.5,   2.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lexington - Maria Hastings,01550035,     466,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lexington - Wm Diamond Middle,01550310,     943,       5,"","","","","",""
-0.6527514231499061,1,a-phys-i1,2018-19,Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,     193,      22,   0.0,  11.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lincoln - Hanscom Middle,01570305,     322,       5,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lincoln - Hanscom Primary,01570006,     364,       1,"","","","","",""
7.3927893738140416,5,a-phys-i1,2018-19,Lincoln - Lincoln School,01570025,     614,      13,   1.6,   0.8,   0.0,   0.0,   0.0,   0.0
7.544592030360532,5,a-phys-i1,2018-19,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,"   1,541",      10,   0.3,   0.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Littleton - Littleton High School,01580505,     455,       4,"","","","","",""
NA,NA,a-phys-i1,2018-19,Littleton - Littleton Middle School,01580305,     368,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Littleton - Russell St Elementary,01580015,     405,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Littleton - Shaker Lane Elementary,01580005,     460,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Longmeadow - Blueberry Hill,01590005,     448,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Longmeadow - Center,01590010,     423,       0,"","","","","",""
7.544592030360532,5,a-phys-i1,2018-19,Longmeadow - Glenbrook Middle,01590017,     343,      16,   4.4,   0.6,   0.0,   0.0,   0.0,   0.0
6.481973434535104,5,a-phys-i1,2018-19,Longmeadow - Longmeadow High,01590505,     981,      50,   3.6,   2.0,   0.0,   0.0,   0.1,   0.0
NA,NA,a-phys-i1,2018-19,Longmeadow - Williams Middle,01590305,     317,       4,"","","","","",""
NA,NA,a-phys-i1,2018-19,Longmeadow - Wolf Swamp Road,01590025,     407,       2,"","","","","",""
7.089184060721063,5,a-phys-i1,2018-19,Lowell - Abraham Lincoln,01600020,     566,      14,   0.2,   1.2,   0.0,   0.0,   1.1,   0.0
0.7134724857685006,1,a-phys-i1,2018-19,Lowell - B.F. Butler Middle School,01600310,     593,      58,   0.8,   9.6,   0.0,   0.0,   0.0,   0.0
2.6110056925996203,2.61,a-phys-i1,2018-19,Lowell - Bartlett Community Partnership,01600090,     532,      42,   0.8,   7.1,   0.0,   0.0,   0.8,   0.0
NA,NA,a-phys-i1,2018-19,Lowell - Cardinal O'Connell Early Learning Center,01600001,     141,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lowell - Charles W Morey,01600030,     551,       2,"","","","","",""
7.013282732447817,5,a-phys-i1,2018-19,Lowell - Charlotte M Murkland Elementary,01600080,     548,       9,   0.4,   1.3,   0.0,   0.0,   0.9,   0.0
2.686907020872865,2.69,a-phys-i1,2018-19,Lowell - Dr An Wang School,01600345,     718,      51,   0.6,   7.0,   0.0,   0.0,   0.3,   0.0
6.1024667931688805,5,a-phys-i1,2018-19,Lowell - Dr Gertrude Bailey,01600002,     528,      13,   0.0,   2.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lowell - Dr. Janice Adie Day School,01600605,      56,       0,"","","","","",""
3.3700189753320684,3.37,a-phys-i1,2018-19,Lowell - Greenhalge,01600015,     578,      36,   0.7,   6.1,   0.0,   0.0,   0.0,   0.0
1.548387096774193,1.55,a-phys-i1,2018-19,Lowell - Henry J Robinson Middle,01600330,     753,      71,   2.5,   8.5,   0.0,   0.0,   0.3,   0.0
7.240986717267552,5,a-phys-i1,2018-19,Lowell - James S Daley Middle School,01600315,     711,       8,   0.3,   1.0,   0.0,   0.0,   0.0,   0.0
-1.791271347248578,1,a-phys-i1,2018-19,Lowell - James Sullivan Middle School,01600340,     527,      84,   7.2,  12.9,   0.0,   0.0,   0.4,   0.0
NA,NA,a-phys-i1,2018-19,Lowell - John J Shaughnessy,01600050,     537,       5,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lowell - Joseph McAvinnue,01600010,     534,       0,"","","","","",""
-1.7153700189753334,1,a-phys-i1,2018-19,Lowell - Kathryn P. Stoklosa Middle School,01600360,     719,      93,   0.7,  12.8,   0.0,   0.0,   0.1,   0.0
NA,NA,a-phys-i1,2018-19,Lowell - Laura Lee Therapeutic Day School,01600085,      29,       5,"","","","","",""
-15.074003795066414,1,a-phys-i1,2018-19,Lowell - Leblanc Therapeutic Day School,01600320,      46,      15,  10.9,  30.4,   0.0,   0.0,   0.0,   0.0
2.3833017077798853,2.38,a-phys-i1,2018-19,Lowell - Lowell High,01600505,"   3,383",     413,   7.5,   7.4,   0.0,   0.0,   0.6,   0.0
NA,NA,a-phys-i1,2018-19,Lowell - Moody Elementary,01600027,     322,       3,"","","","","",""
5.874762808349146,5,a-phys-i1,2018-19,Lowell - Pawtucketville Memorial,01600036,     536,      15,   0.2,   2.8,   0.0,   0.0,   0.2,   0.0
6.40607210626186,5,a-phys-i1,2018-19,Lowell - Peter W Reilly,01600040,     621,      14,   0.0,   2.1,   0.0,   0.0,   0.2,   0.0
7.544592030360532,5,a-phys-i1,2018-19,Lowell - Pyne Arts,01600018,     519,      15,   2.3,   0.6,   0.0,   0.0,   0.0,   0.0
1.01707779886148,1.02,a-phys-i1,2018-19,Lowell - Rogers STEM Academy,01600005,     772,      71,   0.3,   9.2,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lowell - S Christa McAuliffe Elementary,01600075,     561,       4,"","","","","",""
-7.483870967741936,1,a-phys-i1,2018-19,Lowell - The Career Academy,01600515,     162,      68,  37.0,  20.4,   0.0,   0.0,   1.2,   0.0
5.647058823529412,5,a-phys-i1,2018-19,Lowell - Washington,01600055,     290,       9,   0.0,   3.1,   0.0,   0.0,   0.0,   0.0
5.9506641366223905,5,a-phys-i1,2018-19,Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,     821,      49,   3.9,   2.7,   0.0,   0.0,   0.0,   0.0
1.3206831119544582,1.32,a-phys-i1,2018-19,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,     102,       9,   0.0,   8.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Ludlow - Chapin Street Elementary School,01610020,     336,       4,"","","","","",""
NA,NA,a-phys-i1,2018-19,Ludlow - East Street Elementary School,01610010,     420,       0,"","","","","",""
2.8387096774193545,2.84,a-phys-i1,2018-19,Ludlow - Ludlow Senior High,01610505,     907,      98,   7.6,   6.8,   0.0,   0.0,   0.0,   0.0
6.40607210626186,5,a-phys-i1,2018-19,Ludlow - Paul R Baird Middle,01610305,     623,      27,   3.5,   2.1,   0.0,   0.0,   0.0,   0.0
6.178368121442125,5,a-phys-i1,2018-19,Ludlow - Veterans Park Elementary,01610023,     379,      17,   2.4,   2.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lunenburg - Advanced Community Experience Program,01620605,       9,       0,"","","","","",""
4.888045540796964,4.89,a-phys-i1,2018-19,Lunenburg - Lunenburg High,01620505,     464,      39,   5.2,   4.1,   0.0,   0.2,   0.0,   0.0
3.0664136622390887,3.07,a-phys-i1,2018-19,Lunenburg - Lunenburg Middle School,01620305,     403,      42,   5.7,   6.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lunenburg - Lunenburg Primary School,01620010,     441,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lunenburg - Turkey Hill Elementary School,01620025,     379,       0,"","","","","",""
7.848197343453511,5,a-phys-i1,2018-19,Lynn - A Drewicz Elementary,01630016,     549,       8,   1.3,   0.2,   0.0,   0.0,   0.0,   0.0
6.557874762808349,5,a-phys-i1,2018-19,Lynn - Aborn,01630011,     257,       8,   1.2,   1.9,   0.0,   0.0,   0.0,   0.0
0.10626185958254179,1,a-phys-i1,2018-19,Lynn - Breed Middle School,01630405,"   1,507",     157,   0.1,  10.4,   0.0,   0.0,   0.0,   0.1
5.874762808349146,5,a-phys-i1,2018-19,Lynn - Brickett Elementary,01630020,     388,      11,   0.3,   2.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lynn - Capt William G Shoemaker,01630090,     338,       0,"","","","","",""
0.7893738140417451,1,a-phys-i1,2018-19,Lynn - Classical High,01630505,"   1,924",     279,   8.5,   9.5,   0.0,   0.0,   0.0,   0.0
5.874762808349146,5,a-phys-i1,2018-19,Lynn - Cobbet Elementary,01630035,     650,      18,   0.0,   2.8,   0.0,   0.0,   0.0,   0.0
5.722960151802656,5,a-phys-i1,2018-19,Lynn - E J Harrington,01630045,     726,      22,   0.0,   3.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lynn - Early Childhood Center,01630004,     337,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lynn - Edward A Sisson,01630095,     459,       5,"","","","","",""
-6.117647058823532,1,a-phys-i1,2018-19,Lynn - Fecteau-Leary Junior/Senior High School,01630525,     145,      28,   2.1,  18.6,   0.0,   0.0,   0.0,   0.0
6.330170777988616,5,a-phys-i1,2018-19,Lynn - Hood,01630055,     507,      11,   0.2,   2.2,   0.0,   0.0,   0.0,   0.0
6.557874762808349,5,a-phys-i1,2018-19,Lynn - Ingalls,01630060,     699,      13,   0.0,   1.9,   0.0,   0.0,   0.0,   0.0
4.888045540796964,4.89,a-phys-i1,2018-19,Lynn - Julia F Callahan,01630030,     485,      20,   0.4,   4.1,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lynn - Lincoln-Thomson,01630070,     245,       2,"","","","","",""
-5.814041745730551,1,a-phys-i1,2018-19,Lynn - Lynn English High,01630510,"   2,050",     374,   0.0,  18.2,   0.0,   0.0,   0.0,   0.0
0.7134724857685006,1,a-phys-i1,2018-19,Lynn - Lynn Vocational Technical Institute,01630605,"   1,092",     122,   3.5,   9.6,   0.0,   0.0,   0.0,   0.1
NA,NA,a-phys-i1,2018-19,Lynn - Lynn Woods,01630075,     179,       1,"","","","","",""
4.432637571157495,4.43,a-phys-i1,2018-19,Lynn - Pickering Middle,01630420,     703,      97,  11.4,   4.7,   0.0,   0.0,   0.0,   0.0
7.013282732447817,5,a-phys-i1,2018-19,Lynn - Robert L Ford,01630050,     525,      13,   1.7,   1.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lynn - Sewell-Anderson,01630085,     291,       4,"","","","","",""
2.4592030360531307,2.46,a-phys-i1,2018-19,Lynn - Thurgood Marshall Mid,01630305,"   1,426",     112,   1.4,   7.3,   0.0,   0.0,   0.0,   0.0
6.709677419354839,5,a-phys-i1,2018-19,Lynn - Tracy,01630100,     469,       8,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0
5.039848197343453,5,a-phys-i1,2018-19,Lynn - Washington Elementary School,01630005,     487,      19,   0.0,   3.9,   0.0,   0.0,   0.0,   0.0
-11.354838709677422,1,a-phys-i1,2018-19,Lynn - William R Fallon,01630080,      55,      14,   0.0,  25.5,   0.0,   0.0,   0.0,   0.0
6.861480075901328,5,a-phys-i1,2018-19,Lynn - Wm P Connery,01630040,     671,      10,   0.0,   1.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lynnfield - Huckleberry Hill,01640010,     439,       0,"","","","","",""
6.937381404174572,5,a-phys-i1,2018-19,Lynnfield - Lynnfield High,01640505,     636,      10,   0.2,   1.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Lynnfield - Lynnfield Middle School,01640405,     665,       4,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lynnfield - Lynnfield Preschool,01640005,      43,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Lynnfield - Summer Street,01640020,     436,       0,"","","","","",""
4.053130929791271,4.05,a-phys-i1,2018-19,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,"   1,251",      96,   3.1,   5.2,   0.0,   0.0,   0.2,   0.0
NA,NA,a-phys-i1,2018-19,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,      99,       0,"","","","","",""
7.468690702087287,5,a-phys-i1,2018-19,Malden - Beebe,01650003,     943,      15,   1.3,   0.7,   0.0,   0.0,   0.0,   0.0
6.25426944971537,5,a-phys-i1,2018-19,Malden - Ferryway,01650013,     963,      52,   4.2,   2.3,   0.0,   0.0,   0.0,   0.0
5.419354838709677,5,a-phys-i1,2018-19,Malden - Forestdale,01650027,     587,      27,   2.2,   3.4,   0.0,   0.0,   0.0,   0.0
4.7362428842504745,4.74,a-phys-i1,2018-19,Malden - Linden,01650047,     903,      40,   0.8,   4.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Malden - Malden Early Learning Center,01650049,     447,       0,"","","","","",""
2.0037950664136615,2.0,a-phys-i1,2018-19,Malden - Malden High,01650505,"   1,942",     234,   6.8,   7.9,   0.0,   0.0,   0.2,   0.0
5.722960151802656,5,a-phys-i1,2018-19,Malden - Salemwood,01650057,"   1,341",      56,   2.1,   3.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Manchester Essex Regional - Essex Elementary,06980020,     231,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Manchester Essex Regional - Manchester Essex Regional High School,06980510,     472,       3,"","","","","",""
NA,NA,a-phys-i1,2018-19,Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,     371,       3,"","","","","",""
NA,NA,a-phys-i1,2018-19,Manchester Essex Regional - Manchester Memorial Elementary,06980010,     334,       1,"","","","","",""
NA,NA,a-phys-i1,2018-19,Mansfield - Everett W Robinson,01670007,     726,       0,"","","","","",""
7.240986717267552,5,a-phys-i1,2018-19,Mansfield - Harold L Qualters Middle,01670035,     912,      27,   2.5,   1.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mansfield - Jordan/Jackson Elementary,01670014,     815,       2,"","","","","",""
5.495256166982922,5,a-phys-i1,2018-19,Mansfield - Mansfield High,01670505,"   1,287",      43,   0.0,   3.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mansfield - Roland Green School,01670003,     148,       0,"","","","","",""
2.2314990512333965,2.23,a-phys-i1,2018-19,Map Academy Charter School (District) - Map Academy Charter School,35170505,     157,      12,   0.0,   7.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Marblehead - Glover,01680020,     391,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marblehead - L H Coffin,01680010,     221,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marblehead - Malcolm L Bell,01680005,     312,       0,"","","","","",""
6.481973434535104,5,a-phys-i1,2018-19,Marblehead - Marblehead High,01680505,"   1,066",      26,   1.1,   2.0,   0.0,   0.0,   0.0,   0.0
6.25426944971537,5,a-phys-i1,2018-19,Marblehead - Marblehead Veterans Middle School,01680300,     473,      12,   0.6,   2.3,   0.0,   0.0,   0.0,   0.0
7.772296015180265,5,a-phys-i1,2018-19,Marblehead - Village School,01680016,     654,      12,   1.7,   0.3,   0.0,   0.0,   0.0,   0.0
6.1024667931688805,5,a-phys-i1,2018-19,Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,     236,      13,   3.4,   2.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Marion - Sippican,01690005,     469,       0,"","","","","",""
5.115749525616698,5,a-phys-i1,2018-19,Marlborough - 1 LT Charles W. Whitcomb School,01700045,"   1,502",      63,   1.0,   3.8,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Marlborough - Charles Jaworek School,01700030,     844,       3,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marlborough - Early Childhood Center,01700006,     229,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marlborough - Francis J Kane,01700008,     647,       4,"","","","","",""
4.280834914611005,4.28,a-phys-i1,2018-19,Marlborough - Marlborough High,01700505,"   1,176",      70,   1.8,   4.9,   0.0,   0.1,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Marlborough - Richer,01700025,     695,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marshfield - Daniel Webster,01710015,     385,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marshfield - Eames Way School,01710005,     246,       0,"","","","","",""
7.620493358633776,5,a-phys-i1,2018-19,Marshfield - Furnace Brook Middle,01710310,     970,      26,   2.6,   0.5,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Marshfield - Gov Edward Winslow,01710020,     422,       0,"","","","","",""
6.785578747628084,5,a-phys-i1,2018-19,Marshfield - Marshfield High,01710505,"   1,346",      21,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Marshfield - Martinson Elementary,01710025,     440,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Marshfield - South River,01710010,     324,       0,"","","","","",""
3.521821631878557,3.52,a-phys-i1,2018-19,Martha's Vineyard - Martha's Vineyard Regional High,07000505,     664,      60,   4.8,   5.9,   0.0,   0.0,   0.2,   0.0
NA,NA,a-phys-i1,2018-19,Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,     186,       0,"","","","","",""
4.584440227703984,4.58,a-phys-i1,2018-19,Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,     381,      21,   2.4,   4.5,   0.0,   0.0,   0.0,   0.0
7.468690702087287,5,a-phys-i1,2018-19,Masconomet - Masconomet Regional High School,07050505,"   1,148",      48,   3.9,   0.7,   0.0,   0.0,   0.0,   0.0
6.709677419354839,5,a-phys-i1,2018-19,Masconomet - Masconomet Regional Middle School,07050405,     650,      16,   2.0,   1.7,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mashpee - Kenneth Coombs School,01720005,     437,       0,"","","","","",""
5.874762808349146,5,a-phys-i1,2018-19,Mashpee - Mashpee High,01720505,     465,      19,   1.5,   2.8,   0.0,   0.0,   0.0,   0.0
7.089184060721063,5,a-phys-i1,2018-19,Mashpee - Mashpee Middle School,01720020,     255,       6,   1.6,   1.2,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Mashpee - Quashnet School,01720035,     510,       3,"","","","","",""
NA,NA,a-phys-i1,2018-19,Mattapoisett - Center,01730005,     257,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Mattapoisett - Old Hammondtown,01730010,     194,       0,"","","","","",""
7.089184060721063,5,a-phys-i1,2018-19,Maynard - Fowler School,01740305,     495,       6,   0.0,   1.2,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Maynard - Green Meadow,01740010,     516,       5,"","","","","",""
6.785578747628084,5,a-phys-i1,2018-19,Maynard - Maynard High,01740505,     380,      12,   1.1,   1.6,   0.5,   0.0,   0.0,   0.3
NA,NA,a-phys-i1,2018-19,Medfield - Dale Street,01750005,     379,       5,"","","","","",""
6.785578747628084,5,a-phys-i1,2018-19,Medfield - Medfield Senior High,01750505,     802,      16,   0.5,   1.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Medfield - Memorial School,01750003,     430,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Medfield - Ralph Wheelock School,01750007,     407,       1,"","","","","",""
7.468690702087287,5,a-phys-i1,2018-19,Medfield - Thomas Blake Middle,01750305,     601,       7,   0.8,   0.7,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Medford - Brooks School,01760130,     537,       0,"","","","","",""
7.468690702087287,5,a-phys-i1,2018-19,Medford - Christopher Columbus,01760140,     418,       6,   1.0,   0.7,   0.0,   0.0,   0.0,   0.0
-23.043643263757115,1,a-phys-i1,2018-19,Medford - Curtis-Tufts,01760510,      22,       9,   0.0,  40.9,   0.0,   0.0,   0.0,   0.0
7.696394686907021,5,a-phys-i1,2018-19,Medford - John J McGlynn Elementary School,01760068,     499,       7,   1.2,   0.4,   0.0,   0.0,   0.0,   0.0
4.35673624288425,4.36,a-phys-i1,2018-19,Medford - John J. McGlynn Middle School,01760320,     479,      24,   0.8,   4.8,   0.0,   0.0,   0.0,   0.0
3.5977229601518026,3.6,a-phys-i1,2018-19,Medford - Madeleine Dugger Andrews,01760315,     481,      28,   0.4,   5.8,   0.0,   0.0,   0.0,   0.0
1.9278937381404169,1.93,a-phys-i1,2018-19,Medford - Medford High,01760505,"   1,400",     112,   0.0,   8.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Medford - Milton Fuller Roberts,01760150,     589,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Medway - Burke/Memorial Elementary School,01770015,     495,       4,"","","","","",""
NA,NA,a-phys-i1,2018-19,Medway - John D Mc Govern Elementary,01770013,     337,       1,"","","","","",""
3.825426944971537,3.83,a-phys-i1,2018-19,Medway - Medway High,01770505,     714,      50,   2.7,   5.5,   0.0,   0.0,   0.1,   0.1
7.696394686907021,5,a-phys-i1,2018-19,Medway - Medway Middle,01770305,     696,      23,   3.3,   0.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Melrose - Early Childhood Center,01780003,     345,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Melrose - Herbert Clark Hoover,01780017,     293,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Melrose - Horace Mann,01780025,     280,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Melrose - Lincoln,01780020,     445,       2,"","","","","",""
5.191650853889943,5,a-phys-i1,2018-19,Melrose - Melrose High,01780505,"   1,038",      39,   0.2,   3.7,   0.0,   0.0,   0.0,   0.0
7.696394686907021,5,a-phys-i1,2018-19,Melrose - Melrose Middle,01780305,     804,      19,   2.2,   0.4,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Melrose - Roosevelt,01780035,     434,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Melrose - Winthrop,01780050,     418,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Mendon-Upton - Henry P Clough,07100179,     378,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Mendon-Upton - Memorial School,07100001,     497,       0,"","","","","",""
6.330170777988616,5,a-phys-i1,2018-19,Mendon-Upton - Miscoe Hill School,07100015,     804,      47,   4.5,   2.2,   0.0,   0.0,   0.0,   0.0
4.812144212523719,4.81,a-phys-i1,2018-19,Mendon-Upton - Nipmuc Regional High,07100510,     663,      35,   1.7,   4.2,   0.0,   0.0,   0.0,   0.0
4.812144212523719,4.81,a-phys-i1,2018-19,Methuen - Comprehensive Grammar School,01810050,"   1,135",      51,   0.4,   4.2,   0.0,   0.3,   0.0,   0.0
4.660341555977229,4.66,a-phys-i1,2018-19,Methuen - Donald P Timony Grammar,01810060,"   1,395",      71,   1.0,   4.4,   0.0,   0.0,   0.1,   0.0
5.495256166982922,5,a-phys-i1,2018-19,Methuen - Marsh Grammar School,01810030,"   1,241",      42,   0.5,   3.3,   0.0,   0.0,   0.1,   0.0
3.9772296015180264,3.98,a-phys-i1,2018-19,Methuen - Methuen High,01810505,"   2,062",     249,   9.3,   5.3,   0.0,   0.0,   0.0,   0.0
4.963946869070209,4.96,a-phys-i1,2018-19,Methuen - Tenney Grammar School,01810055,"   1,465",      59,   0.0,   4.0,   0.0,   0.0,   0.0,   0.0
8.0,5,a-phys-i1,2018-19,Middleborough - Henry B. Burkland Elementary School,01820008,     569,      17,   3.0,   0.0,   0.0,   0.0,   0.0,   0.0
4.50853889943074,4.51,a-phys-i1,2018-19,Middleborough - John T. Nichols Middle,01820305,     800,     101,  11.4,   4.6,   0.0,   0.0,   0.1,   0.1
NA,NA,a-phys-i1,2018-19,Middleborough - Mary K. Goode Elementary School,01820010,     631,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Middleborough - Memorial Early Childhood Center,01820011,     276,       0,"","","","","",""
8.0,5,a-phys-i1,2018-19,Middleborough - Middleborough High,01820505,     792,      91,  11.5,   0.0,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Middleton - Fuller Meadow,01840003,     276,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Middleton - Howe-Manning,01840005,     443,       2,"","","","","",""
NA,NA,a-phys-i1,2018-19,Milford - Brookside,01850065,     505,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Milford - Memorial,01850010,     496,       0,"","","","","",""
2.307400379506641,2.31,a-phys-i1,2018-19,Milford - Milford High,01850505,"   1,243",      93,   0.0,   7.5,   0.1,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Milford - Shining Star Early Childhood Center,01850075,     190,       0,"","","","","",""
7.544592030360532,5,a-phys-i1,2018-19,Milford - Stacy Middle,01850305,"   1,099",       9,   0.2,   0.6,   0.0,   0.0,   0.0,   0.0
7.013282732447817,5,a-phys-i1,2018-19,Milford - Woodland,01850090,"   1,062",      21,   1.0,   1.3,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Millbury - Elmwood Street,01860017,     571,       0,"","","","","",""
5.343453510436432,5,a-phys-i1,2018-19,Millbury - Millbury Junior/Senior High,01860505,     723,      26,   0.3,   3.5,   0.0,   0.0,   0.0,   0.0
6.785578747628084,5,a-phys-i1,2018-19,Millbury - Raymond E. Shaw Elementary,01860025,     451,      15,   2.0,   1.6,   0.0,   0.0,   0.0,   0.0
NA,NA,a-phys-i1,2018-19,Millis - Clyde F Brown,01870005,     504,       0,"","","","","",""
NA,NA,a-phys-i1,2018-19,Millis - Millis High School,01870505,     362,       5,"","","","","",""
