Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,4 Year Private College,4 Year Public College,2 Year Private College,2 Year Public College,Other Post Secondary,Apprenticeship,Work,Military,Other,Unknown,Total
4.437333333333334,4.44,a-cgpr-i1,2019-20,Brockton - Brockton High,00440505,  16.1,  22.1,   1.0,  30.1,   4.4,   0.3,   9.2,   4.0,   2.7,   9.9,     877
0.021333333333333336,1,a-cgpr-i1,2019-20,Brockton - Edison Academy,00440520,   0.0,   0.0,   0.0,   0.4,   0.0,   0.0,   0.0,   0.0,   0.0,  99.6,     223
0.0,1,a-cgpr-i1,2019-20,Brockton - Frederick Douglass Academy,00440080,"","","","","","","","","","",       1
4.442666666666667,4.44,a-cgpr-i1,2019-20,Brockton - Huntington Therapeutic Day School,00440400,   0.0,   0.0,   0.0,  33.3,   0.0,   0.0,  50.0,   0.0,  16.7,   0.0,       6
4.442666666666667,4.44,a-cgpr-i1,2019-20,Brooke Charter School (District) - Brooke Charter School,04280305,  44.4,  35.2,   0.0,   3.7,   0.0,   0.0,   0.0,   0.0,   1.9,  14.8,      54
4.624,4.62,a-cgpr-i1,2019-20,Brookline - Brookline High,00460505,  51.7,  30.3,   0.0,   2.6,   0.6,   0.0,   1.5,   1.1,   1.9,  10.3,     468
5.0986666666666665,5,a-cgpr-i1,2019-20,Burlington - Burlington High,00480505,  30.0,  47.6,   0.0,  11.2,   1.2,   0.0,   5.6,   2.4,   2.0,   0.0,     250
3.509333333333333,3.51,a-cgpr-i1,2019-20,Cambridge - Cambridge Rindge and Latin,00490506,  33.3,  22.8,   0.0,   5.9,   2.0,   0.4,   1.4,   0.4,   7.3,  26.4,     492
4.602666666666667,4.6,a-cgpr-i1,2019-20,Canton - Canton High,00500505,  41.8,  34.9,   0.9,   5.2,   0.9,   0.0,   2.6,   0.9,   1.3,  11.6,     232
3.6373333333333333,3.64,a-cgpr-i1,2019-20,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,   6.5,  14.5,   0.0,  16.7,   2.2,   0.0,  28.3,   0.7,   7.2,  23.9,     138
4.688,4.69,a-cgpr-i1,2019-20,Carver - Carver Middle/High School,00520405,  21.2,  36.4,   0.0,  21.2,   1.0,   0.0,   8.1,   5.1,   0.0,   7.1,      99
5.1946666666666665,5,a-cgpr-i1,2019-20,Central Berkshire - Wahconah Regional High,06350505,  24.6,  28.1,   0.0,  22.8,   6.1,   0.0,  15.8,   2.6,   0.0,   0.0,     114
4.517333333333333,4.52,a-cgpr-i1,2019-20,Chelmsford - Chelmsford High,00560505,  33.1,  43.5,   0.0,   6.4,   1.7,   0.0,   0.0,   0.0,   4.2,  11.1,     359
5.050666666666666,5,a-cgpr-i1,2019-20,Chelsea - Chelsea High,00570505,   9.4,  16.0,   0.3,  40.1,   3.1,   0.0,  25.8,   0.0,   5.2,   0.0,     287
3.3333333333333335,3.33,a-cgpr-i1,2019-20,Chelsea - Chelsea Opportunity Academy,00570515,   0.0,   3.1,   0.0,  28.1,   9.4,   0.0,  21.9,   0.0,  18.8,  18.8,      32
0.0,1,a-cgpr-i1,2019-20,Chicopee - Chicopee Academy,00610021,"","","","","","","","","","",       4
2.9546666666666668,2.95,a-cgpr-i1,2019-20,Chicopee - Chicopee Comprehensive High School,00610510,  16.4,  14.3,   0.4,  23.9,   0.0,   0.0,   0.4,   4.3,   0.4,  40.0,     280
3.770666666666666,3.77,a-cgpr-i1,2019-20,Chicopee - Chicopee High,00610505,  30.3,   2.0,   1.0,  29.4,   2.5,   0.0,   5.5,   3.0,   0.0,  26.4,     201
5.221333333333334,5,a-cgpr-i1,2019-20,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,  59.6,  19.1,   0.0,  14.9,   0.0,   0.0,   4.3,   0.0,   0.0,   2.1,      47
5.125333333333334,5,a-cgpr-i1,2019-20,City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,35040505,  27.5,  51.0,   0.0,   7.8,   3.9,   0.0,   5.9,   0.0,   0.0,   3.9,      51
4.890666666666667,4.89,a-cgpr-i1,2019-20,City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,35070505,   4.2,  25.0,   0.0,  33.3,   0.0,   4.2,  25.0,   0.0,   0.0,   8.3,      24
5.173333333333333,5,a-cgpr-i1,2019-20,Clinton - Clinton Senior High,00640505,  29.0,  29.0,   0.0,  25.0,   2.0,   0.0,  12.0,   2.0,   1.0,   0.0,     100
4.2026666666666666,4.2,a-cgpr-i1,2019-20,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,  27.3,  42.4,   0.0,   6.1,   3.0,   0.0,   0.0,   0.0,   0.0,  21.2,      33
4.24,4.24,a-cgpr-i1,2019-20,Cohasset - Cohasset High School,00650505,  49.6,  29.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  20.5,     117
5.338666666666668,5,a-cgpr-i1,2019-20,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,  53.2,  42.6,   0.0,   4.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,      47
4.773333333333333,4.77,a-cgpr-i1,2019-20,Concord-Carlisle - Concord Carlisle High,06400505,  61.0,  27.2,   0.0,   0.7,   0.3,   0.0,   0.3,   0.0,   0.7,   9.7,     290
4.730666666666668,4.73,a-cgpr-i1,2019-20,Danvers - Danvers High,00710505,  29.7,  41.5,   0.0,  10.5,   0.9,   0.9,   5.2,   1.7,   2.2,   7.4,     229
5.002666666666666,5,a-cgpr-i1,2019-20,Dartmouth - Dartmouth High,00720505,  30.6,  41.3,   1.2,  15.1,   2.0,   0.0,   3.6,   1.2,   2.4,   2.8,     252
5.253333333333333,5,a-cgpr-i1,2019-20,Dedham - Dedham High,00730505,  38.9,  36.4,   1.0,   7.6,   1.0,   1.0,  12.6,   1.5,   0.0,   0.0,     198
5.189333333333334,5,a-cgpr-i1,2019-20,Dennis-Yarmouth - Dennis-Yarmouth Regional High,06450505,  18.9,  30.3,   0.0,  34.6,   1.1,   0.0,  12.4,   1.1,   0.5,   1.1,     185
5.1146666666666665,5,a-cgpr-i1,2019-20,Dighton-Rehoboth - Dighton-Rehoboth Regional High School,06500505,  28.7,  28.7,   0.0,  20.1,   6.3,   0.0,  12.1,   4.0,   0.0,   0.0,     174
4.896,4.9,a-cgpr-i1,2019-20,Douglas - Douglas High School,00770505,  25.5,  28.6,   0.0,  24.5,   2.0,   0.0,  11.2,   2.0,   0.0,   6.1,      98
5.0986666666666665,5,a-cgpr-i1,2019-20,Dover-Sherborn - Dover-Sherborn Regional High,06550505,  68.3,  22.4,   0.0,   0.0,   1.2,   0.0,   3.7,   0.6,   0.0,   3.7,     161
5.221333333333332,5,a-cgpr-i1,2019-20,Dracut - Dracut Senior High,00790505,  25.5,  38.3,   1.5,  21.4,   3.1,   1.0,   7.1,   1.0,   0.5,   0.5,     196
5.232,5,a-cgpr-i1,2019-20,Dudley-Charlton Reg - Shepherd Hill Regional High,06580505,  33.8,  31.6,   0.0,  18.0,   1.9,   0.0,  12.8,   1.9,   0.0,   0.0,     266
4.378666666666667,4.38,a-cgpr-i1,2019-20,Duxbury - Duxbury High,00820505,  45.4,  36.3,   0.0,   0.4,   0.0,   0.0,   0.0,   0.0,   0.0,  17.9,     251
5.1146666666666665,5,a-cgpr-i1,2019-20,East Bridgewater - East Bridgewater JR./SR. High School,00830505,  27.9,  46.1,   0.0,   9.1,   6.1,   0.0,   6.7,   1.8,   0.6,   1.8,     165
5.1146666666666665,5,a-cgpr-i1,2019-20,East Longmeadow - East Longmeadow High,00870505,  38.6,  21.4,   0.5,  21.8,   2.7,   1.8,   9.1,   2.7,   1.4,   0.0,     220
4.912000000000001,4.91,a-cgpr-i1,2019-20,Easthampton - Easthampton High,00860505,  21.9,  14.9,   0.0,  34.2,   0.9,   0.0,  20.2,   0.9,   0.9,   6.1,     114
4.96,4.96,a-cgpr-i1,2019-20,Easton - Oliver Ames High,00880505,  39.4,  47.2,   0.0,   2.4,   2.0,   0.0,   2.0,   2.4,   2.0,   2.8,     254
5.2,5,a-cgpr-i1,2019-20,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,  21.7,  30.1,   9.6,  36.1,   0.0,   0.0,   0.0,   2.4,   0.0,   0.0,      83
3.6266666666666665,3.63,a-cgpr-i1,2019-20,Essex North Shore Agricultural and Technical School District - Essex North Shore Agricultural and Technical School,08170505,  20.8,  28.9,   1.2,   8.1,   0.0,   0.0,   9.0,   1.2,   4.5,  26.2,     332
3.6320000000000006,3.63,a-cgpr-i1,2019-20,Everett - Everett High,00930505,  17.5,  21.2,   0.5,  17.5,   1.7,   0.0,   9.7,   4.2,   0.5,  27.4,     424
4.816000000000001,4.82,a-cgpr-i1,2019-20,Excel Academy Charter (District) - Excel Academy Charter School,04100205,  33.1,  34.5,   3.4,   6.9,   3.4,   1.4,   7.6,   0.0,   3.4,   6.2,     145
5.264,5,a-cgpr-i1,2019-20,Fairhaven - Fairhaven High,00940505,  11.3,  39.6,   0.0,  27.0,   3.8,   0.0,  17.0,   0.6,   0.0,   0.6,     159
5.061333333333333,5,a-cgpr-i1,2019-20,Fall River - B M C Durfee High,00950505,   9.6,  19.0,   0.0,  43.0,   2.0,   0.0,  21.3,   3.5,   1.5,   0.0,     395
2.1813333333333333,2.18,a-cgpr-i1,2019-20,Fall River - Resiliency Preparatory Academy,00950525,   0.0,   1.5,   0.0,  22.7,   1.5,   0.0,  15.2,   0.0,  27.3,  31.8,      66
0.0,1,a-cgpr-i1,2019-20,Fall River - Stone PK-12 School,00950340,"","","","","","","","","","",       2
4.874666666666666,4.87,a-cgpr-i1,2019-20,Falmouth - Falmouth High,00960505,  33.5,  39.6,   0.0,  12.7,   1.0,   0.0,   4.6,   1.5,   4.1,   3.0,     197
5.1946666666666665,5,a-cgpr-i1,2019-20,Fitchburg - Fitchburg High,00970505,  10.8,  25.4,   0.4,  44.2,   0.8,   0.0,  15.8,   2.5,   0.0,   0.0,     240
3.232,3.23,a-cgpr-i1,2019-20,Fitchburg - Goodrich Academy,00970510,   1.5,   0.7,   0.0,   7.3,   5.1,   0.0,  46.0,   2.9,   4.4,  32.1,     137
4.992,4.99,a-cgpr-i1,2019-20,Four Rivers Charter Public (District) - Four Rivers Charter Public School,04130505,  22.6,  41.9,   0.0,  22.6,   6.5,   0.0,   0.0,   0.0,   0.0,   6.5,      31
5.1306666666666665,5,a-cgpr-i1,2019-20,Foxborough - Foxborough High,00990505,  33.8,  44.0,   1.0,   8.7,   0.5,   0.5,   7.7,   2.9,   1.0,   0.0,     207
5.333333333333333,5,a-cgpr-i1,2019-20,Foxborough Regional Charter (District) - Foxborough Regional Charter School,04460550,  38.1,  41.3,   0.0,  20.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,      63
4.970666666666667,4.97,a-cgpr-i1,2019-20,Framingham - Framingham High School,01000515,  24.9,  33.7,   0.0,  16.6,   3.2,   0.0,  14.8,   3.0,   1.4,   2.6,     507
5.2266666666666675,5,a-cgpr-i1,2019-20,Francis W. Parker Charter Essential (District) - Francis W. Parker Charter Essential School,04780505,  49.0,  41.2,   0.0,   3.9,   0.0,   0.0,   3.9,   0.0,   0.0,   2.0,      51
5.104,5,a-cgpr-i1,2019-20,Franklin - Franklin High,01010505,  38.9,  47.4,   0.0,   4.7,   0.9,   0.0,   3.8,   1.7,   0.2,   2.4,     422
5.088,5,a-cgpr-i1,2019-20,Franklin County Regional Vocational Technical - Franklin County Technical,08180605,   4.8,   1.9,   0.0,  22.9,   0.0,   2.9,  62.9,   2.9,   0.0,   1.9,     105
5.2426666666666675,5,a-cgpr-i1,2019-20,Freetown-Lakeville - Apponequet Regional High,06650505,  27.7,  40.5,   0.0,  10.4,   3.5,   0.0,  16.2,   1.7,   0.0,   0.0,     173
4.159999999999999,4.16,a-cgpr-i1,2019-20,Frontier - Frontier Regional,06700505,  23.2,  25.3,   0.0,  22.1,   1.1,   0.0,   6.3,   2.1,   3.2,  16.8,      95
5.072,5,a-cgpr-i1,2019-20,Gardner - Gardner Academy for Learning and Technology,01030515,   8.8,  32.5,   1.3,  22.5,   7.5,   0.0,  22.5,   2.5,   0.0,   2.5,      80
5.2,5,a-cgpr-i1,2019-20,Gardner - Gardner High,01030505,  11.3,  23.5,   0.0,  47.0,   3.5,   0.0,  12.2,   2.6,   0.0,   0.0,     115
5.034666666666666,5,a-cgpr-i1,2019-20,Gateway - Gateway Regional High,06720505,  34.0,  20.8,   0.0,  15.1,   0.0,   0.0,  24.5,   1.9,   0.0,   3.8,      53
4.992,4.99,a-cgpr-i1,2019-20,Georgetown - Georgetown High School,01050505,  37.4,  39.3,   0.0,  15.0,   0.0,   0.0,   1.9,   0.9,   0.9,   4.7,     107
2.896,2.9,a-cgpr-i1,2019-20,Gill-Montague - Turners Fall High,06740505,   8.7,  15.2,   0.0,  23.9,   0.0,   0.0,   6.5,   2.2,   0.0,  43.5,      46
5.1466666666666665,5,a-cgpr-i1,2019-20,Global Learning Charter Public (District) - Global Learning Charter Public School,04960305,   6.9,  41.4,   0.0,  31.0,   6.9,   0.0,  10.3,   3.4,   0.0,   0.0,      29
4.357333333333333,4.36,a-cgpr-i1,2019-20,Gloucester - Gloucester High,01070505,  24.6,  20.0,   0.0,  16.6,   7.4,   0.0,  13.1,   4.0,   3.4,  10.9,     175
5.088,5,a-cgpr-i1,2019-20,Grafton - Grafton High School,01100505,  28.1,  41.8,   0.0,  16.8,   1.0,   0.0,   7.7,   1.5,   0.0,   3.1,     196
5.333333333333332,5,a-cgpr-i1,2019-20,Granby - Granby Jr Sr High School,01110505,  22.2,  24.1,   0.0,  44.4,   0.0,   0.0,   9.3,   0.0,   0.0,   0.0,      54
4.986666666666666,4.99,a-cgpr-i1,2019-20,Greater Fall River Regional Vocational Technical - Diman Regional Vocational Technical High,08210605,   7.7,  15.7,   0.3,  29.3,   5.9,   0.0,  34.6,   1.5,   0.6,   4.3,     324
5.152,5,a-cgpr-i1,2019-20,Greater Lawrence Regional Vocational Technical - Gr Lawrence Regional Vocational Technical,08230605,   7.3,  10.1,   1.1,  36.3,   3.6,  14.2,  24.0,   1.4,   0.6,   1.4,     358
4.655999999999999,4.66,a-cgpr-i1,2019-20,Greater Lowell Regional Vocational Technical - Gr Lowell Regional Vocational Technical,08280605,   8.0,  19.2,   0.0,  30.9,   6.3,   0.0,  22.9,   3.7,   3.5,   5.5,     489
5.168,5,a-cgpr-i1,2019-20,Greater New Bedford Regional Vocational Technical - Gr New Bedford Vocational Technical,08250605,   6.5,  23.5,   0.2,  31.7,   4.9,   0.0,  30.1,   3.1,   0.0,   0.0,     511
4.597333333333333,4.6,a-cgpr-i1,2019-20,Greenfield - Greenfield High,01140505,  18.5,  21.5,   0.0,  35.4,   0.0,   0.0,  10.8,   0.0,   3.1,  10.8,      65
3.0773333333333337,3.08,a-cgpr-i1,2019-20,Greenfield Commonwealth Virtual District - Greenfield Commonwealth Virtual School,39010900,   6.8,   3.4,   0.0,   6.8,   0.0,   0.0,  40.7,   3.4,  11.9,  27.1,      59
5.183999999999999,5,a-cgpr-i1,2019-20,Groton-Dunstable - Groton Dunstable Regional,06730505,  39.9,  47.2,   0.0,   7.3,   1.1,   0.0,   1.7,   0.0,   0.6,   2.2,     178
3.909333333333333,3.91,a-cgpr-i1,2019-20,Hadley - Hopkins Academy,01170505,  20.0,  40.0,   0.0,  13.3,   0.0,   0.0,   0.0,   3.3,   0.0,  23.3,      30
4.944,4.94,a-cgpr-i1,2019-20,Hamilton-Wenham - Hamilton-Wenham Regional High,06750505,  51.1,  38.0,   0.0,   2.9,   0.7,   0.0,   0.0,   0.7,   2.9,   3.6,     137
5.109333333333333,5,a-cgpr-i1,2019-20,Hampden Charter School of Science East (District) - Hampden Charter School of Science East,04990305,  58.3,  14.6,   0.0,  20.8,   2.1,   0.0,   0.0,   4.2,   0.0,   0.0,      48
5.183999999999999,5,a-cgpr-i1,2019-20,Hampden-Wilbraham - Minnechaug Regional High,06800505,  41.6,  20.2,   0.8,  26.8,   0.8,   0.8,   6.2,   1.6,   0.4,   0.8,     257
4.602666666666666,4.6,a-cgpr-i1,2019-20,Hampshire - Hampshire Regional High,06830505,  22.0,  35.6,   0.0,  22.0,   0.8,   0.8,   5.1,   2.5,   0.0,  11.0,     118
4.826666666666667,4.83,a-cgpr-i1,2019-20,Hanover - Hanover High,01220505,  43.6,  36.7,   0.0,   4.3,   2.7,   0.0,   3.2,   4.3,   0.0,   5.3,     188
5.205333333333333,5,a-cgpr-i1,2019-20,Harvard - Bromfield,01250505,  56.3,  40.2,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   2.3,      87
5.333333333333333,5,a-cgpr-i1,2019-20,Hatfield - Smith Academy,01270505,  38.7,  35.5,   0.0,  19.4,   3.2,   0.0,   3.2,   0.0,   0.0,   0.0,      31
0.0,1,a-cgpr-i1,2019-20,Haverhill - Greenleaf Academy,01280033,"","","","","","","","","","",       2
4.848,4.85,a-cgpr-i1,2019-20,Haverhill - Haverhill High,01280505,  20.1,  23.1,   0.0,  30.0,   2.2,   0.0,  15.5,   2.7,   2.9,   3.4,     407
4.816,4.82,a-cgpr-i1,2019-20,Hingham - Hingham High,01310505,  51.3,  33.7,   0.7,   2.3,   2.0,   0.0,   0.3,   0.0,   1.0,   8.8,     306
4.88,4.88,a-cgpr-i1,2019-20,Holbrook - Holbrook Middle High School,01330505,  22.5,  31.0,   0.0,  18.3,   0.0,   0.0,  19.7,   1.4,   0.0,   7.0,      71
5.216,5,a-cgpr-i1,2019-20,Holliston - Holliston High,01360505,  50.9,  35.5,   0.5,   4.1,   0.9,   0.0,   5.9,   0.0,   1.8,   0.5,     220
4.538666666666667,4.54,a-cgpr-i1,2019-20,Holyoke - Holyoke High,01370505,  11.9,  15.6,   0.3,  28.1,   1.7,   0.0,  27.5,   2.6,   1.7,  10.6,     302
5.1786666666666665,5,a-cgpr-i1,2019-20,Hoosac Valley Regional - Hoosac Valley High School,06030505,  31.3,  29.9,   1.5,   1.5,   4.5,   0.0,  28.4,   1.5,   1.5,   0.0,      67
4.714666666666667,4.71,a-cgpr-i1,2019-20,Hopedale - Hopedale Jr Sr High,01380505,  26.1,  60.9,   0.0,   1.4,   0.0,   0.0,   0.0,   0.0,   8.7,   2.9,      69
4.928,4.93,a-cgpr-i1,2019-20,Hopkinton - Hopkinton High,01390505,  44.3,  42.3,   0.0,   1.4,   1.0,   0.0,   3.4,   1.0,   1.0,   5.5,     291
5.274666666666667,5,a-cgpr-i1,2019-20,Hudson - Hudson High,01410505,  34.9,  33.1,   0.0,  10.9,   1.1,   0.0,  18.9,   1.1,   0.0,   0.0,     175
5.2586666666666675,5,a-cgpr-i1,2019-20,Hull - Hull High,01420505,  25.0,  41.7,   0.0,   6.9,   8.3,   0.0,  16.7,   0.0,   0.0,   1.4,      72
5.0133333333333345,5,a-cgpr-i1,2019-20,Innovation Academy Charter (District) - Innovation Academy Charter School,04350305,  38.6,  33.7,   1.2,  15.7,   0.0,   0.0,   4.8,   2.4,   3.6,   0.0,      83
4.965333333333333,4.97,a-cgpr-i1,2019-20,Ipswich - Ipswich High,01440505,  37.4,  35.9,   1.5,  10.7,   0.0,   2.3,   5.3,   0.0,   0.0,   6.9,     131
4.858666666666668,4.86,a-cgpr-i1,2019-20,KIPP Academy Lynn Charter (District) - KIPP Academy Lynn Charter School,04290010,  28.6,  48.2,   0.9,   9.8,   0.9,   0.0,   2.7,   0.0,   0.0,   8.9,     112
3.9413333333333336,3.94,a-cgpr-i1,2019-20,King Philip - King Philip Regional High,06900505,  28.2,  38.7,   0.0,   2.8,   1.5,   1.2,   1.5,   1.2,   1.5,  23.2,     323
3.098666666666667,3.1,a-cgpr-i1,2019-20,Lawrence - High School Learning Center,01490536,   1.0,   3.8,   1.0,  23.8,  11.4,   0.0,  17.1,   1.0,   0.0,  41.0,     105
3.856,3.86,a-cgpr-i1,2019-20,Lawrence - Lawrence High School,01490515,  11.3,  19.3,   1.9,  28.1,   1.5,   0.0,  10.2,   1.9,   0.0,  25.9,     648
0.0,1,a-cgpr-i1,2019-20,Lawrence - School for Exceptional Studies,01490537,"","","","","","","","","","",       3
5.018666666666667,5,a-cgpr-i1,2019-20,Lee - Lee Middle/High School,01500505,  23.5,  19.6,   3.9,  31.4,   3.9,   0.0,  11.8,   5.9,   0.0,   0.0,      51
5.082666666666667,5,a-cgpr-i1,2019-20,Leicester - Leicester High,01510505,  26.2,  28.6,   0.0,  20.6,   3.2,   0.0,  16.7,   4.0,   0.0,   0.8,     126
4.730666666666666,4.73,a-cgpr-i1,2019-20,Lenox - Lenox Memorial High,01520505,  30.6,  35.5,   0.0,  11.3,   1.6,   0.0,   9.7,   3.2,   4.8,   3.2,      62
4.72,4.72,a-cgpr-i1,2019-20,Leominster - Center For Technical Education Innovation,01530605,   7.4,  27.3,   0.8,  18.2,   1.7,   0.0,  33.1,   5.0,   0.0,   6.6,     121
3.8133333333333335,3.81,a-cgpr-i1,2019-20,Leominster - Leominster Center for Excellence,01530515,   0.0,   0.0,   0.0,  28.6,  14.3,   0.0,  28.6,  14.3,  14.3,   0.0,       7
4.981333333333334,4.98,a-cgpr-i1,2019-20,Leominster - Leominster High School,01530505,   7.8,  45.1,   0.3,  20.8,   2.0,   0.0,  17.4,   2.4,   0.0,   4.1,     293
5.216,5,a-cgpr-i1,2019-20,Lexington - Lexington High,01550505,  57.5,  31.3,   0.0,   7.7,   0.4,   0.0,   0.9,   0.2,   0.2,   1.8,     543
5.237333333333334,5,a-cgpr-i1,2019-20,Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,  61.0,  33.5,   0.3,   1.4,   1.4,   0.3,   0.3,   0.3,   1.1,   0.3,     349
5.333333333333333,5,a-cgpr-i1,2019-20,Littleton - Littleton High School,01580505,  37.5,  47.3,   0.0,  10.7,   0.0,   0.0,   4.5,   0.0,   0.0,   0.0,     112
5.167999999999999,5,a-cgpr-i1,2019-20,Longmeadow - Longmeadow High,01590505,  47.4,  35.6,   0.8,   9.5,   0.8,   1.2,   1.6,   0.8,   0.0,   2.4,     253
0.0,1,a-cgpr-i1,2019-20,Lowell - Leblanc Therapeutic Day School,01600320,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  25.0,  75.0,       8
4.351999999999999,4.35,a-cgpr-i1,2019-20,Lowell - Lowell High,01600505,  12.8,  28.1,   0.3,  30.3,   2.8,   0.0,   7.3,   4.6,   3.7,  10.1,     702
1.7759999999999998,1.78,a-cgpr-i1,2019-20,Lowell - The Career Academy,01600515,   0.0,   3.7,   0.0,   7.4,   0.0,   0.0,  22.2,   0.0,   3.7,  63.0,      27
2.192,2.19,a-cgpr-i1,2019-20,Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,   0.0,   0.0,   0.0,  23.5,   0.0,   0.0,  17.6,   0.0,   0.0,  58.8,      17
4.890666666666666,4.89,a-cgpr-i1,2019-20,Ludlow - Ludlow Senior High,01610505,  32.1,  19.5,   1.1,  27.9,   1.1,   2.6,   7.4,   3.2,   0.5,   4.7,     190
4.176,4.18,a-cgpr-i1,2019-20,Lunenburg - Lunenburg High,01620505,  26.8,  44.3,   0.0,   7.2,   0.0,   0.0,   0.0,   0.0,   0.0,  21.6,      97
4.4319999999999995,4.43,a-cgpr-i1,2019-20,Lynn - Classical High,01630505,  13.0,  25.5,   0.0,  27.3,   3.3,   0.0,  14.0,   1.8,   0.0,  15.1,     392
4.826666666666667,4.83,a-cgpr-i1,2019-20,Lynn - Fecteau-Leary Junior/Senior High School,01630525,   2.4,   0.0,   0.0,  11.9,   0.0,   0.0,  76.2,   0.0,   0.0,   9.5,      42
4.938666666666666,4.94,a-cgpr-i1,2019-20,Lynn - Lynn English High,01630510,  14.8,  24.5,   1.0,  30.4,   0.0,   0.0,  21.9,   2.6,   4.1,   0.8,     392
4.6240000000000006,4.62,a-cgpr-i1,2019-20,Lynn - Lynn Vocational Technical Institute,01630605,   7.9,  18.9,   0.4,  27.3,   0.0,   0.0,  32.2,   2.6,   8.8,   1.8,     227
5.120000000000001,5,a-cgpr-i1,2019-20,Lynnfield - Lynnfield High,01640505,  41.6,  44.8,   0.0,   3.2,   0.6,   1.9,   3.9,   1.3,   0.0,   2.6,     154
4.821333333333333,4.82,a-cgpr-i1,2019-20,MATCH Charter Public School (District) - MATCH Charter Public School,04690505,  41.1,  42.5,   0.0,   6.8,   0.0,   0.0,   0.0,   0.0,   0.0,   9.6,      73
5.333333333333333,5,a-cgpr-i1,2019-20,Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,  83.3,  16.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,      48
4.618666666666666,4.62,a-cgpr-i1,2019-20,Malden - Malden High,01650505,  17.4,  31.1,   0.5,  24.0,   1.5,   0.0,  12.1,   0.3,   1.3,  11.9,     396
5.232,5,a-cgpr-i1,2019-20,Manchester Essex Regional - Manchester Essex Regional High School,06980510,  63.3,  32.1,   0.0,   1.8,   0.0,   0.0,   0.9,   0.0,   0.9,   0.9,     109
4.997333333333334,5.0,a-cgpr-i1,2019-20,Mansfield - Mansfield High,01670505,  34.9,  52.5,   0.0,   2.0,   3.0,   0.3,   1.0,   1.7,   0.7,   4.0,     301
5.333333333333333,5,a-cgpr-i1,2019-20,Map Academy Charter School (District) - Map Academy Charter School,35170505,   0.0,   7.7,   0.0,  53.8,   7.7,   0.0,  30.8,   0.0,   0.0,   0.0,      13
4.879999999999999,4.88,a-cgpr-i1,2019-20,Marblehead - Marblehead High,01680505,  42.7,  44.4,   0.0,   2.0,   0.0,   0.8,   1.6,   0.4,   2.0,   6.0,     248
4.986666666666666,4.99,a-cgpr-i1,2019-20,Marlborough - Marlborough High,01700505,  26.1,  27.8,   0.4,  24.9,  13.1,   0.0,   1.2,   0.4,   6.1,   0.0,     245
3.2693333333333334,3.27,a-cgpr-i1,2019-20,Marshfield - Marshfield High,01710505,  27.4,  30.8,   0.0,   2.5,   0.0,   0.6,   0.0,   0.0,   0.6,  38.2,     325
4.954666666666667,4.95,a-cgpr-i1,2019-20,Martha's Vineyard - Martha's Vineyard Regional High,07000505,  36.8,  33.5,   0.0,   5.2,   1.3,   0.0,  16.1,   0.0,   5.2,   1.9,     155
0.0,1,a-cgpr-i1,2019-20,Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,"","","","","","","","","","",       4
3.546666666666667,3.55,a-cgpr-i1,2019-20,Masconomet - Masconomet Regional High School,07050505,  33.8,  29.5,   0.0,   3.2,   0.0,   0.0,   0.0,   0.0,   0.0,  33.5,     278
5.178666666666667,5,a-cgpr-i1,2019-20,Mashpee - Mashpee High,01720505,  29.9,  30.8,   0.0,  25.2,   0.0,   0.0,  11.2,   0.9,   0.0,   1.9,     107
4.608,4.61,a-cgpr-i1,2019-20,Maynard - Maynard High,01740505,  30.7,  40.9,   2.3,   6.8,   0.0,   0.0,   5.7,   3.4,   8.0,   2.3,      88
4.704,4.7,a-cgpr-i1,2019-20,Medfield - Medfield Senior High,01750505,  53.4,  32.8,   0.0,   2.0,   0.0,   0.0,   0.0,   0.0,   1.0,  10.8,     204
0.0,1,a-cgpr-i1,2019-20,Medford - Curtis-Tufts,01760510,"","","","","","","","","","",       5
3.445333333333333,3.45,a-cgpr-i1,2019-20,Medford - Medford High,01760505,  19.2,  27.3,   0.0,   9.1,   3.0,   1.3,   4.7,   1.0,   0.0,  34.3,     297
