Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# Grade 11 and 12 Students,# Students Completing Advanced,% Students Completing Advanced,% ELA,% Math,% Science and Technology,% Computer and Information Science,% History and Social Sciences,% Arts,% All Other Subjects,Ch 74 Secondary Cooperative Program
NA,NA,a-curv-i7,2023-24,Haverhill-Bartlett School and Assessment Center,01280073,           1,"","","","","","","","","",""
7.648809523809524,5,a-curv-i7,2023-24,Haverhill-Gateway Academy,01280515,          37,          11,  29.7,   2.7,  29.7,   0.0,   0.0,   2.7,   0.0,   0.0,   0.0
0.0,1,a-curv-i7,2023-24,Haverhill-Greenleaf Academy,01280033,           8,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
-3.8412127440904418,1,a-curv-i7,2023-24,Haverhill-Haverhill High,01280505,         872,         575,  65.9,  27.8,  49.9,  15.3,   6.2,  18.6,   0.0,   3.3,   0.0
-28.97086466165413,1,a-curv-i7,2023-24,Hingham-Hingham High,01310505,         549,         544,  99.1,  56.3,  98.2,  80.7,   4.7,  38.3,   1.1,  53.9,   0.0
1.085124315212811,1.09,a-curv-i7,2023-24,Holbrook-Holbrook Middle High School,01330505,         159,          63,  39.6,  13.8,  37.1,   5.7,   0.0,   4.4,   0.0,   0.0,   0.0
-12.770562770562771,1,a-curv-i7,2023-24,Holliston-Holliston High,01360505,         397,         305,  76.8,  26.4,  59.7,  33.0,  10.8,  44.6,   0.0,   6.3,   0.0
-0.20056935817805388,1,a-curv-i7,2023-24,Holyoke-Holyoke High,01370505,         749,         429,  57.3,  10.4,  36.0,   6.1,   0.0,  19.0,   1.1,  25.8,   5.3
9.300595238095237,5,a-curv-i7,2023-24,Hoosac Valley Regional-Hoosac Valley High School,06030505,          87,          57,  65.5,  42.5,  46.0,  23.0,   0.0,  27.6,   0.0,   0.0,   0.0
-2.8831845238095237,1,a-curv-i7,2023-24,Hopedale-Hopedale Jr Sr High,01380505,         144,         103,  71.5,  35.4,  59.0,  25.0,   2.1,  25.7,   0.0,   0.0,   0.0
-6.971153846153847,1,a-curv-i7,2023-24,Hopkinton-Hopkinton High,01390505,         609,         514,  84.4,  27.8,  66.0,  34.8,  14.3,  58.9,  10.3,   5.9,   0.0
-9.278273809523808,1,a-curv-i7,2023-24,Hudson-Hudson High,01410505,         334,         228,  68.3,  14.4,  48.8,  34.4,   3.0,  24.9,   0.9,   9.9,   0.0
-2.489177489177486,1,a-curv-i7,2023-24,Hull-Hull High,01420505,         116,          84,  72.4,  29.3,  59.5,  18.1,  10.3,  56.9,   0.0,   4.3,   0.0
-0.798872180451128,1,a-curv-i7,2023-24,Innovation Academy Charter (District)-Innovation Academy Charter School,04350305,         186,          89,  47.8,   0.0,  44.1,  18.8,   5.9,   0.0,   0.0,   0.0,   0.0
-13.59126984126984,1,a-curv-i7,2023-24,Ipswich-Ipswich High,01440505,         250,         172,  68.8,  20.8,  55.2,  31.2,   8.8,  33.2,   0.4,  14.0,   0.0
2.0167771750050227,2.02,a-curv-i7,2023-24,KIPP Academy Lynn Charter (District)-KIPP Academy Lynn Charter School,04290010,         247,         223,  90.3,  51.0,  64.0,  51.8,  15.4,  40.9,   2.8,  26.3,   0.0
-18.02066980638409,1,a-curv-i7,2023-24,King Philip-King Philip Regional High,06900505,         561,         407,  72.5,  43.0,  59.4,  10.5,   3.7,  46.2,   3.7,   4.6,   0.0
3.0275041050903115,3.03,a-curv-i7,2023-24,Lawrence-High School Learning Center,01490536,         117,          69,  59.0,   0.0,  25.6,  41.9,   0.0,   0.0,   0.0,   0.0,   0.0
-11.628401360544217,1,a-curv-i7,2023-24,Lawrence-Lawrence High School,01490515,"       1,523","       1,199",  78.7,  15.2,  44.0,  28.0,  10.4,  20.6,   1.7,  33.0,   0.0
NA,NA,a-curv-i7,2023-24,Lawrence-RISE Academy,01490615,          42,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
5.847338935574229,5,a-curv-i7,2023-24,Lawrence-School for Exceptional Studies,01490537,          18,           3,  16.7,   0.0,   0.0,  16.7,   0.0,   0.0,   0.0,   0.0,   0.0
2.7777777777777786,2.78,a-curv-i7,2023-24,Lee-Lee Middle/High School,01500505,         108,          78,  72.2,  41.7,  54.6,  25.9,   8.3,  13.9,   1.9,  17.6,   0.0
-3.2224958949096885,1,a-curv-i7,2023-24,Leicester-Leicester High,01510505,         201,         152,  75.6,  31.8,  61.2,  17.9,   9.0,   8.0,   0.0,   0.0,   0.0
-0.6547619047619055,1,a-curv-i7,2023-24,Lenox-Lenox Memorial High,01520505,         120,          91,  75.8,   3.3,  65.0,  33.3,  12.5,   0.8,   0.8,  16.7,   0.0
-0.9160756501182035,1,a-curv-i7,2023-24,Leominster-Center For Technical Education Innovation,01530605,         264,         146,  55.3,   6.8,  34.1,   3.4,   2.3,  11.4,   0.0,   0.0,  21.2
0.0,1,a-curv-i7,2023-24,Leominster-Leominster Center for Excellence,01530515,          38,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
-1.6339200436621637,1,a-curv-i7,2023-24,Leominster-Leominster High School,01530505,         577,         284,  49.2,  18.5,  31.7,  12.1,   1.4,  20.5,   0.9,   6.9,   0.0
0.0,1,a-curv-i7,2023-24,Leominster-Leominster Personalized Virtual Learning Academy (LPVLA),01530705,           8,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
4.301335918982977,4.3,a-curv-i7,2023-24,Lexington-Lexington High,01550505,"       1,129","       1,068",  94.6,   0.0,  91.9,  39.2,  16.4,  63.2,   7.4,   8.6,   0.0
8.400537634408602,5,a-curv-i7,2023-24,Libertas Academy Charter School (District)-Libertas Academy Charter School,35140305,          64,          56,  87.5,  32.8,  85.9,   0.0,   0.0,  32.8,   0.0,  60.9,   0.0
-10.786174373130894,1,a-curv-i7,2023-24,Lincoln-Sudbury-Lincoln-Sudbury Regional High,06950505,         739,         605,  81.9,   0.0,  81.5,  15.2,   6.1,   0.1,   1.4,   0.0,   0.0
-8.218864468864467,1,a-curv-i7,2023-24,Littleton-Littleton High School,01580505,         248,         184,  74.2,  14.1,  65.7,  24.6,   5.6,  34.7,   5.2,   2.0,   0.0
-9.359056122448978,1,a-curv-i7,2023-24,Longmeadow-Longmeadow High,01590505,         445,         342,  76.9,  14.4,  64.7,  59.1,   5.6,  24.7,   6.1,  13.3,   0.0
0.0,1,a-curv-i7,2023-24,Lowell Middlesex Academy Charter (District)-Lowell Middlesex Academy Charter School,04580505,          60,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
0.0,1,a-curv-i7,2023-24,Lowell-Dr. Janice Adie Day School,01600605,           8,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
0.0,1,a-curv-i7,2023-24,Lowell-Leblanc Therapeutic Day School,01600320,          18,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2.4375339489407932,2.44,a-curv-i7,2023-24,Lowell-Lowell High,01600505,"       1,509",         835,  55.3,   5.2,  25.1,  38.8,   3.8,  10.2,   0.0,   0.9,   0.0
0.0,1,a-curv-i7,2023-24,Lowell-The Career Academy,01600515,          40,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
-17.54599567099567,1,a-curv-i7,2023-24,Ludlow-Ludlow Senior High,01610505,         355,         207,  58.3,  30.1,  45.1,  30.1,   0.0,  22.0,   0.0,   0.0,   0.8
-8.027210884353742,1,a-curv-i7,2023-24,Lunenburg-Lunenburg High,01620505,         212,         112,  52.8,  32.1,  22.6,  15.6,   0.0,  23.1,   9.0,   3.3,   0.0
-0.20493085539077655,1,a-curv-i7,2023-24,Lynn-Classical High,01630505,         860,         342,  39.8,  14.8,  23.4,   5.5,  11.4,  15.5,   2.3,  19.1,   0.0
2.7157738095238093,2.72,a-curv-i7,2023-24,Lynn-Fecteau-Leary Junior/Senior High School,01630525,          41,           6,  14.6,   0.0,  14.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
0.5268199233716476,1,a-curv-i7,2023-24,Lynn-Lynn English High,01630510,"       1,076",         358,  33.3,  14.9,  19.5,   6.4,   5.1,  16.4,   1.9,  15.7,   0.0
0.24232031016999703,1,a-curv-i7,2023-24,Lynn-Lynn Vocational Technical Institute,01630605,         539,         272,  50.5,  12.1,  26.2,  11.1,   0.0,   8.0,   0.0,  11.7,  26.9
-14.715608465608465,1,a-curv-i7,2023-24,Lynnfield-Lynnfield High,01640505,         293,         274,  93.5,  35.8,  90.8,  23.2,   7.8,  62.5,   0.7,  16.0,   0.0
6.313131313131313,5,a-curv-i7,2023-24,Ma Academy for Math and Science-Ma Academy for Math and Science School,04680505,          96,          96, 100.0,  49.0, 100.0,  30.2,  33.3,  36.5,   8.3,  17.7,   0.0
-0.6000971817298347,1,a-curv-i7,2023-24,Malden-Malden High,01650505,         931,         716,  76.9,  14.9,  70.4,  14.5,   2.1,  16.9,   3.4,   3.3,   0.0
-42.857142857142854,1,a-curv-i7,2023-24,Manchester Essex Regional-Manchester Essex Regional High School,06980510,         200,         156,  78.0,  23.5,  55.5,  45.0,   4.5,  57.5,   9.0,  33.0,   0.0
-10.945493900039354,1,a-curv-i7,2023-24,Mansfield-Mansfield High,01670505,         521,         383,  73.5,  25.3,  60.5,  18.0,   3.6,  42.0,   4.6,   4.4,   0.0
-1.8939393939393938,1,a-curv-i7,2023-24,Map Academy Charter School (District)-Map Academy Charter School,35170505,         180,          72,  40.0,   0.0,  22.2,   0.6,   0.0,   0.0,   0.0,  21.7,   0.0
-21.179815209665957,1,a-curv-i7,2023-24,Marblehead-Marblehead High,01680505,         463,         364,  78.6,  44.7,  67.6,  10.8,   6.9,   0.0,   0.0,   5.4,   0.0
-0.9611880466472302,1,a-curv-i7,2023-24,Marlborough-Marlborough High,01700505,         544,         303,  55.7,  36.0,  44.3,  24.6,   3.1,  26.5,   0.6,   2.2,   0.0
-43.46655328798185,1,a-curv-i7,2023-24,Marshfield-Marshfield High,01710505,         576,         405,  70.3,  16.8,  59.5,  28.5,   5.2,  29.5,   6.8,   4.2,   0.0
276.7857142857143,5,a-curv-i7,2023-24,Martha's Vineyard Charter Public School (District)-Martha's Vineyard Charter Public School,04660550,           9,           9, 100.0, 100.0, 100.0, 100.0,   0.0, 100.0, 100.0,   0.0,   0.0
-4.471664698937427,1,a-curv-i7,2023-24,Martha's Vineyard-Martha's Vineyard Regional High,07000505,         356,         207,  58.1,  30.3,  46.6,  21.1,   4.2,  23.6,   1.4,   2.5,   0.6
-32.103174603174594,1,a-curv-i7,2023-24,Masconomet-Masconomet Regional High School,07050505,         466,         351,  75.3,  15.0,  68.9,  25.8,  10.3,  30.7,   5.6,   8.2,   0.0
-3.3575148809523805,1,a-curv-i7,2023-24,Mashpee-Mashpee Middle-High School,01720505,         206,         146,  70.9,  19.4,  62.1,  33.0,   0.0,  40.8,   5.3,   7.3,   0.0
4.706416464891041,4.71,a-curv-i7,2023-24,Match Charter Public School (District)-Match Charter Public School,04690505,         120,         112,  93.3,  16.7,  92.5,  17.5,  23.3,  60.0,   0.0,  19.2,   0.0
-2.7882205513784455,1,a-curv-i7,2023-24,Maynard-Maynard High,01740505,         151,         112,  74.2,  30.5,  64.2,  16.6,  12.6,  25.8,   0.7,  16.6,   0.0
-16.848264729620663,1,a-curv-i7,2023-24,Medfield-Medfield Senior High,01750505,         358,         297,  83.0,  19.3,  67.9,  18.4,   0.0,  64.5,   2.8,  12.3,   0.0
0.0,1,a-curv-i7,2023-24,Medford-Curtis-Tufts,01760510,           7,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
-2.726493139628732,1,a-curv-i7,2023-24,Medford-Medford High,01760505,         551,         264,  47.9,  14.5,  33.2,   7.4,  13.4,  14.9,   0.4,   3.8,   8.7
-13.297013720742534,1,a-curv-i7,2023-24,Medway-Medway High,01770505,         311,         268,  86.2,  25.1,  81.7,  47.3,   0.0,  41.2,   0.0,   7.1,   0.0
-9.542266519010704,1,a-curv-i7,2023-24,Melrose-Melrose High,01780505,         473,         370,  78.2,  52.0,  58.4,  36.4,   5.1,  34.7,   0.0,  22.0,   0.0
-21.65379665379665,1,a-curv-i7,2023-24,Mendon-Upton-Nipmuc Regional High,07100510,         301,         245,  81.4,  26.9,  66.4,  26.2,   8.6,  38.2,   4.7,   3.7,   0.0
-1.8790849673202612,1,a-curv-i7,2023-24,Methuen-Methuen High,01810505,         987,         492,  49.8,  12.3,  36.7,   9.1,   7.3,  24.0,   0.8,   1.9,   0.0
-15.846994535519126,1,a-curv-i7,2023-24,Middleborough-Middleborough High,01820505,         404,         261,  64.6,  26.5,  49.3,  28.5,   7.4,  21.3,   2.2,  13.6,   0.0
-3.8903061224489797,1,a-curv-i7,2023-24,Milford-Milford High,01850505,         619,         396,  64.0,  26.0,  50.6,  29.4,   6.3,  18.3,   1.1,   4.2,   0.0
-4.394257703081233,1,a-curv-i7,2023-24,Millbury-Millbury Junior/Senior High,01860505,         235,         164,  69.8,  22.1,  54.0,  36.2,   0.4,   5.5,   0.0,   0.9,   0.0
-3.098290598290598,1,a-curv-i7,2023-24,Millis-Millis High School,01870505,         169,         111,  65.7,  18.3,  41.4,  18.9,   9.5,  24.9,   3.6,  12.4,   0.0
-6.644668737060042,1,a-curv-i7,2023-24,Milton-Milton High,01890505,         547,         397,  72.6,  29.8,  46.8,  18.5,   6.6,  45.5,   4.6,   2.6,   0.0
-5.547112462006078,1,a-curv-i7,2023-24,Minuteman Regional Vocational Technical-Minuteman Regional High,08300605,         340,         202,  59.4,   9.1,  46.5,  37.6,   2.4,  16.5,   0.0,   0.0,   0.0
34.04761904761904,5,a-curv-i7,2023-24,Mohawk Trail-Mohawk Trail Regional School,07170505,          67,          50,  74.6,  46.3,  62.7,  19.4,   9.0,  17.9,   0.0,   0.0,   0.0
-8.541194255479969,1,a-curv-i7,2023-24,Monomoy Regional School District-Monomoy Regional High School,07120515,         279,         197,  70.6,  27.2,  47.7,  21.9,   7.2,  43.0,   2.2,   1.1,   0.0
14.056776556776557,5,a-curv-i7,2023-24,Monson-Monson High School,01910505,          65,          44,  67.7,  20.0,  63.1,   1.5,   1.5,   0.0,   0.0,   0.0,   0.0
-12.822948328267476,1,a-curv-i7,2023-24,Montachusett Regional Vocational Technical-Montachusett Regional Vocational Technical,08320605,         693,         693, 100.0,  99.9,  99.9,  99.6,   0.0,  93.7,   9.4,  99.7,  34.1
-13.577097505668936,1,a-curv-i7,2023-24,Mount Greylock-Mt Greylock Regional High,07150505,         174,         155,  89.1,  24.1,  80.5,  27.0,  13.8,  46.0,   2.3,  20.7,   0.0
2.204585537918871,2.2,a-curv-i7,2023-24,Mystic Valley Regional Charter (District)-Mystic Valley Regional Charter School,04700105,         168,         168, 100.0,  80.4,  92.9,  84.5,   0.0,  90.5,   8.3,  54.8,   0.0
-1.7165898617511521,1,a-curv-i7,2023-24,Nantucket-Nantucket High,01970505,         276,         161,  58.3,  19.9,  51.1,  14.9,   0.0,  17.4,   0.0,   0.0,   0.0
-7.362155388471178,1,a-curv-i7,2023-24,Narragansett-Narragansett Regional High,07200505,         153,          91,  59.5,  16.3,  37.3,  28.8,   7.2,  26.1,   0.0,   0.0,   0.0
-15.562596006144393,1,a-curv-i7,2023-24,Nashoba Valley Regional Vocational Technical-Nashoba Valley Technical High School,08520605,         354,         297,  83.9,  19.2,  54.2,  13.6,   0.0,  22.6,   0.8,  46.0,  36.4
-16.8781328320802,1,a-curv-i7,2023-24,Nashoba-Nashoba Regional,07250505,         423,         353,  83.5,  11.1,  82.0,  19.6,  12.8,  48.9,   4.5,   2.6,   0.0
-11.732278138528137,1,a-curv-i7,2023-24,Natick-Natick High,01980505,         760,         540,  71.1,  19.1,  60.9,  25.1,  10.0,  40.7,   0.0,   5.0,   0.0
-16.266588602654174,1,a-curv-i7,2023-24,Nauset-Nauset Regional High,06600505,         394,         273,  69.3,  18.5,  54.6,  30.7,   3.8,  37.3,   7.6,   4.6,   0.0
-15.313852813852812,1,a-curv-i7,2023-24,Needham-Needham High,01990505,         831,         786,  94.6,  22.0,  93.5,  17.4,   0.0,  40.9,   4.9,   9.7,   0.0
3.0632984901277585,3.06,a-curv-i7,2023-24,Neighborhood House Charter (District)-Neighborhood House Charter School,04440205,         137,          95,  69.3,  37.2,  50.4,  31.4,   0.0,  21.9,   0.0,   0.7,   0.0
2.5458099906629315,2.55,a-curv-i7,2023-24,New Bedford-New Bedford High,02010505,"       1,291",         587,  45.5,  11.8,  27.7,  12.5,   2.4,  11.6,   2.5,   6.3,   0.0
0.0,1,a-curv-i7,2023-24,New Bedford-Trinity Day Academy,02010510,          23,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
0.0,1,a-curv-i7,2023-24,New Bedford-Whaling City Junior/Senior High School,02010515,         105,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2.721943048576214,2.72,a-curv-i7,2023-24,New Heights Charter School of Brockton (District)-New Heights Charter School of Brockton,35130305,         201,         183,  91.0,  60.7,  57.2,  30.8,   2.5,  67.2,   9.0,  78.1,   0.0
-22.971781305114636,1,a-curv-i7,2023-24,Newburyport-Newburyport High,02040505,         414,         317,  76.6,  32.6,  58.9,  38.6,   4.1,  23.2,   5.1,   2.4,   0.0
4.39083485958486,4.39,a-curv-i7,2023-24,Newton-Newton North High,02070505,"       1,036",         877,  84.7,  24.2,  82.2,  21.4,   0.0,  41.1,   1.0,   4.8,   0.0
-4.056938431938431,1,a-curv-i7,2023-24,Newton-Newton South High,02070510,         900,         595,  66.1,  10.1,  54.4,  15.8,   0.0,  43.2,   2.0,   9.0,   0.0
-9.46843853820598,1,a-curv-i7,2023-24,Norfolk County Agricultural-Norfolk County Agricultural,09150705,         278,         138,  49.6,   0.0,  46.4,   0.0,   0.0,   0.0,   0.0,   4.7,  12.9
-2.9974489795918373,1,a-curv-i7,2023-24,North Adams-Drury High,02090505,         147,          91,  61.9,  27.2,  33.3,   6.8,   6.1,  27.9,  13.6,   2.7,   0.0
-8.488095238095237,1,a-curv-i7,2023-24,North Andover-North Andover High,02110505,         679,         474,  69.8,  18.0,  63.2,  23.3,   6.3,  32.0,   3.4,  11.0,   0.0
-11.493662213086672,1,a-curv-i7,2023-24,North Attleborough-North Attleboro High,02120505,         594,         443,  74.6,  17.7,  60.4,  15.0,   6.1,  37.7,  10.8,   0.0,   0.0
11.525974025974023,5,a-curv-i7,2023-24,North Brookfield-North Brookfield High,02150505,          51,          18,  35.3,  25.5,  13.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
-18.055555555555554,1,a-curv-i7,2023-24,North Middlesex-North Middlesex Regional,07350505,         386,         320,  82.9,   1.8,  80.3,  39.9,   4.7,  14.2,   0.0,   2.8,   0.0
-16.926129426129425,1,a-curv-i7,2023-24,North Reading-North Reading High,02170505,         289,         220,  76.1,  21.1,  62.6,  31.5,   5.9,  21.5,   1.4,   2.8,   0.0
-9.376229830775285,1,a-curv-i7,2023-24,Northampton-Northampton High,02100505,         433,         335,  77.4,  51.0,  61.4,  42.0,   5.8,  46.4,   0.5,   5.8,   0.0
-8.232016210739616,1,a-curv-i7,2023-24,Northampton-Smith Vocational Agricultural-Smith Vocational and Agricultural High,04060705,         274,         126,  46.0,  11.3,  35.4,   9.9,   0.0,   2.6,   0.0,   0.0,  12.0
-8.090251807529295,1,a-curv-i7,2023-24,Northboro-Southboro-Algonquin Regional High,07300505,         609,         496,  81.4,  31.4,  69.5,  22.5,   3.3,  48.1,   4.3,   6.1,   0.0
-5.721574344023323,1,a-curv-i7,2023-24,Northbridge-Northbridge High,02140505,         213,         134,  62.9,  23.5,  49.8,   9.4,   0.5,  27.7,   1.4,   4.7,   0.0
-2.4656911375661372,1,a-curv-i7,2023-24,Northeast Metropolitan Regional Vocational Technical-Northeast Metro Regional Vocational,08530605,         616,         306,  49.7,  12.3,  31.5,   6.8,   1.9,   4.7,   0.0,   0.0,  27.8
-106.39880952380952,1,a-curv-i7,2023-24,Northern Berkshire Regional Vocational Technical-Charles McCann Vocational Technical,08510605,         251,         251, 100.0,  74.9,  86.9,  71.7,  10.0,  66.1,   0.0,  50.6,  26.7
-13.056418219461698,1,a-curv-i7,2023-24,Norton-Norton High,02180505,         331,         169,  51.1,   0.0,  37.2,  12.7,   5.4,  34.1,   0.3,   3.9,   0.0
-38.003663003663,1,a-curv-i7,2023-24,Norwell-Norwell High,02190505,         296,         290,  98.0,  13.5,  97.6,  25.3,   7.8,  51.0,   7.4,  16.9,   0.0
-3.979276895943562,1,a-curv-i7,2023-24,Norwood-Norwood High,02200505,         494,         324,  65.6,  20.4,  58.5,  30.6,   1.8,  33.0,   5.1,  15.4,   0.0
-41.84523809523809,1,a-curv-i7,2023-24,Old Colony Regional Vocational Technical-Old Colony Regional Vocational Technical,08550605,         265,         258,  97.4,  19.6,  52.5,   6.4,   3.4,   0.0,   0.0,  50.2,  49.4
-18.6050061050061,1,a-curv-i7,2023-24,Old Rochester-Old Rochester Regional High,07400505,         301,         223,  74.1,  11.3,  68.8,  20.9,  13.6,  30.9,   1.3,  11.0,   0.0
-2.8195488721804507,1,a-curv-i7,2023-24,Oxford-Oxford High,02260505,         192,          94,  49.0,  21.9,  29.7,   2.6,   6.3,  19.8,   4.2,   6.3,   0.0
0.6644518272425245,1,a-curv-i7,2023-24,Palmer-Palmer High,02270505,         131,          77,  58.8,  35.1,  35.1,  40.5,   0.0,  19.8,  10.7,   3.8,   0.0
-8.294513457556935,1,a-curv-i7,2023-24,Pathfinder Regional Vocational Technical-Pathfinder Vocational Technical,08600605,         292,         131,  44.9,   7.5,  23.6,   1.7,   3.1,   8.6,   0.0,   0.3,  18.2
7.6388888888888875,5,a-curv-i7,2023-24,Peabody-Peabody Personalized Remote Education Program (Peabody P.R.E.P.),02290705,          31,           6,  19.4,   0.0,   0.0,   3.2,   0.0,  16.1,   0.0,   0.0,   0.0
-5.010619271182652,1,a-curv-i7,2023-24,Peabody-Peabody Veterans Memorial High,02290510,         643,         300,  46.7,  17.0,  28.8,  18.4,   0.9,  26.4,   1.2,   1.7,   0.0
-78.015873015873,1,a-curv-i7,2023-24,Pembroke-Pembroke High School,02310505,         350,         292,  83.4,  21.1,  76.3,  38.9,   3.4,  33.4,   3.1,   4.6,   0.0
-9.727891156462585,1,a-curv-i7,2023-24,Pentucket-Pentucket Regional Sr High,07450505,         296,         106,  35.8,   8.1,  20.3,  16.6,   3.0,  12.2,   0.7,   2.0,   0.0
NA,NA,a-curv-i7,2023-24,"Phoenix Academy Charter Public High School, Chelsea (District)-Phoenix Academy Charter Public High School, Chelsea",04930505,          13,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
0.0,1,a-curv-i7,2023-24,"Phoenix Academy Public Charter High School, Lawrence (District)-Phoenix Academy Public Charter High School, Lawrence",35180505,           6,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
0.0,1,a-curv-i7,2023-24,"Phoenix Academy Public Charter High School, Springfield (District)-Phoenix Academy Public Charter High School, Springfield",35080505,          25,           0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
4.900793650793651,4.9,a-curv-i7,2023-24,Pioneer Charter School of Science (District)-Pioneer Charter School of Science,04940205,          97,          77,  79.4,  26.8,  41.2,  41.2,  10.3,  16.5,   0.0,   5.2,   0.0
6.130063965884862,5,a-curv-i7,2023-24,Pioneer Charter School of Science II (District)-Pioneer Charter School of Science II,35060505,          86,          74,  86.0,  19.8,  34.9,  60.5,  12.8,  29.1,  19.8,  10.5,   0.0
17.339544513457554,5,a-curv-i7,2023-24,Pioneer Valley Chinese Immersion Charter (District)-Pioneer Valley Chinese Immersion Charter School,04970205,          56,          56, 100.0, 100.0, 100.0,  89.3,   0.0, 100.0,  16.1, 100.0,   0.0
1.51689708141321,1.52,a-curv-i7,2023-24,Pioneer Valley Performing Arts Charter Public (District)-Pioneer Valley Performing Arts Charter Public School,04790505,         124,          68,  54.8,   4.8,  54.0,   3.2,   0.0,   5.6,   0.8,   3.2,   0.0
23.13988095238095,5,a-curv-i7,2023-24,Pioneer Valley-Pioneer Valley Regional,07500505,          76,          73,  96.1,  30.3,  93.4,  50.0,   0.0,  15.8,   1.3,   1.3,   0.0
0.0,1,a-curv-i7,2023-24,Pittsfield-Eagle Education Academy,02360525,           2,"","","","","","","","","",""
-3.786375661375661,1,a-curv-i7,2023-24,Pittsfield-Pittsfield High,02360505,         372,         236,  63.4,  19.4,  45.4,  13.2,   6.2,  19.9,   4.8,  30.4,   0.0
-3.316326530612245,1,a-curv-i7,2023-24,Pittsfield-Taconic High,02360510,         417,         201,  48.2,  10.1,  37.6,   8.9,   0.0,  10.6,   1.2,   3.1,   5.5
-13.058608058608058,1,a-curv-i7,2023-24,Plymouth-Plymouth North High,02390505,         646,         399,  61.8,  10.4,  57.7,  21.8,   5.6,  20.4,   1.5,   1.4,   0.0
-25.09157509157509,1,a-curv-i7,2023-24,Plymouth-Plymouth South High,02390515,         505,         312,  61.8,  21.4,  53.7,  20.8,   5.5,  28.9,   2.2,   3.6,   0.0
3.9869721473495052,3.99,a-curv-i7,2023-24,Prospect Hill Academy Charter (District)-Prospect Hill Academy Charter School,04870550,         125,         110,  88.0,  27.2,  61.6,  64.8,  20.8,   1.6,   0.0,  14.4,   0.0
-37.07983193277311,1,a-curv-i7,2023-24,Quabbin-Quabbin Regional High School,07530505,         228,         219,  96.1,  93.9,  78.5,  31.1,   4.8,  62.3,   0.0,  22.4,   0.0
-8.503401360544217,1,a-curv-i7,2023-24,Quaboag Regional-Quaboag Regional High,07780505,         162,         107,  66.0,  42.0,  44.4,  42.6,   1.2,  31.5,  17.3,   0.0,   0.0
-1.1661310741065343,1,a-curv-i7,2023-24,Quincy-North Quincy High,02430510,         745,         560,  75.2,  30.9,  64.2,  29.9,   9.3,  31.4,   2.3,   4.0,   0.0
-1.923076923076923,1,a-curv-i7,2023-24,Quincy-Quincy High,02430505,         754,         392,  52.0,  22.0,  40.5,  13.3,   2.5,  24.9,   0.0,   2.8,   0.0
-1.06516290726817,1,a-curv-i7,2023-24,Ralph C Mahar-Ralph C Mahar Regional,07550505,         129,          64,  49.6,  14.7,  22.5,  35.7,   0.0,  12.4,   4.7,   0.0,   0.0
1.2194113756613756,1.22,a-curv-i7,2023-24,Randolph-Randolph High,02440505,         308,         234,  76.0,   6.5,  51.6,  43.8,  24.4,  20.8,  10.1,   0.0,   0.0
-18.757631257631257,1,a-curv-i7,2023-24,Reading-Reading Memorial High,02460505,         546,         367,  67.2,  12.5,  58.4,  36.8,   7.3,  30.2,   2.4,   2.9,   0.0
29.047619047619047,5,a-curv-i7,2023-24,Revere-CityLab Innovation High School,02480520,          24,          19,  79.2,  79.2,  66.7,  16.7,   0.0,   4.2,   0.0,  20.8,   0.0
3.0829064693606525,3.08,a-curv-i7,2023-24,Revere-Revere High,02480505,"       1,012",         719,  71.0,  10.5,  66.9,   9.3,   4.8,  12.7,   1.7,   9.8,   0.0
2.8195488721804507,2.82,a-curv-i7,2023-24,Rising Tide Charter Public (District)-Rising Tide Charter Public School,04830305,         105,          83,  79.0,  27.6,  67.6,  24.8,   0.0,  46.7,   0.0,  21.9,   0.0
-3.803716608594658,1,a-curv-i7,2023-24,Rockland-Rockland Senior High,02510505,         241,         175,  72.6,  29.5,  51.0,  47.7,   1.7,  30.3,   0.4,   0.8,   0.0
