Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,PK,K,1,2,3,4,5,6,7,8,9,10,11,12,SP,Total
NA,NA,"",2020-21,Boston - Curtis Guild,00350062,      20,      28,      31,      37,      39,      33,      32,      36,       0,       0,       0,       0,       0,       0,       0,     256
NA,NA,"",2020-21,Boston - Dante Alighieri Montessori School,00350066,      26,      14,      14,      15,      14,      10,       6,      12,       0,       0,       0,       0,       0,       0,       0,     111
NA,NA,"",2020-21,Boston - David A Ellis,00350072,      44,      55,      56,      39,      55,      59,      54,       0,       0,       0,       0,       0,       0,       0,       0,     362
NA,NA,"",2020-21,Boston - Dearborn,00350074,       0,       0,       0,       0,       0,       0,       0,      79,      91,      89,      90,      85,      88,      56,       0,     578
NA,NA,"",2020-21,Boston - Dennis C Haley,00350077,      25,      33,      38,      40,      44,      45,      39,      46,      24,      45,       0,       0,       0,       0,       0,     379
NA,NA,"",2020-21,Boston - Donald Mckay,00350080,      21,      42,      60,      83,      84,      85,      72,      97,     100,      98,       0,       0,       0,       0,       0,     742
NA,NA,"",2020-21,Boston - Dr. Catherine Ellison-Rosa Parks Early Ed School,00350008,      46,      27,      33,      33,      35,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     174
NA,NA,"",2020-21,Boston - Dr. William Henderson Lower,00350266,      68,      64,      66,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     198
NA,NA,"",2020-21,Boston - East Boston Early Childhood Center,00350009,      71,      56,      60,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     187
NA,NA,"",2020-21,Boston - East Boston High,00350530,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     207,     292,     293,     247,      16,"   1,055"
NA,NA,"",2020-21,Boston - Edison K-8,00350375,      19,      31,      50,      73,      69,      60,      54,      70,      38,      56,       0,       0,       0,       0,       0,     520
NA,NA,"",2020-21,Boston - Edward Everett,00350088,      10,      33,      40,      40,      39,      43,      37,      43,       0,       0,       0,       0,       0,       0,       0,     285
NA,NA,"",2020-21,Boston - ELC - West Zone,00350006,      39,      26,      33,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      98
NA,NA,"",2020-21,Boston - Eliot Elementary,00350096,      58,      81,      81,      81,      94,      90,      97,     105,      44,      50,       0,       0,       0,       0,       0,     781
NA,NA,"",2020-21,Boston - Ellis Mendell,00350100,      24,      38,      39,      42,      44,      42,      40,       0,       0,       0,       0,       0,       0,       0,       0,     269
NA,NA,"",2020-21,Boston - Excel High School,00350522,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     102,     111,     124,     131,       3,     471
NA,NA,"",2020-21,Boston - Fenway High School,00350540,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     106,      96,      97,      88,       1,     388
NA,NA,"",2020-21,Boston - Franklin D Roosevelt,00350116,      36,      31,      37,      41,      37,      46,      38,      49,      43,      46,       0,       0,       0,       0,       0,     404
NA,NA,"",2020-21,Boston - Gardner Pilot Academy,00350326,      21,      39,      36,      40,      38,      40,      39,      45,      36,      39,       0,       0,       0,       0,       0,     373
NA,NA,"",2020-21,Boston - George H Conley,00350122,      19,      17,      21,      21,      18,      24,      48,      24,       0,       0,       0,       0,       0,       0,       0,     192
NA,NA,"",2020-21,Boston - Greater Egleston Community High School,00350543,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       1,      26,      35,      51,       1,     114
NA,NA,"",2020-21,Boston - Harvard-Kent,00350200,      42,      45,      50,      50,      45,      49,      51,      56,       0,       0,       0,       0,       0,       0,       0,     388
NA,NA,"",2020-21,Boston - Haynes Early Education Center,00350010,      50,      62,      60,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     172
NA,NA,"",2020-21,Boston - Henry Grew,00350135,      20,      30,      27,      39,      34,      37,      30,       0,       0,       0,       0,       0,       0,       0,       0,     217
NA,NA,"",2020-21,Boston - Higginson,00350015,      30,      28,      37,      39,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     134
NA,NA,"",2020-21,Boston - Higginson/Lewis K-8,00350377,       0,       0,       0,       0,      29,      33,      23,      39,      49,      46,       0,       0,       0,       0,       0,     219
NA,NA,"",2020-21,Boston - Horace Mann School for the Deaf,00350750,       4,       2,       1,       3,       7,       5,       4,       8,       0,       9,       2,       6,       7,       4,       5,      67
NA,NA,"",2020-21,Boston - Hugh Roe O'Donnell,00350141,      16,      32,      42,      40,      43,      35,      29,      35,       0,       0,       0,       0,       0,       0,       0,     272
NA,NA,"",2020-21,Boston - Jackson Mann,00350013,      20,      35,      44,      47,      48,      55,      60,      55,      28,      37,       0,       0,       0,       0,       0,     429
NA,NA,"",2020-21,Boston - James J Chittick,00350154,      38,      33,      41,      28,      35,      38,      33,       0,       0,       0,       0,       0,       0,       0,       0,     246
NA,NA,"",2020-21,Boston - James Otis,00350156,      39,      57,      56,      62,      60,      55,      41,      40,       0,       0,       0,       0,       0,       0,       0,     410
NA,NA,"",2020-21,Boston - James P Timilty Middle,00350485,       0,       0,       0,       0,       0,       0,       0,      55,      85,      93,       0,       0,       0,       0,       0,     233
NA,NA,"",2020-21,Boston - James W Hennigan,00350153,       0,      19,      35,      53,      61,      63,      66,      78,      86,      73,       0,       0,       0,       0,       0,     534
NA,NA,"",2020-21,Boston - Jeremiah E Burke High,00350525,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      81,     103,      81,     116,       9,     390
NA,NA,"",2020-21,Boston - John D Philbrick,00350172,      13,      14,      14,      22,      15,      15,      18,       0,       0,       0,       0,       0,       0,       0,       0,     111
NA,NA,"",2020-21,Boston - John F Kennedy,00350166,      26,      47,      47,      54,      58,      58,      57,       0,       0,       0,       0,       0,       0,       0,       0,     347
NA,NA,"",2020-21,Boston - John W McCormack,00350179,       0,       0,       0,       0,       0,       0,       0,      66,      79,     105,       0,       0,       0,       0,       0,     250
NA,NA,"",2020-21,Boston - John Winthrop,00350180,      27,      41,      28,      43,      36,      34,      22,       0,       0,       0,       0,       0,       0,       0,       0,     231
NA,NA,"",2020-21,Boston - Joseph J Hurley,00350182,      30,      41,      47,      44,      42,      41,      35,      37,      19,      20,       0,       0,       0,       0,       0,     356
NA,NA,"",2020-21,Boston - Joseph Lee,00350183,      49,      49,      48,      53,      54,      56,      54,      81,      69,      60,       0,       0,       0,       0,       0,     573
NA,NA,"",2020-21,Boston - Joseph P Manning,00350184,      12,      22,      22,      25,      25,      25,      20,      24,       0,       0,       0,       0,       0,       0,       0,     175
NA,NA,"",2020-21,Boston - Joseph P Tynan,00350181,      29,      45,      38,      40,      20,      28,      26,      23,       0,       0,       0,       0,       0,       0,       0,     249
NA,NA,"",2020-21,Boston - Josiah Quincy,00350286,      70,      89,     113,     112,     113,     124,     121,       0,       0,       0,       0,       0,       0,       0,       0,     742
NA,NA,"",2020-21,Boston - Joyce Kilmer,00350190,      42,      41,      47,      40,      48,      45,      40,      56,      41,      28,       0,       0,       0,       0,       0,     428
NA,NA,"",2020-21,Boston - King K-8,00350376,      65,      62,      62,      64,      65,      47,      42,      58,      43,      41,       0,       0,       0,       0,       0,     549
NA,NA,"",2020-21,Boston - Lee Academy,00350001,      47,      46,      33,      32,      34,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     192
NA,NA,"",2020-21,Boston - Lilla G. Frederick Middle School,00350383,       0,       0,       0,       0,       0,       0,       0,      98,     140,     143,       0,       0,       0,       0,       0,     381
NA,NA,"",2020-21,Boston - Lyndon,00350262,      64,      64,      65,      70,      77,      86,      81,      67,      43,      27,       0,       0,       0,       0,       0,     644
NA,NA,"",2020-21,Boston - Lyon K-8,00350004,       0,       7,      11,      16,      14,      15,      14,      18,      12,      17,       0,       0,       0,       0,       0,     124
NA,NA,"",2020-21,Boston - Lyon Upper 9-12,00350655,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      36,      35,      34,      30,       2,     137
NA,NA,"",2020-21,Boston - Madison Park High,00350537,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     300,     308,     229,     187,      19,"   1,043"
NA,NA,"",2020-21,Boston - Manassah E Bradley,00350215,      35,      39,      40,      41,      43,      42,      36,      27,       0,       0,       0,       0,       0,       0,       0,     303
NA,NA,"",2020-21,Boston - Margarita Muniz Academy,00350549,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      70,      86,      86,      73,       0,     315
NA,NA,"",2020-21,Boston - Mario Umana Academy,00350656,      26,      43,      55,      62,      72,      62,      53,      65,     173,     147,       0,       0,       0,       0,       0,     758
NA,NA,"",2020-21,Boston - Mather,00350227,      29,      72,      75,      82,      74,      82,      70,       0,       0,       0,       0,       0,       0,       0,       0,     484
NA,NA,"",2020-21,Boston - Mattahunt Elementary School,00350016,      69,      70,      80,      80,      69,      40,       0,       0,       0,       0,       0,       0,       0,       0,       0,     408
NA,NA,"",2020-21,Boston - Maurice J Tobin,00350229,      16,      37,      34,      42,      50,      51,      43,      48,      49,      38,       0,       0,       0,       0,       0,     408
NA,NA,"",2020-21,Boston - Michael J Perkins,00350231,       4,      22,      21,      24,      17,      37,      24,      17,       0,       0,       0,       0,       0,       0,       0,     166
NA,NA,"",2020-21,Boston - Mildred Avenue K-8,00350378,      37,      42,      40,      40,      46,      91,      76,     112,      94,      91,       0,       0,       0,       0,       0,     669
NA,NA,"",2020-21,Boston - Mission Hill School,00350382,      31,      18,      26,      24,      22,      35,      20,      16,      18,      18,       0,       0,       0,       0,       0,     228
NA,NA,"",2020-21,Boston - Mozart,00350237,      28,      24,      23,      23,      24,      23,      23,       0,       0,       0,       0,       0,       0,       0,       0,     168
NA,NA,"",2020-21,Boston - Nathan Hale,00350243,      19,      17,      22,      22,      23,      23,      22,      23,       0,       0,       0,       0,       0,       0,       0,     171
NA,NA,"",2020-21,Boston - New Mission High School,00350542,       0,       0,       0,       0,       0,       0,       0,       0,      46,      50,     116,     103,      87,      78,       1,     481
NA,NA,"",2020-21,Boston - O W Holmes,00350138,      22,      40,      49,      49,      33,      40,      41,       0,       0,       0,       0,       0,       0,       0,       0,     274
NA,NA,"",2020-21,Boston - O'Bryant School Math/Science,00350575,       0,       0,       0,       0,       0,       0,       0,       0,     158,     169,     323,     357,     285,     332,       0,"   1,624"
NA,NA,"",2020-21,Boston - Oliver Hazard Perry,00350255,      22,      23,      25,      22,      30,      25,      20,      22,       0,      14,       0,       0,       0,       0,       0,     203
NA,NA,"",2020-21,Boston - Orchard Gardens,00350257,      49,      56,      82,      92,      89,      97,      96,      86,      83,      90,       0,       0,       0,       0,       0,     820
NA,NA,"",2020-21,Boston - Patrick J Kennedy,00350264,      26,      32,      37,      36,      39,      28,      38,      42,       0,       0,       0,       0,       0,       0,       0,     278
NA,NA,"",2020-21,Boston - Paul A Dever,00350268,      24,      37,      45,      62,      65,      61,      60,       0,       0,       0,       0,       0,       0,       0,       0,     354
NA,NA,"",2020-21,Boston - Pauline Agassiz Shaw Elementary School,00350014,      31,      37,      25,      35,      34,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     162
NA,NA,"",2020-21,Boston - Phineas Bates,00350278,      21,      34,      38,      37,      39,      29,      40,       0,       0,       0,       0,       0,       0,       0,       0,     238
NA,NA,"",2020-21,Boston - Quincy Upper School,00350565,       0,       0,       0,       0,       0,       0,       0,     136,      82,      76,      67,      36,      56,      65,      17,     535
NA,NA,"",2020-21,Boston - Rafael Hernandez,00350691,      46,      50,      49,      47,      49,      47,      39,      37,      29,      25,       0,       0,       0,       0,       0,     418
NA,NA,"",2020-21,Boston - Richard J Murphy,00350240,      42,      61,      66,      92,      90,     115,     118,     139,      97,      87,       0,       0,       0,       0,       0,     907
NA,NA,"",2020-21,Boston - Roger Clap,00350298,       9,      13,      17,      17,      20,      18,      19,      10,       0,       0,       0,       0,       0,       0,       0,     123
NA,NA,"",2020-21,Boston - Samuel Adams,00350302,      21,      29,      39,      43,      37,      29,      25,      25,       0,       0,       0,       0,       0,       0,       0,     248
NA,NA,"",2020-21,Boston - Samuel W Mason,00350304,      22,      29,      35,      39,      32,      35,      29,       0,       0,       0,       0,       0,       0,       0,       0,     221
NA,NA,"",2020-21,Boston - Sarah Greenwood,00350308,      42,      42,      45,      34,      48,      38,      40,      42,      36,      27,       0,       0,       0,       0,       0,     394
NA,NA,"",2020-21,Boston - Snowden International School at Copley,00350690,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     126,     126,     120,     111,       0,     483
NA,NA,"",2020-21,Boston - TechBoston Academy,00350657,       0,       0,       0,       0,       0,       0,       0,     104,     108,     121,     166,     149,     124,     128,       1,     901
NA,NA,"",2020-21,Boston - The English High,00350535,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     100,     154,     119,     132,      13,     518
NA,NA,"",2020-21,Boston - Thomas J Kenny,00350328,      27,      37,      38,      41,      43,      48,      55,      50,       0,       0,       0,       0,       0,       0,       0,     339
NA,NA,"",2020-21,Boston - UP Academy Holland,00350167,      56,      69,     105,     120,     108,     117,      99,       0,       0,       0,       0,       0,       0,       0,       0,     674
NA,NA,"",2020-21,Boston - Warren-Prescott,00350346,      48,      72,      61,      66,      65,      52,      56,      63,      32,      33,       0,       0,       0,       0,       0,     548
NA,NA,"",2020-21,Boston - Washington Irving Middle,00350445,       0,       0,       0,       0,       0,       0,       0,      52,      55,      77,       0,       0,       0,       0,       0,     184
NA,NA,"",2020-21,Boston - William E Russell,00350366,      52,      51,      53,      64,      58,      46,      41,       0,       0,       0,       0,       0,       0,       0,       0,     365
NA,NA,"",2020-21,Boston - William Ellery Channing,00350360,      24,      34,      34,      28,      26,      24,      20,      25,       0,       0,       0,       0,       0,       0,       0,     215
NA,NA,"",2020-21,Boston - William H Ohrenberger,00350258,       0,       0,       0,       0,      88,      89,      94,     118,      81,      70,       0,       0,       0,       0,       0,     540
NA,NA,"",2020-21,Boston - William McKinley,00350363,       0,       0,       1,       5,       9,      13,      15,      12,      22,      27,      26,      45,      32,      35,      25,     267
NA,NA,"",2020-21,Boston - William Monroe Trotter,00350370,      39,      34,      42,      47,      53,      42,      43,      35,      26,      19,       0,       0,       0,       0,       0,     380
NA,NA,"",2020-21,Boston - Winship Elementary,00350374,      35,      43,      40,      42,      35,      18,      14,       0,       0,       0,       0,       0,       0,       0,       0,     227
NA,NA,"",2020-21,Boston - Young Achievers,00350380,      38,      41,      50,      57,      58,      74,      73,      69,      54,      44,       0,       0,       0,       0,       0,     558
NA,NA,"",2020-21,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,       0,       0,       0,       0,       0,       0,       0,      47,      62,      66,      87,      78,      84,      81,       4,     509
NA,NA,"",2020-21,Dudley Street Neighborhood Charter School (District) - Dudley Street Neighborhood Charter School,04070405,      45,      47,      43,      43,      39,      42,      35,       0,       0,       0,       0,       0,       0,       0,       0,     294
NA,NA,"",2020-21,Edward M. Kennedy Academy for Health Careers (Horace Mann Charter) (District) - Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School),04520505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     100,      98,      98,      89,       0,     385
NA,NA,"",2020-21,Lowell - Abraham Lincoln,01600020,      27,      75,      81,      97,      90,      90,       0,       0,       0,       0,       0,       0,       0,       0,       0,     460
NA,NA,"",2020-21,Lowell - B.F. Butler Middle School,01600310,       0,       0,       0,       0,       0,       0,     130,     140,     140,     140,       0,       0,       0,       0,       0,     550
NA,NA,"",2020-21,Lowell - Bartlett Community Partnership,01600090,      38,      46,      43,      46,      45,      42,      45,      59,      57,      53,       0,       0,       0,       0,       0,     474
NA,NA,"",2020-21,Lowell - Cardinal O'Connell Early Learning Center,01600001,      70,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      70
NA,NA,"",2020-21,Lowell - Charles W Morey,01600030,      45,      84,      81,      94,      87,      88,       0,       0,       0,       0,       0,       0,       0,       0,       0,     479
NA,NA,"",2020-21,Lowell - Charlotte M Murkland Elementary,01600080,      40,      84,      83,      92,      88,      87,       0,       0,       0,       0,       0,       0,       0,       0,       0,     474
NA,NA,"",2020-21,Lowell - Dr An Wang School,01600345,       0,       0,       0,       0,       0,       0,     166,     163,     168,     171,       0,       0,       0,       0,       0,     668
NA,NA,"",2020-21,Lowell - Dr Gertrude Bailey,01600002,      20,      67,      88,      96,      91,      90,       0,       0,       0,       0,       0,       0,       0,       0,       0,     452
NA,NA,"",2020-21,Lowell - Dr. Janice Adie Day School,01600605,       1,       2,       5,       6,       4,      11,       7,       3,       1,       5,       3,       0,       1,       0,       1,      50
NA,NA,"",2020-21,Lowell - Greenhalge,01600015,      33,      75,      82,      93,      72,      88,       0,       0,       0,       0,       0,       0,       0,       0,       0,     443
NA,NA,"",2020-21,Lowell - Henry J Robinson Middle,01600330,       0,       0,       0,       0,       0,       0,     157,     172,     165,     164,       0,       0,       0,       0,       0,     658
NA,NA,"",2020-21,Lowell - James S Daley Middle School,01600315,       0,       0,       0,       0,       0,       0,     173,     180,     169,     169,       0,       0,       0,       0,       0,     691
NA,NA,"",2020-21,Lowell - James Sullivan Middle School,01600340,       0,       0,       0,       0,       0,       0,     141,     168,     166,     166,       0,       0,       0,       0,       0,     641
NA,NA,"",2020-21,Lowell - John J Shaughnessy,01600050,      18,      82,      85,      95,      80,      92,       0,       0,       0,       0,       0,       0,       0,       0,       0,     452
NA,NA,"",2020-21,Lowell - Joseph McAvinnue,01600010,      23,      62,      88,      87,      82,      86,       0,       0,       0,       0,       0,       0,       0,       0,       0,     428
NA,NA,"",2020-21,Lowell - Kathryn P. Stoklosa Middle School,01600360,       0,       0,       0,       0,       0,       0,     150,     169,     168,     169,       0,       0,       0,       0,       0,     656
NA,NA,"",2020-21,Lowell - Laura Lee Therapeutic Day School,01600085,       0,       0,       0,       0,       0,       3,       2,       1,       7,      10,       0,       0,       0,       0,       0,      23
NA,NA,"",2020-21,Lowell - Leblanc Therapeutic Day School,01600320,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       9,       8,      10,       9,       0,      36
NA,NA,"",2020-21,Lowell - Lowell High,01600505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     880,     660,     736,     751,      21,"   3,048"
NA,NA,"",2020-21,Lowell - Moody Elementary,01600027,       0,      47,      43,      47,      48,      43,       0,       0,       0,       0,       0,       0,       0,       0,       0,     228
NA,NA,"",2020-21,Lowell - Pawtucketville Memorial,01600036,      27,      78,      88,      88,      91,      91,       0,       0,       0,       0,       0,       0,       0,       0,       0,     463
NA,NA,"",2020-21,Lowell - Peter W Reilly,01600040,      28,      65,      86,      92,      85,      89,       0,       0,       0,       0,       0,       0,       0,       0,       0,     445
NA,NA,"",2020-21,Lowell - Pyne Arts,01600018,      19,      47,      45,      50,      44,      46,      45,      59,      59,      55,       0,       0,       0,       0,       0,     469
NA,NA,"",2020-21,Lowell - Rogers STEM Academy,01600005,       0,      77,      80,      95,      86,      89,      93,     111,     109,     108,       0,       0,       0,       0,       0,     848
NA,NA,"",2020-21,Lowell - S Christa McAuliffe Elementary,01600075,      41,      90,      86,      94,      80,      91,       0,       0,       0,       0,       0,       0,       0,       0,       0,     482
NA,NA,"",2020-21,Lowell - The Career Academy,01600515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      13,      21,      21,      39,       0,      94
NA,NA,"",2020-21,Lowell - Washington,01600055,      23,      38,      44,      47,      43,      46,       0,       0,       0,       0,       0,       0,       0,       0,       0,     241
NA,NA,"",2020-21,Milford - Brookside,01850065,       0,     151,     150,     146,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     447
NA,NA,"",2020-21,Milford - Memorial,01850010,       0,     144,     151,     142,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     437
NA,NA,"",2020-21,Milford - Milford High,01850505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     309,     348,     304,     280,      16,"   1,257"
NA,NA,"",2020-21,Milford - Shining Star Early Childhood Center,01850075,      92,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      92
NA,NA,"",2020-21,Milford - Stacy Middle,01850305,       0,       0,       0,       0,       0,       0,       0,     330,     347,     355,       0,       0,       0,       0,       0,"   1,032"
NA,NA,"",2020-21,Milford - Woodland,01850090,       0,       0,       0,       0,     314,     324,     332,       0,       0,       0,       0,       0,       0,       0,       0,     970
NA,NA,"",2020-21,Revere - A. C. Whelan Elementary School,02480003,       0,     100,     104,     142,     138,     133,     123,       0,       0,       0,       0,       0,       0,       0,       0,     740
NA,NA,"",2020-21,Revere - Abraham Lincoln,02480025,      31,      70,      87,      80,      94,      86,      89,       0,       0,       0,       0,       0,       0,       0,       0,     537
NA,NA,"",2020-21,Revere - Beachmont Veterans Memorial School,02480013,      27,      50,      57,      37,      44,      47,      50,       0,       0,       0,       0,       0,       0,       0,       0,     312
NA,NA,"",2020-21,Revere - Garfield Elementary School,02480056,      37,      90,     116,     114,      99,     104,      97,       0,       0,       0,       0,       0,       0,       0,       0,     657
NA,NA,"",2020-21,Revere - Garfield Middle School,02480057,       0,       0,       0,       0,       0,       0,       0,     169,     193,     206,       0,       0,       0,       0,       0,     568
NA,NA,"",2020-21,Revere - Paul Revere,02480050,       0,      65,      83,      72,      71,      85,      74,       0,       0,       0,       0,       0,       0,       0,       0,     450
NA,NA,"",2020-21,Revere - Revere High,02480505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     542,     524,     431,     472,       9,"   1,978"
NA,NA,"",2020-21,Revere - Rumney Marsh Academy,02480014,       0,       0,       0,       0,       0,       0,       0,     175,     217,     208,       0,       0,       0,       0,       0,     600
NA,NA,"",2020-21,Revere - Seacoast School,02480520,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      21,      16,      32,      12,       0,      81
NA,NA,"",2020-21,Revere - Staff Sargent James J. Hill Elementary School,02480035,       0,      96,     114,     112,     109,     110,     127,       0,       0,       0,       0,       0,       0,       0,       0,     668
NA,NA,"",2020-21,Revere - Susan B. Anthony Middle School,02480305,       0,       0,       0,       0,       0,       0,       0,     172,     198,     205,       0,       0,       0,       0,       0,     575
NA,NA,"",2020-21,Somerville - Albert F. Argenziano School at Lincoln Park,02740087,      17,      70,      77,      67,      69,      64,      72,      44,      46,      64,       0,       0,       0,       0,       0,     590
NA,NA,"",2020-21,Somerville - Arthur D Healey,02740075,      12,      38,      52,      55,      54,      49,      41,      47,      47,      51,       0,       0,       0,       0,       0,     446
NA,NA,"",2020-21,Somerville - Benjamin G Brown,02740015,       0,      42,      41,      39,      25,      37,      41,       0,       0,       0,       0,       0,       0,       0,       0,     225
NA,NA,"",2020-21,Somerville - Capuano Early Childhood Center,02740005,     151,      51,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     202
NA,NA,"",2020-21,Somerville - E Somerville Community,02740111,       0,      67,      83,      94,      84,      74,      90,      74,      78,      76,       0,       0,       0,       0,       0,     720
NA,NA,"",2020-21,Somerville - Full Circle High School,02740510,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,      11,      12,      15,      14,       4,      56
NA,NA,"",2020-21,Somerville - John F Kennedy,02740083,      16,      43,      50,      49,      42,      47,      38,      71,      48,      47,       0,       0,       0,       0,       0,     451
NA,NA,"",2020-21,Somerville - Somerville High,02740505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     332,     291,     321,     264,       7,"   1,215"
NA,NA,"",2020-21,Somerville - West Somerville Neighborhood,02740115,      16,      46,      48,      43,      34,      31,      40,      41,      43,      38,       0,       0,       0,       0,       0,     380
NA,NA,"",2020-21,Somerville - Winter Hill Community,02740120,      16,      36,      45,      32,      32,      28,      40,      67,      46,      49,       0,       0,       0,       0,       0,     391
NA,NA,"",2020-21,UP Academy Charter School of Boston (District) - UP Academy Charter School of Boston,04800405,       0,       0,       0,       0,       0,       0,       0,     104,     118,     127,       0,       0,       0,       0,       0,     349
NA,NA,"",2020-21,UP Academy Charter School of Dorchester (District) - UP Academy Charter School of Dorchester,35050405,      54,      65,      70,      67,      75,      75,      77,      69,      68,      65,       0,       0,       0,       0,       0,     685
NA,NA,"",2020-21,Wareham - John William Decas,03100003,      48,     163,     184,     141,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     536
NA,NA,"",2020-21,Wareham - Minot Forest,03100017,       0,       0,       0,       0,     167,     134,       0,       0,       0,       0,       0,       0,       0,       0,       0,     301
NA,NA,"",2020-21,Wareham - Wareham Cooperative Alternative School,03100315,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       7,       3,      13,      10,       0,      33
NA,NA,"",2020-21,Wareham - Wareham Middle,03100305,       0,       0,       0,       0,       0,       0,     166,     180,     187,       0,       0,       0,       0,       0,       0,     533
NA,NA,"",2020-21,Wareham - Wareham Senior High,03100505,       0,       0,       0,       0,       0,       0,       0,       0,       0,     164,     131,     108,      97,      79,       6,     585
NA,NA,"",2020-21,Winchester - Ambrose Elementary,03440045,       0,      41,      56,      62,      48,      57,      73,       0,       0,       0,       0,       0,       0,       0,       0,     337
NA,NA,"",2020-21,Winchester - Lincoln Elementary,03440005,       0,      47,      59,      69,      61,      87,      70,       0,       0,       0,       0,       0,       0,       0,       0,     393
NA,NA,"",2020-21,Winchester - Lynch Elementary,03440020,      36,      56,      83,      85,      91,      82,      76,       0,       0,       0,       0,       0,       0,       0,       0,     509
NA,NA,"",2020-21,Winchester - McCall Middle,03440305,       0,       0,       0,       0,       0,       0,       0,     348,     388,     348,       0,       0,       0,       0,       0,"   1,084"
NA,NA,"",2020-21,Winchester - Muraco Elementary,03440040,       0,      37,      78,      56,      60,      70,      66,       0,       0,       0,       0,       0,       0,       0,       0,     367
NA,NA,"",2020-21,Winchester - Vinson-Owen Elementary,03440025,      14,      55,      70,      63,      65,      59,      77,       0,       0,       0,       0,       0,       0,       0,       0,     403
NA,NA,"",2020-21,Winchester - Winchester High School,03440505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     344,     348,     337,     374,       0,"   1,403"
NA,NA,"",2019-20,Attleboro - A. Irvin Studley Elementary School,00160001,       0,      77,      70,      71,      73,      88,       0,       0,       0,       0,       0,       0,       0,       0,       0,     379
NA,NA,"",2019-20,Attleboro - Attleboro Community Academy,00160515,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       1,       3,      20,      29,       0,      53
NA,NA,"",2019-20,Attleboro - Attleboro High,00160505,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     454,     465,     439,     396,      16,"   1,770"
NA,NA,"",2019-20,Attleboro - Cyril K. Brennan Middle School,00160315,       0,       0,       0,       0,       0,       0,     167,     141,     162,     151,       0,       0,       0,       0,       0,     621
NA,NA,"",2019-20,Attleboro - Hill-Roberts Elementary School,00160045,       0,      95,      88,      78,      96,      99,       0,       0,       0,       0,       0,       0,       0,       0,       0,     456
NA,NA,"",2019-20,Attleboro - Hyman Fine Elementary School,00160040,       0,      93,      87,      92,      89,     100,       0,       0,       0,       0,       0,       0,       0,       0,       0,     461
NA,NA,"",2019-20,Attleboro - Peter Thacher Elementary School,00160050,       0,      93,      86,      98,      90,      83,       0,       0,       0,       0,       0,       0,       0,       0,       0,     450
NA,NA,"",2019-20,Attleboro - Robert J. Coelho Middle School,00160305,       0,       0,       0,       0,       0,       0,     141,     162,     175,     177,       0,       0,       0,       0,       0,     655
NA,NA,"",2019-20,Attleboro - Thomas Willett Elementary School,00160035,       0,      75,      77,      68,      76,      94,       0,       0,       0,       0,       0,       0,       0,       0,       0,     390
NA,NA,"",2019-20,Attleboro - Wamsutta Middle School,00160320,       0,       0,       0,       0,       0,       0,     129,     157,     132,     145,       0,       0,       0,       0,       0,     563
