Raw likert calculation,Likert Score,Admin Data Item,Academic Year,School Name,DESE ID,# in Cohort,% Graduated,% Still in School,% Non-Grad Completers,% H.S. Equiv.,% Dropped Out,% Permanently Excluded
4.625,4.63,a-degr-i1,2019-20,Somerville - Somerville High,02740505,       305,    92.5,     4.6,     0.3,     0.3,     2.3,     0.0
4.795,4.8,a-degr-i1,2019-20,South Hadley - South Hadley High,02780505,       147,    95.9,     2.0,     0.0,     0.0,     2.0,     0.0
4.8,4.8,a-degr-i1,2019-20,South Middlesex Regional Vocational Technical - Joseph P Keefe Technical High School,08290605,       173,    96.0,     1.2,     0.0,     0.6,     2.3,     0.0
4.86,4.86,a-degr-i1,2019-20,South Shore Charter Public (District) - South Shore Charter Public School,04880550,        72,    97.2,     1.4,     0.0,     0.0,     1.4,     0.0
4.795,4.8,a-degr-i1,2019-20,South Shore Regional Vocational Technical - So Shore Vocational Technical High,08730605,       145,    95.9,     2.1,     0.0,     0.0,     2.1,     0.0
3.1100000000000003,3.11,a-degr-i1,2019-20,Southbridge - Southbridge High School,02770515,       119,    62.2,    14.3,    11.8,     0.8,    10.9,     0.0
4.88,4.88,a-degr-i1,2019-20,Southeastern Regional Vocational Technical - Southeastern Regional Vocational Technical,08720605,       339,    97.6,     1.5,     0.0,     0.0,     0.9,     0.0
4.59,4.59,a-degr-i1,2019-20,Southern Berkshire - Mt Everett Regional,07650505,        61,    91.8,     0.0,     0.0,     3.3,     4.9,     0.0
4.8,4.8,a-degr-i1,2019-20,Southern Worcester County Regional Vocational Technical - Bay Path Regional Vocational Technical High School,08760605,       251,    96.0,     3.2,     0.0,     0.0,     0.8,     0.0
4.83,4.83,a-degr-i1,2019-20,Southwick-Tolland-Granville Regional School District - Southwick Regional School,07660505,       116,    96.6,     0.0,     0.0,     0.0,     3.4,     0.0
4.1049999999999995,4.1,a-degr-i1,2019-20,Spencer-E Brookfield - David Prouty High,07670505,        67,    82.1,    11.9,     0.0,     0.0,     6.0,     0.0
4.779999999999999,4.78,a-degr-i1,2019-20,Springfield - Conservatory of the Arts,02810475,        45,    95.6,     2.2,     0.0,     0.0,     2.2,     0.0
4.32,4.32,a-degr-i1,2019-20,Springfield - Gateway to College at Holyoke Community College,02810575,        22,    86.4,    13.6,     0.0,     0.0,     0.0,     0.0
1.52,1.52,a-degr-i1,2019-20,Springfield - Gateway to College at Springfield Technical Community College,02810580,        23,    30.4,    43.5,     4.3,     0.0,    21.7,     0.0
3.09,3.09,a-degr-i1,2019-20,Springfield - High School Of Commerce,02810510,       217,    61.8,    13.4,     0.5,     3.2,    21.2,     0.0
4.24,4.24,a-degr-i1,2019-20,Springfield - John J Duggan Middle,02810320,        33,    84.8,     3.0,     0.0,     0.0,    12.1,     0.0
0.9099999999999999,1,a-degr-i1,2019-20,Springfield - Liberty Preparatory Academy,02810560,        11,    18.2,     0.0,     0.0,     0.0,    81.8,     0.0
4.88,4.88,a-degr-i1,2019-20,Springfield - Roger L. Putnam Vocational Technical Academy,02810620,       336,    97.6,     0.0,     0.0,     0.3,     2.1,     0.0
4.42,4.42,a-degr-i1,2019-20,Springfield - Springfield Central High,02810500,       483,    88.4,     1.7,     0.0,     0.8,     9.1,     0.0
0.665,1,a-degr-i1,2019-20,Springfield - Springfield High School,02810570,       120,    13.3,    46.7,     5.8,     0.8,    33.3,     0.0
4.2700000000000005,4.27,a-degr-i1,2019-20,Springfield - Springfield High School of Science and Technology,02810530,       343,    85.4,     2.0,     0.0,     0.0,    12.5,     0.0
0.925,1,a-degr-i1,2019-20,Springfield - Springfield Public Day High School,02810550,        27,    18.5,    29.6,     0.0,     0.0,    51.9,     0.0
4.465,4.47,a-degr-i1,2019-20,Springfield - The Springfield Renaissance School an Expeditionary Learning School,02810205,        84,    89.3,     6.0,     1.2,     1.2,     2.4,     0.0
4.835,4.84,a-degr-i1,2019-20,Stoneham - Stoneham High,02840505,       181,    96.7,     1.7,     0.0,     0.6,     1.1,     0.0
4.720000000000001,4.72,a-degr-i1,2019-20,Stoughton - Stoughton High,02850505,       270,    94.4,     2.6,     0.4,     0.0,     2.6,     0.0
4.8950000000000005,4.9,a-degr-i1,2019-20,Sturgis Charter Public (District) - Sturgis Charter Public School,04890505,       194,    97.9,     0.0,     0.0,     0.0,     2.1,     0.0
4.8549999999999995,4.85,a-degr-i1,2019-20,Sutton - Sutton High School,02900510,       105,    97.1,     1.9,     0.0,     0.0,     1.0,     0.0
4.8149999999999995,4.81,a-degr-i1,2019-20,Swampscott - Swampscott High,02910505,       161,    96.3,     3.1,     0.0,     0.0,     0.6,     0.0
4.775,4.78,a-degr-i1,2019-20,Swansea - Joseph Case High,02920505,       132,    95.5,     3.8,     0.0,     0.0,     0.8,     0.0
4.82,4.82,a-degr-i1,2019-20,Tantasqua - Tantasqua Regional Sr High,07700505,       196,    96.4,     2.0,     0.5,     0.0,     1.0,     0.0
4.9,4.9,a-degr-i1,2019-20,Tantasqua - Tantasqua Regional Vocational,07700605,       100,    98.0,     0.0,     0.0,     2.0,     0.0,     0.0
4.045,4.05,a-degr-i1,2019-20,Taunton - Taunton Alternative High School,02930525,        89,    80.9,     9.0,     5.6,     0.0,     4.5,     0.0
4.765,4.77,a-degr-i1,2019-20,Taunton - Taunton High,02930505,       446,    95.3,     1.1,     0.7,     0.0,     2.9,     0.0
2.125,2.13,a-degr-i1,2019-20,TEC Connections Academy Commonwealth Virtual School District - TEC Connections Academy Commonwealth Virtual School,39020900,       530,    42.5,    14.5,     0.0,     6.6,    36.4,     0.0
4.89,4.89,a-degr-i1,2019-20,Tewksbury - Tewksbury Memorial High,02950505,       225,    97.8,     0.0,     0.0,     0.0,     2.2,     0.0
4.86,4.86,a-degr-i1,2019-20,Tri-County Regional Vocational Technical - Tri-County Regional Vocational Technical,08780605,       252,    97.2,     2.0,     0.0,     0.0,     0.8,     0.0
4.66,4.66,a-degr-i1,2019-20,Triton - Triton Regional High School,07730505,       177,    93.2,     1.7,     0.0,     1.7,     3.4,     0.0
4.955,4.96,a-degr-i1,2019-20,Tyngsborough - Tyngsborough High School,03010505,       116,    99.1,     0.0,     0.0,     0.0,     0.9,     0.0
4.970000000000001,4.97,a-degr-i1,2019-20,Upper Cape Cod Regional Vocational Technical - Upper Cape Cod Vocational Technical,08790605,       170,    99.4,     0.0,     0.0,     0.0,     0.6,     0.0
2.165,2.17,a-degr-i1,2019-20,Uxbridge - Gateway to College,03040515,        30,    43.3,    43.3,     0.0,     0.0,    13.3,     0.0
4.535,4.54,a-degr-i1,2019-20,Uxbridge - Uxbridge High,03040505,       108,    90.7,     2.8,     0.9,     0.0,     5.6,     0.0
4.8,4.8,a-degr-i1,2019-20,Wachusett - Wachusett Regional High,07750505,       500,    96.0,     2.0,     0.0,     0.2,     1.8,     0.0
4.885,4.89,a-degr-i1,2019-20,Wakefield - Wakefield Memorial High,03050505,       261,    97.7,     0.4,     0.4,     0.4,     1.1,     0.0
4.85,4.85,a-degr-i1,2019-20,Walpole - Walpole High,03070505,       266,    97.0,     0.8,     0.0,     0.0,     2.3,     0.0
4.11,4.11,a-degr-i1,2019-20,Waltham - Waltham Sr High,03080505,       454,    82.2,     3.7,     0.4,     0.0,    13.7,     0.0
3.9200000000000004,3.92,a-degr-i1,2019-20,Ware - Ware Junior/Senior High School,03090505,        51,    78.4,    11.8,     0.0,     2.0,     7.8,     0.0
2.2199999999999998,2.22,a-degr-i1,2019-20,Wareham - Wareham Cooperative Alternative School,03100315,        27,    44.4,    37.0,     0.0,     3.7,    14.8,     0.0
4.515,4.52,a-degr-i1,2019-20,Wareham - Wareham Senior High,03100505,       103,    90.3,     1.0,     1.9,     0.0,     6.8,     0.0
4.385,4.39,a-degr-i1,2019-20,Watertown - Watertown High,03140505,       162,    87.7,     6.2,     0.0,     0.0,     6.2,     0.0
4.925,4.93,a-degr-i1,2019-20,Wayland - Wayland High School,03150505,       204,    98.5,     1.0,     0.0,     0.0,     0.5,     0.0
4.055,4.06,a-degr-i1,2019-20,Webster - Bartlett High School,03160505,       111,    81.1,     5.4,     0.0,     0.9,    12.6,     0.0
4.87,4.87,a-degr-i1,2019-20,Wellesley - Wellesley Sr High,03170505,       384,    97.4,     2.3,     0.0,     0.0,     0.3,     0.0
4.335,4.34,a-degr-i1,2019-20,West Boylston - West Boylston Junior/Senior High,03220505,        60,    86.7,     1.7,     0.0,     0.0,    11.7,     0.0
4.955,4.96,a-degr-i1,2019-20,West Bridgewater - West Bridgewater Junior/Senior,03230505,       108,    99.1,     0.0,     0.0,     0.0,     0.9,     0.0
4.495,4.5,a-degr-i1,2019-20,West Springfield - West Springfield High,03320505,       298,    89.9,     4.7,     0.3,     0.3,     4.7,     0.0
4.865,4.87,a-degr-i1,2019-20,Westborough - Westborough High,03210505,       264,    97.3,     1.9,     0.4,     0.0,     0.4,     0.0
4.615,4.62,a-degr-i1,2019-20,Westfield - Westfield High,03250505,       339,    92.3,     2.9,     0.3,     0.6,     3.8,     0.0
4.61,4.61,a-degr-i1,2019-20,Westfield - Westfield Technical Academy,03250605,       129,    92.2,     2.3,     0.8,     0.0,     4.7,     0.0
4.885,4.89,a-degr-i1,2019-20,Westford - Westford Academy,03260505,       429,    97.7,     1.6,     0.0,     0.2,     0.5,     0.0
4.91,4.91,a-degr-i1,2019-20,Weston - Weston High,03300505,       170,    98.2,     1.8,     0.0,     0.0,     0.0,     0.0
4.455,4.46,a-degr-i1,2019-20,Westport - Westport Junior/Senior High School,03310515,        55,    89.1,     5.5,     0.0,     1.8,     3.6,     0.0
4.8950000000000005,4.9,a-degr-i1,2019-20,Westwood - Westwood High,03350505,       237,    97.9,     2.1,     0.0,     0.0,     0.0,     0.0
4.49,4.49,a-degr-i1,2019-20,Weymouth - Weymouth High School,03360505,       490,    89.8,     4.3,     0.4,     0.2,     5.3,     0.0
4.68,4.68,a-degr-i1,2019-20,Whitman-Hanson - Whitman Hanson Regional,07800505,       280,    93.6,     5.4,     0.0,     0.0,     1.1,     0.0
4.9350000000000005,4.94,a-degr-i1,2019-20,Whittier Regional Vocational Technical - Whittier Regional Vocational,08850605,       318,    98.7,     0.0,     0.0,     0.0,     1.3,     0.0
4.795,4.8,a-degr-i1,2019-20,Wilmington - Wilmington High,03420505,       219,    95.9,     0.9,     0.9,     0.5,     1.8,     0.0
0.335,1,a-degr-i1,2019-20,Winchendon - Murdock Academy for Success,03430405,        15,     6.7,    53.3,     0.0,     6.7,    33.3,     0.0
3.3549999999999995,3.35,a-degr-i1,2019-20,Winchendon - Murdock High School,03430515,        73,    67.1,    19.2,     0.0,     0.0,    13.7,     0.0
4.91,4.91,a-degr-i1,2019-20,Winchester - Winchester High School,03440505,       338,    98.2,     1.2,     0.3,     0.0,     0.3,     0.0
4.495,4.5,a-degr-i1,2019-20,Winthrop - Winthrop High School,03460505,       138,    89.9,     5.8,     0.0,     0.7,     3.6,     0.0
4.345000000000001,4.35,a-degr-i1,2019-20,Woburn - Woburn High,03470505,       321,    86.9,     5.0,     0.0,     0.6,     7.2,     0.3
4.3549999999999995,4.35,a-degr-i1,2019-20,Worcester - Burncoat Senior High,03480503,       256,    87.1,     6.3,     1.2,     0.4,     5.1,     0.0
4.375,4.38,a-degr-i1,2019-20,Worcester - Claremont Academy,03480350,       104,    87.5,     3.8,     0.0,     0.0,     8.7,     0.0
4.575,4.58,a-degr-i1,2019-20,Worcester - Doherty Memorial High,03480512,       402,    91.5,     3.5,     0.2,     0.5,     4.2,     0.0
4.05,4.05,a-degr-i1,2019-20,Worcester - North High,03480515,       311,    81.0,     6.4,     1.3,     0.3,    10.9,     0.0
4.3100000000000005,4.31,a-degr-i1,2019-20,Worcester - South High Community,03480520,       369,    86.2,     7.0,     0.5,     0.5,     5.7,     0.0
5.0,5.0,a-degr-i1,2019-20,Worcester - University Pk Campus School,03480285,        40,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.93,4.93,a-degr-i1,2019-20,Worcester - Worcester Technical High,03480605,       288,    98.6,     0.7,     0.0,     0.0,     0.7,     0.0
4.88,4.88,a-degr-i1,2018-19,Abby Kelley Foster Charter Public (District) - Abby Kelley Foster Charter Public School,04450105,        84,    97.6,     0.0,     0.0,     0.0,     2.4,     0.0
4.5649999999999995,4.56,a-degr-i1,2018-19,Abington - Abington High,00010505,       115,    91.3,     1.7,     0.9,     0.0,     6.1,     0.0
4.75,4.75,a-degr-i1,2018-19,Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School,04120530,        40,    95.0,     5.0,     0.0,     0.0,     0.0,     0.0
4.89,4.89,a-degr-i1,2018-19,Acton-Boxborough - Acton-Boxborough Regional High,06000505,       493,    97.8,     1.2,     0.0,     0.2,     0.8,     0.0
4.49,4.49,a-degr-i1,2018-19,Adams-Cheshire - Hoosac Valley High School,06030505,        88,    89.8,     2.3,     1.1,     2.3,     4.5,     0.0
4.915,4.92,a-degr-i1,2018-19,Advanced Math and Science Academy Charter (District) - Advanced Math and Science Academy Charter School,04300305,       119,    98.3,     0.0,     0.0,     0.0,     1.7,     0.0
4.525,4.53,a-degr-i1,2018-19,Agawam - Agawam High,00050505,       285,    90.5,     1.1,     1.8,     0.7,     6.0,     0.0
4.6899999999999995,4.69,a-degr-i1,2018-19,Amesbury - Amesbury High,00070505,       128,    93.8,     1.6,     0.0,     0.0,     4.7,     0.0
3.5700000000000003,3.57,a-degr-i1,2018-19,Amesbury - Amesbury Innovation High School,00070515,        14,    71.4,    14.3,     0.0,     0.0,    14.3,     0.0
4.46,4.46,a-degr-i1,2018-19,Amherst-Pelham - Amherst Regional High,06050505,       223,    89.2,     6.3,     0.0,     0.4,     4.0,     0.0
4.865,4.87,a-degr-i1,2018-19,Andover - Andover High,00090505,       445,    97.3,     2.0,     0.0,     0.2,     0.4,     0.0
4.885,4.89,a-degr-i1,2018-19,Arlington - Arlington High,00100505,       348,    97.7,     0.9,     0.0,     0.0,     1.4,     0.0
4.755,4.76,a-degr-i1,2018-19,Ashburnham-Westminster - Oakmont Regional High School,06100505,       162,    95.1,     1.9,     0.0,     0.6,     2.5,     0.0
4.76,4.76,a-degr-i1,2018-19,Ashland - Ashland High,00140505,       189,    95.2,     2.1,     0.5,     0.0,     2.1,     0.0
4.9799999999999995,4.98,a-degr-i1,2018-19,Assabet Valley Regional Vocational Technical - Assabet Valley Vocational High School,08010605,       266,    99.6,     0.4,     0.0,     0.0,     0.0,     0.0
3.91,3.91,a-degr-i1,2018-19,Athol-Royalston - Athol High,06150505,        78,    78.2,     7.7,     0.0,     3.8,    10.3,     0.0
4.84,4.84,a-degr-i1,2018-19,Atlantis Charter (District) - Atlantis Charter School,04910550,        63,    96.8,     1.6,     0.0,     0.0,     0.0,     1.6
2.975,2.98,a-degr-i1,2018-19,Attleboro - Attleboro Community Academy,00160515,        42,    59.5,    21.4,     0.0,     0.0,    19.0,     0.0
4.7,4.7,a-degr-i1,2018-19,Attleboro - Attleboro High,00160505,       385,    94.0,     3.1,     0.3,     0.0,     2.6,     0.0
4.74,4.74,a-degr-i1,2018-19,Auburn - Auburn Senior High,00170505,       194,    94.8,     2.1,     0.0,     0.0,     3.1,     0.0
4.6,4.6,a-degr-i1,2018-19,Avon - Avon Middle High School,00180510,        50,    92.0,     0.0,     6.0,     2.0,     0.0,     0.0
4.63,4.63,a-degr-i1,2018-19,Ayer Shirley School District - Ayer Shirley Regional High School,06160505,       108,    92.6,     0.9,     0.0,     0.9,     5.6,     0.0
4.515,4.52,a-degr-i1,2018-19,Barnstable - Barnstable High,00200505,       380,    90.3,     5.5,     1.3,     0.3,     2.6,     0.0
5.0,5.0,a-degr-i1,2018-19,Baystate Academy Charter Public School (District) - Baystate Academy Charter Public School,35020405,        44,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.9,4.9,a-degr-i1,2018-19,Bedford - Bedford High,00230505,       198,    98.0,     0.0,     0.5,     0.0,     1.5,     0.0
4.83,4.83,a-degr-i1,2018-19,Belchertown - Belchertown High,00240505,       174,    96.6,     1.1,     0.0,     0.0,     2.3,     0.0
4.89,4.89,a-degr-i1,2018-19,Bellingham - Bellingham High School,00250505,       139,    97.8,     2.2,     0.0,     0.0,     0.0,     0.0
2.5,2.5,a-degr-i1,2018-19,Bellingham - Keough Memorial Academy,00250510,        12,    50.0,    16.7,     8.3,     0.0,    16.7,     8.3
4.9350000000000005,4.94,a-degr-i1,2018-19,Belmont - Belmont High,00260505,       301,    98.7,     0.7,     0.0,     0.0,     0.7,     0.0
4.654999999999999,4.65,a-degr-i1,2018-19,Berkshire Arts and Technology Charter Public (District) - Berkshire Arts and Technology Charter Public School,04140305,        29,    93.1,     0.0,     0.0,     0.0,     6.9,     0.0
4.705,4.71,a-degr-i1,2018-19,Berkshire Hills - Monument Mt Regional High,06180505,       135,    94.1,     3.0,     0.0,     0.7,     2.2,     0.0
4.9399999999999995,4.94,a-degr-i1,2018-19,Berlin-Boylston - Tahanto Regional High,06200505,        81,    98.8,     0.0,     1.2,     0.0,     0.0,     0.0
4.64,4.64,a-degr-i1,2018-19,Beverly - Beverly High,00300505,       277,    92.8,     2.9,     0.4,     0.7,     3.2,     0.0
4.62,4.62,a-degr-i1,2018-19,Billerica - Billerica Memorial High School,00310505,       278,    92.4,     2.9,     0.4,     0.7,     3.6,     0.0
4.92,4.92,a-degr-i1,2018-19,Blackstone Valley Regional Vocational Technical - Blackstone Valley,08050605,       306,    98.4,     0.7,     0.0,     0.3,     0.7,     0.0
4.68,4.68,a-degr-i1,2018-19,Blackstone-Millville - Blackstone Millville RHS,06220505,       109,    93.6,     3.7,     0.0,     0.0,     2.8,     0.0
4.95,4.95,a-degr-i1,2018-19,Blue Hills Regional Vocational Technical - Blue Hills Regional Vocational Technical,08060605,       207,    99.0,     0.5,     0.0,     0.5,     0.0,     0.0
3.915,3.92,a-degr-i1,2018-19,Boston - Another Course To College,00350541,        60,    78.3,     5.0,     0.0,     0.0,    16.7,     0.0
3.0100000000000002,3.01,a-degr-i1,2018-19,Boston - Boston Adult Academy,00350548,        98,    60.2,    17.3,    11.2,     0.0,    11.2,     0.0
4.16,4.16,a-degr-i1,2018-19,Boston - Boston Arts Academy,00350546,       113,    83.2,    10.6,     0.0,     2.7,     3.5,     0.0
1.02,1.02,a-degr-i1,2018-19,Boston - Boston Collaborative High School,00350755,       103,    20.4,    43.7,     0.0,     1.0,    35.0,     0.0
3.6100000000000003,3.61,a-degr-i1,2018-19,Boston - Boston Community Leadership Academy,00350558,       115,    72.2,    20.0,     0.0,     0.0,     7.8,     0.0
2.23,2.23,a-degr-i1,2018-19,Boston - Boston International High School,00350507,       112,    44.6,    33.9,     3.6,     0.9,    17.0,     0.0
4.87,4.87,a-degr-i1,2018-19,Boston - Boston Latin,00350560,       384,    97.4,     1.8,     0.0,     0.3,     0.5,     0.0
4.885,4.89,a-degr-i1,2018-19,Boston - Boston Latin Academy,00350545,       263,    97.7,     1.5,     0.0,     0.0,     0.8,     0.0
2.82,2.82,a-degr-i1,2018-19,Boston - Brighton High,00350505,       225,    56.4,    14.2,     0.0,     0.0,    29.3,     0.0
0.0,1,a-degr-i1,2018-19,Boston - Carter School,00350036,         7,     0.0,   100.0,     0.0,     0.0,     0.0,     0.0
2.94,2.94,a-degr-i1,2018-19,Boston - Charlestown High,00350515,       245,    58.8,    25.7,     0.0,     0.8,    14.7,     0.0
1.55,1.55,a-degr-i1,2018-19,Boston - Community Academy,00350518,        42,    31.0,    16.7,     0.0,     4.8,    47.6,     0.0
3.46,3.46,a-degr-i1,2018-19,Boston - Community Academy of Science and Health,00350581,       120,    69.2,    10.8,     0.0,     0.0,    20.0,     0.0
4.545,4.55,a-degr-i1,2018-19,Boston - Dearborn,00350074,        33,    90.9,     0.0,     6.1,     0.0,     3.0,     0.0
3.88,3.88,a-degr-i1,2018-19,Boston - Dr. William Henderson Upper,00350426,        58,    77.6,    15.5,     0.0,     0.0,     6.9,     0.0
3.7299999999999995,3.73,a-degr-i1,2018-19,Boston - East Boston High,00350530,       409,    74.6,     8.8,     0.7,     0.5,    15.2,     0.0
3.625,3.63,a-degr-i1,2018-19,Boston - Excel High School,00350522,       167,    72.5,    10.8,     0.0,     2.4,    14.4,     0.0
4.55,4.55,a-degr-i1,2018-19,Boston - Fenway High School,00350540,        89,    91.0,     5.6,     0.0,     1.1,     2.2,     0.0
2.075,2.08,a-degr-i1,2018-19,Boston - Greater Egleston Community High School,00350543,        41,    41.5,    36.6,     2.4,     2.4,    17.1,     0.0
3.5,3.5,a-degr-i1,2018-19,Boston - Horace Mann School for the Deaf,00350750,        10,    70.0,    30.0,     0.0,     0.0,     0.0,     0.0
3.9299999999999997,3.93,a-degr-i1,2018-19,Boston - Jeremiah E Burke High,00350525,       159,    78.6,     5.7,     0.0,     1.3,    14.5,     0.0
3.5700000000000003,3.57,a-degr-i1,2018-19,Boston - Lyon Upper 9-12,00350655,        42,    71.4,    19.0,     0.0,     2.4,     7.1,     0.0
3.425,3.43,a-degr-i1,2018-19,Boston - Madison Park High,00350537,       200,    68.5,    12.0,     0.0,     0.5,    19.0,     0.0
3.7049999999999996,3.7,a-degr-i1,2018-19,Boston - Margarita Muniz Academy,00350549,        58,    74.1,    15.5,     0.0,     1.7,     8.6,     0.0
4.825,4.83,a-degr-i1,2018-19,Boston - New Mission High School,00350542,        86,    96.5,     1.2,     0.0,     0.0,     2.3,     0.0
4.925,4.93,a-degr-i1,2018-19,Boston - O'Bryant School Math/Science,00350575,       259,    98.5,     0.4,     0.0,     0.0,     1.2,     0.0
3.75,3.75,a-degr-i1,2018-19,Boston - Quincy Upper School,00350565,        56,    75.0,    25.0,     0.0,     0.0,     0.0,     0.0
3.8600000000000003,3.86,a-degr-i1,2018-19,Boston - Snowden International School at Copley,00350690,       114,    77.2,    11.4,     0.0,     2.6,     8.8,     0.0
4.26,4.26,a-degr-i1,2018-19,Boston - TechBoston Academy,00350657,       142,    85.2,     8.5,     0.0,     0.7,     5.6,     0.0
3.845,3.85,a-degr-i1,2018-19,Boston - The English High,00350535,       130,    76.9,     7.7,     0.8,     0.8,    13.8,     0.0
3.7649999999999997,3.76,a-degr-i1,2018-19,Boston - Urban Science Academy,00350579,        97,    75.3,     3.1,     0.0,     2.1,    19.6,     0.0
3.85,3.85,a-degr-i1,2018-19,Boston - West Roxbury Academy,00350658,       135,    77.0,     2.2,     0.0,     0.7,    20.0,     0.0
0.805,1,a-degr-i1,2018-19,Boston - William McKinley,00350363,        56,    16.1,    58.9,     0.0,     1.8,    23.2,     0.0
4.795,4.8,a-degr-i1,2018-19,Boston Collegiate Charter (District) - Boston Collegiate Charter School,04490305,        73,    95.9,     2.7,     0.0,     0.0,     1.4,     0.0
0.5,1,a-degr-i1,2018-19,Boston Day and Evening Academy Charter (District) - Boston Day and Evening Academy Charter School,04240505,       140,    10.0,    52.9,     0.0,     1.4,    35.7,     0.0
4.18,4.18,a-degr-i1,2018-19,Boston Green Academy Horace Mann Charter School (District) - Boston Green Academy Horace Mann Charter School,04110305,        55,    83.6,     5.5,     1.8,     0.0,     9.1,     0.0
4.63,4.63,a-degr-i1,2018-19,Boston Preparatory Charter Public (District) - Boston Preparatory Charter Public School,04160305,        54,    92.6,     7.4,     0.0,     0.0,     0.0,     0.0
4.49,4.49,a-degr-i1,2018-19,Bourne - Bourne High School,00360505,       118,    89.8,     4.2,     0.8,     0.0,     5.1,     0.0
4.7,4.7,a-degr-i1,2018-19,Braintree - Braintree High,00400505,       386,    94.0,     1.6,     2.1,     0.3,     2.1,     0.0
4.85,4.85,a-degr-i1,2018-19,Bridgewater-Raynham - Bridgewater-Raynham Regional,06250505,       404,    97.0,     1.7,     0.2,     0.0,     1.0,     0.0
5.0,5.0,a-degr-i1,2018-19,Bristol County Agricultural - Bristol County Agricultural High,09100705,       109,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.8950000000000005,4.9,a-degr-i1,2018-19,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,       289,    97.9,     0.0,     0.7,     0.0,     1.4,     0.0
2.75,2.75,a-degr-i1,2018-19,Brockton - Brockton Champion High School,00440515,        40,    55.0,     5.0,     2.5,     2.5,    35.0,     0.0
4.29,4.29,a-degr-i1,2018-19,Brockton - Brockton High,00440505,"     1,014",    85.8,     5.3,     2.9,     0.4,     5.6,     0.0
2.02,2.02,a-degr-i1,2018-19,Brockton - Edison Academy,00440520,       275,    40.4,     8.0,    24.4,     0.0,    27.3,     0.0
0.0,1,a-degr-i1,2018-19,Brockton - Frederick Douglass Academy,00440080,         6,     0.0,    16.7,     0.0,     0.0,    83.3,     0.0
1.6649999999999998,1.66,a-degr-i1,2018-19,Brockton - Huntington Therapeutic Day School,00440400,         9,    33.3,    55.6,    11.1,     0.0,     0.0,     0.0
4.76,4.76,a-degr-i1,2018-19,Brookline - Brookline High,00460505,       500,    95.2,     2.6,     0.0,     0.6,     1.6,     0.0
4.86,4.86,a-degr-i1,2018-19,Burlington - Burlington High,00480505,       252,    97.2,     1.2,     0.0,     0.0,     1.6,     0.0
4.49,4.49,a-degr-i1,2018-19,Cambridge - Cambridge Rindge and Latin,00490506,       512,    89.8,     6.3,     0.0,     0.2,     3.7,     0.0
4.85,4.85,a-degr-i1,2018-19,Canton - Canton High,00500505,       231,    97.0,     1.7,     0.0,     0.0,     1.3,     0.0
4.6899999999999995,4.69,a-degr-i1,2018-19,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,       113,    93.8,     4.4,     0.0,     0.9,     0.9,     0.0
4.6049999999999995,4.6,a-degr-i1,2018-19,Carver - Carver Middle/High School,00520405,        89,    92.1,     4.5,     1.1,     0.0,     2.2,     0.0
4.865,4.87,a-degr-i1,2018-19,Central Berkshire - Wahconah Regional High,06350505,       146,    97.3,     1.4,     0.0,     0.7,     0.7,     0.0
4.8149999999999995,4.81,a-degr-i1,2018-19,Chelmsford - Chelmsford High,00560505,       352,    96.3,     1.4,     0.3,     0.0,     2.0,     0.0
3.6049999999999995,3.6,a-degr-i1,2018-19,Chelsea - Chelsea High,00570505,       380,    72.1,     6.8,     2.4,     0.8,    17.9,     0.0
0.16999999999999998,1,a-degr-i1,2018-19,Chelsea - Chelsea Opportunity Academy,00570515,        29,     3.4,    65.5,     0.0,     0.0,    31.0,     0.0
0.7150000000000001,1,a-degr-i1,2018-19,Chicopee - Chicopee Academy,00610021,        14,    14.3,    21.4,     0.0,    14.3,    42.9,     7.1
4.485,4.49,a-degr-i1,2018-19,Chicopee - Chicopee Comprehensive High School,00610510,       360,    89.7,     1.7,     1.7,     1.4,     5.6,     0.0
4.025,4.03,a-degr-i1,2018-19,Chicopee - Chicopee High,00610505,       205,    80.5,     5.9,     2.4,     1.5,     9.8,     0.0
3.25,3.25,a-degr-i1,2018-19,City on a Hill Charter Public School Circuit Street (District) - City on a Hill Charter Public School Circuit Street,04370505,        40,    65.0,    20.0,     0.0,     7.5,     7.5,     0.0
5.0,5.0,a-degr-i1,2018-19,City on a Hill Charter Public School Dudley Square (District) - City on a Hill Charter Public School Dudley Square,35040505,        44,   100.0,     0.0,     0.0,     0.0,     0.0,     0.0
4.13,4.13,a-degr-i1,2018-19,City on a Hill Charter Public School New Bedford (District) - City on a Hill Charter Public School New Bedford,35070505,        23,    82.6,     0.0,    17.4,     0.0,     0.0,     0.0
4.8549999999999995,4.85,a-degr-i1,2018-19,Clinton - Clinton Senior High,00640505,       104,    97.1,     1.0,     1.0,     0.0,     1.0,     0.0
4.36,4.36,a-degr-i1,2018-19,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,        39,    87.2,    10.3,     0.0,     0.0,     2.6,     0.0
