StartDate,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,language,district,t-prep-q1,t-prep-q2,t-prep-q3,t-pcom-q1,t-pcom-q2,t-pcom-q3,t-pcom-q4,t-pcom-q5,t-qupd-q3,t-qupd-q2,t-qupd-q1,t-qupd-q4,t-coll-q1,t-coll-q2,t-coll-q3,t-prtr-q1,t-prtr-q2,t-prtr-q3,t-inle-q1,t-inle-q2,t-inle-q3,t-pvic-q1,t-pvic-q2,t-pvic-q3,t-psup-q1,t-psup-q2,t-psup-q3,t-psup-q4,t-acch-q1,t-acch-q2,t-acch-q3,t-reso-q1,t-reso-q2,t-reso-q3,t-reso-q4,t-reso-q5,t-sust-q1,t-sust-q2,t-sust-q3,t-sust-q4,t-curv-q1,t-curv-q2,t-curv-q3,t-curv-q4,t-cure-q1,t-cure-q2,t-cure-q3,t-cure-q4,t-peng-q1,t-peng-q2,t-peng-q3,t-peng-q4,t-ceng-q1,t-ceng-q2,t-ceng-q3,t-ceng-q4,t-sach-q1,t-sach-q2,t-sach-q3,t-psol-q1,t-psol-q2,t-psol-q3,t-expa-q2,t-expa-q3,t-phya-q2,t-phya-q3,X.1,Q131,Q132,,Q83_1,Q84_1,,DESE ID
4/27/18 13:30,100,8254,TRUE,2018-04-27T15:48:0,R_1k02Y2c7QBVQmcu,EN,Boston,4,5,4,4,4,4,4,3,3,4,3,1,4,2,3,3,3,4,3,3,3,3,4,3,3,4,4,2,2,3,3,3,3,3,1,3,1,1,3,1,4,4,3,3,5,5,4,5,2,1,2,1,5,5,4,4,2,3,3,4,3,5,4,4,1,3,NA,3,3,,5,5,,350549
4/27/18 14:52,100,4464,TRUE,2018-04-27T16:7:0,R_b9mn9gVeAKAS4Lv,EN,Boston,5,5,4,4,3,3,3,2,3,3,2,3,4,2,3,4,4,5,4,4,4,3,4,4,4,4,4,3,3,,4,3,4,3,1,3,1,2,1,1,4,3,4,4,4,4,4,4,4,4,3,2,2,4,1,4,2,3,3,4,4,4,1,1,3,3,NA,3,3,,9,,,350346
4/27/18 15:54,100,999,TRUE,2018-04-27T16:11:0,R_2cvIxRM5Ae93IXS,EN,Boston,5,5,5,5,5,5,5,4,5,3,5,4,4,4,5,5,5,5,4,4,4,3,3,3,4,5,4,3,3,3,3,4,5,4,2,1,4,2,5,4,,5,4,4,4,4,4,4,5,4,3,4,4,4,3,4,5,3,3,4,3,3,5,5,5,5,NA,3,3,,5,5,,350382
4/27/18 16:21,100,497,TRUE,2018-04-27T16:29:0,R_emuNVQgiUF9nNZv,EN,Boston,5,5,5,4,4,3,4,2,4,4,2,3,3,2,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,3,4,4,4,5,3,3,3,3,3,4,3,3,4,3,3,4,4,4,2,3,1,1,NA,4,4,,6,6,,350382
4/27/18 16:19,100,706,TRUE,2018-04-27T16:31:0,R_zSY6AjLTyALzVtv,EN,Boston,4,4,5,4,4,4,3,3,3,2,2,4,4,4,4,4,4,3,3,3,4,3,3,4,4,5,4,3,4,4,4,3,2,3,1,4,5,2,3,3,3,3,3,4,4,4,4,4,3,3,3,2,5,3,3,3,4,3,2,4,2,3,4,5,4,4,NA,3,4,,5,5,,350308
4/27/18 16:32,100,952,TRUE,2018-04-27T16:48:0,R_benx9cQaDQL2NPz,EN,Boston,5,5,5,5,5,5,5,3,4,4,4,5,4,5,5,5,5,5,5,5,5,4,4,4,5,5,5,4,5,5,5,5,5,5,5,3,5,5,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,4,4,4,4,4,3,4,4,4,NA,3,4,,,,,350346
4/27/18 16:54,100,950,TRUE,2018-04-27T17:10:0,R_2ruXFFO42h0Jast,EN,Boston,5,5,5,4,4,2,3,2,3,3,5,3,4,2,4,5,4,5,5,5,5,4,4,4,3,4,4,4,4,4,4,4,3,3,2,4,2,2,2,1,4,4,4,3,4,4,4,4,2,4,3,3,5,5,3,4,4,4,3,1,3,4,2,2,2,2,NA,4,4,,9,5,,350346
4/27/18 19:09,100,452,TRUE,2018-04-27T19:17:0,R_1mC8mAdFCutSprP,EN,Boston,5,5,5,4,4,5,5,3,2,4,2,2,5,5,5,5,3,4,4,4,4,4,4,4,5,5,5,5,5,4,5,3,1,1,1,2,4,3,4,3,4,4,4,4,3,4,4,4,5,5,5,5,3,5,3,5,5,4,4,5,5,5,4,5,5,5,NA,4,4,,9,5,,350346
4/27/18 19:04,100,800,TRUE,2018-04-27T19:17:0,R_2c5U44KYZDjlVwL,EN,Boston,5,5,5,5,5,4,3,3,3,4,3,4,5,5,5,5,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4,2,3,2,3,4,4,5,5,2,4,3,5,5,4,4,5,3,5,5,4,4,4,4,4,4,4,4,4,5,5,4,4,3,4,NA,3,4,,9,5,,350346
4/27/18 19:12,100,516,TRUE,2018-04-27T19:21:0,R_2tgjtV1jEyCu8Qx,EN,Boston,5,5,4,5,5,4,3,2,2,4,4,3,5,3,4,4,5,4,3,4,4,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2,2,4,2,2,3,2,3,3,3,4,2,4,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,4,NA,3,3,,7,5,,350001
4/28/18 0:04,100,503,TRUE,2018-04-28T0:12:0,R_29m2P4Yf2oWmYNK,EN,Boston,5,5,4,5,5,5,4,4,3,2,3,2,4,4,3,3,1,2,3,4,3,5,5,3,4,4,4,3,2,3,3,4,3,3,3,3,2,2,2,2,3,4,4,4,4,4,5,4,3,3,3,1,3,4,3,3,3,2,2,4,4,4,1,1,1,1,NA,3,3,,8,7,,350558
4/28/18 6:51,100,834,TRUE,2018-04-28T7:5:0,R_bI0G1yYfAL9GjSx,EN,Boston,4,4,4,5,5,5,5,3,4,5,4,4,4,5,4,5,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,4,4,4,4,4,4,3,4,5,5,5,5,3,3,3,2,3,4,3,4,4,3,3,4,4,4,3,5,3,5,NA,3,4,,8,6,,350382
4/28/18 16:09,100,998,TRUE,2018-04-28T16:26:0,R_33CLhBqk1SCJoFT,EN,Boston,4,4,5,4,4,3,2,2,1,4,4,4,3,2,4,3,3,4,3,4,4,3,3,3,4,3,3,2,4,2,3,3,3,2,4,3,4,3,3,3,5,4,4,4,4,3,4,4,3,3,3,2,3,2,2,3,3,3,2,3,3,2,3,3,3,3,NA,3,3,,8,7,,350180
4/28/18 21:16,100,758,TRUE,2018-04-28T21:28:0,R_1ikuuAXxh5WlfBT,EN,Boston,5,4,4,3,2,3,2,2,2,2,2,2,3,2,3,2,2,3,3,3,3,3,3,4,4,4,3,3,3,2,3,2,2,2,2,3,4,2,2,3,3,3,2,2,4,4,4,5,2,4,3,3,2,2,3,4,4,4,3,4,4,4,2,3,3,4,NA,3,3,,7,7,,350190
4/28/18 22:34,100,743,TRUE,2018-04-28T22:46:0,R_e3hCuoVyu8rwJ21,EN,Boston,5,5,5,4,3,4,3,2,1,3,1,1,2,2,2,1,2,1,3,3,1,3,3,4,4,4,4,4,2,1,1,1,1,1,1,3,2,1,3,1,1,1,2,1,3,3,3,4,2,3,3,1,3,1,1,1,3,3,3,3,2,4,2,3,2,2,NA,4,3,,6,,,350190
4/29/18 9:16,100,884,TRUE,2018-04-29T9:31:0,R_1pWpnFvNGZHoJTa,EN,Boston,4,4,3,3,3,4,3,1,3,4,2,2,3,2,4,2,3,2,2,2,1,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,4,2,4,3,3,2,1,2,2,4,3,3,2,1,4,3,2,3,2,1,1,2,2,4,3,3,2,2,NA,3,2,,8,7,,350146
4/29/18 17:17,100,811,TRUE,2018-04-29T17:31:0,R_1P16QbfjtugMi1g,EN,Boston,4,4,5,2,2,5,3,2,3,3,2,3,4,3,4,5,4,5,4,3,3,3,3,2,3,3,4,2,4,4,5,4,3,4,2,2,4,3,2,2,4,3,4,3,4,3,4,4,2,4,3,3,2,2,2,2,4,4,3,2,4,4,3,5,3,4,NA,4,3,,8,7,,350560
4/29/18 19:19,100,543,TRUE,2018-04-29T19:28:0,R_3iydpFSINrWUQT2,EN,Boston,5,5,5,4,4,5,4,2,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,4,1,1,2,3,4,4,4,3,4,4,4,4,4,3,4,4,2,1,2,1,3,3,2,3,5,3,3,4,4,5,2,3,3,3,NA,3,4,,9,6,,350080
4/29/18 19:21,100,962,TRUE,2018-04-29T19:37:0,R_1MRqwPO5ZCHYl5v,EN,Boston,5,5,5,5,5,5,5,3,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,5,5,5,4,4,5,5,5,5,2,3,3,3,4,5,4,5,4,3,3,4,5,5,2,4,4,4,NA,4,4,,9,7,,350535
4/29/18 21:09,100,320,TRUE,2018-04-29T21:14:0,R_29mQkq0AZaZYPEd,EN,Boston,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,4,5,4,5,5,4,4,4,4,4,5,5,5,3,3,3,3,2,5,5,5,5,4,4,4,4,5,3,3,3,3,NA,4,4,,9,6,,350183
4/29/18 21:28,100,992,TRUE,2018-04-29T21:45:0,R_bmxZ78F6iChZt05,EN,Boston,5,5,4,4,4,5,4,2,3,4,3,3,5,4,5,4,3,4,5,5,4,3,3,4,3,4,3,3,4,3,4,4,4,3,2,3,4,3,3,3,4,3,4,4,3,3,3,5,3,5,5,3,3,3,2,4,4,3,3,4,4,4,3,4,3,4,NA,3,3,,7,7,,350100
4/29/18 22:06,100,912,TRUE,2018-04-29T22:21:0,R_1JPGqh4lOLq4etU,EN,Boston,5,5,5,4,4,5,4,3,4,4,3,3,4,4,5,5,4,5,3,4,3,4,5,5,5,4,5,5,4,5,4,3,4,5,4,4,4,3,4,3,4,4,4,4,4,4,5,4,2,3,3,4,5,5,3,5,4,3,3,4,4,4,2,3,3,3,NA,4,4,,9,5,,350181
4/29/18 23:17,100,798,TRUE,2018-04-29T23:30:0,R_2YVNfJB185xYNGu,EN,Boston,4,4,4,4,4,5,2,2,3,3,3,3,3,2,4,5,4,4,3,3,4,3,3,3,3,4,3,3,2,2,2,3,3,3,3,3,5,2,4,2,3,3,3,4,4,4,4,3,3,2,2,2,3,3,2,3,3,1,2,3,2,4,3,4,3,5,NA,4,4,,8,7,,350179
4/30/18 7:55,100,567,TRUE,2018-04-30T8:4:0,R_1lfSn9VZ2O6LOGe,EN,Boston,5,5,4,3,2,4,3,2,3,3,3,2,3,2,4,4,3,3,3,2,3,2,NA,4,4,5,3,3,3,3,3,3,5,4,3,3,4,2,3,3,,,3,4,3,4,4,4,3,1,1,2,3,3,2,3,4,1,1,4,3,4,2,5,2,3,NA,3,3,,8,7,,350179
4/30/18 8:17,100,807,TRUE,2018-04-30T8:30:0,R_2uPrNOdUYUOxZLb,EN,Boston,4,5,4,5,5,5,4,2,3,3,3,5,4,3,4,5,4,5,5,5,4,5,5,4,4,3,4,4,4,4,,3,4,4,3,4,3,3,4,,4,4,3,5,4,4,4,4,3,4,,,4,,,4,4,3,3,,3,,,,4,4,NA,3,4,,7,5,,350166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/18 8:41,100,935,TRUE,2018-04-30T8:56:0,R_3EumvzEdIsampsH,EN,Boston,3,3,5,4,3,4,4,1,3,3,3,2,3,4,2,4,4,5,4,3,4,3,4,4,4,4,4,4,4,3,4,3,3,2,5,4,4,3,3,2,4,3,4,4,4,5,5,5,2,2,2,1,4,4,4,4,5,3,3,2,4,4,2,2,4,5,NA,4,4,,9,9,,350146
4/30/18 8:45,100,823,TRUE,2018-04-30T8:59:0,R_2QtT6eIbb4EqFzB,EN,Boston,5,5,5,4,5,5,5,2,4,2,3,2,4,5,5,1,2,1,3,3,2,4,4,4,4,3,4,3,4,4,4,2,2,2,1,3,5,2,2,3,5,5,5,5,5,5,4,4,2,4,5,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,NA,3,3,,,,,350328
4/30/18 8:55,100,408,TRUE,2018-04-30T9:2:0,R_3Pjh8pxikOf8pKl,EN,Boston,4,4,4,5,5,5,4,4,4,4,4,4,3,2,3,5,5,5,5,5,5,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,4,3,3,3,4,3,3,3,3,4,4,4,4,4,3,3,4,4,4,2,2,3,4,NA,3,4,,9,5,,350541
4/30/18 8:55,100,997,TRUE,2018-04-30T9:11:0,R_3JekJcsyEo9vhAe,EN,Boston,5,5,5,5,4,5,4,3,3,3,5,4,5,4,5,5,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,3,2,3,3,4,4,3,4,4,5,4,4,4,3,3,4,5,5,5,3,3,4,4,3,4,5,4,3,4,3,5,3,4,4,5,NA,4,4,,8,5,,350374
4/30/18 9:46,100,416,TRUE,2018-04-30T9:53:0,R_OwYrER9gtXqzYFr,EN,Boston,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,4,5,4,4,3,5,5,4,3,5,5,5,1,3,4,2,1,3,1,3,3,5,5,2,3,5,5,5,5,1,1,1,1,5,5,1,4,3,1,1,3,3,3,3,5,4,5,NA,4,4,,5,5,,350658
4/30/18 9:46,100,438,TRUE,2018-04-30T9:53:0,R_3fC2LcprItZoLfq,EN,Boston,5,5,5,4,4,5,4,4,4,4,4,4,4,5,4,5,5,4,5,5,5,4,5,5,5,4,5,4,4,4,4,3,3,4,2,3,4,5,4,4,5,5,5,4,5,5,5,5,5,4,4,5,5,5,4,5,4,4,4,4,4,5,4,4,5,5,NA,4,4,,8,5,,350575
4/30/18 9:47,100,429,TRUE,2018-04-30T9:54:0,R_2taHiam70Gy8D0V,EN,Boston,3,3,3,3,3,4,3,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,4,3,3,4,2,4,3,3,4,4,3,3,3,2,2,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,NA,3,3,,7,5,,350179
4/30/18 9:47,100,466,TRUE,2018-04-30T9:55:0,R_3NxhTl18QqSoGY2,EN,Boston,3,3,4,5,5,5,5,5,3,3,3,3,4,4,4,2,2,3,4,4,3,4,4,3,3,3,3,3,3,3,3,4,2,2,3,3,1,1,1,1,4,4,3,3,4,5,5,5,3,2,2,2,4,4,1,3,4,3,3,1,2,2,3,3,2,2,NA,3,3,,,,,350691
4/30/18 9:47,100,503,TRUE,2018-04-30T9:55:0,R_3kaCb5CMPNwwa6I,EN,Boston,5,5,5,4,4,4,2,2,2,2,1,2,4,1,3,5,4,5,4,4,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,4,1,2,1,3,4,2,4,2,3,4,4,4,2,2,1,2,3,4,3,3,4,2,2,2,3,5,1,2,2,3,NA,4,4,,9,5,,350227
4/30/18 9:48,100,520,TRUE,2018-04-30T9:56:0,R_3D5xbXFFJBcQROw,EN,Boston,5,3,4,5,5,5,4,2,3,2,3,2,5,4,5,1,1,2,3,3,1,3,3,4,4,4,4,3,3,3,4,3,3,3,3,4,4,3,3,3,4,3,4,4,3,3,3,4,5,2,2,2,3,3,2,3,4,2,2,3,3,3,4,5,3,4,NA,3,2,,9,8,,350268
4/30/18 9:52,100,479,TRUE,2018-04-30T10:0:0,R_1MVSu3X6Owbqs3N,EN,Boston,4,4,5,5,5,5,5,2,2,2,2,2,4,5,4,2,2,2,1,2,1,3,4,4,4,4,4,4,4,3,4,2,1,1,2,3,2,1,2,2,4,4,5,4,4,4,4,5,2,2,2,2,3,3,2,2,4,3,2,4,4,4,1,1,2,3,NA,3,3,,5,3,,350558
4/30/18 9:48,100,934,TRUE,2018-04-30T10:3:0,R_DwQuc7YQOE9Vgo9,EN,Boston,5,5,5,4,4,4,4,3,2,2,3,2,2,3,3,3,3,2,1,3,2,3,4,4,3,3,3,3,3,2,4,3,4,3,2,3,3,1,2,2,5,5,5,4,4,4,4,5,2,1,2,1,3,2,2,2,4,4,4,4,4,4,4,4,1,4,NA,3,2,,8,9,,350690
4/30/18 9:53,100,689,TRUE,2018-04-30T10:4:0,R_3nBhL8XhsbmIhib,EN,Boston,5,5,5,4,4,4,4,1,4,4,4,4,3,3,5,3,4,3,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,3,3,4,3,3,4,4,4,3,3,4,4,4,5,5,4,2,2,1,4,4,3,3,4,3,2,3,4,3,2,4,2,4,NA,3,3,,9,4,,350515
4/30/18 9:52,100,817,TRUE,2018-04-30T10:6:0,R_1JDFD9WEDsbWsvR,EN,Boston,5,5,5,3,2,3,3,2,5,4,4,5,4,4,4,5,5,5,5,5,5,3,3,3,5,5,5,3,4,4,4,5,5,5,5,4,5,5,5,4,4,4,5,4,4,3,3,5,3,3,2,3,5,5,4,5,5,2,2,3,4,3,4,5,3,4,NA,4,4,,9,9,,350181
4/30/18 10:06,100,892,TRUE,2018-04-30T10:21:0,R_1K3ySIJ8zuedd4U,EN,Boston,4,4,4,3,4,3,3,1,3,3,3,3,2,2,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,2,1,2,1,3,4,3,4,3,3,4,4,2,1,1,1,3,3,1,2,3,3,3,3,3,4,2,3,3,4,NA,3,3,,7,5,,350485
4/30/18 10:25,100,634,TRUE,2018-04-30T10:36:0,R_psHE6X5B3cGivp7,EN,Boston,5,5,4,4,4,3,3,2,3,4,3,2,3,2,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,5,4,3,4,4,2,2,3,3,3,2,4,4,4,4,4,4,4,5,2,3,3,3,2,2,2,2,4,4,3,4,4,4,2,3,3,3,NA,4,3,,8,7,,350266
4/30/18 10:27,100,560,TRUE,2018-04-30T10:37:0,R_3GAP34DQFe6OdUP,EN,Boston,5,5,5,4,4,5,4,4,5,5,4,5,4,4,5,5,5,4,5,5,5,5,5,5,5,5,4,4,3,4,3,3,2,3,2,2,3,1,4,3,4,4,4,4,4,4,5,5,3,2,2,1,5,5,3,5,3,1,1,3,3,5,3,5,3,5,NA,3,4,,8,6,,350530
4/30/18 10:31,100,660,TRUE,2018-04-30T10:42:0,R_xgWuxlrwqXEU61H,EN,Boston,4,4,4,2,2,3,2,1,1,2,3,2,2,2,2,4,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,1,2,1,3,3,2,1,2,2,3,3,3,2,3,3,3,5,3,3,2,1,2,2,3,2,3,2,2,3,3,3,1,1,3,4,NA,3,3,,9,5,,350558
4/30/18 10:32,100,617,TRUE,2018-04-30T10:42:0,R_1ot1au79JSSsOHO,EN,Boston,5,4,4,4,4,5,4,2,3,4,4,4,4,3,4,4,4,4,5,5,4,4,4,4,4,3,4,3,4,4,4,4,3,2,3,2,4,3,3,3,4,4,4,3,3,4,4,4,4,3,3,4,4,4,3,3,4,3,3,3,4,3,3,4,5,5,NA,3,4,,6,5,,350054
4/30/18 10:34,100,530,TRUE,2018-04-30T10:43:0,R_1176qzylQsEY5wK,EN,Boston,5,5,5,4,4,3,3,3,4,3,2,3,5,5,5,4,4,2,3,4,4,4,5,4,5,4,4,3,5,4,5,3,3,2,2,3,4,2,4,4,4,3,2,2,4,3,4,4,3,3,3,3,5,4,3,3,3,4,4,3,3,4,3,4,3,3,NA,1,4,,7,4,,350690
4/30/18 10:34,100,797,TRUE,2018-04-30T10:47:0,R_3iVcOdOWI3vCS4w,EN,Boston,5,5,5,5,5,5,4,4,3,5,4,5,4,4,5,5,5,5,5,5,5,3,3,3,3,4,4,3,4,4,4,4,4,3,2,3,4,4,4,4,4,5,4,5,5,5,5,5,3,3,2,1,4,4,5,3,3,2,2,4,4,4,1,1,1,1,NA,4,4,,9,5,,350530
4/30/18 10:39,100,877,TRUE,2018-04-30T10:53:0,R_2uDKO7ttR85WOw3,EN,Boston,5,5,5,4,4,3,3,3,4,4,4,4,4,3,5,3,5,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,3,3,3,4,3,4,3,5,5,4,4,5,4,4,4,3,4,4,2,5,5,4,5,4,3,3,4,4,3,3,3,4,4,NA,4,4,,8,7,,350080
4/23/18 10:44,51,588,FALSE,2018-04-30T10:54:0,R_XYRpRcfCplJ2paN,EN,Boston,5,3,5,4,3,5,3,1,3,2,2,2,4,4,4,,,,,,,3,3,2,,,,,4,3,4,,,,,,,,,,3,4,3,3,,,,,5,3,3,2,,,,,3,3,3,4,4,4,3,3,,,NA,,,,,,,350515
4/30/18 9:53,100,3802,TRUE,2018-04-30T10:56:0,R_3Rfi7xzlurbifmV,EN,Boston,4,4,3,5,5,5,5,3,2,2,1,3,3,2,4,5,4,5,3,4,2,4,5,4,5,5,5,5,4,3,3,4,4,4,4,4,3,3,4,3,4,3,4,3,4,4,4,3,5,4,4,3,3,3,3,4,5,3,3,3,4,5,2,3,3,3,NA,3,3,,8,5,,350374
4/30/18 10:48,100,540,TRUE,2018-04-30T10:57:0,R_3O0u4X6Ln3NnETt,EN,Boston,4,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,4,4,4,5,5,4,4,4,5,4,3,3,3,5,5,3,5,5,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,4,NA,4,4,,7,6,,350258
4/30/18 10:46,100,658,TRUE,2018-04-30T10:57:0,R_p9HOjYUJjn4q8H7,EN,Boston,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,NA,4,4,,9,9,,350560
4/30/18 10:50,100,460,TRUE,2018-04-30T10:57:0,R_3iEG7cSaz0enXsL,EN,Boston,5,5,4,3,3,4,3,3,4,3,3,3,4,3,3,2,2,2,2,2,2,3,4,3,3,3,3,3,3,4,3,3,3,3,2,3,3,2,2,2,4,3,3,3,4,4,3,3,2,2,2,1,3,3,3,3,3,2,2,1,2,3,2,2,2,3,NA,3,2,,7,6,,350326
4/30/18 10:07,100,3353,TRUE,2018-04-30T11:3:0,R_2CQyYvOGGSjY35v,EN,Boston,5,5,4,4,4,4,4,3,4,4,3,3,3,3,4,4,4,5,5,5,4,3,3,4,4,4,4,4,4,4,4,5,5,3,3,3,4,4,3,4,5,5,4,4,5,5,5,5,2,3,3,2,4,3,3,3,4,3,3,4,4,3,3,3,3,3,NA,3,3,,9,7,,350485
4/30/18 10:50,100,901,TRUE,2018-04-30T11:5:0,R_1DwMvXGBP5hMIFu,EN,Boston,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,4,5,5,5,5,4,4,4,5,5,5,5,4,4,3,3,1,5,5,5,5,5,5,5,5,3,5,5,5,4,4,4,4,3,3,2,5,5,5,2,2,2,3,NA,4,4,,9,5,,350240
4/30/18 11:01,100,520,TRUE,2018-04-30T11:10:0,R_3lEU2saQHoesYjL,EN,Boston,5,5,5,3,3,4,4,2,2,2,2,2,4,4,3,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,5,3,3,2,1,1,3,3,3,3,4,4,3,3,4,4,4,4,2,1,1,1,2,3,3,3,2,2,3,4,3,4,4,4,4,4,NA,4,4,,9,7,,350579
4/30/18 11:01,100,530,TRUE,2018-04-30T11:10:0,R_3lKVphoEDJkUiSq,EN,Boston,5,4,4,4,4,3,2,5,1,2,2,1,2,3,2,1,1,2,1,1,1,4,4,3,4,3,2,2,3,3,3,3,1,2,3,4,3,2,3,3,3,3,3,3,2,2,4,3,3,1,2,1,2,2,3,2,3,2,2,3,4,4,1,1,5,5,NA,3,2,,6,5,,350558
4/30/18 10:54,100,996,TRUE,2018-04-30T11:11:0,R_2t2LzSPtIc5jJyY,EN,Boston,3,3,3,4,4,3,4,2,4,3,3,3,4,3,3,4,3,4,3,3,4,4,4,2,5,5,5,4,2,4,4,4,2,3,3,4,4,4,4,5,2,1,2,1,3,2,3,3,4,3,3,3,2,2,1,1,3,4,3,4,3,2,2,3,3,2,NA,1,3,,4,3,,4520505
4/30/18 10:58,100,825,TRUE,2018-04-30T11:12:0,R_21tWux1Sb47BckH,EN,Boston,4,4,5,4,4,4,3,3,4,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,3,2,2,2,2,3,2,2,3,3,3,4,3,3,3,3,4,4,3,3,4,5,5,4,4,3,3,2,2,3,4,3,3,3,3,NA,3,4,,5,5,,350154
4/30/18 11:04,100,599,TRUE,2018-04-30T11:14:0,R_3PZZfh6R4FjtWzA,EN,Boston,5,5,5,5,5,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,4,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,4,4,4,5,5,4,5,5,2,2,5,4,5,4,4,4,4,NA,4,4,,8,8,,350066
4/30/18 11:08,100,514,TRUE,2018-04-30T11:17:0,R_2DNC8IMVSb84i6f,EN,Boston,5,4,4,4,4,5,2,4,3,3,3,3,4,4,4,4,3,3,4,4,4,3,4,3,4,4,4,3,4,3,4,4,5,4,4,4,3,4,3,3,4,3,4,3,4,4,4,5,2,2,2,2,4,4,3,3,3,3,3,3,4,4,3,3,4,4,NA,3,3,,8,8,,350183
4/30/18 10:06,100,4447,TRUE,2018-04-30T11:20:0,R_3ncNAYiUB02y4R1,EN,Boston,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,3,5,3,3,3,5,5,5,5,5,5,5,5,3,,4,3,5,5,5,4,5,3,3,4,4,4,3,3,3,3,NA,4,4,,5,6,,350485
4/30/18 8:38,100,9762,TRUE,2018-04-30T11:21:0,R_1mz37uNCKbZJqIH,EN,Boston,4,5,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2,3,3,4,4,3,3,4,4,3,2,3,3,2,3,4,2,3,3,5,3,4,3,3,3,3,4,3,4,4,2,5,4,4,4,3,2,2,3,3,3,3,4,3,3,NA,3,4,,8,7,,350264
4/30/18 11:06,100,952,TRUE,2018-04-30T11:22:0,R_3lSsvCx57h7Ermu,EN,Boston,5,4,5,4,4,4,4,3,4,4,5,4,4,2,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,2,1,1,4,4,4,4,2,4,4,5,4,4,5,4,2,3,3,3,4,4,3,4,4,3,3,3,4,4,4,4,3,4,NA,3,3,,9,3,,350565
4/30/18 11:11,100,675,TRUE,2018-04-30T11:22:0,R_eCHPbYndrOlhTA5,EN,Boston,4,4,4,3,3,3,2,2,3,3,4,4,5,3,3,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,4,3,4,3,3,2,3,3,4,4,2,3,3,1,4,3,3,3,3,2,3,3,3,3,3,3,2,3,NA,3,3,,5,5,,350326
4/30/18 10:40,100,3816,TRUE,2018-04-30T11:43:0,R_PAPzRD62Lr54UZH,EN,Boston,5,4,5,5,5,5,4,3,3,3,3,3,5,4,4,4,3,3,4,4,4,3,4,4,4,5,4,4,4,4,3,3,3,2,4,3,4,3,5,5,4,4,2,3,4,4,5,5,5,3,3,2,5,4,4,4,5,1,1,3,3,3,3,4,4,5,NA,3,4,,6,5,,350656
