Raw likert calculation,Likert Score,Admin Data Item,Academic Year,Teachers of color (%),School Name,DESE ID,African American (%),Asian (%),Hispanic (%),White (%),Native American (%),Native Hawaiian Pacific Islander (%),Multi-Race Non-Hispanic (%),Females (%),Males (%),FTE Count
0.3,1,"",2021-22,0.3,Bridgewater-Raynham - Laliberte Elementary School,06250050,   0.0,   0.0,   0.3,  99.7,   0.0,   0.0,   0.0,  88.5,  11.5,         45.6
0.4,1,"",2021-22,0.4,Bridgewater-Raynham - Merrill Elementary School,06250020,   0.0,   0.0,   0.4,  99.6,   0.0,   0.0,   0.0,  94.6,   5.4,         32.6
1.7000000000000002,1.7,"",2021-22,1.7000000000000002,Bridgewater-Raynham - Mitchell Elementary School,06250002,   0.0,   0.0,   0.9,  98.3,   0.0,   0.0,   0.8,  95.2,   4.8,        123.9
1.7,1.7,"",2021-22,1.7,Bridgewater-Raynham - Raynham Middle School,06250315,   1.5,   0.0,   0.2,  98.3,   0.0,   0.0,   0.0,  83.2,  16.8,         65.3
0.0,1,"",2021-22,0.0,Bridgewater-Raynham - Therapeutic Day School,06250415,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  94.0,   6.0,          8.6
3.0,3.0,"",2021-22,3.0,Bridgewater-Raynham - Williams Intermediate School,06250300,   1.4,   0.0,   0.2,  97.1,   0.0,   0.0,   1.4,  84.2,  15.8,         73.5
2.2,2.2,"",2021-22,2.2,Brimfield - Brimfield Elementary,00430005,   0.0,   2.2,   0.0,  97.8,   0.0,   0.0,   0.0,  92.8,   7.2,         46.4
1.8,1.8,"",2021-22,1.8,Bristol County Agricultural - Bristol County Agricultural High,09100705,   0.0,   0.0,   1.8,  98.2,   0.0,   0.0,   0.0,  64.3,  35.7,         55.9
4.6,4.6,"",2021-22,4.6,Bristol-Plymouth Regional Vocational Technical - Bristol-Plymouth Vocational Technical,08100605,   2.0,   0.0,   1.3,  95.3,   1.3,   0.0,   0.0,  60.3,  39.7,        149.0
14.9,5,"",2021-22,14.9,Brockton - Ashfield Middle School,00440421,  12.1,   1.4,   1.4,  85.0,   0.0,   0.0,   0.0,  82.4,  17.6,         69.5
9.4,5,"",2021-22,9.4,Brockton - Barrett Russell Early Childhood Center,00440008,   5.5,   1.8,   2.1,  90.6,   0.0,   0.0,   0.0,  96.5,   3.5,         56.7
29.1,5,"",2021-22,29.1,Brockton - Brockton Champion High School,00440515,  24.3,   0.0,   3.6,  70.9,   0.0,   0.0,   1.2,  64.3,  35.7,         41.5
28.099999999999998,5,"",2021-22,28.099999999999998,Brockton - Brockton High,00440505,  19.7,   2.2,   3.1,  71.9,   0.2,   0.5,   2.4,  62.5,  37.5,        412.9
21.4,5,"",2021-22,21.4,Brockton - Brockton Virtual Learning Academy,00440705,  12.5,   0.0,   8.9,  78.5,   0.0,   0.0,   0.0,  82.8,  17.2,         22.4
15.700000000000001,5,"",2021-22,15.700000000000001,Brockton - Brookfield,00440010,  10.0,   0.0,   4.3,  84.3,   0.0,   0.0,   1.4,  94.3,   5.7,         69.9
17.799999999999997,5,"",2021-22,17.799999999999997,Brockton - Downey,00440110,  10.7,   1.0,   3.1,  82.2,   1.0,   0.0,   2.0,  90.8,   9.2,         98.1
22.1,5,"",2021-22,22.1,Brockton - Dr W Arnone Community School,00440001,  13.6,   0.0,   7.4,  77.9,   0.0,   0.0,   1.1,  91.7,   8.3,        108.0
19.500000000000004,5,"",2021-22,19.500000000000004,Brockton - East Middle School,00440405,  11.8,   1.3,   4.8,  80.6,   0.0,   1.3,   0.3,  69.5,  30.5,         79.4
14.1,5,"",2021-22,14.1,Brockton - Edgar B Davis,00440023,   5.5,   0.0,   4.6,  85.9,   0.0,   1.0,   3.0,  73.8,  26.2,         98.5
51.800000000000004,5,"",2021-22,51.800000000000004,Brockton - Edison Academy,00440520,  47.6,   0.0,   2.5,  48.2,   0.0,   0.0,   1.7,  66.8,  33.2,         18.1
26.4,5,"",2021-22,26.4,Brockton - Frederick Douglass Academy,00440080,   7.2,   0.0,   8.0,  73.5,   8.0,   0.0,   3.2,  82.7,  17.3,         12.5
30.0,5,"",2021-22,30.0,Brockton - Gilmore Elementary School,00440055,  28.2,   0.0,   0.0,  70.0,   0.0,   0.0,   1.8,  88.7,  11.3,         55.3
22.5,5,"",2021-22,22.5,Brockton - Hancock,00440045,  17.3,   0.0,   2.6,  77.5,   0.9,   0.0,   1.7,  87.0,  13.0,         57.8
34.4,5,"",2021-22,34.4,Brockton - Huntington Therapeutic Day School,00440400,  28.1,   0.0,   6.3,  65.6,   0.0,   0.0,   0.0,  60.7,  39.3,         55.5
22.8,5,"",2021-22,22.8,Brockton - John F Kennedy,00440017,  12.4,   5.4,   3.3,  77.2,   0.0,   0.0,   1.7,  91.6,   8.4,         60.4
33.0,5,"",2021-22,33.0,Brockton - Joseph F. Plouffe Academy,00440422,  21.7,   4.1,   7.2,  67.1,   0.0,   0.0,   0.0,  80.0,  20.0,         97.7
24.799999999999997,5,"",2021-22,24.799999999999997,Brockton - Louis F Angelo Elementary,00440065,  14.7,   1.1,   4.5,  75.3,   0.0,   0.9,   3.6,  93.4,   6.6,        112.2
36.1,5,"",2021-22,36.1,Brockton - Manthala George Jr. School,00440003,  16.2,   0.0,  18.8,  63.9,   1.1,   0.0,   0.0,  94.2,   5.8,         87.8
21.4,5,"",2021-22,21.4,Brockton - Mary E. Baker School,00440002,  15.6,   0.0,   4.9,  78.6,   0.0,   0.9,   0.0,  97.0,   3.0,        106.7
25.4,5,"",2021-22,25.4,Brockton - North Middle School,00440410,  18.4,   0.0,   2.2,  74.7,   0.0,   0.0,   4.8,  60.9,  39.1,         46.3
14.200000000000001,5,"",2021-22,14.200000000000001,Brockton - Oscar F Raymond,00440078,  12.8,   0.0,   0.0,  85.8,   0.5,   0.0,   0.9,  93.2,   6.8,         93.8
40.300000000000004,5,"",2021-22,40.300000000000004,Brockton - South Middle School,00440415,  31.8,   0.0,   7.3,  59.6,   0.0,   0.0,   1.2,  77.5,  22.5,         89.2
28.0,5,"",2021-22,28.0,Brockton - West Middle School,00440420,  20.0,   2.6,   3.9,  72.0,   0.0,   0.0,   1.5,  68.3,  31.7,         77.6
55.6,5,"",2021-22,55.6,Brooke Charter School (District) - Brooke Charter School,04280305,  27.9,   2.4,  21.2,  44.4,   0.0,   0.7,   3.4,  78.1,  21.6,        293.5
0.0,1,"",2021-22,0.0,Brookfield - Brookfield Elementary,00450005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  96.4,   3.6,         48.0
10.0,5,"",2021-22,10.0,Brookline - Brookline Early Education Program at Beacon,00460001,   0.0,  10.0,   0.0,  90.0,   0.0,   0.0,   0.0,  90.0,  10.0,         10.0
24.1,5,"",2021-22,24.1,Brookline - Brookline Early Education Program at Clark Road,00460003,  23.6,   0.5,   0.0,  75.9,   0.0,   0.0,   0.0,  89.8,  10.2,         19.6
14.899999999999999,5,"",2021-22,14.899999999999999,Brookline - Brookline Early Education Program at Putterham,00460002,   3.6,   7.0,   4.3,  85.1,   0.0,   0.0,   0.0,  95.7,   4.3,         23.1
22.6,5,"",2021-22,22.6,Brookline - Brookline High,00460505,  10.2,   4.8,   6.1,  77.3,   0.0,   0.0,   1.5,  64.1,  35.9,        320.1
14.799999999999999,5,"",2021-22,14.799999999999999,Brookline - Edith C Baker,00460005,   6.6,   4.6,   2.6,  85.1,   0.0,   0.0,   1.0,  83.6,  16.4,        101.9
16.8,5,"",2021-22,16.8,Brookline - Florida Ruffin Ridley School,00460015,   8.4,   3.1,   4.6,  83.2,   0.0,   0.7,   0.0,  78.6,  21.4,        149.8
15.399999999999999,5,"",2021-22,15.399999999999999,Brookline - Heath,00460025,   5.1,   2.7,   7.6,  84.6,   0.0,   0.0,   0.0,  87.4,  12.6,         78.4
18.099999999999998,5,"",2021-22,18.099999999999998,Brookline - John D Runkle,00460045,  10.2,   4.4,   1.7,  81.9,   0.0,   0.9,   0.9,  88.2,  11.8,        105.9
18.5,5,"",2021-22,18.5,Brookline - Lawrence,00460030,   5.5,   9.0,   3.0,  81.6,   0.0,   0.0,   1.0,  82.8,  17.2,        103.9
17.7,5,"",2021-22,17.7,Brookline - Michael Driscoll,00460020,   5.2,   7.3,   4.0,  82.3,   0.0,   0.0,   1.2,  83.3,  16.7,         86.4
17.299999999999997,5,"",2021-22,17.299999999999997,Brookline - Pierce,00460040,   4.4,   9.1,   2.9,  82.7,   0.0,   0.0,   0.9,  83.2,  16.8,        108.5
23.400000000000002,5,"",2021-22,23.400000000000002,Brookline - The Lynch Center,00460060,   3.8,   3.5,  16.1,  76.5,   0.0,   0.0,   0.0,  95.8,   0.0,         21.9
16.9,5,"",2021-22,16.9,Brookline - William H Lincoln,00460035,   7.6,   2.2,   5.1,  83.1,   0.0,   0.0,   2.0,  82.1,  17.9,         90.5
5.699999999999999,5,"",2021-22,5.699999999999999,Burlington - Burlington High,00480505,   0.0,   2.6,   2.0,  94.3,   0.0,   0.0,   1.1,  77.0,  23.0,        151.9
3.0,3.0,"",2021-22,3.0,Burlington - Fox Hill,00480007,   0.0,   0.0,   1.5,  97.0,   0.0,   0.0,   1.5,  85.6,  14.4,         66.5
0.2,1,"",2021-22,0.2,Burlington - Francis Wyman Elementary,00480035,   0.0,   0.2,   0.0,  99.8,   0.0,   0.0,   0.0,  91.3,   8.7,         85.7
6.6,5,"",2021-22,6.6,Burlington - Marshall Simonds Middle,00480303,   2.0,   3.6,   1.0,  93.4,   0.0,   0.0,   0.0,  81.1,  18.9,         98.1
8.1,5,"",2021-22,8.1,Burlington - Memorial,00480015,   1.6,   4.9,   1.6,  91.9,   0.0,   0.0,   0.0,  96.0,   4.0,         61.4
4.5,4.5,"",2021-22,4.5,Burlington - Pine Glen Elementary,00480020,   0.0,   1.5,   3.0,  95.4,   0.0,   0.0,   0.0,  90.0,   8.5,         65.6
53.6,5,"",2021-22,53.6,Cambridge - Amigos School,00490006,   2.0,   0.0,  51.6,  46.4,   0.0,   0.0,   0.0,  73.1,  26.9,         65.2
27.900000000000002,5,"",2021-22,27.900000000000002,Cambridge - Cambridge Rindge and Latin,00490506,  13.2,   4.4,   7.0,  72.2,   0.2,   0.3,   2.8,  63.8,  36.2,        322.2
32.2,5,"",2021-22,32.2,Cambridge - Cambridge Street Upper School,00490305,  18.6,   6.8,   5.1,  67.9,   0.0,   0.0,   1.7,  86.1,  13.9,         59.2
36.9,5,"",2021-22,36.9,Cambridge - Cambridgeport,00490007,  26.5,   4.8,   4.0,  63.1,   0.0,   0.0,   1.6,  79.9,  20.1,         62.7
36.00000000000001,5,"",2021-22,36.00000000000001,Cambridge - Fletcher/Maynard Academy,00490090,  22.7,   7.9,   3.0,  64.1,   0.0,   1.2,   1.2,  79.9,  20.1,         83.9
32.1,5,"",2021-22,32.1,Cambridge - Graham and Parks,00490080,  18.0,   5.0,   4.3,  67.9,   0.0,   0.0,   4.8,  91.9,   8.1,         70.0
25.6,5,"",2021-22,25.6,Cambridge - Haggerty,00490020,  10.9,   5.5,   5.6,  74.4,   0.0,   0.0,   3.6,  88.7,  11.3,         55.0
21.8,5,"",2021-22,21.8,Cambridge - John M Tobin,00490065,  10.3,   3.9,   7.1,  78.2,   0.0,   0.0,   0.5,  90.5,   9.5,         63.3
25.5,5,"",2021-22,25.5,Cambridge - Kennedy-Longfellow,00490040,  14.0,   4.3,   7.2,  74.5,   0.0,   0.0,   0.0,  92.1,   7.9,         69.8
31.700000000000003,5,"",2021-22,31.700000000000003,Cambridge - King Open,00490035,  16.6,   5.2,   9.9,  68.3,   0.0,   0.0,   0.0,  88.0,  12.0,         77.0
18.5,5,"",2021-22,18.5,Cambridge - Maria L. Baldwin,00490005,   7.5,   6.3,   4.7,  81.6,   0.0,   0.0,   0.0,  81.1,  18.9,         63.8
46.900000000000006,5,"",2021-22,46.900000000000006,Cambridge - Martin Luther King Jr.,00490030,  15.6,  22.6,   5.2,  53.0,   0.0,   0.0,   3.5,  93.0,   7.0,         57.5
23.6,5,"",2021-22,23.6,Cambridge - Morse,00490045,   9.1,   4.9,   6.3,  76.4,   0.0,   0.0,   3.3,  90.0,  10.0,         71.2
24.3,5,"",2021-22,24.3,Cambridge - Peabody,00490050,  11.9,   5.1,   5.6,  75.7,   0.0,   0.0,   1.7,  83.8,  16.2,         58.8
38.9,5,"",2021-22,38.9,Cambridge - Putnam Avenue Upper School,00490310,  20.1,   6.0,   7.3,  61.1,   0.0,   0.0,   5.5,  72.6,  27.4,         54.8
37.9,5,"",2021-22,37.9,Cambridge - Rindge Avenue Upper School,00490315,  21.3,   8.5,   8.1,  62.1,   0.0,   0.0,   0.0,  69.6,  30.4,         49.1
30.700000000000003,5,"",2021-22,30.700000000000003,Cambridge - Vassal Lane Upper School,00490320,  14.6,   4.5,   8.0,  69.4,   0.0,   0.0,   3.6,  79.2,  20.8,         56.2
5.1,5,"",2021-22,5.1,Canton - Canton High,00500505,   1.0,   1.0,   1.0,  94.8,   0.0,   0.0,   2.1,  68.1,  31.9,         96.5
4.4,4.4,"",2021-22,4.4,Canton - Dean S Luce,00500020,   2.2,   2.2,   0.0,  95.7,   0.0,   0.0,   0.0,  93.9,   6.1,         46.2
4.9,4.9,"",2021-22,4.9,Canton - John F Kennedy,00500017,   4.9,   0.0,   0.0,  95.1,   0.0,   0.0,   0.0,  92.1,   7.9,         61.5
11.9,5,"",2021-22,11.9,Canton - Lt Peter M Hansen,00500012,   3.4,   1.7,   3.4,  88.1,   0.0,   0.0,   3.4,  90.1,   9.9,         58.9
0.0,1,"",2021-22,0.0,Canton - Rodman Early Childhood Center,00500010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0, 100.0,   0.0,         17.5
9.600000000000001,5,"",2021-22,9.600000000000001,Canton - Wm H Galvin Middle,00500305,   4.3,   0.0,   2.1,  90.4,   0.0,   0.0,   3.2,  76.6,  23.4,         93.3
0.0,1,"",2021-22,0.0,Cape Cod Lighthouse Charter (District) - Cape Cod Lighthouse Charter School,04320530,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  81.8,  18.2,         32.3
3.0,3.0,"",2021-22,3.0,Cape Cod Regional Vocational Technical - Cape Cod Region Vocational Technical,08150605,   1.0,   0.0,   0.0,  97.1,   1.0,   0.0,   1.0,  56.6,  43.4,        103.8
4.4,4.4,"",2021-22,4.4,Carlisle - Carlisle School,00510025,   0.9,   2.6,   0.9,  95.6,   0.0,   0.0,   0.0,  83.7,  16.3,        109.5
2.5,2.5,"",2021-22,2.5,Carver - Carver Elementary School,00520015,   0.5,   0.0,   1.0,  97.6,   1.0,   0.0,   0.0,  95.2,   4.8,        103.4
4.9,4.9,"",2021-22,4.9,Carver - Carver Middle/High School,00520405,   1.9,   0.0,   1.0,  95.2,   0.0,   1.0,   1.0,  67.9,  32.1,        103.4
2.4,2.4,"",2021-22,2.4,Central Berkshire - Becket Washington School,06350005,   2.4,   0.0,   0.0,  97.6,   0.0,   0.0,   0.0,  95.1,   4.9,         20.5
1.8,1.8,"",2021-22,1.8,Central Berkshire - Craneville,06350025,   1.8,   0.0,   0.0,  98.2,   0.0,   0.0,   0.0,  91.1,   8.9,         56.2
1.8,1.8,"",2021-22,1.8,Central Berkshire - Kittredge,06350035,   1.8,   0.0,   0.0,  98.2,   0.0,   0.0,   0.0,  96.4,   3.6,         28.0
0.0,1,"",2021-22,0.0,Central Berkshire - Nessacus Regional Middle School,06350305,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  75.2,  24.8,         44.3
3.0,3.0,"",2021-22,3.0,Central Berkshire - Wahconah Regional High,06350505,   0.0,   0.0,   0.0,  97.0,   0.0,   0.0,   3.0,  64.7,  35.3,         66.9
7.6,5,"",2021-22,7.6,Chelmsford - Byam School,00560030,   0.0,   7.0,   0.6,  92.4,   0.0,   0.0,   0.0,  90.7,   9.3,         85.9
5.2,5,"",2021-22,5.2,Chelmsford - Center Elementary School,00560005,   0.0,   2.6,   1.3,  94.8,   0.0,   0.0,   1.3,  97.4,   2.6,         76.3
1.5,1.5,"",2021-22,1.5,Chelmsford - Charles D Harrington,00560025,   0.0,   1.5,   0.0,  98.5,   0.0,   0.0,   0.0,  91.3,   7.3,         68.7
6.9,5,"",2021-22,6.9,Chelmsford - Chelmsford High,00560505,   0.5,   2.2,   4.2,  93.1,   0.0,   0.0,   0.0,  65.0,  35.0,        185.9
5.6000000000000005,5,"",2021-22,5.6000000000000005,Chelmsford - Col Moses Parker School,00560305,   0.9,   4.7,   0.0,  94.4,   0.0,   0.0,   0.0,  86.0,  14.0,        107.3
14.0,5,"",2021-22,14.0,Chelmsford - Community Education Center,00560001,   7.0,   7.0,   0.0,  86.0,   0.0,   0.0,   0.0,  93.0,   7.0,         28.6
3.8000000000000003,3.8,"",2021-22,3.8000000000000003,Chelmsford - McCarthy Middle School,00560310,   0.0,   3.7,   0.1,  96.2,   0.0,   0.0,   0.0,  83.4,  16.6,        107.4
4.5,4.5,"",2021-22,4.5,Chelmsford - South Row,00560015,   0.0,   1.5,   1.5,  95.6,   0.0,   0.0,   1.5,  95.6,   4.4,         69.0
28.799999999999997,5,"",2021-22,28.799999999999997,Chelsea - Chelsea High,00570505,   4.6,   3.5,  20.7,  71.2,   0.0,   0.0,   0.0,  69.4,  30.6,        173.6
34.0,5,"",2021-22,34.0,Chelsea - Chelsea Opportunity Academy,00570515,   0.0,   0.0,  34.0,  66.0,   0.0,   0.0,   0.0,  52.3,  47.7,         11.8
67.10000000000001,5,"",2021-22,67.10000000000001,Chelsea - Chelsea Virtual Learning Academy,00570705,  13.4,   0.0,  53.7,  32.9,   0.0,   0.0,   0.0,  85.2,  14.8,          7.5
24.700000000000003,5,"",2021-22,24.700000000000003,Chelsea - Clark Avenue School,00570050,   2.4,   4.7,  17.6,  75.3,   0.0,   0.0,   0.0,  77.5,  22.5,         85.0
24.7,5,"",2021-22,24.7,Chelsea - Edgar A Hooks Elementary,00570030,   3.2,   0.0,  21.5,  75.3,   0.0,   0.0,   0.0,  87.6,  12.4,         62.9
25.9,5,"",2021-22,25.9,Chelsea - Eugene Wright Science and Technology Academy,00570045,   1.4,   2.9,  18.8,  74.0,   0.0,   1.4,   1.4,  71.7,  28.3,         69.3
30.9,5,"",2021-22,30.9,Chelsea - Frank M Sokolowski Elementary,00570040,   3.0,   3.0,  24.9,  69.1,   0.0,   0.0,   0.0,  87.5,  12.5,         66.3
39.7,5,"",2021-22,39.7,Chelsea - George F. Kelly Elementary,00570035,   0.0,   3.1,  36.6,  60.3,   0.0,   0.0,   0.0,  91.1,   8.9,         65.0
40.5,5,"",2021-22,40.5,Chelsea - Joseph A. Browne School,00570055,   1.6,   6.2,  32.7,  59.6,   0.0,   0.0,   0.0,  75.7,  24.3,         64.3
40.2,5,"",2021-22,40.2,Chelsea - Shurtleff Early Childhood,00570003,   0.0,   0.7,  39.5,  59.8,   0.0,   0.0,   0.0,  94.8,   5.2,        137.7
15.3,5,"",2021-22,15.3,Chelsea - William A Berkowitz Elementary,00570025,   1.5,   1.5,  10.8,  84.5,   0.0,   1.5,   0.0,  88.7,  11.3,         64.6
0.0,1,"",2021-22,0.0,Chesterfield-Goshen - New Hingham Regional Elementary,06320025,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  86.9,  13.1,         28.9
2.4000000000000004,2.4,"",2021-22,2.4000000000000004,Chicopee - Barry,00610003,   1.6,   0.0,   0.8,  97.6,   0.0,   0.0,   0.0,  98.4,   1.6,         62.6
8.0,5,"",2021-22,8.0,Chicopee - Belcher,00610010,   0.0,   0.0,   5.3,  92.0,   0.0,   0.0,   2.7,  92.0,   8.0,         37.5
4.5,4.5,"",2021-22,4.5,Chicopee - Bellamy Middle,00610305,   0.9,   0.0,   1.8,  95.5,   0.0,   0.9,   0.9,  79.1,  20.9,        112.2
5.1,5,"",2021-22,5.1,Chicopee - Bowe,00610015,   1.7,   1.7,   1.7,  94.8,   0.0,   0.0,   0.0,  91.4,   8.6,         58.0
2.9,2.9,"",2021-22,2.9,Chicopee - Bowie,00610020,   2.3,   0.0,   0.6,  97.1,   0.0,   0.0,   0.0,  90.0,  10.0,         42.8
15.0,5,"",2021-22,15.0,Chicopee - Chicopee Academy,00610021,  10.0,   1.7,   3.3,  85.1,   0.0,   0.0,   0.0,  67.8,  32.2,         30.1
6.7,5,"",2021-22,6.7,Chicopee - Chicopee Comprehensive High School,00610510,   0.0,   0.7,   6.0,  93.3,   0.0,   0.0,   0.0,  58.9,  41.1,        150.2
12.900000000000002,5,"",2021-22,12.900000000000002,Chicopee - Chicopee High,00610505,   3.2,   0.0,   8.9,  87.1,   0.8,   0.0,   0.0,  71.4,  28.6,        124.0
13.200000000000001,5,"",2021-22,13.200000000000001,Chicopee - Dupont Middle,00610310,   2.9,   1.0,   9.3,  86.7,   0.0,   0.0,   0.0,  71.6,  28.4,        101.9
18.799999999999997,5,"",2021-22,18.799999999999997,Chicopee - Fairview Elementary,00610050,   1.2,   1.2,  15.2,  81.3,   0.0,   0.0,   1.2,  89.4,  10.6,         85.5
14.6,5,"",2021-22,14.6,Chicopee - Gen John J Stefanik,00610090,   0.0,   0.0,  14.6,  85.4,   0.0,   0.0,   0.0,  93.3,   6.7,         60.0
2.6,2.6,"",2021-22,2.6,Chicopee - Lambert-Lavoie,00610040,   0.0,   0.0,   0.5,  97.4,   0.0,   0.0,   2.1,  96.7,   3.3,         47.4
4.0,4.0,"",2021-22,4.0,Chicopee - Litwin,00610022,   0.0,   1.8,   2.2,  96.0,   0.0,   0.0,   0.0,  94.1,   5.9,         55.9
5.6,5,"",2021-22,5.6,Chicopee - Streiber Memorial School,00610065,   4.5,   0.0,   1.1,  94.4,   0.0,   0.0,   0.0,  89.9,  10.1,         44.4
6.8,5,"",2021-22,6.8,Chicopee - Szetela Early Childhood Center,00610001,   0.0,   0.0,   6.8,  93.2,   0.0,   0.0,   0.0,  91.0,   9.0,         44.4
8.0,5,"",2021-22,8.0,Christa McAuliffe Charter Public (District) - Christa McAuliffe Charter Public School,04180305,   1.6,   1.6,   4.8,  92.0,   0.0,   0.0,   0.0,  57.4,  42.6,         62.3
36.7,5,"",2021-22,36.7,City on a Hill Charter Public School (District) - City on a Hill Charter Public School,04370505,  19.5,   3.6,   9.1,  63.3,   0.0,   0.0,   4.5,  64.1,  33.6,         44.2
0.0,1,"",2021-22,0.0,Clarksburg - Clarksburg Elementary,00630010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  84.0,  16.0,         31.3
6.300000000000001,5,"",2021-22,6.300000000000001,Clinton - Clinton Elementary,00640050,   0.0,   0.8,   3.9,  93.8,   0.0,   0.0,   1.6,  93.0,   7.0,        128.0
10.2,5,"",2021-22,10.2,Clinton - Clinton Middle School,00640305,   1.3,   1.3,   5.1,  89.8,   0.0,   0.0,   2.5,  82.1,  17.9,         78.7
7.9,5,"",2021-22,7.9,Clinton - Clinton Senior High,00640505,   0.0,   0.0,   6.3,  92.1,   0.0,   0.0,   1.6,  63.7,  36.3,         63.3
52.20000000000001,5,"",2021-22,52.20000000000001,Codman Academy Charter Public (District) - Codman Academy Charter Public School,04380505,  38.7,   3.7,   6.2,  47.7,   0.0,   1.1,   2.5,  71.3,  28.7,         80.0
3.2,3.2,"",2021-22,3.2,Cohasset - Cohasset High School,00650505,   1.6,   0.0,   1.6,  96.8,   0.0,   0.0,   0.0,  59.3,  40.7,         62.1
2.2,2.2,"",2021-22,2.2,Cohasset - Cohasset Middle School,00650305,   0.0,   0.0,   2.2,  97.8,   0.0,   0.0,   0.0,  83.3,  16.7,         45.0
3.8,3.8,"",2021-22,3.8,Cohasset - Deer Hill,00650005,   1.9,   1.9,   0.0,  96.2,   0.0,   0.0,   0.0,  90.4,   9.6,         52.2
1.8,1.8,"",2021-22,1.8,Cohasset - Joseph Osgood,00650010,   1.8,   0.0,   0.0,  98.2,   0.0,   0.0,   0.0,  94.7,   5.3,         54.3
21.4,5,"",2021-22,21.4,Collegiate Charter School of Lowell (District) - Collegiate Charter School of Lowell,35030205,   4.1,   3.1,  14.2,  78.6,   0.0,   0.0,   0.0,  79.7,  20.3,         98.3
38.300000000000004,5,"",2021-22,38.300000000000004,Community Charter School of Cambridge (District) - Community Charter School of Cambridge,04360305,  16.1,   4.6,  16.9,  61.7,   0.0,   0.0,   0.7,  69.3,  30.7,         65.2
26.6,5,"",2021-22,26.6,Community Day Charter Public School - Gateway (District) - Community Day Charter Public School - Gateway,04260205,   1.5,   0.0,  22.1,  73.4,   0.0,   0.0,   3.0,  85.3,  14.7,         66.2
39.300000000000004,5,"",2021-22,39.300000000000004,Community Day Charter Public School - Prospect (District) - Community Day Charter Public School - Prospect,04400205,   1.7,   3.4,  33.2,  60.7,   0.0,   0.0,   1.0,  78.6,  21.4,         59.1
27.200000000000003,5,"",2021-22,27.200000000000003,Community Day Charter Public School - R. Kingman Webster (District) - Community Day Charter Public School - R. Kingman Webster,04310205,   0.0,   1.6,  22.3,  72.7,   0.0,   0.0,   3.3,  76.7,  23.3,         60.9
9.7,5,"",2021-22,9.7,Concord - Alcott,00670005,   2.9,   1.7,   5.1,  90.3,   0.0,   0.0,   0.0,  91.1,   8.9,         72.1
14.6,5,"",2021-22,14.6,Concord - Concord Middle,00670305,   3.9,   6.8,   2.9,  85.5,   0.0,   1.0,   0.0,  74.1,  25.9,        103.5
4.0,4.0,"",2021-22,4.0,Concord - Thoreau,00670020,   0.1,   2.5,   1.4,  96.0,   0.0,   0.0,   0.0,  94.2,   5.8,         87.3
5.6,5,"",2021-22,5.6,Concord - Willard,00670030,   1.4,   1.5,   2.7,  94.4,   0.0,   0.0,   0.0,  89.5,  10.5,         80.4
10.5,5,"",2021-22,10.5,Concord-Carlisle - Concord Carlisle High,06400505,   2.6,   3.1,   4.8,  89.6,   0.0,   0.0,   0.0,  64.6,  35.4,        188.0
42.2,5,"",2021-22,42.2,Conservatory Lab Charter (District) - Conservatory Lab Charter School,04390050,  29.6,   0.0,  12.6,  57.7,   0.0,   0.0,   0.0,  71.9,  28.1,         63.3
0.0,1,"",2021-22,0.0,Conway - Conway Grammar,00680005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  91.3,   8.7,         37.7
1.8,1.8,"",2021-22,1.8,Danvers - Danvers High,00710505,   0.0,   0.0,   0.9,  98.3,   0.0,   0.0,   0.9,  61.2,  38.8,        115.7
4.8,4.8,"",2021-22,4.8,Danvers - Great Oak,00710015,   2.4,   0.0,   2.4,  95.1,   0.0,   0.0,   0.0,  88.5,  11.5,         40.9
0.0,1,"",2021-22,0.0,Danvers - Highlands,00710010,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  78.0,  22.0,         42.8
3.6999999999999997,3.7,"",2021-22,3.6999999999999997,Danvers - Holten Richmond Middle School,00710305,   0.0,   0.0,   1.9,  96.3,   0.0,   0.9,   0.9,  81.3,  18.7,        106.8
4.0,4.0,"",2021-22,4.0,Danvers - Ivan G Smith,00710032,   0.0,   2.2,   1.8,  96.0,   0.0,   0.0,   0.0,  95.6,   4.4,         45.5
1.5,1.5,"",2021-22,1.5,Danvers - Riverside,00710030,   0.0,   0.0,   1.5,  98.5,   0.0,   0.0,   0.0,  90.8,   9.2,         65.0
5.5,5,"",2021-22,5.5,Danvers - Willis E Thorpe,00710045,   0.0,   3.4,   2.1,  94.5,   0.0,   0.0,   0.0,  93.7,   6.3,         47.6
0.0,1,"",2021-22,0.0,Dartmouth - Andrew B. Cushman School,00720005,   0.0,   0.0,   0.0, 100.0,   0.0,   0.0,   0.0,  98.0,   2.0,         29.6
